time,quite,jail,active
0,1120,0,0
1,161,13,946
2,143,28,949
3,144,41,935
4,144,55,921
5,146,67,907
6,144,81,895
7,144,95,881
8,148,105,867
9,146,117,857
10,149,126,845
11,148,136,836
12,146,148,826
13,152,154,814
14,150,162,808
15,152,168,800
16,153,173,794
17,153,178,789
18,151,185,784
19,155,188,777
20,150,196,774
21,155,199,766
22,149,207,764
23,157,208,755
24,155,210,755
25,156,212,752
26,154,215,751
27,153,219,748
28,154,223,743
29,155,226,739
30,159,225,736
31,166,216,738
32,160,214,746
33,156,216,748
34,153,221,746
35,164,215,741
36,152,221,747
37,154,224,742
38,165,217,738
39,153,222,745
40,151,229,740
41,155,232,733
42,161,229,730
43,154,233,733
44,161,228,731
45,154,231,735
46,162,227,731
47,160,224,736
48,151,231,738
49,155,234,731
50,166,226,728
51,156,227,737
52,160,225,735
53,151,231,738
54,159,230,731
55,152,236,732
56,158,236,726
57,157,237,726
58,160,235,725
59,159,234,727
60,161,231,728
61,165,223,732
62,157,224,739
63,157,225,738
64,156,227,737
65,153,232,735
66,161,229,730
67,154,233,733
68,169,221,730
69,154,225,741
70,159,224,737
71,158,224,738
72,161,220,739
73,153,225,742
74,154,229,737
75,164,223,733
76,158,223,739
77,159,222,739
78,160,220,740
79,157,221,742
80,157,222,741
81,158,222,740
82,159,220,741
83,161,216,743
84,159,215,746
85,152,221,747
86,166,213,741
87,155,216,749
88,160,213,747
89,155,215,750
90,161,212,747
91,154,216,750
92,148,226,746
93,156,228,736
94,161,225,734
95,160,223,737
96,155,226,739
97,152,231,737
98,162,226,732
99,156,228,736
100,157,228,735
101,158,228,734
102,162,224,734
103,162,220,738
104,163,215,742
105,151,222,747
106,159,220,741
107,159,219,742
108,162,215,743
109,158,215,747
110,159,214,747
111,151,221,748
112,148,231,741
113,154,235,731
114,160,233,727
115,159,231,730
116,158,231,731
117,161,227,732
118,154,231,735
119,158,231,731
120,153,236,731
121,160,234,726
122,158,233,729
123,164,227,729
124,158,226,736
125,158,226,736
126,160,224,736
127,162,220,738
128,159,219,742
129,153,223,744
130,153,228,739
131,159,226,735
132,155,229,736
133,158,228,734
134,153,232,735
135,156,234,730
136,164,228,728
137,157,229,734
138,162,224,734
139,155,227,738
140,154,231,735
141,156,233,731
142,158,231,731
143,152,236,732
144,169,225,726
145,160,223,737
146,163,218,739
147,152,223,745
148,154,227,739
149,161,224,735
150,158,223,739
151,158,221,741
152,151,227,742
153,156,229,735
154,155,232,733
155,153,236,731
156,161,233,726
157,162,228,730
158,158,228,734
159,162,223,735
160,157,224,739
161,165,217,738
162,160,215,745
163,157,216,747
164,159,214,747
165,158,213,749
166,158,213,749
167,154,216,750
168,151,223,746
169,156,225,739
170,156,227,737
171,159,226,735
172,156,227,737
173,159,226,735
174,158,226,736
175,159,224,737
176,157,225,738
177,162,221,737
178,159,220,741
179,160,218,742
180,159,217,744
181,168,207,745
182,153,211,756
183,157,212,751
184,152,217,751
185,155,220,745
186,157,221,742
187,154,225,741
188,155,228,737
189,160,226,734
190,157,227,736
191,159,225,736
192,158,225,737
193,156,227,737
194,162,223,735
195,157,224,739
196,163,219,738
197,158,219,743
198,154,223,743
199,152,229,739
200,158,229,733
201,155,232,733
202,155,234,731
203,152,239,729
204,157,238,725
205,157,239,724
