time,quite,jail,active
0,1120,0,0
1,1088,18,14
2,935,49,136
3,680,110,330
4,636,171,313
5,639,225,256
6,648,275,197
7,653,326,141
8,669,369,82
9,690,403,27
10,710,409,1
11,729,391,0
12,744,376,0
13,753,367,0
14,775,345,0
15,792,325,3
16,808,310,2
17,822,298,0
18,838,282,0
19,862,257,1
20,878,242,0
21,894,226,0
22,903,217,0
23,917,203,0
24,931,189,0
25,952,168,0
26,961,158,1
27,971,148,1
28,989,131,0
29,1001,119,0
30,1020,100,0
31,1037,83,0
32,1046,74,0
33,1059,61,0
34,1072,48,0
35,1079,40,1
36,1082,37,1
37,1086,34,0
38,1090,30,0
39,1089,29,2
40,1089,31,0
41,1090,30,0
42,1090,28,2
43,1020,39,61
44,822,85,213
45,642,142,336
46,643,195,282
47,639,253,228
48,651,300,169
49,654,344,122
50,669,387,64
51,684,420,16
52,703,417,0
53,718,402,0
54,729,391,0
55,751,369,0
56,766,354,0
57,777,342,1
58,796,322,2
59,814,305,1
60,825,295,0
61,840,280,0
62,862,258,0
63,874,246,0
64,889,231,0
65,906,214,0
66,923,196,1
67,941,179,0
68,950,168,2
69,965,155,0
70,981,139,0
71,1000,119,1
72,1022,96,2
73,1043,77,0
74,1054,66,0
75,1071,49,0
76,1086,33,1
77,1090,29,1
78,1076,32,12
79,1003,51,66
80,773,104,243
81,647,158,315
82,641,215,264
83,642,271,207
84,651,317,152
85,664,361,95
86,689,392,39
87,720,396,4
88,739,381,0
89,752,366,2
90,771,349,0
91,785,334,1
92,805,315,0
93,817,301,2
94,834,286,0
95,853,267,0
96,869,251,0
97,892,228,0
98,909,211,0
99,919,201,0
100,931,189,0
101,941,178,1
102,953,165,2
103,972,147,1
104,980,139,1
105,998,121,1
106,952,117,51
107,805,146,169
108,667,186,267
109,649,233,238
110,661,269,190
111,654,312,154
112,659,355,106
113,686,383,51
114,716,403,1
115,742,378,0
116,766,354,0
117,782,337,1
118,801,318,1
119,808,309,3
120,821,294,5
121,805,293,22
122,796,306,18
123,828,292,0
124,829,284,7
125,819,285,16
126,827,282,11
127,831,278,11
128,837,268,15
129,848,264,8
130,871,249,0
131,891,229,0
132,914,206,0
133,938,182,0
134,953,167,0
135,964,156,0
136,983,136,1
137,970,123,27
138,840,152,128
139,683,199,238
140,648,246,226
141,651,290,179
142,655,332,133
143,651,382,87
144,672,422,26
145,699,420,1
146,720,400,0
147,741,379,0
148,765,355,0
149,774,346,0
150,794,325,1
151,814,306,0
152,831,289,0
153,848,272,0
154,865,254,1
155,874,240,6
156,885,232,3
157,901,219,0
158,918,202,0
159,921,194,5
160,880,193,47
161,823,204,93
162,765,246,109
163,683,288,149
164,673,324,123
165,692,361,67
166,724,381,15
167,756,364,0
168,784,336,0
169,808,312,0
170,825,294,1
171,845,275,0
172,860,260,0
173,874,246,0
