time,quite,jail,active
0,1280,0,0
1,1092,19,169
2,702,48,530
3,688,75,517
4,689,104,487
5,695,127,458
6,693,146,441
7,690,171,419
8,694,195,391
9,700,207,373
10,690,234,356
11,700,251,329
12,700,265,315
13,707,276,297
14,700,288,292
15,699,305,276
16,701,322,257
17,706,332,242
18,697,352,231
19,703,366,211
20,707,377,196
21,702,397,181
22,707,405,168
23,710,415,155
24,712,415,153
25,709,426,145
26,715,427,138
27,713,429,138
28,719,431,130
29,723,431,126
30,721,434,125
31,721,438,121
32,725,448,107
33,741,451,88
34,769,444,67
35,774,443,63
36,790,445,45
37,817,439,24
38,842,433,5
39,876,404,0
40,890,389,1
41,926,354,0
42,941,335,4
43,944,315,21
44,907,321,52
45,845,326,109
46,769,319,192
47,716,323,241
48,704,337,239
49,711,337,232
50,715,332,233
51,711,343,226
52,700,354,226
53,706,358,216
54,711,365,204
55,708,371,201
56,709,385,186
57,718,390,172
58,722,390,168
59,729,394,157
60,733,395,152
61,730,400,150
62,728,396,156
63,734,396,150
64,734,396,150
65,724,400,156
66,730,400,150
67,717,411,152
68,714,416,150
69,716,415,149
70,709,422,149
71,711,427,142
72,708,437,135
73,732,427,121
74,726,430,124
75,753,425,102
76,760,421,99
77,745,422,113
78,754,414,112
79,751,412,117
80,730,409,141
81,712,410,158
82,723,420,137
83,742,415,123
84,748,413,119
85,743,415,122
86,723,414,143
87,717,419,144
88,723,413,144
89,722,410,148
90,709,420,151
91,727,420,133
92,732,419,129
93,716,432,132
94,730,432,118
95,741,425,114
96,735,422,123
97,734,417,129
98,732,420,128
99,742,419,119
100,736,419,125
101,750,412,118
102,756,409,115
103,766,416,98
104,761,421,98
105,736,427,117
106,747,423,110
107,750,425,105
108,735,422,123
109,722,423,135
110,718,432,130
111,718,431,131
112,715,433,132
113,732,427,121
114,733,432,115
115,755,421,104
116,759,411,110
117,745,415,120
118,749,405,126
119,716,414,150
120,721,409,150
121,712,414,154
122,728,418,134
123,743,418,119
124,739,419,122
125,717,425,138
126,713,436,131
127,715,435,130
128,725,436,119
129,736,429,115
130,739,424,117
131,736,428,116
132,726,430,124
133,740,427,113
134,732,431,117
135,722,431,127
136,725,434,121
137,739,422,119
138,734,423,123
139,738,410,132
140,726,409,145
141,720,412,148
142,720,411,149
143,717,423,140
144,719,426,135
145,720,429,131
146,722,436,122
147,725,427,128
148,722,429,129
149,725,432,123
150,743,424,113
151,742,421,117
152,753,416,111
153,753,426,101
154,758,418,104
155,745,419,116
156,734,419,127
157,737,412,131
158,731,411,138
159,716,420,144
160,720,428,132
161,738,420,122
162,747,412,121
163,752,409,119
164,740,408,132
165,732,409,139
166,727,416,137
167,734,419,127
168,731,423,126
169,740,420,120
170,718,433,129
171,717,439,124
172,726,448,106
173,745,439,96
174,760,433,87
175,774,421,85
176,764,414,102
177,739,411,130
178,745,406,129
179,732,411,137
180,732,412,136
181,718,420,142
182,727,418,135
183,708,427,145
184,712,432,136
185,718,434,128
186,726,427,127
187,730,427,123
188,734,426,120
189,724,433,123
190,726,432,122
191,738,429,113
192,739,436,105
193,752,443,85
