time,quite,jail,active
0,1120,0,0
1,150,15,955
2,138,31,951
3,142,43,935
4,138,59,923
5,139,74,907
6,143,85,892
7,142,97,881
8,141,110,869
9,142,122,856
10,144,132,844
11,144,142,834
12,143,153,824
13,145,162,813
14,149,166,805
15,151,169,800
16,147,176,797
17,150,180,790
18,145,189,786
19,149,194,777
20,147,201,772
21,150,205,765
22,149,209,762
23,151,211,758
24,158,207,755
25,147,214,759
26,145,223,752
27,153,224,743
28,150,228,742
29,154,227,739
30,151,230,739
31,155,227,738
32,154,227,739
33,157,223,740
34,145,232,743
35,150,236,734
36,156,234,730
37,158,230,732
38,156,227,737
39,146,234,740
40,153,235,732
41,160,229,731
42,153,230,737
43,158,226,736
44,153,226,741
45,152,228,740
46,159,223,738
47,155,221,744
48,156,219,745
49,154,219,747
50,158,215,747
51,159,209,752
52,155,208,757
53,158,204,758
54,149,209,762
55,155,208,757
56,153,209,758
57,155,208,757
58,151,211,758
59,161,203,756
60,150,206,764
61,159,201,760
62,150,205,765
63,168,191,761
64,152,193,775
65,143,202,775
66,146,210,764
67,158,206,756
68,149,210,761
69,158,206,756
70,147,212,761
71,152,214,754
72,151,217,752
73,151,220,749
74,158,216,746
75,153,216,751
76,153,217,750
77,153,218,749
78,152,220,748
79,151,223,746
80,152,223,745
81,149,228,743
82,157,225,738
83,156,221,743
84,151,224,745
85,157,221,742
86,154,221,745
87,151,223,746
88,149,227,744
89,157,223,740
90,160,217,743
91,152,219,749
92,153,220,747
93,153,221,746
94,150,225,745
95,154,225,741
96,149,230,741
97,153,231,736
98,152,232,736
99,152,234,734
100,155,232,733
101,153,233,734
102,157,230,733
103,156,227,737
104,154,227,739
105,155,226,739
106,152,227,741
107,149,232,739
108,155,231,734
109,144,240,736
110,155,239,726
111,160,233,727
112,149,238,733
113,160,232,728
114,153,233,734
115,149,237,734
116,156,235,729
117,155,234,731
118,152,236,732
119,159,231,730
120,159,226,735
121,157,223,740
122,150,227,743
123,156,225,739
124,157,222,741
125,150,226,744
126,155,225,740
127,151,227,742
128,154,227,739
129,150,229,741
130,158,224,738
131,149,229,742
132,152,231,737
133,155,230,735
134,156,228,736
135,160,222,738
136,146,230,744
137,149,235,736
138,157,232,731
139,151,235,734
140,150,238,732
141,158,234,728
142,158,230,732
143,152,232,736
144,151,235,734
145,147,241,732
146,152,243,725
147,159,238,723
148,158,234,728
149,158,230,732
150,152,231,737
151,152,233,735
152,153,234,733
153,150,238,732
154,158,234,728
155,154,234,732
156,154,234,732
157,157,231,732
158,160,225,735
159,157,222,741
160,156,220,744
161,151,222,747
162,147,229,744
163,152,231,737
164,154,230,736
165,152,232,736
166,158,228,734
167,159,222,739
168,148,228,744
169,155,226,739
170,150,229,741
171,152,231,737
172,159,226,735
173,159,221,740
174,155,219,746
175,153,219,748
176,154,218,748
177,161,211,748
178,155,210,755
179,157,207,756
180,160,199,761
181,149,203,768
182,152,204,764
183,151,207,762
184,151,209,760
185,153,209,758
186,156,207,757
187,160,200,760
188,151,203,766
189,151,206,763
190,155,204,761
191,150,208,762
192,149,213,758
193,153,214,753
194,151,217,752
195,149,222,749
196,154,222,744
197,158,218,744
198,157,215,748
199,151,218,751
200,152,220,748
201,150,223,747
202,146,231,743
203,159,226,735
204,151,228,741
205,155,227,738
206,151,230,739
207,161,223,736
208,151,226,743
209,151,229,740
210,155,227,738
211,147,234,739
212,147,240,733
213,155,239,726
214,159,234,727
215,151,237,732
216,148,243,729
217,161,236,723
218,154,236,730
219,167,220,733
220,159,214,747
221,145,223,752
222,156,220,744
223,152,222,746
224,146,230,744
225,149,235,736
226,156,233,731
227,156,231,733
228,157,228,735
229,155,226,739
230,153,227,740
231,148,232,740
232,157,228,735
233,151,231,738
234,153,232,735
235,160,226,734
236,151,229,740
237,154,228,738
238,154,228,738
239,157,225,738
240,153,226,741
241,149,231,740
242,153,232,735
243,159,226,735
244,158,222,740
245,150,226,744
246,155,225,740
247,155,221,744
248,151,224,745
249,152,226,742
250,152,228,740
251,152,230,738
252,155,229,736
253,154,229,737
254,153,230,737
255,156,228,736
256,159,223,738
257,143,234,743
258,161,226,733
259,153,227,740
260,154,227,739
261,158,223,739
262,158,219,743
263,156,217,747
264,152,219,749
265,152,221,747
266,150,225,745
267,150,229,741
268,169,214,737
269,149,219,752
270,146,227,747
271,155,226,739
272,148,232,740
273,157,229,734
274,156,227,737
275,148,233,739
276,156,231,733
277,157,228,735
278,156,226,738
279,160,220,740
280,151,223,746
281,152,224,744
282,152,226,742
283,149,231,740
284,152,233,735
285,153,234,733
286,152,236,732
287,154,236,730
288,153,237,730
289,157,233,730
290,155,232,733
291,156,230,734
292,156,227,737
293,156,225,739
294,149,230,741
295,158,226,736
296,143,237,740
297,156,235,729
298,159,230,731
299,154,230,736
300,155,229,736
301,156,227,737
302,154,226,740
303,156,224,740
304,147,231,742
305,151,233,736
306,154,233,733
307,161,226,733
308,158,222,740
309,152,223,745
310,154,223,743
311,154,223,743
312,155,222,743
313,156,219,745
314,153,220,747
315,161,213,746
316,150,216,754
317,153,216,751
318,149,221,750
319,156,218,746
320,150,222,748
321,147,229,744
322,155,227,738
323,158,223,739
324,160,216,744
325,162,208,750
326,153,207,760
327,156,204,760
328,154,203,763
329,150,207,763
330,149,212,759
331,150,216,754
332,155,215,750
333,156,213,751
334,153,214,753
335,151,217,752
336,152,219,749
337,157,216,747
338,157,212,751
339,148,216,756
340,153,217,750
341,151,220,749
342,150,223,747
343,147,230,743
344,151,233,736
345,149,238,733
346,157,235,728
347,153,236,731
348,153,236,731
349,155,235,730
350,161,228,731
351,157,224,739
352,156,221,743
353,154,221,745
354,152,223,745
355,151,225,744
356,156,222,742
357,152,223,745
358,147,230,743
359,157,227,736
360,158,223,739
361,156,221,743
362,151,224,745
363,157,221,742
364,154,221,745
365,155,220,745
366,156,218,746
367,158,214,748
368,158,210,752
369,154,210,756
370,150,213,757
371,155,212,753
372,157,209,754
373,153,210,757
374,157,207,756
375,152,209,759
376,143,220,757
377,156,217,747
378,154,217,749
379,156,215,749
380,151,218,751
381,148,224,748
382,151,227,742
383,154,227,739
384,149,232,739
385,149,236,735
386,153,237,730
387,153,238,729
388,162,230,728
389,154,230,736
390,152,232,736
391,153,233,734
392,160,227,733
393,154,227,739
394,156,225,739
395,157,222,741
396,153,223,744
397,154,223,743
398,150,226,744
399,159,221,740
400,159,216,745
401,154,216,750
402,160,210,750
403,152,212,756
404,160,206,754
405,153,207,760
406,156,205,759
407,153,206,761
408,157,203,760
409,153,204,763
410,149,208,763
411,150,211,759
412,144,221,755
413,152,223,745
414,154,223,743
415,150,227,743
416,152,229,739
417,163,220,737
418,155,219,746
419,157,215,748
420,153,215,752
421,155,214,751
422,150,218,752
423,152,220,748
424,161,212,747
425,151,215,754
426,156,213,751
427,148,219,753
428,153,220,747
429,163,211,746
430,150,215,755
431,152,217,751
432,154,217,749
433,150,221,749
434,152,223,745
435,149,228,743
436,152,230,738
437,152,232,736
438,154,232,734
439,161,225,734
440,153,224,743
441,155,223,742
442,150,227,743
443,155,226,739
444,153,227,740
445,152,229,739
446,160,223,737
447,151,226,743
448,155,225,740
449,147,231,742
450,152,233,735
451,157,230,733
452,155,229,736
453,150,232,738
454,155,230,735
455,157,227,736
456,156,225,739
457,146,232,742
458,155,231,734
459,156,229,735
460,153,228,739
461,157,225,738
462,159,220,741
463,156,218,746
464,159,213,748
465,150,217,753
466,155,216,749
467,155,214,751
468,156,212,752
469,149,216,755
470,149,221,750
471,151,223,746
472,149,228,743
473,151,231,738
474,155,229,736
475,150,233,737
476,155,232,733
477,158,228,734
478,155,226,739
479,156,224,740
480,155,222,743
481,153,223,744
482,155,221,744
483,159,216,745
484,159,211,750
485,156,209,755
486,155,208,757
487,154,208,758
488,155,207,758
489,154,206,760
490,155,205,760
491,147,211,762
492,157,207,756
493,150,211,759
494,151,214,755
495,154,214,752
496,144,223,753
497,153,224,743
498,152,225,743
499,153,226,741
500,152,228,740
501,156,225,739
502,145,234,741
503,152,236,732
504,152,238,730
505,148,244,728
506,157,241,722
507,155,240,725
508,149,245,726
509,150,248,722
510,164,238,718
511,155,237,728
512,159,232,729
513,157,229,734
514,150,233,737
515,148,239,733
516,145,247,728
517,153,247,720
518,157,243,720
519,159,238,723
520,147,244,729
521,159,239,722
522,147,246,727
523,162,237,721
524,158,233,729
525,155,232,733
526,154,232,734
527,151,235,734
528,154,235,731
529,150,239,731
530,161,232,727
531,159,227,734
532,154,227,739
533,156,225,739
534,153,225,742
535,161,218,741
536,153,218,749
537,155,217,748
538,151,220,749
539,154,220,746
540,148,225,747
541,155,224,741
542,156,222,742
543,157,219,744
544,157,216,747
545,153,217,750
546,153,218,749
547,159,212,749
548,155,211,754
549,151,214,755
550,154,214,752
551,150,217,753
552,159,212,749
553,149,217,754
