time,quite,jail,active
0,1120,0,0
1,1085,15,20
2,953,51,116
3,675,108,337
4,645,167,308
5,651,220,249
6,653,269,198
7,656,319,145
8,672,357,91
9,688,395,37
10,701,406,13
11,724,396,0
12,745,375,0
13,762,358,0
14,785,335,0
15,800,320,0
16,816,304,0
17,825,295,0
18,844,276,0
19,857,263,0
20,873,245,2
21,884,235,1
22,902,218,0
23,921,199,0
24,941,179,0
25,958,162,0
26,975,145,0
27,1001,119,0
28,1015,105,0
29,1023,97,0
30,1033,87,0
31,1048,71,1
32,1062,56,2
33,1070,49,1
34,1081,39,0
35,1084,35,1
36,1091,29,0
37,1093,27,0
38,1094,26,0
39,1096,23,1
40,1094,25,1
41,1086,27,7
42,985,46,89
43,753,100,267
44,649,154,317
45,655,202,263
46,651,255,214
47,649,310,161
48,663,354,103
49,680,395,45
50,709,404,7
51,727,393,0
52,738,382,0
53,754,366,0
54,773,346,1
55,784,334,2
56,806,314,0
57,824,295,1
58,836,284,0
59,849,271,0
60,863,257,0
61,891,228,1
62,903,217,0
63,915,205,0
64,926,194,0
65,944,176,0
66,962,158,0
67,982,136,2
68,995,125,0
69,1008,112,0
70,984,108,28
71,940,127,53
72,802,159,159
73,675,199,246
74,661,244,215
75,668,280,172
76,659,326,135
77,670,370,80
78,686,420,14
79,704,416,0
80,718,401,1
81,743,377,0
82,761,359,0
83,771,349,0
84,788,332,0
85,805,315,0
86,817,303,0
87,829,291,0
88,850,270,0
89,873,247,0
90,891,229,0
91,907,213,0
92,933,187,0
93,944,176,0
94,958,162,0
95,972,148,0
96,988,132,0
97,999,120,1
98,1019,101,0
99,1028,91,1
100,1046,74,0
101,1060,59,1
102,1078,42,0
103,1083,37,0
104,1086,33,1
105,1089,31,0
106,1092,27,1
107,1094,26,0
108,1069,29,22
109,969,64,87
110,725,120,275
111,646,175,299
112,645,234,241
113,655,286,179
114,671,328,121
115,681,373,66
116,700,400,20
117,711,408,1
118,728,391,1
119,746,373,1
120,765,353,2
121,780,339,1
122,793,326,1
123,812,308,0
124,827,292,1
125,845,275,0
126,866,253,1
127,879,240,1
128,894,226,0
129,917,203,0
130,940,180,0
131,960,160,0
132,971,149,0
133,987,133,0
134,1004,116,0
135,1014,106,0
136,1030,90,0
137,1038,82,0
138,1046,73,1
139,1025,69,26
140,912,96,112
141,725,139,256
142,650,191,279
143,661,234,225
144,654,285,181
145,659,333,128
146,667,385,68
147,697,414,9
148,717,402,1
149,735,384,1
150,745,375,0
151,763,357,0
152,779,340,1
153,795,325,0
154,812,308,0
155,829,291,0
156,848,271,1
157,857,262,1
158,877,242,1
159,888,232,0
160,908,212,0
161,906,198,16
162,894,202,24
163,919,200,1
164,939,181,0
165,961,159,0
166,969,150,1
167,965,143,12
168,909,143,68
169,767,186,167
170,672,224,224
171,658,275,187
172,664,316,140
173,690,355,75
174,711,377,32
175,733,383,4
176,744,375,1
177,757,363,0
178,771,349,0
179,785,334,1
180,795,324,1
181,810,310,0
182,823,291,6
183,840,280,0
184,858,262,0
185,877,243,0
186,891,229,0
187,902,218,0
188,910,210,0
189,922,198,0
190,943,177,0
191,958,162,0
192,979,140,1
193,992,128,0
194,1008,112,0
195,1025,95,0
196,1024,87,9
197,950,94,76
198,815,128,177
199,665,180,275
200,655,229,236
201,655,279,186
202,668,323,129
203,668,367,85
204,682,402,36
205,700,416,4
206,721,399,0
207,744,376,0
208,760,359,1
209,770,350,0
210,786,334,0
211,799,321,0
212,815,305,0
213,835,285,0
214,845,275,0
215,866,254,0
216,888,230,2
217,909,211,0
218,929,191,0
219,952,168,0
220,969,151,0
221,978,138,4
222,935,135,50
223,822,163,135
224,692,203,225
225,664,247,209
226,673,282,165
227,676,321,123
228,691,358,71
229,696,385,39
230,718,393,9
231,738,376,6
232,745,374,1
233,766,354,0
234,788,332,0
235,801,319,0
236,813,307,0
237,829,291,0
238,840,280,0
239,854,266,0
240,878,242,0
241,897,223,0
242,894,219,7
243,880,218,22
244,876,227,17
245,857,243,20
246,874,246,0
247,893,226,1
248,909,211,0
249,934,186,0
250,946,174,0
251,970,150,0
252,986,131,3
253,1008,112,0
254,1023,97,0
255,1028,92,0
256,1040,80,0
257,1047,72,1
258,1053,67,0
259,1062,58,0
260,1064,56,0
261,1061,59,0
262,1069,51,0
263,1050,50,20
264,913,81,126
