time,quite,jail,active
0,1120,0,0
1,986,30,104
2,712,84,324
3,606,139,375
4,605,196,319
5,603,255,262
6,612,307,201
7,617,356,147
8,631,395,94
9,646,427,47
10,669,447,4
11,688,431,1
12,707,413,0
13,731,388,1
14,743,375,2
15,760,360,0
16,775,345,0
17,787,332,1
18,805,315,0
19,829,291,0
20,848,272,0
21,865,255,0
22,877,242,1
23,894,226,0
24,918,200,2
25,939,181,0
26,959,161,0
27,975,145,0
28,984,119,17
29,909,130,81
30,748,172,200
31,635,205,280
32,620,252,248
33,623,301,196
34,637,336,147
35,639,373,108
36,634,413,73
37,663,446,11
38,683,437,0
39,701,418,1
40,717,403,0
41,735,385,0
42,749,371,0
43,765,355,0
44,777,342,1
45,797,323,0
46,813,306,1
47,823,297,0
48,834,286,0
49,851,268,1
50,865,254,1
51,886,234,0
52,899,221,0
53,923,197,0
54,939,180,1
55,926,170,24
56,865,178,77
57,708,206,206
58,630,247,243
59,631,278,211
60,636,308,176
61,624,350,146
62,627,394,99
63,664,423,33
64,701,419,0
65,724,396,0
66,737,382,1
67,752,368,0
68,764,354,2
69,771,349,0
70,791,329,0
71,816,304,0
72,824,295,1
73,845,275,0
74,859,261,0
75,874,245,1
76,888,232,0
77,900,220,0
78,917,203,0
79,936,184,0
80,939,175,6
81,954,164,2
82,939,159,22
83,895,164,61
84,804,191,125
85,663,229,228
86,634,269,217
87,625,309,186
88,627,346,147
89,638,388,94
90,653,424,43
91,680,440,0
92,707,412,1
93,721,399,0
94,732,387,1
95,743,377,0
96,767,353,0
97,775,344,1
98,788,332,0
99,795,322,3
100,815,305,0
101,830,290,0
102,840,278,2
103,857,263,0
104,879,241,0
105,904,216,0
106,924,196,0
107,941,179,0
108,961,159,0
109,986,133,1
110,1001,118,1
111,1012,108,0
112,1037,83,0
113,1050,70,0
114,1064,56,0
115,1069,50,1
116,1081,39,0
117,1088,32,0
118,1090,30,0
119,1091,29,0
120,1090,30,0
121,1036,37,47
122,846,79,195
123,622,136,362
124,606,193,321
125,607,249,264
126,616,296,208
127,616,344,160
128,631,389,100
129,658,426,36
130,682,431,7
131,695,423,2
132,713,406,1
133,724,396,0
134,744,376,0
135,762,357,1
136,774,346,0
137,791,329,0
138,808,311,1
139,823,297,0
140,835,285,0
141,850,270,0
142,869,251,0
143,887,231,2
144,901,219,0
145,922,198,0
146,944,175,1
147,958,159,3
148,967,142,11
149,981,139,0
150,1001,119,0
151,1021,98,1
152,969,95,56
153,781,132,207
154,617,184,319
155,614,232,274
156,620,272,228
157,619,316,185
158,623,360,137
159,632,403,85
160,663,426,31
161,687,432,1
162,706,413,1
163,728,392,0
164,737,382,1
165,756,364,0
166,774,346,0
167,795,325,0
168,810,310,0
169,826,294,0
170,830,290,0
171,860,260,0
172,872,248,0
173,888,231,1
174,907,213,0
175,924,195,1
176,940,180,0
177,956,164,0
178,976,143,1
179,997,123,0
180,1007,112,1
181,1021,99,0
182,1040,80,0
183,1051,69,0
184,1065,55,0
185,1081,39,0
186,998,48,74
187,772,92,256
188,604,151,365
189,609,205,306
190,607,260,253
191,616,305,199
192,612,357,151
193,622,407,91
194,648,446,26
195,663,456,1
196,678,442,0
197,698,422,0
198,707,413,0
199,728,392,0
200,752,368,0
201,769,350,1
202,784,336,0
203,793,327,0
204,802,316,2
205,826,294,0
206,848,271,1
207,837,255,28
208,814,262,44
209,806,281,33
210,793,290,37
211,748,301,71
212,704,326,90
213,679,353,88
214,692,368,60
215,720,367,33
216,707,380,33
217,714,384,22
218,736,378,6
219,769,351,0
220,785,335,0
221,799,321,0
222,824,296,0
223,835,285,0
224,849,271,0
225,859,261,0
226,874,245,1
227,888,232,0
228,905,215,0
229,921,199,0
230,931,187,2
231,944,176,0
232,958,162,0
233,976,144,0
234,987,133,0
235,1000,120,0
236,1021,99,0
237,1035,85,0
238,1052,68,0
239,1045,65,10
240,923,81,116
241,687,132,301
242,612,182,326
243,611,233,276
244,621,276,223
245,620,320,180
246,619,369,132
247,626,421,73
248,659,441,20
249,679,441,0
250,700,420,0
251,720,400,0
252,739,381,0
253,757,363,0
254,778,342,0
255,792,328,0
256,807,313,0
257,821,299,0
258,837,283,0
259,850,270,0
260,869,250,1
261,887,233,0
262,906,214,0
263,917,198,5
264,882,200,38
265,833,218,69
266,742,255,123
267,657,295,168
268,658,320,142
269,658,347,115
270,672,372,76
271,670,402,48
272,694,408,18
273,718,402,0
274,742,378,0
275,762,357,1
276,778,342,0
277,792,328,0
278,787,321,12
279,796,315,9
280,813,307,0
281,835,284,1
282,843,274,3
283,858,262,0
284,879,241,0
285,890,230,0
286,904,212,4
287,874,210,36
288,843,221,56
289,743,256,121
290,674,292,154
291,628,333,159
292,640,358,122
293,636,397,87
294,658,425,37
295,685,424,11
296,704,416,0
297,726,394,0
298,744,376,0
299,762,358,0
300,782,338,0
301,795,324,1
302,806,311,3
303,813,307,0
304,834,286,0
305,849,271,0
306,866,254,0
307,879,241,0
308,897,222,1
309,913,207,0
310,930,190,0
311,950,170,0
312,961,159,0
313,975,145,0
314,989,131,0
315,1011,109,0
316,1032,87,1
317,1040,80,0
318,1054,66,0
319,1069,51,0
320,1073,47,0
321,1047,49,24
322,883,73,164
323,656,122,342
324,607,178,335
325,606,232,282
326,612,281,227
327,613,331,176
328,616,382,122
329,638,423,59
330,667,444,9
331,690,429,1
332,702,418,0
333,720,400,0
334,746,374,0
335,756,361,3
336,780,337,3
337,795,323,2
338,818,302,0
339,835,283,2
340,851,269,0
341,872,248,0
342,886,234,0
343,894,221,5
344,913,207,0
345,932,188,0
346,952,168,0
347,961,159,0
348,975,144,1
349,956,146,18
350,980,137,3
351,899,152,69
352,738,190,192
353,624,228,268
354,623,270,227
355,622,310,188
356,629,353,138
357,651,389,80
358,660,410,50
359,679,422,19
360,697,422,1
361,717,402,1
362,732,388,0
363,747,373,0
364,766,354,0
365,793,325,2
366,806,313,1
367,818,302,0
368,836,283,1
369,857,262,1
370,874,246,0
371,889,231,0
372,899,216,5
373,899,207,14
374,914,206,0
375,896,199,25
376,865,209,46
377,832,219,69
378,768,248,104
379,666,282,172
380,659,312,149
381,666,345,109
382,678,373,69
383,705,393,22
384,733,387,0
385,755,365,0
386,773,346,1
387,786,332,2
388,802,318,0
389,813,307,0
390,824,296,0
391,841,279,0
392,852,268,0
393,867,253,0
394,877,243,0
395,896,223,1
396,909,210,1
397,923,196,1
398,939,181,0
399,955,165,0
400,956,149,15
401,876,163,81
402,735,205,180
403,631,237,252
404,620,283,217
405,639,319,162
406,654,345,121
407,652,388,80
408,678,411,31
409,700,418,2
410,721,399,0
411,744,376,0
412,759,360,1
413,761,352,7
414,757,337,26
415,752,349,19
416,765,352,3
417,767,346,7
418,783,337,0
419,801,319,0
420,822,298,0
421,843,277,0
422,856,263,1
423,859,253,8
424,855,244,21
425,818,249,53
426,740,275,105
427,677,308,135
428,635,343,142
429,630,385,105
430,660,412,48
431,677,433,10
432,698,421,1
433,726,394,0
434,742,378,0
435,765,355,0
436,788,331,1
437,806,314,0
438,820,300,0
439,835,285,0
440,855,265,0
441,865,254,1
442,885,235,0
443,879,229,12
444,901,217,2
445,917,202,1
446,927,193,0
447,949,171,0
448,945,166,9
449,867,174,79
450,771,200,149
451,635,251,234
452,626,286,208
453,627,328,165
454,637,360,123
455,656,386,78
456,679,423,18
457,693,419,8
458,715,403,2
459,731,387,2
460,745,375,0
461,760,359,1
462,784,336,0
463,803,316,1
464,812,306,2
465,827,292,1
466,849,271,0
467,865,255,0
468,886,233,1
469,898,222,0
470,916,204,0
471,932,187,1
472,932,173,15
473,847,188,85
474,714,229,177
475,638,255,227
476,636,291,193
477,636,327,157
478,643,364,113
479,656,404,60
480,698,413,9
481,717,403,0
482,744,376,0
483,762,357,1
484,780,340,0
485,798,322,0
486,818,301,1
487,832,287,1
488,843,271,6
489,852,267,1
490,867,253,0
491,869,243,8
492,869,234,17
493,848,240,32
494,790,258,72
495,721,280,119
496,692,316,112
497,678,353,89
498,655,381,84
499,671,407,42
500,689,409,22
501,722,397,1
502,743,377,0
503,768,352,0
504,790,329,1
505,809,308,3
