time,quite,jail,active
0,1120,0,0
1,205,32,883
2,120,66,934
3,119,95,906
4,125,114,881
5,121,139,860
6,121,164,835
7,126,189,805
8,129,207,784
9,121,238,761
10,129,258,733
11,135,278,707
12,130,292,698
13,134,314,672
14,132,330,658
15,132,347,641
16,132,362,626
17,130,374,616
18,128,393,599
19,142,393,585
20,130,409,581
21,132,422,566
22,138,433,549
23,145,431,544
24,142,441,537
25,145,444,531
26,142,451,527
27,146,454,520
28,153,458,509
29,156,454,510
30,147,459,514
31,146,464,510
32,150,464,506
33,147,468,505
34,142,472,506
35,158,462,500
36,144,464,512
37,146,465,509
38,146,469,505
39,150,472,498
40,161,462,497
41,155,457,508
42,143,460,517
43,148,460,512
44,144,468,508
45,153,460,507
46,146,459,515
47,154,450,516
48,154,448,518
49,149,443,528
50,142,448,530
51,145,451,524
52,133,465,522
53,144,465,511
54,152,464,504
55,152,464,504
56,147,466,507
57,146,468,506
58,150,472,498
59,154,472,494
60,157,464,499
61,147,472,501
62,144,475,501
63,150,470,500
64,155,459,506
65,141,470,509
66,142,487,491
67,146,491,483
68,147,497,476
69,152,493,475
70,160,480,480
71,150,475,495
72,149,475,496
73,149,480,491
74,142,488,490
75,146,492,482
76,150,496,474
77,147,500,473
78,150,499,471
79,146,503,471
80,144,504,472
81,148,502,470
82,147,503,470
83,153,495,472
84,155,487,478
85,148,488,484
86,149,483,488
87,149,482,489
88,143,494,483
89,150,492,478
90,145,497,478
91,151,497,472
92,147,498,475
93,152,494,474
94,153,486,481
95,148,486,486
96,149,490,481
97,148,482,490
98,147,483,490
99,141,485,494
100,160,468,492
101,148,472,500
102,159,459,502
103,159,447,514
104,139,462,519
105,150,459,511
106,145,464,511
107,147,470,503
108,147,472,501
109,153,467,500
110,140,475,505
111,143,481,496
112,158,470,492
113,142,475,503
114,142,477,501
115,149,475,496
116,149,480,491
117,152,476,492
118,155,468,497
119,152,464,504
120,152,457,511
121,152,452,516
122,146,452,522
123,144,452,524
124,139,461,520
125,147,463,510
126,145,470,505
127,145,468,507
128,154,463,503
129,138,470,512
130,153,463,504
131,145,472,503
132,157,463,500
133,145,467,508
134,147,467,506
135,151,469,500
136,151,467,502
137,142,475,503
138,147,477,496
139,146,479,495
140,155,467,498
141,149,461,510
142,149,458,513
143,140,466,514
144,146,465,509
145,134,474,512
146,152,469,499
147,154,466,500
148,149,471,500
149,152,464,504
150,141,477,502
151,147,476,497
152,147,477,496
153,150,476,494
154,152,473,495
155,144,477,499
156,149,475,496
157,141,478,501
158,154,471,495
159,142,481,497
160,159,472,489
161,153,465,502
162,153,462,505
163,143,462,515
164,157,451,512
165,147,453,520
166,146,452,522
167,146,454,520
168,146,455,519
169,141,459,520
170,149,458,513
171,154,453,513
172,144,456,520
173,147,463,510
174,139,473,508
175,156,467,497
176,147,473,500
177,151,467,502
178,150,472,498
179,143,481,496
180,156,471,493
181,144,479,497
182,147,477,496
183,149,474,497
184,154,469,497
185,149,466,505
186,146,466,508
187,157,458,505
188,149,455,516
189,165,440,515
