time,quite,jail,active
0,1120,0,0
1,1103,16,1
2,1103,17,0
3,1104,16,0
4,1103,17,0
5,1103,17,0
6,1103,17,0
7,1101,19,0
8,1100,19,1
9,1085,31,4
10,1085,35,0
11,1051,39,30
12,898,75,147
13,630,137,353
14,593,189,338
15,588,246,286
16,592,301,227
17,592,354,174
18,603,400,117
19,624,435,61
20,644,450,26
21,665,455,0
22,692,428,0
23,706,413,1
24,722,398,0
25,734,386,0
26,756,364,0
27,768,351,1
28,795,324,1
29,800,318,2
30,812,307,1
31,838,282,0
32,860,260,0
33,875,244,1
34,888,232,0
35,908,212,0
36,927,193,0
37,884,187,49
38,777,208,135
39,666,237,217
40,610,273,237
41,607,313,200
42,616,345,159
43,626,378,116
44,639,406,75
45,663,425,32
46,688,427,5
47,710,410,0
48,721,399,0
49,737,383,0
50,748,371,1
51,770,350,0
52,786,334,0
53,801,319,0
54,822,298,0
55,846,274,0
56,860,260,0
57,873,246,1
58,894,226,0
59,908,212,0
60,924,196,0
61,942,177,1
62,953,167,0
63,966,154,0
64,983,137,0
65,1006,114,0
66,1021,99,0
67,1042,78,0
68,1052,68,0
69,1067,53,0
70,1073,47,0
71,1081,39,0
72,1090,29,1
73,1094,26,0
74,1099,21,0
75,1102,18,0
76,1100,19,1
77,1102,18,0
78,1094,24,2
79,1094,26,0
80,1094,26,0
81,1091,26,3
82,1092,28,0
83,1095,25,0
84,1091,29,0
85,1092,28,0
86,1097,23,0
87,1096,23,1
88,1097,23,0
89,1096,23,1
90,1096,24,0
91,1095,24,1
92,1096,24,0
93,1096,23,1
94,1096,24,0
95,1096,24,0
96,1032,34,54
97,730,83,307
98,587,141,392
99,589,196,335
100,588,252,280
101,592,303,225
102,594,355,171
103,607,397,116
104,622,436,62
105,653,460,7
106,668,452,0
107,689,430,1
108,714,406,0
109,730,390,0
110,742,378,0
111,761,359,0
112,776,344,0
113,798,321,1
114,825,295,0
115,848,272,0
116,862,258,0
117,878,242,0
118,894,226,0
119,906,214,0
120,911,191,18
121,870,193,57
122,816,207,97
123,643,249,228
124,601,294,225
125,614,324,182
126,611,362,147
127,627,399,94
128,636,422,62
129,671,430,19
130,705,414,1
131,727,393,0
132,743,377,0
133,757,363,0
134,781,339,0
135,807,313,0
136,820,300,0
137,836,284,0
138,847,273,0
139,865,255,0
140,887,233,0
141,902,218,0
142,923,197,0
143,944,172,4
144,933,166,21
145,917,179,24
146,834,204,82
147,693,238,189
148,620,272,228
149,613,311,196
150,618,342,160
151,619,379,122
152,641,404,75
153,668,423,29
154,697,423,0
155,728,392,0
156,753,367,0
157,773,346,1
158,791,329,0
159,805,315,0
160,823,297,0
161,830,285,5
162,840,280,0
163,855,265,0
164,872,248,0
165,887,233,0
166,905,215,0
167,916,204,0
168,933,187,0
169,948,172,0
170,962,158,0
171,973,146,1
172,988,132,0
173,1009,111,0
174,1024,96,0
175,1041,79,0
176,1054,66,0
177,1066,54,0
178,1064,45,11
179,956,61,103
180,666,109,345
181,594,160,366
182,586,217,317
183,593,268,259
184,595,318,207
185,598,366,156
186,603,416,101
187,633,447,40
188,657,454,9
189,668,450,2
190,685,435,0
191,703,417,0
192,721,399,0
193,735,381,4
194,755,364,1
195,762,354,4
196,784,336,0
197,801,319,0
198,821,299,0
199,835,285,0
200,853,267,0
201,869,251,0
202,891,229,0
203,908,212,0
204,933,185,2
205,954,166,0
206,968,151,1
207,989,131,0
208,1013,107,0
209,1009,91,20
210,927,93,100
211,716,130,274
212,594,180,346
213,602,223,295
214,593,274,253
215,594,326,200
216,594,379,147
217,602,425,93
218,626,466,28
219,649,470,1
220,672,448,0
221,687,433,0
222,712,408,0
223,737,383,0
224,764,355,1
225,787,333,0
226,805,315,0
227,831,289,0
228,845,275,0
229,861,259,0
230,871,249,0
231,886,233,1
232,912,208,0
233,927,192,1
234,946,173,1
235,937,168,15
236,943,160,17
237,884,163,73
238,728,192,200
239,607,240,273
240,603,282,235
241,611,322,187
242,620,359,141
243,628,394,98
244,639,421,60
245,677,435,8
246,700,420,0
247,715,403,2
248,719,393,8
249,715,390,15
250,728,387,5
251,751,369,0
252,768,352,0
253,788,332,0
254,804,316,0
255,822,298,0
256,838,279,3
257,850,269,1
258,879,241,0
259,899,221,0
260,921,199,0
261,949,171,0
262,905,159,56
263,727,187,206
264,624,223,273
265,609,259,252
266,605,299,216
267,603,341,176
268,607,381,132
269,637,409,74
270,646,434,40
271,675,436,9
272,687,431,2
273,713,407,0
274,733,387,0
275,763,357,0
276,781,339,0
277,804,316,0
278,826,294,0
279,838,282,0
280,853,267,0
281,876,244,0
282,884,234,2
283,909,211,0
284,928,192,0
285,940,180,0
286,954,166,0
287,965,155,0
288,982,137,1
289,996,122,2
290,1012,107,1
291,980,104,36
292,861,127,132
293,632,173,315
294,603,217,300
295,595,266,259
296,599,310,211
297,603,351,166
298,609,389,122
299,613,431,76
300,646,468,6
301,664,456,0
302,682,438,0
303,705,415,0
304,724,396,0
305,738,382,0
306,751,369,0
307,772,348,0
308,787,328,5
309,783,322,15
310,786,322,12
311,814,305,1
312,834,286,0
313,852,268,0
314,872,248,0
315,888,232,0
316,911,209,0
317,928,190,2
318,950,169,1
319,967,152,1
320,984,136,0
321,1003,117,0
322,975,108,37
323,868,131,121
324,651,168,301
325,609,207,304
326,601,255,264
327,603,301,216
328,595,353,172
329,607,397,116
330,622,436,62
331,648,455,17
332,665,455,0
333,689,431,0
334,718,402,0
335,730,389,1
336,752,368,0
337,771,348,1
338,787,333,0
339,801,319,0
340,822,298,0
341,834,286,0
342,863,257,0
343,879,241,0
344,896,224,0
345,903,211,6
346,919,200,1
347,938,182,0
348,954,166,0
349,972,148,0
350,947,143,30
351,872,159,89
352,722,189,209
353,603,230,287
354,603,271,246
355,596,320,204
356,607,362,151
357,625,401,94
358,659,413,48
359,685,427,8
360,702,417,1
361,715,400,5
362,727,390,3
363,747,373,0
364,768,352,0
365,789,331,0
366,805,314,1
367,818,302,0
368,839,281,0
369,861,259,0
370,870,250,0
371,890,230,0
372,911,209,0
373,924,196,0
374,936,184,0
375,952,168,0
376,960,155,5
377,882,158,80
378,717,192,211
379,606,232,282
380,603,272,245
381,604,314,202
382,607,353,160
383,618,381,121
384,609,431,80
385,660,443,17
386,681,438,1
387,699,420,1
388,715,403,2
389,731,389,0
390,757,362,1
391,775,345,0
392,794,326,0
393,814,306,0
394,822,292,6
395,772,301,47
396,757,317,46
397,769,331,20
398,765,330,25
399,777,335,8
400,804,316,0
401,832,288,0
402,850,270,0
403,867,253,0
404,852,235,33
405,782,242,96
406,696,269,155
407,638,298,184
408,605,336,179
409,616,369,135
410,628,402,90
411,631,436,53
412,651,456,13
413,683,437,0
414,695,423,2
415,715,405,0
416,741,379,0
417,756,364,0
418,768,351,1
419,792,327,1
420,818,302,0
421,833,287,0
422,856,264,0
423,880,240,0
424,902,217,1
425,920,200,0
426,947,173,0
427,942,166,12
428,954,161,5
429,965,146,9
430,887,152,81
431,752,178,190
432,612,216,292
433,602,259,259
434,603,302,215
435,607,345,168
436,615,381,124
437,620,417,83
438,639,443,38
439,676,439,5
440,695,425,0
441,718,401,1
442,736,384,0
443,754,366,0
444,778,342,0
445,787,333,0
446,806,314,0
447,817,302,1
448,837,283,0
449,844,275,1
450,859,261,0
451,872,248,0
452,891,229,0
453,915,205,0
454,941,178,1
455,955,164,1
456,972,148,0
457,987,132,1
458,999,120,1
459,991,115,14
460,909,113,98
461,698,156,266
462,603,197,320
463,593,249,278
464,595,298,227
465,609,333,178
466,612,371,137
467,612,419,89
468,629,451,40
469,657,459,4
470,679,441,0
471,697,422,1
472,713,407,0
473,731,389,0
474,755,365,0
475,769,351,0
476,790,330,0
477,813,307,0
478,839,281,0
479,850,270,0
480,871,249,0
481,895,225,0
482,920,200,0
483,935,185,0
484,952,168,0
485,967,153,0
486,984,136,0
487,994,126,0
488,1013,107,0
489,1025,95,0
490,1040,80,0
491,1054,66,0
492,1069,51,0
493,1042,46,32
494,813,85,222
495,599,134,387
496,594,184,342
497,587,242,291
498,595,291,234
499,597,336,187
500,593,388,139
501,612,432,76
502,642,465,13
503,672,448,0
504,681,438,1
505,693,424,3
506,711,409,0
507,726,394,0
508,764,356,0
509,785,335,0
510,808,312,0
511,819,300,1
512,843,277,0
513,859,261,0
514,880,240,0
515,900,219,1
516,916,204,0
517,933,187,0
518,942,178,0
519,957,163,0
520,980,140,0
521,994,126,0
522,1009,111,0
523,1023,97,0
524,1035,84,1
525,1053,67,0
526,1070,48,2
527,972,58,90
528,696,105,319
529,593,159,368
530,593,210,317
531,590,266,264
532,595,317,208
533,602,364,154
534,613,409,98
535,623,451,46
536,647,470,3
537,668,452,0
538,686,434,0
539,709,411,0
540,735,385,0
541,751,368,1
542,776,344,0
543,799,321,0
544,818,302,0
545,839,281,0
546,857,263,0
547,877,243,0
548,899,221,0
549,912,203,5
550,884,201,35
551,860,214,46
552,775,234,111
553,626,270,224
554,615,300,205
555,618,335,167
556,623,369,128
557,639,398,83
558,660,419,41
559,691,428,1
560,713,407,0
561,734,385,1
562,746,374,0
563,775,345,0
564,789,331,0
565,805,315,0
566,819,301,0
567,836,284,0
568,853,267,0
569,870,250,0
570,890,230,0
571,907,213,0
572,927,193,0
573,944,176,0
574,967,153,0
575,970,143,7
576,917,159,44
577,824,189,107
578,708,228,184
579,618,269,233
580,606,310,204
581,614,343,163
582,609,381,130
583,621,421,78
584,651,444,25
585,663,456,1
586,691,429,0
587,714,405,1
588,730,390,0
589,749,371,0
590,768,352,0
591,784,336,0
592,794,325,1
593,799,316,5
