time,quite,jail,active
0,1120,0,0
1,1059,19,42
2,921,59,140
3,679,119,322
4,656,180,284
5,666,234,220
6,686,269,165
7,689,317,114
8,688,364,68
9,716,389,15
10,726,383,11
11,749,371,0
12,763,357,0
13,775,345,0
14,792,328,0
15,808,312,0
16,828,292,0
17,840,280,0
18,850,269,1
19,867,253,0
20,878,242,0
21,891,228,1
22,902,218,0
23,913,207,0
24,925,194,1
25,935,185,0
26,955,165,0
27,972,148,0
28,984,133,3
29,998,122,0
30,1015,105,0
31,1031,89,0
32,1051,69,0
33,1059,61,0
34,1040,61,19
35,902,84,134
36,745,130,245
37,661,186,273
38,667,236,217
39,663,290,167
40,669,342,109
41,698,380,42
42,721,398,1
43,741,379,0
44,755,365,0
45,772,348,0
46,789,331,0
47,806,314,0
48,815,305,0
49,827,291,2
50,838,279,3
51,857,262,1
52,869,251,0
53,880,240,0
54,900,220,0
55,915,205,0
56,937,181,2
57,917,172,31
58,870,182,68
59,784,215,121
60,693,256,171
61,681,296,143
62,699,326,95
63,712,364,44
64,758,361,1
65,779,341,0
66,798,322,0
67,819,301,0
68,836,284,0
69,847,272,1
70,862,258,0
71,873,245,2
72,893,226,1
73,904,215,1
74,917,202,1
75,926,194,0
76,937,183,0
77,953,167,0
78,966,154,0
79,977,143,0
80,992,128,0
81,1000,120,0
82,1016,104,0
83,1025,94,1
84,1036,84,0
85,1047,73,0
86,1056,63,1
87,1071,48,1
88,1080,38,2
89,1094,26,0
90,1074,25,21
91,909,64,147
92,708,116,296
93,658,175,287
94,664,228,228
95,663,285,172
96,679,331,110
97,695,368,57
98,713,390,17
99,735,384,1
100,750,370,0
101,759,361,0
102,774,346,0
103,789,331,0
104,801,319,0
105,817,303,0
106,837,281,2
107,855,265,0
108,872,248,0
109,884,236,0
110,900,220,0
111,905,213,2
112,918,201,1
113,933,186,1
114,951,169,0
115,972,148,0
116,982,138,0
117,995,125,0
118,1014,106,0
119,1035,85,0
120,1051,68,1
121,1057,63,0
122,1077,43,0
123,1086,34,0
124,1080,31,9
125,1011,47,62
126,766,102,252
127,659,159,302
128,662,212,246
129,659,270,191
130,669,319,132
131,686,363,71
132,709,386,25
133,727,391,2
134,741,379,0
135,756,364,0
136,773,347,0
137,790,330,0
138,799,317,4
139,811,308,1
140,823,296,1
141,838,282,0
142,844,266,10
143,858,259,3
144,884,236,0
145,898,222,0
146,919,201,0
147,936,184,0
148,950,168,2
149,968,152,0
150,981,136,3
151,997,122,1
152,1014,106,0
153,1027,93,0
154,1038,82,0
155,1056,64,0
156,1069,51,0
157,1077,43,0
158,1077,43,0
159,1086,34,0
160,1087,32,1
161,1090,30,0
162,1092,28,0
163,1095,25,0
164,1095,24,1
165,1077,27,16
166,1008,49,63
167,805,101,214
168,672,158,290
169,671,205,244
170,660,262,198
171,667,315,138
172,678,363,79
173,707,389,24
174,721,399,0
175,734,385,1
176,738,379,3
177,753,367,0
178,769,351,0
179,784,336,0
180,796,324,0
181,810,309,1
182,824,296,0
183,840,278,2
184,861,258,1
185,874,245,1
