time,quite,jail,active
0,1120,0,0
1,669,15,436
2,627,27,466
3,628,41,451
4,632,51,437
5,632,61,427
6,633,69,418
7,629,82,409
8,635,89,396
9,635,96,389
10,632,106,382
11,630,118,372
12,633,126,361
13,635,133,352
14,639,136,345
15,645,133,342
16,639,136,345
17,641,137,342
18,635,144,341
19,639,147,334
20,643,146,331
21,644,143,333
22,644,141,335
23,636,146,338
24,644,144,332
25,656,130,334
26,638,133,349
27,640,135,345
28,647,130,343
29,636,136,348
30,633,145,342
31,641,146,333
32,639,149,332
33,636,155,329
34,641,155,324
35,644,153,323
36,641,154,325
37,648,147,325
38,642,146,332
39,648,140,332
40,642,140,338
41,644,138,338
42,640,139,341
43,641,139,340
44,642,139,339
45,645,136,339
46,639,136,345
47,633,145,342
48,645,139,336
49,640,140,340
50,642,140,338
51,642,140,338
52,638,143,339
53,638,147,335
54,643,146,331
55,640,147,333
56,644,145,331
57,639,148,333
58,633,155,332
59,641,156,323
60,645,152,323
61,637,157,326
62,642,156,322
63,644,154,322
64,647,149,324
65,645,146,329
66,644,144,332
67,642,144,334
68,647,138,335
69,642,138,340
70,641,139,340
71,640,141,339
72,638,145,337
73,636,151,333
74,639,154,327
75,647,149,324
76,654,137,329
77,639,140,341
78,638,144,338
79,642,144,334
80,648,138,334
81,640,140,340
82,640,141,339
83,637,146,337
84,641,147,332
85,642,147,331
86,642,147,331
87,641,147,332
88,639,150,331
89,638,153,329
90,647,148,325
91,642,148,330
92,642,147,331
93,640,149,331
94,645,146,329
95,646,142,332
96,632,152,336
97,648,145,327
98,644,143,333
99,645,139,336
100,645,136,339
101,639,139,342
102,643,138,339
103,639,141,340
104,636,147,337
105,646,143,331
106,639,146,335
107,637,151,332
108,637,156,327
109,641,157,322
110,641,158,321
111,644,156,320
112,645,153,322
113,635,160,325
114,647,153,320
115,651,144,325
116,638,146,336
117,642,145,333
118,641,144,335
119,645,141,334
120,645,138,337
121,642,138,340
122,642,138,340
123,641,139,340
124,643,137,340
125,646,133,341
126,637,137,346
127,634,142,344
128,638,146,336
129,645,142,333
130,648,135,337
131,635,141,344
132,645,138,337
133,636,144,340
134,642,144,334
135,636,150,334
136,639,153,328
137,641,154,325
138,637,159,324
139,648,153,319
140,644,151,325
141,646,146,328
142,648,139,333
143,641,140,339
144,637,145,338
145,639,147,334
146,644,145,331
147,637,150,333
148,644,148,328
149,642,148,330
150,647,142,331
151,640,144,336
152,634,152,334
153,631,162,327
154,645,159,316
155,639,162,319
156,652,152,316
157,645,149,326
158,647,144,329
159,637,147,336
160,644,144,332
161,641,144,335
162,652,134,334
163,641,135,344
164,645,131,344
165,644,129,347
166,637,133,350
167,638,137,345
168,641,138,341
169,644,136,340
170,639,139,342
171,639,142,339
172,642,141,337
173,635,147,338
174,638,149,333
175,640,151,329
176,640,153,327
177,642,153,325
178,641,154,325
179,647,149,324
180,638,153,329
181,642,153,325
182,641,154,325
183,642,153,325
184,636,159,325
185,637,164,319
186,648,157,315
187,648,151,321
188,645,148,327
189,640,150,330
190,652,138,330
191,645,135,340
192,643,133,344
193,641,134,345
194,640,136,344
195,652,125,343
196,640,127,353
197,636,133,351
198,636,139,345
199,639,142,339
200,639,145,336
201,641,146,333
202,638,150,332
203,635,157,328
204,640,157,323
205,647,151,322
206,644,149,327
207,639,152,329
208,648,146,326
209,639,148,333
210,646,144,330
211,648,138,334
212,640,140,340
213,638,144,338
214,652,132,336
215,642,132,346
216,640,133,347
217,636,139,345
218,646,135,339
219,648,129,343
220,640,131,349
221,639,134,347
222,635,141,344
223,643,140,337
224,642,140,338
225,642,140,338
226,641,141,338
227,647,134,339
228,640,136,344
229,636,142,342
230,640,144,336
231,638,147,335
232,640,147,333
233,642,147,331
234,637,152,331
235,646,148,326
236,640,150,330
237,642,150,328
238,649,143,328
239,642,142,336
240,638,146,336
241,640,148,332
242,636,154,330
243,637,159,324
244,643,158,319
245,638,161,321
246,642,159,319
247,650,151,319
248,639,153,328
249,642,153,325
250,638,156,326
251,639,159,322
252,640,161,319
253,652,151,317
254,640,153,327
255,646,148,326
256,638,152,330
257,641,153,326
258,645,149,326
259,643,148,329
260,644,146,330
261,651,136,333
262,644,134,342
263,637,139,344
264,637,144,339
265,640,146,334
266,644,143,333
267,641,144,335
268,641,144,335
269,641,145,334
270,643,143,334
271,641,144,335
272,642,143,335
273,642,143,335
274,638,146,336
275,646,141,333
276,641,142,337
277,647,137,336
278,632,147,341
279,640,149,331
280,640,151,329
281,646,146,328
282,637,151,332
283,640,153,327
284,643,152,325
285,642,152,326
286,647,146,327
287,644,143,333
288,639,146,335
289,643,145,332
290,638,147,335
291,638,150,332
292,641,150,329
293,642,150,328
294,639,153,328
295,643,151,326
296,642,151,327
297,645,148,327
298,648,141,331
299,640,142,338
300,643,141,336
301,642,140,338
302,642,139,339
303,643,138,339
304,643,135,342
305,648,129,343
306,645,126,349
307,638,130,352
308,644,127,349
309,639,130,351
310,640,131,349
311,637,136,347
312,642,135,343
313,639,138,343
314,640,140,340
315,635,147,338
316,635,154,331
317,646,150,324
318,645,146,329
319,640,148,332
320,637,153,330
