time,quite,jail,active
0,1120,0,0
1,1098,19,3
2,1099,21,0
3,1099,20,1
4,1098,22,0
5,1098,22,0
6,1049,29,42
7,912,64,144
8,696,121,303
9,631,179,310
10,639,230,251
11,633,286,201
12,638,339,143
13,659,380,81
14,675,417,28
15,690,429,1
16,712,407,1
17,724,396,0
18,741,379,0
19,759,361,0
20,778,342,0
21,798,322,0
22,810,310,0
23,831,289,0
24,847,273,0
25,858,262,0
26,882,237,1
27,887,230,3
28,857,219,44
29,784,238,98
30,718,274,128
31,666,308,146
32,672,348,100
33,693,373,54
34,718,387,15
35,741,378,1
36,757,363,0
37,793,325,2
38,800,302,18
39,811,299,10
40,831,289,0
41,856,263,1
42,876,244,0
43,893,225,2
44,900,220,0
45,909,211,0
46,917,203,0
47,930,190,0
48,939,181,0
49,948,172,0
50,953,164,3
51,928,167,25
52,896,180,44
53,909,208,3
54,901,202,17
55,877,195,48
56,779,222,119
57,713,258,149
58,672,288,160
59,660,335,125
60,684,367,69
61,698,401,21
62,716,403,1
63,733,387,0
64,756,364,0
65,771,349,0
66,790,330,0
67,802,318,0
68,815,305,0
69,838,282,0
70,851,269,0
71,867,252,1
72,882,238,0
73,907,213,0
74,906,204,10
75,902,201,17
76,882,210,28
77,868,216,36
78,813,225,82
79,718,259,143
80,670,303,147
81,671,336,113
82,688,368,64
83,701,396,23
84,726,385,9
85,742,365,13
86,760,357,3
87,780,340,0
88,801,319,0
89,817,303,0
90,831,289,0
91,841,279,0
92,856,264,0
93,871,249,0
94,877,242,1
95,894,226,0
96,910,210,0
97,928,192,0
98,943,177,0
99,960,160,0
100,975,145,0
101,990,130,0
102,997,123,0
103,1021,99,0
104,1036,84,0
105,1047,70,3
106,1055,65,0
107,1065,55,0
108,1074,44,2
109,1078,40,2
110,1026,47,47
111,822,90,208
112,638,144,338
113,631,203,286
114,634,257,229
115,638,311,171
116,651,358,111
117,657,404,59
118,692,421,7
119,704,416,0
120,718,402,0
121,740,380,0
122,762,358,0
123,778,341,1
124,796,324,0
125,818,302,0
126,810,293,17
127,812,293,15
128,826,292,2
129,839,281,0
130,858,262,0
131,872,248,0
132,884,232,4
133,859,234,27
134,836,241,43
135,789,259,72
136,725,277,118
137,703,309,108
138,680,341,99
139,696,369,55
140,723,381,16
141,740,363,17
142,755,352,13
143,768,348,4
144,786,333,1
145,808,312,0
146,827,293,0
147,841,279,0
148,859,261,0
149,875,245,0
150,886,234,0
151,895,224,1
152,911,209,0
153,921,199,0
154,936,184,0
155,941,177,2
156,956,163,1
157,959,161,0
158,974,146,0
159,991,129,0
160,1002,118,0
161,1023,97,0
162,1036,84,0
163,1046,74,0
164,1062,58,0
165,1057,52,11
166,1022,59,39
167,860,97,163
168,648,152,320
169,639,203,278
170,636,255,229
171,651,291,178
172,657,336,127
173,668,377,75
174,680,416,24
175,702,417,1
176,714,405,1
177,733,387,0
178,749,370,1
179,759,361,0
180,781,339,0
181,797,321,2
182,814,305,1
183,828,291,1
184,842,278,0
185,863,257,0
186,879,240,1
187,899,219,2
188,919,200,1
189,936,184,0
190,951,168,1
191,972,147,1
192,966,137,17
193,922,144,54
194,874,166,80
195,717,207,196
196,657,251,212
197,659,287,174
198,651,335,134
199,655,384,81
200,680,413,27
201,693,426,1
202,715,405,0
203,737,383,0
204,750,369,1
205,766,354,0
206,788,332,0
207,803,317,0
208,813,307,0
209,836,284,0
210,844,276,0
211,859,261,0
212,876,244,0
213,892,228,0
214,903,212,5
215,914,205,1
216,923,197,0
217,944,176,0
218,965,155,0
219,976,144,0
220,996,124,0
221,1011,108,1
222,1027,91,2
223,1037,82,1
224,1049,71,0
225,1060,59,1
226,1064,55,1
227,1069,51,0
228,1077,42,1
229,1063,48,9
230,1062,56,2
231,1065,54,1
232,1006,66,48
233,838,112,170
234,640,168,312
235,636,221,263
236,647,266,207
237,644,316,160
238,649,361,110
239,658,408,54
240,679,427,14
241,702,418,0
242,718,402,0
243,736,384,0
244,746,374,0
245,760,360,0
246,776,344,0
247,796,323,1
248,816,302,2
249,825,292,3
250,841,279,0
251,858,262,0
252,877,243,0
253,896,223,1
254,907,213,0
255,928,191,1
256,947,173,0
257,968,152,0
258,987,133,0
259,996,124,0
260,1015,105,0
261,1034,86,0
262,1050,69,1
263,1056,64,0
264,1070,50,0
265,1075,45,0
266,1082,37,1
267,1089,31,0
268,1091,29,0
269,1093,27,0
270,1091,28,1
271,1092,27,1
