time,quite,jail,active
0,1120,0,0
1,1023,19,78
2,794,61,265
3,641,119,360
4,642,177,301
5,644,232,244
6,645,288,187
7,653,340,127
8,671,387,62
9,699,415,6
10,717,402,1
11,732,388,0
12,746,374,0
13,764,356,0
14,781,338,1
15,796,324,0
16,812,308,0
17,832,288,0
18,852,268,0
19,871,249,0
20,884,236,0
21,894,226,0
22,908,212,0
23,908,200,12
24,890,206,24
25,883,215,22
26,877,221,22
27,831,224,65
28,762,247,111
29,687,278,155
30,678,312,130
31,682,347,91
32,716,362,42
33,753,366,1
34,768,352,0
35,783,331,6
36,774,321,25
37,771,319,30
38,776,330,14
39,786,333,1
40,807,313,0
41,820,300,0
42,832,288,0
43,853,267,0
44,872,248,0
45,889,231,0
46,901,219,0
47,922,198,0
48,939,180,1
49,954,166,0
50,968,152,0
51,984,136,0
52,996,124,0
53,1000,120,0
54,1018,102,0
55,1030,90,0
56,1038,81,1
57,1049,71,0
58,1067,52,1
59,1077,43,0
60,1086,34,0
61,1089,31,0
62,1090,29,1
63,1092,28,0
64,1089,30,1
65,1075,33,12
66,974,56,90
67,731,111,278
68,641,169,310
69,642,226,252
70,653,277,190
71,661,321,138
72,674,364,82
73,674,406,40
74,693,420,7
75,702,412,6
76,719,399,2
77,736,383,1
78,746,373,1
79,755,359,6
80,772,347,1
81,789,331,0
82,808,311,1
83,830,290,0
84,845,275,0
85,861,259,0
86,874,246,0
87,904,216,0
88,915,205,0
89,929,191,0
90,943,177,0
91,951,169,0
92,966,152,2
93,926,146,48
94,838,161,121
95,751,200,169
96,675,230,215
97,661,271,188
98,666,315,139
99,679,358,83
100,698,378,44
101,714,387,19
102,730,388,2
103,746,374,0
104,755,363,2
105,767,353,0
106,789,331,0
107,799,321,0
108,810,310,0
109,828,292,0
110,845,274,1
111,864,256,0
112,882,237,1
113,895,225,0
114,913,207,0
115,938,182,0
116,954,166,0
117,964,156,0
118,981,139,0
119,995,125,0
120,1008,112,0
121,1021,99,0
122,1033,87,0
123,1047,72,1
124,1039,62,19
125,956,86,78
126,741,129,250
127,649,184,287
128,664,228,228
129,655,282,183
130,650,332,138
131,661,379,80
132,688,417,15
133,703,416,1
134,719,401,0
135,730,388,2
136,751,368,1
137,768,350,2
138,785,335,0
139,799,321,0
140,818,302,0
141,838,280,2
142,844,269,7
143,858,256,6
144,873,247,0
145,891,229,0
146,909,211,0
147,920,199,1
148,934,186,0
149,956,164,0
150,982,138,0
151,994,125,1
152,1012,108,0
153,1043,77,0
154,1057,62,1
155,1061,53,6
156,1022,55,43
157,864,95,161
158,673,156,291
159,654,207,259
160,648,256,216
161,651,304,165
162,660,351,109
163,673,391,56
164,701,409,10
165,715,405,0
166,728,392,0
167,753,367,0
168,763,355,2
169,772,348,0
170,785,335,0
171,799,321,0
172,812,308,0
173,827,293,0
174,843,277,0
175,857,263,0
176,875,245,0
177,892,227,1
178,903,217,0
179,925,195,0
180,945,175,0
181,960,160,0
182,977,143,0
183,996,123,1
184,1016,104,0
185,1030,89,1
186,1045,75,0
187,993,66,61
188,815,99,206
189,676,148,296
190,647,200,273
191,650,247,223
192,660,290,170
193,665,333,122
194,680,376,64
195,704,399,17
196,714,399,7
197,728,390,2
198,742,378,0
199,765,355,0
200,773,347,0
201,796,324,0
202,806,314,0
203,827,293,0
204,845,274,1
205,859,261,0
206,879,241,0
207,893,227,0
208,907,213,0
209,926,194,0
210,939,181,0
211,958,162,0
212,977,143,0
213,972,129,19
214,926,138,56
215,782,179,159
216,701,220,199
217,670,258,192
218,662,304,154
219,665,342,113
220,681,377,62
221,705,406,9
222,723,397,0
223,741,379,0
224,757,363,0
225,768,352,0
226,779,341,0
227,795,325,0
228,810,310,0
229,831,289,0
230,849,271,0
231,867,253,0
232,878,242,0
233,886,225,9
234,902,218,0
235,914,206,0
236,935,185,0
237,952,168,0
238,965,154,1
239,972,147,1
240,989,131,0
241,996,121,3
242,1005,110,5
243,1024,96,0
244,1034,84,2
245,1050,70,0
246,1055,65,0
247,1069,51,0
248,1073,47,0
249,1078,42,0
250,1081,39,0
251,994,49,77
252,835,89,196
253,654,150,316
254,642,208,270
255,643,266,211
256,652,317,151
257,658,363,99
258,684,394,42
259,694,407,19
260,715,405,0
261,729,390,1
262,745,375,0
263,759,360,1
264,780,340,0
265,801,319,0
266,821,299,0
267,826,291,3
268,843,277,0
269,860,260,0
270,883,237,0
271,901,219,0
272,918,202,0
273,929,191,0
274,941,179,0
275,956,164,0
276,913,158,49
277,851,177,92
278,746,223,151
279,672,263,185
280,667,305,148
281,682,336,102
282,696,366,58
283,711,384,25
284,739,378,3
285,748,364,8
286,769,348,3
287,784,336,0
288,802,318,0
289,813,307,0
290,834,286,0
291,852,268,0
292,865,254,1
293,878,242,0
294,894,226,0
295,906,214,0
296,919,200,1
297,931,189,0
298,941,178,1
299,954,166,0
300,967,153,0
301,976,144,0
302,990,130,0
303,1001,119,0
304,1025,95,0
305,1037,83,0
306,1049,71,0
307,1066,54,0
308,1077,42,1
309,1084,36,0
310,1012,41,67
311,816,81,223
312,653,139,328
313,643,194,283
314,648,247,225
315,651,300,169
316,659,349,112
317,679,387,54
318,695,416,9
319,707,412,1
320,724,396,0
321,740,379,1
322,756,364,0
323,779,341,0
324,798,322,0
325,816,304,0
326,837,283,0
327,854,266,0
328,864,256,0
329,882,238,0
330,884,225,11
331,889,218,13
332,876,219,25
333,876,224,20
334,902,217,1
335,909,199,12
336,884,187,49
337,790,205,125
338,708,249,163
339,667,295,158
340,679,329,112
341,690,360,70
342,709,383,28
343,718,392,10
344,736,384,0
345,760,358,2
346,776,344,0
347,786,329,5
348,807,313,0
349,818,301,1
350,838,282,0
351,852,267,1
352,864,256,0
353,888,232,0
354,906,214,0
355,916,204,0
356,936,184,0
357,949,171,0
358,961,159,0
359,977,143,0
360,985,134,1
361,997,123,0
362,1010,110,0
363,1021,99,0
364,1036,84,0
365,1049,70,1
366,1062,58,0
367,1070,50,0
368,1084,36,0
369,1091,29,0
370,1094,26,0
371,1096,24,0
372,1098,22,0
373,1102,17,1
374,1100,18,2
375,1094,24,2
376,1094,24,2
377,1087,32,1
378,1010,49,61
379,833,96,191
380,657,152,311
381,641,211,268
382,647,263,210
383,661,313,146
384,673,360,87
385,696,388,36
386,715,397,8
387,731,389,0
388,748,372,0
389,764,356,0
390,788,332,0
391,807,312,1
392,825,294,1
393,834,286,0
394,847,273,0
395,861,259,0
396,881,239,0
397,890,229,1
398,901,217,2
399,915,205,0
400,933,187,0
401,912,179,29
402,845,191,84
403,776,228,116
404,701,261,158
405,680,290,150
406,672,329,119
407,688,362,70
408,725,373,22
409,753,367,0
410,775,345,0
411,801,319,0
412,811,307,2
413,829,291,0
414,843,277,0
415,853,265,2
416,869,251,0
417,880,240,0
418,894,226,0
419,909,210,1
420,920,199,1
421,934,186,0
422,947,172,1
423,960,160,0
424,972,148,0
425,987,133,0
426,998,121,1
427,1012,108,0
428,1025,95,0
429,1037,83,0
430,1055,65,0
431,1000,67,53
432,901,92,127
433,675,141,304
434,647,192,281
435,649,243,228
436,655,287,178
437,653,336,131
438,669,379,72
439,691,412,17
440,707,412,1
441,726,394,0
442,740,380,0
443,764,356,0
444,771,349,0
445,787,333,0
446,800,320,0
447,820,299,1
448,839,281,0
449,854,266,0
