time,quite,jail,active
0,1120,0,0
1,1105,13,2
2,1105,15,0
3,1105,15,0
4,1059,18,43
5,805,63,252
6,613,121,386
7,604,178,338
8,613,226,281
9,613,277,230
10,614,331,175
11,625,374,121
12,633,418,69
13,667,437,16
14,677,442,1
15,692,428,0
16,708,412,0
17,719,401,0
18,738,382,0
19,756,364,0
20,776,344,0
21,787,327,6
22,806,314,0
23,820,300,0
24,837,283,0
25,858,262,0
26,878,242,0
27,902,218,0
28,913,207,0
29,935,185,0
30,946,174,0
31,973,147,0
32,988,132,0
33,1007,113,0
34,1032,88,0
35,1050,70,0
36,1065,55,0
37,1042,52,26
38,962,69,89
39,693,120,307
40,617,168,335
41,610,220,290
42,610,275,235
43,618,320,182
44,625,364,131
45,627,409,84
46,649,438,33
47,680,439,1
48,700,420,0
49,713,407,0
50,725,395,0
51,749,368,3
52,752,357,11
53,772,347,1
54,790,330,0
55,807,313,0
56,820,300,0
57,840,280,0
58,848,271,1
59,869,251,0
60,891,229,0
61,907,212,1
62,923,197,0
63,922,181,17
64,904,187,29
65,913,186,21
66,874,191,55
67,733,215,172
68,653,250,217
69,639,282,199
70,628,321,171
71,630,361,129
72,635,400,85
73,674,428,18
74,692,428,0
75,710,410,0
76,729,390,1
77,742,378,0
78,761,359,0
79,781,339,0
80,800,320,0
81,815,305,0
82,827,293,0
83,841,279,0
84,857,263,0
85,876,244,0
86,893,227,0
87,912,207,1
88,928,192,0
89,945,175,0
90,961,159,0
91,981,139,0
92,1000,120,0
93,1019,101,0
94,1035,85,0
95,1047,72,1
96,1055,65,0
97,1073,47,0
98,1080,40,0
99,1088,32,0
100,1095,25,0
101,1102,18,0
102,1098,22,0
103,1100,20,0
104,1101,19,0
105,1101,19,0
106,1099,20,1
107,1077,27,16
108,966,50,104
109,650,106,364
110,607,160,353
111,609,214,297
112,609,270,241
113,625,315,180
114,629,363,128
115,639,403,78
116,657,441,22
117,691,429,0
118,709,411,0
119,736,384,0
120,750,369,1
121,767,353,0
122,783,337,0
123,796,324,0
124,823,297,0
125,842,278,0
126,849,270,1
127,863,257,0
128,873,247,0
129,885,235,0
130,902,218,0
131,924,196,0
132,942,178,0
133,954,166,0
134,945,154,21
135,871,155,94
136,705,191,224
137,624,231,265
138,635,260,225
139,616,306,198
140,628,348,144
141,633,391,96
142,658,415,47
143,687,423,10
144,718,401,1
145,737,381,2
146,762,357,1
147,782,338,0
148,797,323,0
149,801,317,2
150,817,303,0
151,833,287,0
152,839,281,0
153,849,270,1
154,871,249,0
155,888,232,0
156,899,220,1
157,917,203,0
158,933,186,1
159,964,156,0
160,979,141,0
161,997,123,0
162,1015,105,0
163,989,99,32
164,855,121,144
165,657,168,295
166,625,206,289
167,616,254,250
168,624,294,202
169,619,343,158
170,642,372,106
171,648,404,68
172,668,423,29
173,678,431,11
174,706,413,1
175,723,396,1
176,729,390,1
177,747,373,0
178,766,354,0
179,779,340,1
180,794,325,1
181,812,307,1
182,808,293,19
183,798,297,25
184,819,300,1
185,843,277,0
186,853,257,10
187,860,245,15
188,845,240,35
189,818,251,51
190,750,282,88
191,676,306,138
192,666,327,127
193,666,360,94
194,686,387,47
195,709,410,1
196,738,381,1
197,723,368,29
198,734,364,22
199,752,364,4
200,762,349,9
201,767,341,12
202,792,327,1
203,808,312,0
204,819,301,0
205,831,289,0
206,816,278,26
207,786,282,52
208,761,309,50
209,743,322,55
210,706,342,72
211,678,363,79
212,684,382,54
213,713,390,17
214,736,381,3
215,765,355,0
216,778,342,0
217,798,322,0
218,819,301,0
219,836,274,10
220,838,262,20
221,834,263,23
222,826,267,27
223,845,272,3
224,841,264,15
225,822,273,25
226,788,275,57
227,733,301,86
228,696,324,100
229,669,359,92
230,680,388,52
231,688,404,28
232,724,394,2
233,743,377,0
234,764,356,0
235,783,337,0
236,806,314,0
237,828,292,0
238,859,261,0
239,881,239,0
240,896,224,0
241,910,210,0
242,927,193,0
243,942,178,0
244,955,164,1
245,968,152,0
246,983,137,0
247,996,122,2
248,1007,112,1
249,1021,99,0
250,1031,89,0
251,1035,83,2
252,1013,84,23
253,897,105,118
254,676,152,292
255,619,196,305
256,620,240,260
257,612,292,216
258,624,333,163
259,634,373,113
260,642,422,56
261,658,444,18
262,686,434,0
263,704,416,0
264,715,405,0
265,730,390,0
266,754,366,0
267,765,355,0
268,780,340,0
269,795,325,0
270,812,308,0
271,833,287,0
272,848,272,0
273,867,253,0
274,886,233,1
275,889,217,14
276,862,213,45
277,764,233,123
278,672,274,174
279,644,316,160
280,639,346,135
281,654,375,91
282,683,398,39
283,706,400,14
284,737,381,2
285,764,356,0
286,785,335,0
287,806,314,0
288,826,294,0
289,839,280,1
290,855,265,0
291,842,259,19
292,804,268,48
293,776,282,62
294,758,301,61
295,752,315,53
296,740,331,49
297,720,341,59
298,714,354,52
299,723,361,36
300,752,355,13
301,766,340,14
302,794,322,4
303,814,306,0
304,833,286,1
305,842,272,6
306,868,252,0
307,883,237,0
308,900,219,1
309,922,196,2
310,896,192,32
311,885,211,24
312,860,226,34
313,826,247,47
314,790,269,61
315,685,299,136
316,674,331,115
317,678,369,73
318,694,393,33
319,679,397,44
320,700,394,26
321,723,388,9
322,746,374,0
323,768,352,0
324,787,333,0
325,809,311,0
326,835,285,0
327,851,268,1
328,863,257,0
329,875,235,10
330,856,238,26
331,849,248,23
332,868,249,3
333,832,250,38
334,770,266,84
335,703,300,117
336,648,337,135
337,661,364,95
338,660,393,67
339,679,410,31
340,694,413,13
341,722,396,2
342,750,370,0
343,774,345,1
344,789,330,1
345,810,310,0
346,830,290,0
347,841,279,0
348,862,257,1
349,877,243,0
350,892,228,0
351,910,210,0
352,906,200,14
353,860,217,43
354,809,244,67
355,674,283,163
356,635,318,167
357,645,354,121
358,653,390,77
359,680,411,29
360,707,405,8
361,705,396,19
362,719,391,10
363,753,365,2
364,777,343,0
365,804,316,0
366,827,293,0
367,850,270,0
368,865,255,0
369,888,232,0
370,903,217,0
371,905,215,0
372,922,196,2
373,938,182,0
374,942,177,1
375,956,164,0
376,968,152,0
377,931,145,44
378,839,161,120
379,676,206,238
380,615,255,250
381,625,292,203
382,625,330,165
383,638,363,119
384,644,402,74
385,666,424,30
386,692,427,1
387,704,416,0
388,723,397,0
389,741,379,0
390,759,361,0
391,780,340,0
392,792,328,0
393,807,310,3
394,807,301,12
395,793,299,28
396,810,310,0
397,830,290,0
398,843,277,0
399,856,264,0
400,881,239,0
401,899,221,0
402,926,194,0
403,950,169,1
404,966,154,0
405,980,140,0
406,1001,119,0
407,1026,94,0
408,1044,76,0
409,1056,62,2
410,1068,52,0
411,1076,42,2
412,1025,48,47
413,866,89,165
414,617,145,358
415,605,204,311
416,610,257,253
417,619,307,194
418,626,351,143
419,636,391,93
420,662,416,42
421,685,428,7
422,705,415,0
423,725,394,1
424,741,378,1
425,760,360,0
426,782,338,0
427,807,312,1
428,821,298,1
429,843,277,0
430,864,256,0
431,883,237,0
432,898,222,0
433,912,208,0
434,936,184,0
435,952,168,0
436,972,148,0
437,982,137,1
438,998,122,0
439,1019,100,1
440,1025,90,5
441,940,95,85
442,703,141,276
443,617,189,314
444,619,234,267
445,618,279,223
446,621,322,177
447,622,365,133
448,625,408,87
449,649,440,31
450,668,449,3
451,689,430,1
452,705,414,1
453,725,395,0
454,739,380,1
455,763,357,0
456,775,345,0
457,796,324,0
458,809,311,0
459,814,302,4
460,822,296,2
461,837,283,0
462,861,259,0
463,879,241,0
464,899,221,0
465,913,207,0
466,928,191,1
467,958,161,1
468,982,138,0
469,993,127,0
470,1012,108,0
471,1030,90,0
472,1032,75,13
473,922,82,116
474,743,122,255
475,617,172,331
476,612,223,285
477,616,271,233
478,614,318,188
479,621,365,134
480,633,411,76
481,658,438,24
482,689,431,0
483,706,414,0
484,718,402,0
485,735,385,0
486,748,371,1
487,766,354,0
488,786,334,0
489,803,315,2
490,818,302,0
491,842,278,0
492,860,260,0
493,874,243,3
494,863,236,21
495,843,240,37
496,774,255,91
497,722,285,113
498,668,320,132
499,652,357,111
500,657,387,76
501,688,407,25
502,735,385,0
503,753,358,9
504,775,342,3
505,801,319,0
506,823,297,0
507,842,278,0
508,860,260,0
509,877,243,0
510,900,220,0
511,910,210,0
512,921,199,0
513,932,188,0
514,944,176,0
515,952,168,0
516,961,157,2
517,976,144,0
518,989,131,0
519,999,121,0
520,1007,113,0
521,1019,101,0
522,1037,83,0
523,1049,70,1
524,1057,63,0
525,1044,51,25
526,964,73,83
527,738,123,259
528,610,177,333
529,616,225,279
530,618,274,228
531,621,322,177
532,629,363,128
533,631,412,77
534,642,440,38
535,667,448,5
536,692,428,0
537,712,408,0
538,723,396,1
539,742,378,0
540,758,362,0
541,771,348,1
542,787,330,3
543,801,317,2
544,813,306,1
545,829,290,1
546,853,267,0
547,874,245,1
548,890,230,0
549,906,214,0
550,930,190,0
551,957,163,0
552,980,140,0
553,1010,110,0
554,1028,92,0
555,1050,70,0
556,1063,57,0
557,1073,47,0
558,1079,41,0
559,1086,34,0
560,1098,22,0
561,1070,30,20
562,1062,50,8
563,980,66,74
564,750,120,250
565,608,179,333
566,607,234,279
567,609,288,223
568,615,338,167
569,622,388,110
570,640,427,53
571,671,444,5
572,691,429,0
573,708,412,0
574,720,400,0
575,732,388,0
576,758,361,1
577,772,348,0
578,790,329,1
579,802,318,0
580,821,298,1
581,835,285,0
582,856,264,0
583,873,243,4
584,833,234,53
585,769,259,92
586,688,289,143
587,635,331,154
588,654,357,109
589,662,390,68
590,685,410,25
591,679,415,26
592,696,400,24
593,709,386,25
594,726,382,12
595,755,365,0
596,789,331,0
597,812,308,0
598,830,290,0
599,846,274,0
600,861,259,0
601,877,241,2
602,892,228,0
603,908,212,0
604,917,203,0
605,931,189,0
606,945,175,0
607,960,160,0
608,968,152,0
609,983,137,0
610,1003,116,1
611,1020,99,1
612,1031,88,1
613,1045,75,0
