time,quite,jail,active
0,1120,0,0
1,682,14,424
2,632,29,459
3,632,44,444
4,632,59,429
5,632,74,414
6,636,85,399
7,635,97,388
8,637,107,376
9,636,118,366
10,637,128,355
11,637,138,345
12,642,143,335
13,639,151,330
14,640,158,322
15,640,165,315
16,640,172,308
17,644,175,301
18,642,178,300
19,641,183,296
20,644,185,291
21,646,186,288
22,642,191,287
23,641,197,282
24,642,202,276
25,643,205,272
26,644,208,268
27,645,210,265
28,641,216,263
29,646,217,257
30,643,221,256
31,645,223,252
32,646,224,250
33,652,219,249
34,640,226,254
35,650,223,247
36,643,227,250
37,651,223,246
38,637,232,251
39,646,233,241
40,647,233,240
41,645,235,240
42,646,236,238
43,648,234,238
44,653,228,239
45,655,220,245
46,646,221,253
47,649,219,252
48,647,217,256
49,651,213,256
50,644,216,260
51,651,212,257
52,639,220,261
53,648,219,253
54,650,216,254
55,645,218,257
56,648,217,255
57,646,218,256
58,653,212,255
59,641,218,261
60,643,222,255
61,646,221,253
62,646,220,254
63,648,219,253
64,654,212,254
65,645,213,262
66,641,219,260
67,655,211,254
68,649,209,262
69,650,206,264
70,642,211,267
71,646,212,262
72,640,219,261
73,642,224,254
74,646,224,250
75,650,221,249
76,649,219,252
77,652,214,254
78,655,205,260
79,647,205,268
80,646,206,268
81,648,205,267
82,653,199,268
83,641,205,274
84,652,200,268
85,645,202,273
86,645,204,271
87,648,203,269
88,642,208,270
89,652,203,265
90,644,206,270
91,646,207,267
92,649,205,266
93,642,210,268
94,648,208,264
95,645,210,265
96,648,209,263
97,650,206,264
98,642,211,267
99,647,210,263
100,638,218,264
101,646,219,255
102,646,220,254
103,648,219,253
104,649,217,254
105,646,218,256
106,647,218,255
107,638,226,256
108,644,229,247
109,660,216,244
110,647,216,257
111,646,216,258
112,649,213,258
113,642,217,261
114,646,218,256
115,642,223,255
116,645,225,250
117,646,226,248
118,644,228,248
119,645,230,245
120,646,231,243
121,648,229,243
122,651,225,244
123,641,230,249
124,646,231,243
125,646,232,242
126,651,228,241
127,643,231,246
128,646,232,242
129,650,229,241
130,646,230,244
131,650,227,243
132,640,234,246
133,650,231,239
134,640,238,242
135,648,236,236
136,649,234,237
137,642,239,239
138,649,237,234
139,643,241,236
140,658,230,232
141,648,228,244
142,643,232,245
143,650,229,241
144,650,224,246
145,646,225,249
146,647,225,248
147,642,229,249
148,643,232,245
149,651,228,241
150,649,226,245
151,646,227,247
152,645,229,246
153,650,226,244
154,648,224,248
155,651,219,250
156,643,223,254
157,646,224,250
158,644,227,249
159,643,231,246
160,649,229,242
161,651,224,245
162,651,220,249
163,654,212,254
164,644,215,261
165,652,210,258
166,652,205,263
167,641,211,268
168,648,210,262
169,650,206,264
170,644,209,267
171,645,211,264
172,647,210,263
173,642,214,264
174,648,213,259
175,645,214,261
176,649,212,259
177,646,213,261
178,644,216,260
179,649,214,257
180,651,210,259
181,641,215,264
182,643,219,258
183,644,222,254
184,640,228,252
185,646,229,245
186,646,230,244
187,649,228,243
188,654,221,245
189,650,218,252
190,650,215,255
191,643,219,258
192,646,220,254
193,645,222,253
194,645,224,251
195,644,227,249
196,648,226,246
197,643,230,247
198,650,227,243
199,645,229,246
200,652,223,245
201,639,231,250
202,645,233,242
203,651,229,240
204,643,233,244
205,645,235,240
206,648,234,238
207,651,229,240
208,645,230,245
209,646,231,243
210,649,229,242
211,642,234,244
212,648,232,240
213,647,232,241
214,653,226,241
215,646,227,247
216,644,230,246
217,642,235,243
218,643,239,238
219,653,233,234
220,645,235,240
221,644,238,238
222,651,234,235
223,646,235,239
224,647,235,238
225,649,233,238
226,653,227,240
227,641,232,247
228,648,231,241
229,649,229,242
230,650,226,244
231,648,225,247
232,643,229,248
233,648,228,244
234,642,233,245
235,644,236,240
236,644,239,237
237,646,240,234
238,647,239,234
239,646,240,234
240,649,237,234
241,648,236,236
242,649,234,237
243,645,236,239
244,662,221,237
245,655,213,252
246,648,212,260
247,646,213,261
248,645,214,261
249,648,213,259
250,648,212,260
251,645,213,262
252,642,217,261
253,644,220,256
254,645,222,253
255,648,221,251
256,647,221,252
257,645,223,252
258,647,223,250
259,650,220,250
260,646,221,253
261,647,221,252
262,653,215,252
263,650,212,258
264,640,219,261
265,644,222,254
266,647,221,252
267,643,225,252
268,642,230,248
269,645,231,244
270,648,230,242
271,651,226,243
272,650,223,247
273,648,221,251
274,649,219,252
275,648,218,254
276,643,222,255
277,655,214,251
278,647,213,260
279,647,213,260
280,655,204,261
281,641,210,269
282,642,214,264
283,647,212,261
284,642,217,261
285,649,215,256
286,642,220,258
287,652,215,253
288,651,211,258
289,646,211,263
290,646,212,262
291,649,210,261
292,647,210,263
293,645,211,264
294,647,211,262
295,648,210,262
296,648,209,263
297,646,209,265
298,649,207,264
299,641,212,267
300,647,212,261
301,652,207,261
302,644,210,266
303,647,210,263
304,638,219,263
305,641,224,255
306,646,225,249
307,639,233,248
308,647,233,240
309,649,231,240
310,645,233,242
311,649,231,240
312,649,229,242
313,644,232,244
314,650,229,241
315,645,230,245
316,640,237,243
317,647,237,236
318,647,237,236
319,654,230,236
320,647,229,244
321,648,228,244
322,648,227,245
323,644,230,246
324,652,224,244
325,645,226,249
326,649,222,249
327,648,221,251
328,651,217,252
329,652,212,256
330,650,209,261
331,649,207,264
332,648,206,266
333,649,204,267
334,645,206,269
335,652,201,267
336,643,205,272
337,652,200,268
338,639,207,274
339,641,213,266
340,651,209,260
341,648,208,264
342,648,207,265
343,643,211,266
344,641,216,263
345,643,220,257
346,643,224,253
347,644,227,249
348,651,223,246
349,649,220,251
350,647,220,253
351,650,217,253
352,642,222,256
353,646,222,252
354,641,228,251
355,646,229,245
356,650,225,245
357,648,224,248
358,646,225,249
359,647,225,248
360,647,225,248
361,645,227,248
362,652,222,246
363,646,223,251
364,652,218,250
365,641,224,255
366,650,221,249
367,647,221,252
368,648,220,252
369,645,222,253
370,642,227,251
371,643,231,246
372,651,227,242
373,648,226,246
374,658,215,247
375,641,221,258
376,645,223,252
377,647,223,250
378,643,227,250
379,645,229,246
380,651,223,246
381,642,228,250
382,641,234,245
383,652,229,239
384,648,228,244
385,644,231,245
386,646,232,242
387,652,227,241
388,654,220,246
389,645,222,253
390,647,222,251
391,644,225,251
392,648,224,248
393,644,227,249
394,650,224,246
395,647,223,250
396,651,219,250
397,649,217,254
398,643,221,256
399,653,215,252
400,646,216,258
401,645,218,257
402,642,223,255
403,650,220,250
404,644,223,253
405,647,223,250
406,646,224,250
407,645,226,249
408,648,225,247
409,652,220,248
410,650,217,253
411,643,221,256
412,646,222,252
413,643,226,251
414,651,222,247
415,646,223,251
416,649,220,251
417,649,217,254
418,645,219,256
419,647,218,255
420,644,221,255
421,646,222,252
422,644,225,251
423,646,226,248
424,651,222,247
425,642,227,251
426,647,227,246
427,645,229,246
428,652,224,244
429,645,225,250
430,644,228,248
431,653,222,245
432,651,218,251
433,644,219,257
434,644,222,254
435,637,231,252
436,648,230,242
437,651,226,243
438,653,220,247
439,644,223,253
440,648,222,250
441,648,221,251
442,642,226,252
443,643,229,248
444,644,232,244
445,647,232,241
446,647,232,241
447,650,229,241
448,649,227,244
449,648,226,246
450,652,221,247
451,643,225,252
452,646,226,248
453,653,220,247
