time,quite,jail,active
0,1120,0,0
1,156,15,949
2,141,30,949
3,142,45,933
4,143,59,918
5,143,73,904
6,147,83,890
7,143,97,880
8,144,110,866
9,148,119,853
10,147,129,844
11,149,137,834
12,149,145,826
13,145,157,818
14,150,164,806
15,146,175,799
16,145,187,788
17,147,197,776
18,157,196,767
19,147,206,767
20,154,209,757
21,154,212,754
22,152,217,751
23,146,227,747
24,155,229,736
25,160,225,735
26,159,223,738
27,152,228,740
28,158,226,736
29,159,224,737
30,162,219,739
31,156,220,744
32,160,217,743
33,159,214,747
34,164,206,750
35,152,211,757
36,155,213,752
37,156,213,751
38,157,213,750
39,156,214,750
40,158,213,749
41,154,215,751
42,153,219,748
43,160,216,744
44,155,218,747
45,153,222,745
46,156,223,741
47,161,219,740
48,154,222,744
49,156,223,741
50,163,217,740
51,158,216,746
52,157,215,748
53,152,220,748
54,158,219,743
55,170,206,744
56,163,200,757
57,161,196,763
58,152,201,767
59,153,205,762
60,154,208,758
61,156,209,755
62,148,218,754
63,158,216,746
64,162,210,748
65,157,210,753
66,153,214,753
67,156,215,749
68,152,220,748
69,159,218,743
70,154,220,746
71,154,223,743
72,153,227,740
73,164,220,736
74,151,226,743
75,152,231,737
76,160,228,732
77,149,236,735
78,155,238,727
79,158,237,725
80,168,225,727
81,153,228,739
82,162,223,735
83,154,226,740
84,156,227,737
85,161,223,736
86,159,221,740
87,159,219,742
88,153,223,744
89,158,222,740
90,161,218,741
91,160,215,745
92,149,223,748
93,148,232,740
94,152,236,732
95,159,234,727
96,159,231,730
97,162,226,732
98,160,223,737
99,156,223,741
100,154,225,741
101,165,217,738
102,163,211,746
103,159,208,753
104,150,215,755
105,156,216,748
106,150,223,747
107,158,222,740
108,162,217,741
109,158,216,746
110,158,215,747
111,154,218,748
112,154,221,745
113,149,229,742
114,153,233,734
115,156,234,730
116,156,234,730
117,156,235,729
118,149,243,728
119,153,247,720
120,162,242,716
121,155,244,721
122,158,242,720
123,156,243,721
124,158,241,721
125,162,236,722
126,163,230,727
127,158,228,734
128,159,226,735
129,156,227,737
130,159,225,736
131,153,229,738
132,157,229,734
133,156,230,734
134,163,224,733
135,157,224,739
136,152,228,740
137,159,226,735
138,166,217,737
139,155,219,746
140,155,221,744
141,158,220,742
142,153,223,744
143,155,225,740
144,156,226,738
145,159,224,737
146,156,225,739
147,162,220,738
148,152,224,744
149,157,224,739
150,160,221,739
151,151,227,742
152,157,227,736
153,158,225,737
154,166,215,739
155,158,213,749
156,156,214,750
157,156,215,749
158,155,217,748
159,157,217,746
160,157,217,746
161,152,222,746
162,158,221,741
163,156,222,742
164,155,224,741
165,156,225,739
166,164,218,738
167,154,221,745
168,154,224,742
169,159,222,739
170,159,220,741
171,160,217,743
172,152,222,746
173,152,226,742
174,159,224,737
175,160,220,740
176,164,212,744
177,160,209,751
178,156,209,755
179,150,216,754
180,150,223,747
181,154,226,740
182,155,228,737
183,158,227,735
184,161,222,737
185,158,221,741
186,153,225,742
187,155,227,738
188,156,228,736
189,158,226,736
190,157,226,737
191,154,228,738
192,161,224,735
193,158,222,740
194,151,228,741
195,155,230,735
196,154,233,733
197,161,228,731
198,158,227,735
199,159,225,736
200,156,226,738
201,156,227,737
202,155,229,736
203,154,231,735
204,159,229,732
205,157,229,734
206,156,230,734
207,156,231,733
208,151,237,732
209,166,228,726
210,166,219,735
211,160,216,744
212,159,214,747
213,151,220,749
214,158,219,743
215,153,223,744
216,147,233,740
217,158,229,733
218,167,219,734
219,164,212,744
220,152,217,751
221,155,219,746
222,163,213,744
223,155,215,750
224,147,225,748
225,160,222,738
