time,quite,jail,active
0,1120,0,0
1,664,6,450
2,618,14,488
3,620,19,481
4,618,25,477
5,620,29,471
6,619,34,467
7,618,39,463
8,622,41,457
9,620,44,456
10,619,50,451
11,618,54,448
12,619,59,442
13,624,62,434
14,620,67,433
15,621,69,430
16,618,76,426
17,621,76,423
18,625,73,422
19,622,74,424
20,626,73,421
21,620,78,422
22,623,80,417
23,628,74,418
24,621,77,422
25,620,81,419
26,627,79,414
27,619,85,416
28,624,86,410
29,619,92,409
30,626,91,403
31,621,94,405
32,623,97,400
33,622,100,398
34,621,102,397
35,625,100,395
36,625,104,391
37,624,109,387
38,629,104,387
39,626,102,392
40,628,100,392
41,626,99,395
42,621,103,396
43,622,103,395
44,630,98,392
45,626,95,399
46,629,90,401
47,621,92,407
48,625,90,405
49,622,91,407
50,626,88,406
51,627,86,407
52,625,83,412
53,621,85,414
54,623,86,411
55,622,85,413
56,629,80,411
57,622,84,414
58,621,86,413
59,626,82,412
60,623,85,412
61,621,85,414
62,627,83,410
63,623,83,414
64,624,81,415
65,625,79,416
66,624,79,417
67,628,73,419
68,623,72,425
69,624,73,423
70,623,73,424
71,619,78,423
72,623,79,418
73,627,77,416
74,618,83,419
75,622,82,416
76,624,80,416
77,624,83,413
78,623,84,413
79,622,84,414
80,625,85,410
81,624,84,412
82,626,82,412
83,623,79,418
84,622,77,421
85,624,77,419
86,622,77,421
87,625,74,421
88,619,82,419
89,623,85,412
90,620,89,411
91,625,87,408
92,619,92,409
93,626,87,407
94,627,82,411
95,626,78,416
96,623,77,420
97,620,81,419
98,628,75,417
99,622,77,421
100,622,79,419
101,624,79,417
102,627,77,416
103,624,76,420
104,626,74,420
105,623,75,422
106,625,76,419
107,621,83,416
108,623,84,413
109,624,89,407
110,626,85,409
111,620,88,412
112,622,91,407
113,624,91,405
114,623,92,405
115,623,94,403
116,626,92,402
117,629,86,405
118,625,89,406
119,624,90,406
120,622,93,405
121,624,93,403
122,623,92,405
123,625,92,403
124,623,93,404
125,622,92,406
126,622,95,403
127,621,100,399
128,627,97,396
129,622,97,401
130,630,93,397
131,623,93,404
132,623,94,403
133,626,90,404
134,625,89,406
135,626,88,406
136,625,90,405
137,627,87,406
138,633,78,409
139,621,81,418
140,626,77,417
141,622,77,421
142,624,77,419
143,622,78,420
144,620,85,415
145,621,87,412
146,620,92,408
147,625,91,404
148,622,93,405
149,622,96,402
150,624,95,401
151,630,88,402
152,628,85,407
153,622,88,410
154,624,91,405
155,621,95,404
156,630,87,403
157,628,84,408
158,626,85,409
159,624,88,408
160,622,89,409
161,620,90,410
162,622,91,407
163,622,91,407
164,618,97,405
165,623,96,401
166,625,95,400
167,626,94,400
168,624,95,401
169,625,93,402
170,627,88,405
171,623,88,409
172,622,91,407
173,621,94,405
174,627,91,402
175,621,93,406
176,625,93,402
177,625,95,400
178,626,95,399
179,626,94,400
180,621,97,402
181,623,99,398
182,629,96,395
183,624,95,401
184,625,93,402
185,622,94,404
186,621,100,399
187,625,99,396
188,623,99,398
189,624,101,395
190,627,100,393
191,622,102,396
192,622,105,393
193,624,103,393
194,631,96,393
195,623,97,400
196,622,104,394
197,623,104,393
198,621,107,392
199,621,109,390
200,621,112,387
201,625,109,386
202,623,108,389
203,624,109,387
204,624,112,384
205,622,114,384
206,627,109,384
207,628,105,387
208,624,103,393
209,624,105,391
210,623,107,390
211,624,107,389
212,626,104,390
213,626,100,394
214,628,95,397
215,625,95,400
216,626,94,400
217,630,89,401
218,628,85,407
219,624,85,411
220,623,88,409
221,622,91,407
222,625,87,408
223,624,85,411
224,624,85,411
225,624,85,411
226,625,85,410
227,620,91,409
228,622,91,407
229,627,89,404
230,623,89,408
231,624,89,407
232,625,87,408
233,625,87,408
234,624,88,408
235,626,87,407
236,623,89,408
237,625,87,408
238,627,84,409
239,624,86,410
240,624,84,412
241,624,85,411
242,622,88,410
243,621,88,411
244,625,86,409
245,622,87,411
246,626,86,408
247,622,85,413
248,623,88,409
249,624,88,408
250,621,93,406
251,626,90,404
