time,quite,jail,active
0,1120,0,0
1,1100,16,4
2,1101,19,0
3,1101,19,0
4,1100,20,0
5,1101,19,0
6,1100,20,0
7,1101,18,1
8,1099,21,0
9,1100,20,0
10,1099,20,1
11,1100,20,0
12,1089,18,13
13,982,43,95
14,725,101,294
15,627,159,334
16,638,208,274
17,634,259,227
18,636,310,174
19,632,366,122
20,660,414,46
21,698,420,2
22,717,402,1
23,730,390,0
24,757,363,0
25,768,351,1
26,793,327,0
27,812,308,0
28,828,292,0
29,848,272,0
30,864,256,0
31,873,246,1
32,889,230,1
33,904,216,0
34,923,197,0
35,933,187,0
36,953,167,0
37,972,148,0
38,990,130,0
39,997,112,11
40,922,120,78
41,744,159,217
42,638,210,272
43,659,248,213
44,655,287,178
45,647,334,139
46,654,374,92
47,664,413,43
48,690,429,1
49,708,412,0
50,724,395,1
51,741,379,0
52,753,367,0
53,773,347,0
54,785,334,1
55,805,313,2
56,817,303,0
57,841,279,0
58,861,259,0
59,873,246,1
60,886,234,0
61,903,217,0
62,920,200,0
63,932,188,0
64,949,171,0
65,966,153,1
66,977,141,2
67,927,141,52
68,843,163,114
69,707,190,223
70,654,231,235
71,649,274,197
72,654,312,154
73,654,354,112
74,682,387,51
75,707,406,7
76,720,398,2
77,736,384,0
78,760,359,1
79,774,346,0
80,782,336,2
81,794,326,0
82,809,311,0
83,830,290,0
84,842,276,2
85,861,258,1
86,870,249,1
87,889,231,0
88,904,216,0
89,922,198,0
90,939,181,0
91,950,168,2
92,966,153,1
93,987,131,2
94,1001,118,1
95,1025,95,0
96,1037,82,1
97,1048,72,0
98,1057,62,1
99,1067,53,0
100,1074,46,0
101,1080,40,0
102,1088,32,0
103,1092,28,0
104,1092,28,0
105,1088,31,1
106,1089,31,0
107,1090,30,0
108,1092,28,0
109,1093,27,0
110,1069,29,22
111,979,56,85
112,712,112,296
113,630,168,322
114,631,223,266
115,634,274,212
116,639,322,159
117,647,369,104
118,653,413,54
119,684,434,2
120,702,418,0
121,725,395,0
122,739,381,0
123,756,364,0
124,761,356,3
125,777,343,0
126,798,322,0
127,816,301,3
