time,quite,jail,active
0,1120,0,0
1,1105,14,1
2,1071,17,32
3,893,56,171
4,686,117,317
5,666,173,281
6,666,231,223
7,670,285,165
8,687,330,103
9,700,377,43
10,725,394,1
11,741,379,0
12,755,363,2
13,772,348,0
14,791,329,0
15,807,313,0
16,815,303,2
17,821,292,7
18,841,279,0
19,851,268,1
20,856,264,0
21,869,251,0
22,886,234,0
23,900,220,0
24,913,207,0
25,934,186,0
26,949,171,0
27,951,159,10
28,910,157,53
29,860,175,85
30,813,205,102
31,715,251,154
32,706,279,135
33,725,306,89
34,735,332,53
35,737,360,23
36,765,355,0
37,783,337,0
38,792,327,1
39,792,316,12
40,805,315,0
41,819,301,0
42,828,287,5
43,845,275,0
44,860,252,8
45,876,244,0
46,889,231,0
47,900,220,0
48,906,202,12
49,918,200,2
50,930,190,0
51,944,176,0
52,956,164,0
53,967,153,0
54,980,140,0
55,999,121,0
56,1009,111,0
57,1024,96,0
58,1030,81,9
59,962,85,73
60,802,124,194
61,673,173,274
62,677,219,224
63,678,269,173
64,682,316,122
65,691,363,66
66,722,392,6
67,738,382,0
68,758,362,0
69,764,352,4
70,782,338,0
71,799,321,0
72,805,314,1
73,823,297,0
74,841,279,0
75,851,269,0
76,870,250,0
77,882,238,0
78,889,224,7
79,883,214,23
80,871,224,25
81,817,236,67
82,768,265,87
83,751,294,75
84,758,318,44
85,795,321,4
86,820,299,1
87,842,277,1
88,867,253,0
89,884,236,0
90,909,211,0
91,908,198,14
92,854,197,69
93,779,221,120
94,720,260,140
95,695,306,119
96,694,355,71
97,712,377,31
98,732,382,6
99,749,371,0
100,770,350,0
101,790,330,0
102,815,305,0
103,830,290,0
104,844,275,1
105,859,261,0
106,879,241,0
107,899,217,4
108,879,216,25
109,866,214,40
110,821,238,61
111,804,263,53
112,778,288,54
113,773,311,36
114,798,320,2
115,808,311,1
116,830,290,0
117,847,273,0
118,861,259,0
119,854,243,23
120,820,255,45
121,813,262,45
122,796,275,49
123,777,295,48
124,792,315,13
125,817,301,2
126,833,286,1
127,830,281,9
128,846,272,2
129,863,257,0
130,881,238,1
131,906,214,0
132,919,201,0
133,941,179,0
134,952,168,0
135,961,156,3
136,979,140,1
137,989,127,4
138,999,118,3
139,1009,111,0
140,1011,106,3
141,1018,102,0
142,1029,90,1
143,1036,84,0
144,1039,78,3
145,1045,75,0
146,1047,64,9
147,985,74,61
148,841,110,169
149,695,163,262
150,675,214,231
151,677,264,179
152,678,312,130
153,684,360,76
154,704,397,19
155,724,396,0
156,739,381,0
157,753,367,0
158,766,354,0
159,783,337,0
160,797,322,1
161,814,305,1
162,841,279,0
163,850,265,5
164,854,263,3
165,873,247,0
166,888,232,0
167,899,221,0
168,920,200,0
169,935,185,0
170,953,166,1
171,965,154,1
172,967,136,17
173,902,145,73
174,832,173,115
175,709,219,192
176,693,260,167
177,710,287,123
178,719,323,78
179,734,353,33
180,764,356,0
181,780,339,1
182,778,332,10
183,770,334,16
184,786,331,3
185,801,319,0
186,824,296,0
187,840,279,1
188,856,263,1
189,868,252,0
190,884,236,0
191,898,222,0
192,908,211,1
193,923,197,0
194,939,180,1
195,952,166,2
196,970,150,0
197,983,137,0
198,999,121,0
199,1014,106,0
200,1028,92,0
201,1045,75,0
202,1059,61,0
203,1048,62,10
204,1011,65,44
205,861,105,154
206,689,160,271
207,676,205,239
208,673,257,190
209,679,301,140
210,685,353,82
211,719,389,12
212,741,379,0
213,752,368,0
214,762,358,0
215,774,346,0
216,793,327,0
217,809,311,0
218,827,293,0
219,836,284,0
220,853,267,0
221,867,253,0
222,883,237,0
223,907,213,0
224,915,205,0
225,932,188,0
226,941,178,1
227,958,161,1
228,970,149,1
229,950,139,31
230,876,147,97
231,762,188,170
232,690,231,199
233,690,264,166
234,696,301,123
235,705,344,71
236,738,358,24
237,755,356,9
238,771,348,1
239,789,331,0
240,802,318,0
241,814,305,1
242,825,295,0
243,844,276,0
244,858,262,0
245,872,248,0
246,887,233,0
247,905,214,1
248,919,201,0
249,924,196,0
250,941,178,1
251,948,172,0
252,966,154,0
253,974,146,0
254,987,133,0
255,1004,116,0
256,1010,107,3
257,1021,99,0
258,1008,93,19
259,943,112,65
260,817,148,155
261,692,192,236
262,688,233,199
263,669,288,163
264,682,329,109
265,700,377,43
266,722,395,3
267,737,383,0
268,756,364,0
269,765,354,1
270,781,339,0
271,796,323,1
272,810,310,0
273,823,297,0
274,835,285,0
275,851,269,0
276,865,254,1
277,878,242,0
278,897,223,0
279,915,205,0
280,934,186,0
281,957,163,0
282,968,151,1
283,990,130,0
284,1009,111,0
285,1026,94,0
286,1044,76,0
287,1052,68,0
288,1074,46,0
289,1088,32,0
290,1093,27,0
291,1101,19,0
292,1102,17,1
293,1104,16,0
294,1104,14,2
295,1100,19,1
296,1100,20,0
297,1102,18,0
298,1101,19,0
299,1100,20,0
300,1101,19,0
301,1100,20,0
302,1102,18,0
303,1101,19,0
304,1103,17,0
305,1103,17,0
306,1104,16,0
307,1099,19,2
308,1095,25,0
309,1090,24,6
310,984,51,85
311,796,102,222
312,666,160,294
313,663,221,236
314,670,275,175
315,683,321,116
316,691,366,63
317,708,394,18
318,726,394,0
319,741,379,0
320,754,362,4
321,761,356,3
322,776,344,0
323,787,332,1
324,798,322,0
325,819,301,0
326,837,283,0
327,856,263,1
328,876,244,0
329,901,219,0
330,917,203,0
331,937,183,0
332,951,168,1
333,963,157,0
334,972,138,10
335,936,138,46
336,929,157,34
337,891,178,51
338,841,200,79
339,742,241,137
340,688,285,147
341,705,321,94
342,737,332,51
343,745,361,14
344,766,352,2
345,781,337,2
346,799,321,0
347,812,308,0
348,822,298,0
349,835,285,0
350,849,271,0
351,869,251,0
352,881,239,0
353,890,230,0
354,898,222,0
355,919,201,0
356,928,190,2
357,940,180,0
358,958,162,0
359,978,142,0
360,989,131,0
361,999,121,0
362,1020,100,0
363,1035,85,0
364,1045,75,0
365,1061,59,0
366,1072,46,2
367,1079,40,1
368,1085,35,0
369,1091,29,0
370,1099,21,0
371,1102,18,0
372,1101,19,0
373,1101,19,0
374,1101,19,0
375,1102,18,0
376,1101,19,0
377,1102,17,1
378,1101,19,0
379,1080,23,17
380,953,55,112
381,753,109,258
382,663,166,291
383,669,219,232
384,669,274,177
385,685,322,113
386,709,366,45
387,725,378,17
388,742,373,5
389,761,359,0
390,779,341,0
391,797,323,0
392,807,313,0
393,820,297,3
394,831,289,0
395,845,275,0
396,865,255,0
397,879,241,0
398,887,233,0
399,902,218,0
400,914,206,0
401,931,189,0
402,939,181,0
403,965,155,0
404,979,141,0
405,993,127,0
406,1007,113,0
407,973,108,39
408,836,123,161
409,699,167,254
410,676,215,229
411,678,260,182
412,692,293,135
413,693,332,95
414,714,361,45
415,737,377,6
416,756,364,0
417,770,350,0
418,786,334,0
419,800,320,0
420,807,313,0
421,822,298,0
422,838,282,0
423,853,267,0
424,865,255,0
425,886,234,0
426,907,213,0
427,923,197,0
428,931,189,0
429,943,177,0
430,953,167,0
431,969,151,0
432,979,141,0
433,992,128,0
434,1002,116,2
435,985,114,21
436,905,119,96
437,793,143,184
438,699,184,237
439,678,230,212
440,670,284,166
441,690,325,105
442,708,357,55
443,726,378,16
444,744,375,1
445,752,367,1
446,764,356,0
447,774,346,0
448,790,330,0
449,804,316,0
450,826,294,0
451,839,281,0
452,856,264,0
453,869,251,0
454,883,237,0
455,896,223,1
456,911,209,0
457,928,192,0
458,942,178,0
459,965,155,0
460,982,137,1
461,997,123,0
462,1014,106,0
463,1028,92,0
464,1038,82,0
465,1056,64,0
466,1057,57,6
467,932,75,113
468,727,121,272
469,681,162,277
470,677,209,234
471,670,260,190
472,673,312,135
473,686,358,76
474,703,393,24
475,723,397,0
476,739,380,1
477,758,362,0
478,771,349,0
479,788,332,0
480,802,318,0
481,819,301,0
482,830,289,1
483,845,275,0
484,865,255,0
485,888,232,0
486,903,217,0
487,916,204,0
488,924,196,0
489,940,180,0
490,957,163,0
491,970,150,0
492,982,137,1
493,994,124,2
494,1009,107,4
495,960,116,44
496,867,149,104
497,796,181,143
498,693,223,204
499,684,271,165
500,692,313,115
501,705,348,67
502,717,376,27
503,733,376,11
504,747,372,1
505,758,361,1
506,776,343,1
507,793,327,0
508,806,314,0
509,820,300,0
510,840,280,0
511,860,260,0
512,875,245,0
513,888,231,1
514,906,214,0
515,913,207,0
516,936,184,0
517,951,169,0
518,970,150,0
519,979,141,0
520,995,125,0
521,1004,114,2
522,970,117,33
523,876,140,104
524,814,166,140
525,761,204,155
526,721,249,150
527,689,293,138
528,700,326,94
529,733,355,32
530,746,362,12
531,756,362,2
532,764,356,0
533,778,341,1
534,790,330,0
535,804,316,0
536,815,305,0
537,825,294,1
538,840,280,0
539,854,266,0
540,867,253,0
541,874,242,4
542,871,234,15
543,897,222,1
544,913,207,0
545,928,191,1
546,948,172,0
547,956,162,2
548,965,146,9
549,922,148,50
550,858,164,98
551,746,200,174
552,692,244,184
553,696,281,143
554,705,314,101
555,724,339,57
556,746,357,17
557,770,349,1
558,786,334,0
559,798,320,2
560,803,310,7
561,809,304,7
562,830,290,0
563,847,273,0
564,859,261,0
565,878,242,0
566,890,230,0
567,902,217,1
568,924,196,0
569,942,178,0
570,953,167,0
571,965,154,1
572,969,151,0
573,979,141,0
574,993,127,0
575,1010,109,1
576,1026,94,0
577,1034,86,0
578,1043,77,0
579,1053,67,0
580,1070,50,0
581,1075,45,0
582,1089,31,0
583,1088,31,1
584,1091,21,8
585,1013,43,64
586,859,91,170
587,672,149,299
588,669,208,243
589,679,256,185
590,688,298,134
591,686,343,91
592,710,387,23
593,733,387,0
594,750,370,0
595,769,351,0
596,782,338,0
597,799,321,0
598,809,311,0
599,826,294,0
600,840,280,0
601,852,268,0
602,862,258,0
603,880,240,0
604,895,224,1
605,906,214,0
606,920,196,4
607,927,183,10
608,906,182,32
609,879,193,48
610,833,226,61
611,768,252,100
612,731,275,114
613,727,299,94
614,721,335,64
615,744,357,19
616,761,343,16
617,768,343,9
618,794,326,0
619,811,309,0
620,821,299,0
621,829,291,0
622,843,277,0
623,861,259,0
624,876,244,0
625,893,227,0
626,903,217,0
627,914,206,0
628,933,187,0
629,935,175,10
630,921,176,23
631,916,190,14
632,896,195,29
633,855,211,54
634,835,229,56
635,811,253,56
636,763,284,73
637,737,308,75
638,732,341,47
639,762,349,9
640,784,336,0
641,807,313,0
642,828,291,1
643,842,277,1
644,845,265,10
645,859,260,1
646,877,243,0
647,891,229,0
648,909,210,1
649,918,202,0
650,927,192,1
651,928,189,3
652,939,180,1
653,952,168,0
654,964,156,0
655,981,139,0
656,965,139,16
657,931,148,41
658,802,183,135
659,712,219,189
660,698,259,163
661,688,303,129
662,687,353,80
663,727,378,15
664,754,366,0
665,765,355,0
666,782,338,0
667,799,321,0
