time,quite,jail,active
0,1120,0,0
1,1097,19,4
2,1096,24,0
3,1097,23,0
4,1096,23,1
5,1096,24,0
6,1097,23,0
7,1096,24,0
8,1097,23,0
9,1096,24,0
10,1097,23,0
11,1096,24,0
12,1097,23,0
13,1097,23,0
14,1096,24,0
15,1097,23,0
16,1098,22,0
17,1097,23,0
18,1097,22,1
19,1100,20,0
20,1096,24,0
21,1101,19,0
22,1100,19,1
23,1097,22,1
24,1097,23,0
25,1097,23,0
26,1098,22,0
27,1098,22,0
28,1097,23,0
29,1097,23,0
30,1098,22,0
31,1096,23,1
32,1098,22,0
33,1097,23,0
34,1098,22,0
35,1098,22,0
36,1098,22,0
37,1096,23,1
38,1100,20,0
39,1098,22,0
40,1098,22,0
41,1099,21,0
42,1097,23,0
43,1098,21,1
44,1097,23,0
45,1096,24,0
46,1096,24,0
47,1098,22,0
48,1097,22,1
49,1099,21,0
50,1099,20,1
51,1097,23,0
52,1101,18,1
53,1096,23,1
54,1096,24,0
55,1097,23,0
56,1097,23,0
57,1097,23,0
58,1098,22,0
59,1096,24,0
60,1096,24,0
61,1098,22,0
62,1098,22,0
63,1099,21,0
64,1097,23,0
65,1098,22,0
66,1098,22,0
67,1097,23,0
68,1098,22,0
69,1098,22,0
70,1097,23,0
71,1097,23,0
72,1096,24,0
73,1097,23,0
74,1097,23,0
75,1098,21,1
76,1099,21,0
77,1099,21,0
78,1097,22,1
79,1097,23,0
80,1098,22,0
81,1096,24,0
82,1096,24,0
83,1097,23,0
84,1100,19,1
85,1099,20,1
86,1096,24,0
87,1098,22,0
88,1098,21,1
89,1098,22,0
90,1097,23,0
91,1098,22,0
92,1097,23,0
93,1097,23,0
94,1096,24,0
95,1098,22,0
96,1096,24,0
97,1098,22,0
98,1098,22,0
99,1096,23,1
100,1097,23,0
101,1096,24,0
102,1101,19,0
103,1098,21,1
104,1097,23,0
105,1097,23,0
106,1098,22,0
107,1098,22,0
108,1097,23,0
109,1097,23,0
110,1098,22,0
111,1098,22,0
112,1097,22,1
113,1096,24,0
114,1096,24,0
115,1098,22,0
116,1097,23,0
117,1096,24,0
118,1096,24,0
119,1097,23,0
120,1098,21,1
121,1098,22,0
122,1100,20,0
123,1100,20,0
124,1097,22,1
125,1097,23,0
126,1098,22,0
127,1096,24,0
128,1100,20,0
129,1099,19,2
130,1096,24,0
131,1097,23,0
132,1098,22,0
133,1098,22,0
134,1097,23,0
135,1096,24,0
136,1100,20,0
137,1097,22,1
138,1097,23,0
139,1098,22,0
140,1098,21,1
141,1096,24,0
142,1097,23,0
143,1097,23,0
144,1098,21,1
145,1100,20,0
146,1097,23,0
147,1098,22,0
148,1097,23,0
149,1096,24,0
150,1098,22,0
151,1099,21,0
152,1096,24,0
153,1098,22,0
154,1098,22,0
155,1097,22,1
156,1098,22,0
157,1099,21,0
158,1097,23,0
159,1099,21,0
160,1097,23,0
161,1097,23,0
162,1097,23,0
163,1098,21,1
164,1098,22,0
165,1097,23,0
166,1096,24,0
167,1097,23,0
168,1096,24,0
169,1097,23,0
170,1097,23,0
171,1096,24,0
172,1098,22,0
173,1097,22,1
174,1096,24,0
175,1098,22,0
176,1096,24,0
177,1101,19,0
178,1099,20,1
179,1097,23,0
180,1097,23,0
181,1096,24,0
182,1101,19,0
183,1099,20,1
184,1097,23,0
185,1097,23,0
186,1096,23,1
187,1097,23,0
188,1098,22,0
189,1096,23,1
190,1096,24,0
191,1097,23,0
192,1098,22,0
193,1097,23,0
194,1098,22,0
195,1099,20,1
196,1099,21,0
197,1097,23,0
198,1096,24,0
199,1096,24,0
200,1096,24,0
201,1096,24,0
202,1098,22,0
203,1100,20,0
204,1100,19,1
205,1098,22,0
206,1098,22,0
207,1098,22,0
208,1097,23,0
209,1098,22,0
210,1097,23,0
211,1097,22,1
212,1098,22,0
213,1096,24,0
214,1098,22,0
215,1096,24,0
216,1097,23,0
217,1097,23,0
218,1098,22,0
219,1096,23,1
220,1097,23,0
221,1097,23,0
222,1098,22,0
223,1099,20,1
224,1099,20,1
225,1097,23,0
226,1097,23,0
227,1098,22,0
