time,quite,jail,active
0,1120,0,0
1,1108,11,1
2,1108,12,0
3,1108,12,0
4,1108,12,0
5,1108,12,0
6,1098,13,9
7,959,43,118
8,669,103,348
9,603,155,362
10,600,212,308
11,610,257,253
12,613,302,205
13,611,352,157
14,617,400,103
15,635,439,46
16,658,453,9
17,673,447,0
18,698,422,0
19,715,405,0
20,736,383,1
21,760,360,0
22,771,349,0
23,789,331,0
24,798,321,1
25,789,319,12
26,809,304,7
27,806,302,12
28,802,294,24
29,816,297,7
30,831,285,4
31,851,269,0
32,871,249,0
33,873,233,14
34,894,226,0
35,915,205,0
36,935,185,0
37,957,163,0
38,984,136,0
39,996,124,0
40,1015,105,0
41,1024,96,0
42,1041,79,0
43,1047,71,2
44,975,81,64
45,793,120,207
46,606,179,335
47,606,230,284
48,610,277,233
49,607,327,186
50,614,372,134
51,623,415,82
52,649,448,23
53,689,431,0
54,705,415,0
55,722,398,0
56,742,378,0
57,761,359,0
58,788,332,0
59,802,318,0
60,830,289,1
61,849,270,1
62,863,257,0
63,879,240,1
64,892,228,0
65,905,215,0
66,922,198,0
67,940,180,0
68,955,165,0
69,965,155,0
70,983,137,0
71,998,122,0
72,1016,104,0
73,1031,89,0
74,1048,72,0
75,1058,62,0
76,1009,62,49
77,859,92,169
78,627,146,347
79,607,195,318
80,609,243,268
81,611,300,209
82,618,348,154
83,626,390,104
84,633,430,57
85,644,456,20
86,652,458,10
87,680,435,5
88,695,425,0
89,710,409,1
90,733,387,0
91,759,361,0
92,773,346,1
93,788,331,1
94,816,304,0
95,832,288,0
96,846,274,0
97,870,250,0
98,876,239,5
99,895,225,0
100,921,199,0
101,939,181,0
102,959,160,1
103,967,153,0
104,991,129,0
105,1015,105,0
106,1031,89,0
107,1053,66,1
108,1063,57,0
109,1074,46,0
110,1082,37,1
111,1088,31,1
112,1018,33,69
113,752,81,287
114,606,132,382
115,599,190,331
116,600,246,274
117,606,297,217
118,608,345,167
119,621,385,114
120,637,422,61
121,659,443,18
122,684,435,1
123,718,402,0
124,735,385,0
125,749,371,0
126,769,351,0
127,781,339,0
128,798,322,0
129,814,306,0
130,825,294,1
131,844,276,0
132,867,253,0
133,886,234,0
134,903,216,1
135,902,198,20
136,832,210,78
137,732,243,145
138,634,292,194
139,618,332,170
140,627,368,125
141,636,404,80
142,662,418,40
143,699,420,1
144,736,384,0
145,760,358,2
146,780,340,0
147,804,316,0
148,828,292,0
149,848,272,0
150,857,258,5
151,847,247,26
152,779,261,80
153,724,292,104
154,659,340,121
155,627,390,103
156,657,412,51
157,681,425,14
158,708,412,0
159,731,389,0
160,760,360,0
161,789,331,0
162,816,304,0
163,832,288,0
164,848,272,0
165,867,253,0
166,880,232,8
167,898,222,0
168,913,207,0
169,930,190,0
170,940,180,0
171,948,172,0
172,964,156,0
173,976,144,0
174,984,136,0
175,999,121,0
176,1012,108,0
177,1024,96,0
178,1040,80,0
179,1053,66,1
180,1063,57,0
181,1079,41,0
182,1089,31,0
183,1094,26,0
184,1062,35,23
185,911,67,142
186,630,128,362
187,599,185,336
188,606,234,280
189,602,286,232
190,606,337,177
191,612,384,124
192,625,433,62
193,656,445,19
194,676,444,0
195,701,419,0
196,722,398,0
197,737,383,0
198,756,364,0
199,776,344,0
200,796,324,0
201,807,310,3
202,821,298,1
