time,quite,jail,active
0,1120,0,0
1,1095,12,13
2,1096,21,3
3,1096,24,0
4,1043,28,49
5,839,38,243
6,640,61,419
7,636,80,404
8,636,105,379
9,637,123,360
10,642,143,335
11,641,160,319
12,641,180,299
13,643,191,286
14,647,205,268
15,644,220,256
16,642,230,248
17,642,248,230
18,652,262,206
19,657,268,195
20,649,276,195
21,650,289,181
22,651,300,169
23,659,310,151
24,675,315,130
25,678,322,120
26,678,332,110
27,675,342,103
28,673,343,104
29,664,342,114
30,677,341,102
31,672,348,100
32,679,347,94
33,694,337,89
34,699,329,92
35,701,333,86
36,712,327,81
37,704,335,81
38,695,344,81
39,708,345,67
40,718,343,59
41,730,334,56
42,745,322,53
43,752,321,47
44,774,311,35
45,790,302,28
46,792,299,29
47,810,285,25
48,801,284,35
49,761,285,74
50,730,281,109
51,690,281,149
52,678,280,162
53,665,292,163
54,668,290,162
55,662,298,160
56,669,308,143
57,660,320,140
58,674,321,125
59,687,326,107
60,682,332,106
61,700,325,95
62,690,320,110
63,684,324,112
64,676,328,116
65,685,327,108
66,692,330,98
67,714,333,73
68,732,340,48
69,754,336,30
70,788,325,7
71,794,304,22
72,768,293,59
73,740,294,86
74,726,292,102
75,711,303,106
76,716,319,85
77,723,317,80
78,734,323,63
79,734,322,64
80,715,317,88
81,700,315,105
82,717,313,90
83,729,303,88
84,714,304,102
85,699,301,120
86,678,303,139
87,660,308,152
88,665,319,136
89,667,320,133
90,661,316,143
91,650,330,140
92,665,327,128
93,666,322,132
94,659,330,131
95,660,331,129
96,660,341,119
97,682,330,108
98,683,336,101
99,695,339,86
100,706,337,77
101,713,341,66
102,719,343,58
103,725,337,58
104,720,338,62
105,729,332,59
106,731,344,45
107,754,341,25
108,780,330,10
109,809,310,1
110,829,291,0
111,851,269,0
112,873,246,1
113,888,232,0
114,917,199,4
115,898,190,32
116,848,186,86
117,776,192,152
118,690,199,231
119,654,213,253
120,661,206,253
121,650,217,253
122,656,221,243
123,648,232,240
124,656,238,226
125,650,250,220
126,651,256,213
127,653,268,199
128,654,278,188
129,664,277,179
130,670,275,175
131,681,284,155
132,679,295,146
133,684,293,143
134,674,302,144
135,683,310,127
136,674,315,131
137,676,316,128
138,672,331,117
139,684,328,108
140,685,325,110
141,693,327,100
142,691,343,86
143,714,344,62
144,732,345,43
145,750,342,28
146,750,330,40
147,744,316,60
148,745,309,66
149,756,305,59
150,763,295,62
151,741,291,88
152,743,290,87
153,732,291,97
154,711,302,107
155,684,306,130
156,681,306,133
157,663,317,140
158,664,316,140
159,658,324,138
160,656,334,130
161,656,335,129
162,661,343,116
163,668,354,98
164,683,356,81
165,690,363,67
166,688,371,61
167,720,366,34
168,734,358,28
169,748,342,30
170,754,332,34
171,765,315,40
172,759,311,50
173,765,300,55
174,765,299,56
175,758,291,71
176,716,286,118
177,682,290,148
178,674,291,155
179,664,299,157
180,670,301,149
181,662,307,151
182,668,309,143
183,670,311,139
184,660,326,134
185,661,329,130
186,672,330,118
187,678,334,108
188,694,324,102
189,696,326,98
190,711,322,87
191,707,323,90
192,706,326,88
193,681,330,109
194,676,339,105
195,688,346,86
196,692,346,82
197,700,339,81
198,709,338,73
199,727,331,62
200,716,327,77
201,712,324,84
202,724,316,80
203,724,310,86
204,711,315,94
205,712,313,95
206,702,325,93
207,705,318,97
208,713,313,94
209,730,311,79
210,745,310,65
211,751,313,56
212,756,308,56
213,768,306,46
214,751,299,70
215,723,301,96
216,689,306,125
217,681,307,132
218,681,306,133
219,675,308,137
220,675,312,133
221,690,304,126
222,679,310,131
223,682,303,135
224,663,313,144
225,655,320,145
226,661,322,137
227,667,326,127
228,667,337,116
229,695,326,99
230,707,322,91
231,708,319,93
232,719,317,84
233,701,325,94
234,672,338,110
235,676,349,95
236,702,344,74
237,702,350,68
238,715,349,56
239,737,345,38
240,770,330,20
241,793,314,13
242,816,298,6
243,836,280,4
244,835,257,28
245,816,248,56
246,782,251,87
247,738,257,125
248,717,263,140
249,672,269,179
250,658,273,189
251,652,282,186
252,652,285,183
253,659,292,169
254,652,310,158
255,658,315,147
256,664,316,140
257,668,326,126
258,679,340,101
259,699,334,87
260,676,345,99
261,686,347,87
262,692,349,79
263,691,352,77
264,704,358,58
265,724,355,41
266,753,352,15
267,767,344,9
268,779,328,13
269,785,320,15
270,814,304,2
271,841,278,1
272,853,266,1
273,872,248,0
274,887,233,0
275,912,208,0
276,928,187,5
277,919,170,31
278,890,170,60
279,794,181,145
280,685,195,240
281,651,206,263
282,649,213,258
283,655,214,251
284,649,225,246
285,651,233,236
286,650,239,231
287,653,236,231
288,654,243,223
289,645,260,215
290,652,266,202
291,657,269,194
292,656,272,192
293,654,280,186
294,649,293,178
295,656,299,165
296,661,313,146
297,664,319,137
298,661,325,134
299,666,323,131
300,655,333,132
301,668,327,125
302,665,333,122
303,673,334,113
304,680,343,97
305,690,336,94
306,704,336,80
307,696,338,86
308,695,342,83
309,713,335,72
310,729,330,61
311,749,328,43
312,779,327,14
313,805,312,3
314,822,298,0
315,844,276,0
316,862,256,2
317,890,230,0
318,912,205,3
