time,quite,jail,active
0,1120,0,0
1,1097,8,15
2,806,21,293
3,612,34,474
4,612,48,460
5,614,62,444
6,616,69,435
7,616,76,428
8,616,82,422
9,614,91,415
10,615,103,402
11,617,111,392
12,615,117,388
13,620,121,379
14,620,128,372
15,618,134,368
16,622,134,364
17,622,138,360
18,619,137,364
19,618,143,359
20,618,149,353
21,619,152,349
22,620,159,341
23,621,166,333
24,617,171,332
25,625,166,329
26,624,166,330
27,623,175,322
28,622,175,323
29,627,172,321
30,620,179,321
31,628,174,318
32,619,177,324
33,630,169,321
34,618,181,321
35,629,179,312
36,628,175,317
37,631,169,320
38,621,172,327
39,623,171,326
40,623,168,329
41,620,173,327
42,627,172,321
43,627,174,319
44,627,173,320
45,627,171,322
46,624,168,328
47,616,166,338
48,623,163,334
49,623,163,334
50,621,169,330
51,627,165,328
52,623,160,337
53,624,162,334
54,628,156,336
55,618,163,339
56,623,165,332
57,621,167,332
58,626,167,327
59,620,172,328
60,629,169,322
61,624,170,326
62,622,170,328
63,627,171,322
64,621,172,327
65,623,170,327
66,625,168,327
67,622,176,322
68,625,167,328
69,624,177,319
70,627,174,319
71,619,177,324
72,629,172,319
73,624,171,325
74,628,165,327
75,619,165,336
76,620,165,335
77,627,163,330
78,623,163,334
79,624,168,328
80,624,168,328
81,621,174,325
82,623,171,326
83,624,172,324
84,621,172,327
85,622,174,324
86,621,176,323
87,620,180,320
88,627,173,320
89,631,163,326
90,623,164,333
91,623,165,332
92,623,168,329
93,627,165,328
94,624,167,329
95,624,166,330
96,623,174,323
97,621,180,319
98,621,178,321
99,626,173,321
100,618,176,326
101,627,177,316
102,631,173,316
103,620,173,327
104,626,174,320
105,620,183,317
106,623,187,310
107,623,194,303
108,623,192,305
109,626,196,298
110,624,195,301
111,629,188,303
112,620,191,309
113,624,190,306
114,631,186,303
115,624,185,311
116,622,187,311
117,623,191,306
118,626,188,306
119,624,190,306
120,621,197,302
121,626,198,296
122,625,196,299
123,627,188,305
124,625,193,302
125,624,192,304
126,626,193,301
127,634,184,302
128,623,189,308
129,626,184,310
130,626,183,311
131,626,184,310
132,635,176,309
133,622,181,317
134,625,180,315
135,621,188,311
136,631,185,304
137,626,182,312
138,621,190,309
139,626,191,303
140,627,188,305
141,628,182,310
142,622,179,319
143,624,180,316
144,629,173,318
145,626,172,322
146,622,173,325
147,628,166,326
148,627,165,328
149,629,157,334
150,626,157,337
151,628,149,343
152,628,145,347
153,623,145,352
154,624,144,352
155,620,158,342
156,623,157,340
157,625,157,338
158,619,163,338
159,619,164,337
160,627,160,333
161,627,155,338
162,620,159,341
163,622,160,338
164,626,155,339
165,619,163,338
166,622,162,336
167,622,160,338
168,622,163,335
169,622,167,331
170,621,173,326
171,621,175,324
172,624,176,320
173,623,177,320
174,626,172,322
175,622,176,322
176,628,173,319
177,626,170,324
178,620,175,325
179,627,176,317
180,625,173,322
181,624,169,327
182,627,168,325
183,631,167,322
184,622,167,331
185,626,167,327
186,623,168,329
187,628,163,329
188,625,162,333
189,628,159,333
190,619,165,336
191,624,163,333
192,624,172,324
193,616,181,323
194,620,184,316
195,623,189,308
196,628,184,308
197,625,183,312
198,619,183,318
199,620,184,316
200,621,187,312
201,624,187,309
202,634,172,314
203,635,165,320
204,621,170,329
205,626,171,323
206,625,169,326
207,624,167,329
208,625,160,335
209,623,159,338
210,619,168,333
211,619,174,327
212,623,179,318
213,623,180,317
214,636,164,320
215,622,162,336
216,625,156,339
217,625,155,340
218,623,155,342
219,625,156,339
220,620,166,334
221,621,166,333
222,621,174,325
223,627,176,317
224,627,169,324
225,624,168,328
226,618,179,323
227,623,179,318
228,622,188,310
229,628,192,300
230,622,193,305
231,620,198,302
232,628,198,294
233,621,200,299
234,622,200,298
235,622,204,294
236,623,203,294
237,632,204,284
238,637,188,295
239,627,183,310
240,619,194,307
241,623,196,301
242,623,191,306
243,622,194,304
244,620,198,302
245,630,189,301
246,623,197,300
247,620,199,301
248,619,212,289
249,619,216,285
250,634,208,278
251,629,204,287
252,629,198,293
253,626,194,300
254,632,187,301
255,624,185,311
256,624,184,312
257,630,179,311
258,622,179,319
259,619,185,316
260,622,189,309
261,621,197,302
262,630,196,294
263,628,195,297
264,626,194,300
265,631,189,300
266,626,187,307
267,623,190,307
268,623,192,305
269,623,190,307
270,628,191,301
271,626,200,294
272,623,198,299
273,623,197,300
274,625,196,299
275,623,194,303
276,628,195,297
277,621,200,299
278,625,201,294
279,631,196,293
280,624,197,299
281,625,193,302
282,627,189,304
283,623,193,304
284,637,187,296
285,627,187,306
286,623,187,310
287,628,185,307
288,621,189,310
289,623,190,307
290,625,186,309
291,630,181,309
292,624,183,313
293,621,185,314
294,617,190,313
295,631,183,306
296,628,176,316
297,629,170,321
298,623,166,331
299,623,166,331
300,626,164,330
301,626,170,324
302,618,174,328
303,625,175,320
304,629,168,323
305,622,173,325
306,623,175,322
307,628,172,320
308,625,168,327
309,624,168,328
310,625,162,333
311,626,159,335
312,629,155,336
313,627,152,341
314,620,160,340
315,625,159,336
316,620,166,334
317,626,166,328
318,620,171,329
319,632,169,319
320,624,166,330
321,627,165,328
322,626,161,333
323,625,166,329
324,619,170,331
325,624,169,327
326,627,168,325
327,620,169,331
328,622,171,327
329,627,168,325
330,631,160,329
331,620,168,332
332,622,164,334
333,621,174,325
334,620,181,319
335,621,184,315
336,626,182,312
337,625,185,310
338,626,182,312
339,625,177,318
340,625,171,324
341,625,174,321
342,628,171,321
343,623,172,325
344,624,172,324
345,619,179,322
346,626,172,322
347,628,169,323
348,619,177,324
349,627,174,319
350,621,176,323
351,624,175,321
352,626,171,323
353,632,163,325
354,623,169,328
355,631,168,321
356,624,170,326
357,621,172,327
358,624,168,328
359,626,163,331
360,628,164,328
361,621,166,333
362,625,169,326
363,623,172,325
364,630,165,325
