time,quite,jail,active
0,1120,0,0
1,1006,11,103
2,671,33,416
3,613,63,444
4,616,85,419
5,617,95,408
6,614,113,393
7,614,130,376
8,621,147,352
9,616,168,336
10,623,181,316
11,617,196,307
12,623,211,286
13,620,223,277
14,618,239,263
15,622,247,251
16,623,263,234
17,632,273,215
18,625,293,202
19,628,297,195
20,630,300,190
21,632,306,182
22,635,307,178
23,637,302,181
24,627,316,177
25,626,328,166
26,635,335,150
27,640,339,141
28,639,329,152
29,632,337,151
30,636,337,147
31,644,332,144
32,639,334,147
33,650,329,141
34,656,320,144
35,651,322,147
36,630,334,156
37,639,330,151
38,631,329,160
39,641,329,150
40,639,327,154
41,636,327,157
42,633,331,156
43,633,330,157
44,636,333,151
45,627,341,152
46,635,343,142
47,644,338,138
48,644,332,144
49,643,340,137
50,659,342,119
51,663,343,114
52,666,341,113
53,664,336,120
54,663,326,131
55,637,323,160
56,637,330,153
57,641,341,138
58,653,345,122
59,659,345,116
60,657,343,120
61,678,344,98
62,695,332,93
63,693,327,100
64,684,325,111
65,659,322,139
66,647,319,154
67,652,331,137
68,649,332,139
69,651,331,138
70,652,333,135
71,655,337,128
72,661,334,125
73,662,338,120
74,662,347,111
75,667,348,105
76,665,350,105
77,670,347,103
78,678,344,98
79,663,348,109
80,653,356,111
81,630,366,124
82,646,368,106
83,654,365,101
84,673,358,89
85,671,364,85
86,673,374,73
87,691,366,63
88,707,361,52
89,753,348,19
90,773,343,4
91,800,320,0
92,802,307,11
93,806,280,34
94,756,280,84
95,699,278,143
96,653,279,188
97,640,281,199
98,632,285,203
99,632,293,195
100,630,300,190
101,629,308,183
102,628,317,175
103,636,320,164
104,642,317,161
105,639,307,174
106,633,314,173
107,648,321,151
108,645,322,153
109,643,329,148
110,632,336,152
111,625,345,150
112,639,350,131
113,663,349,108
114,675,358,87
115,676,356,88
116,688,358,74
117,692,356,72
118,703,349,68
119,702,348,70
120,696,350,74
121,689,341,90
122,691,344,85
123,685,339,96
124,679,335,106
125,659,337,124
126,657,334,129
127,659,340,121
128,663,341,116
129,664,349,107
130,680,342,98
131,684,341,95
132,677,334,109
133,668,331,121
134,652,344,124
135,647,335,138
136,639,331,150
137,651,320,149
138,644,320,156
139,642,328,150
140,634,333,153
141,635,334,151
142,636,343,141
143,643,348,129
144,661,349,110
145,655,350,115
146,659,359,102
147,663,360,97
148,660,366,94
149,672,348,100
150,664,345,111
151,655,353,112
152,640,370,110
153,661,364,95
154,655,369,96
155,657,369,94
156,652,372,96
157,672,366,82
158,675,370,75
159,690,353,77
160,701,348,71
161,707,343,70
162,703,339,78
163,694,347,79
164,688,341,91
165,691,341,88
166,689,333,98
167,678,339,103
168,674,336,110
169,669,336,115
170,666,323,131
171,667,320,133
172,651,320,149
173,638,323,159
174,640,322,158
175,638,328,154
176,637,322,161
177,646,315,159
178,636,316,168
179,632,319,169
180,631,328,161
181,643,328,149
182,638,331,151
183,638,335,147
184,640,333,147
185,644,340,136
186,665,339,116
187,667,339,114
188,675,337,108
189,668,337,115
190,689,329,102
191,675,334,111
192,664,338,118
193,666,339,115
194,668,350,102
195,678,357,85
196,700,355,65
197,717,353,50
198,738,344,38
199,751,336,33
200,750,329,41
201,755,306,59
202,728,295,97
203,687,291,142
204,660,303,157
205,652,291,177
206,644,288,188
207,631,290,199
208,631,298,191
209,633,306,181
210,639,305,176
211,641,307,172
212,638,312,170
213,636,314,170
214,643,312,165
215,655,310,155
216,646,318,156
217,649,323,148
218,663,321,136
219,658,329,133
220,660,333,127
221,650,337,133
222,636,339,145
223,636,347,137
224,650,347,123
225,654,349,117
226,664,340,116
227,661,349,110
228,670,353,97
229,670,367,83
230,675,367,78
231,647,373,100
232,667,353,100
233,679,354,87
234,685,352,83
235,685,341,94
236,673,334,113
237,661,336,123
238,658,329,133
239,638,335,147
