time,quite,jail,active
0,1120,0,0
1,985,28,107
2,703,90,327
3,596,148,376
4,601,202,317
5,599,259,262
6,603,312,205
7,603,361,156
8,627,402,91
9,654,441,25
10,677,443,0
11,697,423,0
12,714,405,1
13,724,394,2
14,745,375,0
15,766,354,0
16,783,337,0
17,807,313,0
18,824,295,1
19,842,278,0
20,850,269,1
21,871,249,0
22,885,232,3
23,858,225,37
24,818,233,69
25,756,261,103
26,660,298,162
27,629,335,156
28,636,364,120
29,648,388,84
30,661,418,41
31,696,418,6
32,725,394,1
33,749,371,0
34,775,345,0
35,795,325,0
36,814,306,0
37,830,290,0
38,850,270,0
39,860,260,0
40,876,244,0
41,891,229,0
42,907,213,0
43,920,200,0
44,931,184,5
45,915,181,24
46,895,191,34
47,817,225,78
48,694,255,171
49,619,300,201
50,629,342,149
51,653,362,105
52,659,399,62
53,676,423,21
54,704,415,1
55,712,399,9
56,730,387,3
57,738,382,0
58,758,361,1
59,781,339,0
60,791,326,3
61,813,307,0
62,825,294,1
63,836,284,0
64,846,272,2
65,862,258,0
66,882,238,0
67,899,221,0
68,889,212,19
69,818,228,74
70,735,257,128
71,665,284,171
72,635,316,169
73,643,344,133
74,653,366,101
75,670,386,64
76,688,401,31
77,708,404,8
78,720,389,11
79,741,375,4
80,763,356,1
81,790,330,0
82,813,307,0
83,829,291,0
84,840,280,0
85,856,264,0
86,869,250,1
87,882,238,0
88,880,224,16
89,861,226,33
90,842,242,36
91,811,257,52
92,798,280,42
93,754,295,71
94,693,320,107
95,665,350,105
96,679,372,69
97,685,398,37
98,718,401,1
99,749,370,1
100,764,356,0
101,781,339,0
102,807,312,1
103,836,283,1
104,850,270,0
105,862,258,0
106,874,244,2
107,890,229,1
108,894,220,6
109,869,225,26
110,814,247,59
111,728,278,114
112,679,317,124
113,650,353,117
114,647,388,85
115,660,422,38
116,690,423,7
117,713,407,0
118,729,391,0
119,753,367,0
120,773,347,0
121,796,323,1
122,805,308,7
123,829,291,0
124,851,269,0
125,871,248,1
126,881,239,0
127,896,224,0
128,908,212,0
129,925,195,0
130,943,177,0
131,954,166,0
132,964,156,0
133,975,144,1
134,987,133,0
135,1009,111,0
136,999,110,11
137,968,114,38
138,788,148,184
139,618,196,306
140,615,235,270
141,610,282,228
142,611,331,178
143,622,372,126
144,632,416,72
145,661,452,7
146,673,447,0
147,695,425,0
148,714,406,0
149,723,397,0
150,741,377,2
151,757,359,4
152,764,344,12
153,788,328,4
154,803,317,0
155,824,296,0
156,834,282,4
157,844,272,4
158,865,255,0
159,876,238,6
160,882,232,6
161,904,216,0
162,927,193,0
163,953,167,0
164,965,154,1
165,987,133,0
166,1004,116,0
167,1022,98,0
168,1039,81,0
169,1050,69,1
170,1060,60,0
171,1069,51,0
172,1073,45,2
173,1075,45,0
174,1076,44,0
175,1079,41,0
176,1082,38,0
177,1076,40,4
178,1074,46,0
179,1075,45,0
180,1079,41,0
181,1071,43,6
182,990,63,67
183,779,110,231
184,600,169,351
185,597,229,294
186,599,286,235
187,611,330,179
188,609,378,133
189,624,416,80
190,641,446,33
191,662,451,7
192,681,438,1
193,696,424,0
194,714,406,0
195,728,392,0
196,747,373,0
197,769,351,0
198,793,327,0
199,816,304,0
200,834,282,4
201,822,271,27
202,827,274,19
203,827,276,17
204,790,273,57
205,756,295,69
206,709,324,87
207,665,355,100
208,647,388,85
209,664,402,54
210,687,413,20
211,712,408,0
212,750,370,0
213,777,343,0
214,809,310,1
215,826,294,0
216,841,279,0
217,858,262,0
218,877,243,0
219,894,226,0
220,903,217,0
221,915,205,0
222,924,196,0
223,935,183,2
224,947,172,1
225,958,162,0
226,964,155,1
227,975,145,0
228,991,129,0
229,998,122,0
230,1018,101,1
231,1032,88,0
232,1038,82,0
233,1049,71,0
234,1061,59,0
235,1076,44,0
236,1081,38,1
237,1087,33,0
238,1091,29,0
239,1088,29,3
240,1085,35,0
241,1084,36,0
242,1083,36,1
243,1088,31,1
244,1079,31,10
245,975,56,89
246,721,112,287
247,598,170,352
248,596,228,296
249,606,277,237
250,604,329,187
251,612,381,127
252,625,427,68
253,648,461,11
254,663,457,0
255,677,443,0
256,701,419,0
257,715,404,1
258,724,396,0
259,749,371,0
260,767,351,2
261,784,336,0
262,799,321,0
263,820,299,1
264,843,277,0
265,862,257,1
266,876,244,0
267,900,220,0
268,896,211,13
269,883,204,33
270,847,217,56
271,745,250,125
272,647,290,183
273,645,312,163
274,653,341,126
275,650,370,100
276,652,395,73
277,665,420,35
278,687,428,5
279,712,408,0
280,742,378,0
281,761,359,0
282,772,348,0
283,788,332,0
284,796,323,1
285,815,305,0
286,829,289,2
287,824,280,16
288,797,283,40
289,771,299,50
290,773,310,37
291,757,327,36
292,729,329,62
293,707,350,63
294,726,358,36
295,730,366,24
296,721,367,32
297,709,365,46
298,689,383,48
299,707,388,25
300,745,374,1
301,758,351,11
302,761,345,14
303,768,337,15
304,777,332,11
305,799,321,0
306,822,298,0
307,833,287,0
308,853,265,2
309,870,250,0
310,862,245,13
311,870,248,2
312,892,228,0
313,901,213,6
314,913,203,4
315,881,212,27
316,814,232,74
317,721,273,126
318,638,309,173
319,630,345,145
320,637,378,105
321,648,405,67
322,664,434,22
323,691,425,4
324,710,409,1
325,737,383,0
326,768,352,0
327,784,333,3
328,801,318,1
329,818,301,1
330,839,281,0
331,853,267,0
332,876,244,0
333,882,237,1
334,898,222,0
335,908,212,0
336,928,192,0
337,942,178,0
338,965,154,1
339,973,147,0
340,984,136,0
341,998,122,0
342,1013,106,1
343,1031,89,0
344,1045,75,0
345,1059,61,0
346,1063,57,0
347,1069,50,1
348,1078,41,1
349,1083,37,0
350,1085,35,0
351,1084,35,1
352,1020,46,54
353,764,95,261
354,601,152,367
355,600,207,313
356,601,261,258
357,603,313,204
358,610,360,150
359,611,411,98
360,646,446,28
361,672,448,0
362,691,429,0
363,707,412,1
364,718,401,1
365,735,385,0
366,759,361,0
367,779,341,0
368,795,324,1
369,809,310,1
370,822,295,3
371,816,293,11
372,823,277,20
373,841,277,2
374,853,267,0
375,869,251,0
376,893,227,0
377,918,202,0
378,937,181,2
379,954,166,0
380,981,139,0
381,999,119,2
382,946,116,58
383,788,152,180
384,625,197,298
385,612,239,269
386,621,274,225
387,617,318,185
388,618,358,144
389,631,393,96
390,638,436,46
391,663,449,8
392,685,435,0
393,694,426,0
394,714,406,0
395,730,390,0
396,752,368,0
397,772,348,0
398,792,327,1
399,815,305,0
400,831,289,0
401,851,268,1
402,865,254,1
403,877,242,1
404,896,224,0
405,912,207,1
406,930,189,1
407,940,180,0
408,959,159,2
409,970,149,1
410,989,131,0
411,1003,116,1
412,1025,95,0
413,1044,75,1
414,1010,74,36
415,861,105,154
416,616,155,349
417,609,199,312
418,611,242,267
419,607,291,222
420,606,340,174
421,621,384,115
422,637,423,60
423,659,441,20
424,678,438,4
425,694,426,0
426,712,408,0
427,732,388,0
428,754,366,0
429,772,348,0
430,791,329,0
431,807,313,0
432,823,294,3
433,841,279,0
434,857,263,0
435,870,249,1
436,883,237,0
437,906,214,0
438,930,189,1
439,939,179,2
440,959,161,0
441,967,153,0
442,984,136,0
443,1010,108,2
444,1031,89,0
445,1042,77,1
446,1028,62,30
447,814,94,212
448,613,148,359
449,611,188,321
450,601,241,278
451,611,284,225
452,608,332,180
453,602,388,130
454,623,433,64
455,666,449,5
456,687,431,2
457,706,413,1
458,720,400,0
459,738,382,0
460,750,370,0
461,773,347,0
462,791,323,6
463,799,320,1
464,815,305,0
465,818,287,15
466,805,285,30
467,770,297,53
468,744,321,55
469,723,339,58
470,695,356,69
471,715,362,43
472,739,370,11
473,765,349,6
474,764,338,18
475,780,329,11
476,809,311,0
477,832,288,0
478,848,272,0
479,869,251,0
480,882,238,0
481,893,223,4
482,908,212,0
483,922,198,0
484,935,184,1
485,949,171,0
486,962,158,0
487,975,144,1
488,980,140,0
489,992,128,0
490,1003,117,0
491,1019,101,0
492,1028,92,0
493,1034,86,0
494,1044,76,0
495,1045,70,5
496,954,90,76
497,738,133,249
498,601,187,332
499,611,233,276
500,613,281,226
501,611,330,179
502,613,380,127
503,636,413,71
504,650,453,17
505,670,449,1
506,691,429,0
507,704,416,0
508,723,397,0
509,744,376,0
510,759,360,1
511,778,342,0
512,788,332,0
513,803,317,0
514,823,297,0
515,846,274,0
516,860,260,0
517,883,237,0
518,904,216,0
519,925,194,1
520,939,180,1
521,958,162,0
522,935,155,30
523,831,175,114
524,679,215,226
525,625,247,248
526,622,282,216
527,627,315,178
528,625,353,142
529,640,383,97
530,652,411,57
531,676,425,19
532,701,419,0
533,723,397,0
534,748,372,0
535,767,353,0
536,777,343,0
537,801,319,0
538,815,304,1
539,842,278,0
540,858,262,0
541,878,242,0
542,895,225,0
543,905,215,0
544,920,200,0
545,931,189,0
546,944,175,1
547,955,162,3
548,969,151,0
549,986,134,0
550,996,124,0
551,1005,112,3
552,1026,94,0
553,1041,78,1
554,1054,66,0
555,1068,52,0
556,1074,46,0
557,1080,40,0
558,1083,37,0
559,1003,47,70
560,786,85,249
561,601,139,380
562,602,193,325
563,600,247,273
564,603,298,219
565,611,344,165
566,620,391,109
567,635,427,58
568,656,457,7
569,675,444,1
570,688,431,1
571,709,411,0
572,723,397,0
573,743,377,0
574,766,354,0
575,786,333,1
576,795,324,1
577,817,303,0
578,830,289,1
579,845,275,0
580,858,262,0
581,882,238,0
582,891,228,1
583,915,205,0
584,931,189,0
585,952,166,2
586,975,145,0
587,998,122,0
588,1015,103,2
589,1037,83,0
590,1053,67,0
591,1054,59,7
592,934,70,116
593,668,120,332
594,610,165,345
595,609,211,300
596,603,263,254
597,601,317,202
598,612,362,146
599,623,408,89
600,642,437,41
601,661,449,10
602,677,442,1
603,691,429,0
604,705,415,0
605,717,403,0
606,735,384,1
607,756,363,1
608,767,352,1
609,791,326,3
610,812,308,0
611,831,288,1
612,856,264,0
613,874,246,0
614,899,221,0
615,921,199,0
616,937,183,0
617,957,163,0
618,981,138,1
619,999,121,0
620,1013,107,0
621,1025,95,0
622,1037,83,0
623,1044,76,0
624,1035,60,25
625,812,85,223
626,624,126,370
627,600,182,338
628,602,236,282
629,605,287,228
630,605,341,174
631,611,390,119
632,628,435,57
633,664,453,3
634,675,444,1
635,694,426,0
636,711,409,0
637,735,385,0
638,750,368,2
639,774,346,0
640,790,330,0
641,798,322,0
642,822,298,0
643,837,283,0
644,859,261,0
645,870,250,0
646,884,236,0
647,904,216,0
648,924,196,0
649,940,180,0
650,962,158,0
651,977,143,0
652,993,126,1
653,1009,110,1
654,1021,99,0
655,1028,83,9
656,941,83,96
657,672,133,315
658,611,178,331
659,611,222,287
660,605,273,242
661,606,322,192
662,611,369,140
663,629,406,85
664,644,442,34
665,672,446,2
666,686,434,0
667,712,408,0
668,724,396,0
669,746,374,0
670,767,353,0
671,788,330,2
672,802,318,0
673,818,301,1
674,836,284,0
675,853,267,0
676,865,255,0
677,885,235,0
678,877,227,16
679,837,241,42
680,812,258,50
681,772,284,64
682,734,304,82
683,667,325,128
684,643,351,126
685,623,389,108
686,645,414,61
687,663,427,30
688,698,420,2
689,735,385,0
690,755,365,0
691,779,341,0
692,796,324,0
693,809,311,0
694,820,300,0
695,832,288,0
696,850,269,1
697,864,256,0
698,877,243,0
699,887,232,1
700,901,217,2
701,919,201,0
702,923,197,0
703,943,177,0
704,955,165,0
705,959,148,13
706,851,159,110
707,720,189,211
708,629,231,260
709,620,263,237
710,619,299,202
711,625,333,162
712,620,380,120
713,633,413,74
714,656,432,32
715,666,448,6
716,692,427,1
717,703,416,1
718,718,401,1
719,741,379,0
720,760,360,0
721,775,345,0
722,794,326,0
723,805,315,0
724,827,293,0
725,846,274,0
726,865,255,0
727,885,235,0
728,906,214,0
729,921,198,1
730,938,182,0
731,958,162,0
732,971,148,1
733,986,134,0
734,1002,118,0
735,1010,106,4
736,1038,82,0
737,1048,71,1
738,1066,54,0
739,1075,45,0
740,1084,36,0
741,1091,29,0
742,1087,33,0
743,1056,40,24
744,904,79,137
745,622,136,362
746,600,191,329
747,605,242,273
748,603,294,223
749,606,343,171
750,613,388,119
751,619,435,66
752,642,459,19
753,669,451,0
754,687,431,2
755,698,422,0
756,715,405,0
757,733,387,0
758,757,361,2
759,774,346,0
760,784,333,3
761,808,312,0
762,828,291,1
763,844,276,0
764,860,260,0
765,889,231,0
766,909,211,0
767,925,193,2
768,920,191,9
769,945,175,0
770,961,158,1
771,978,142,0
772,1003,117,0
773,1022,98,0
774,1035,85,0
775,1050,69,1
776,1056,64,0
777,1069,51,0
778,1003,52,65
779,805,97,218
780,600,151,369
781,607,200,313
782,602,252,266
783,604,303,213
784,611,348,161
785,605,402,113
786,630,445,45
787,657,459,4
788,670,448,2
789,691,429,0
790,701,416,3
791,723,392,5
792,737,382,1
793,752,368,0
794,775,345,0
795,791,328,1
796,810,309,1
797,830,286,4
798,850,269,1
799,840,258,22
800,830,269,21
801,854,266,0
802,871,249,0
803,886,233,1
804,908,212,0
805,928,192,0
806,953,166,1
807,971,147,2
808,991,129,0
809,1010,108,2
810,1023,96,1
811,1016,97,7
812,1032,87,1
813,1042,78,0
814,1049,70,1
815,1058,62,0
816,1058,61,1
817,1059,61,0
818,1060,59,1
819,980,72,68
820,751,117,252
821,608,164,348
822,606,213,301
823,607,260,253
824,608,307,205
825,616,355,149
826,616,403,101
827,630,442,48
828,653,462,5
829,679,441,0
830,695,425,0
831,703,417,0
832,721,399,0
833,743,377,0
834,754,366,0
835,772,347,1
836,785,335,0
837,809,311,0
838,830,290,0
839,854,266,0
840,873,246,1
841,879,241,0
842,900,220,0
843,913,204,3
844,926,194,0
845,952,168,0
846,972,148,0
847,986,133,1
848,1007,113,0
849,1027,93,0
850,1042,78,0
851,1053,67,0
852,1066,52,2
853,1072,47,1
854,1080,40,0
855,1084,36,0
856,1012,46,62
857,749,101,270
858,598,159,363
859,601,213,306
860,603,263,254
861,603,315,202
862,608,365,147
863,620,415,85
864,647,442,31
865,675,443,2
866,699,421,0
867,715,404,1
868,727,393,0
869,750,370,0
870,777,343,0
871,788,332,0
872,807,312,1
873,827,293,0
874,845,275,0
875,856,264,0
876,872,248,0
877,885,235,0
878,906,214,0
879,930,190,0
880,947,173,0
881,963,157,0
882,974,146,0
883,982,138,0
884,1009,111,0
885,1027,93,0
886,1045,75,0
887,1055,64,1
888,1071,48,1
889,1030,56,34
890,924,89,107
891,648,144,328
892,608,194,318
893,605,248,267
894,609,295,216
895,612,343,165
896,616,394,110
897,621,436,63
898,639,462,19
899,667,453,0
900,683,437,0
901,708,412,0
902,726,394,0
903,743,377,0
904,765,355,0
905,782,338,0
906,794,326,0
907,815,305,0
908,836,283,1
909,853,267,0
910,877,243,0
911,896,223,1
912,864,226,30
913,796,245,79
914,710,281,129
915,640,313,167
916,623,352,145
917,641,378,101
918,647,404,69
919,680,425,15
920,708,412,0
921,732,388,0
922,760,360,0
923,783,337,0
924,802,317,1
925,819,301,0
926,839,281,0
927,857,262,1
928,876,244,0
929,883,236,1
930,900,220,0
931,913,207,0
932,920,200,0
933,932,188,0
934,951,169,0
935,961,159,0
936,972,148,0
937,973,139,8
938,867,147,106
939,712,178,230
940,622,218,280
941,608,263,249
942,618,297,205
943,622,338,160
944,635,366,119
945,633,401,86
946,661,426,33
947,683,436,1
948,711,408,1
949,719,400,1
950,746,374,0
951,760,358,2
952,765,352,3
953,778,341,1
954,802,318,0
955,811,308,1
956,832,288,0
957,851,269,0
958,870,250,0
959,899,221,0
960,906,213,1
961,901,211,8
962,864,219,37
963,797,235,88
964,713,272,135
965,629,314,177
966,618,355,147
967,636,385,99
968,659,413,48
969,687,425,8
970,719,401,0
971,742,378,0
972,761,358,1
973,789,331,0
974,805,315,0
975,812,302,6
976,820,297,3
977,837,283,0
978,852,268,0
979,868,252,0
980,887,233,0
981,901,218,1
982,916,203,1
983,918,197,5
984,935,185,0
985,944,176,0
986,954,166,0
987,966,154,0
988,982,138,0
989,1005,115,0
990,1028,92,0
991,1043,75,2
992,1049,71,0
993,1059,61,0
994,1063,55,2
995,1072,48,0
996,1077,43,0
997,1082,37,1
998,1021,45,54
999,833,84,203
1000,609,143,368
