time,quite,jail,active
0,1120,0,0
1,1112,8,0
2,1112,8,0
3,1111,9,0
4,1111,9,0
5,1112,8,0
6,1107,8,5
7,1006,37,77
8,772,93,255
9,655,153,312
10,661,210,249
11,667,261,192
12,677,308,135
13,674,359,87
14,703,394,23
15,721,398,1
16,737,383,0
17,753,367,0
18,774,346,0
19,802,318,0
20,826,294,0
21,837,283,0
22,852,268,0
23,856,263,1
24,877,243,0
25,866,232,22
26,843,240,37
27,843,256,21
28,833,256,31
29,833,264,23
30,855,263,2
31,874,245,1
32,861,230,29
33,795,247,78
34,739,278,103
35,726,309,85
36,746,334,40
37,773,347,0
38,800,320,0
39,820,299,1
40,839,281,0
41,858,262,0
42,878,242,0
43,890,230,0
44,907,213,0
45,918,202,0
46,929,191,0
47,933,185,2
48,948,172,0
49,956,163,1
50,967,151,2
51,980,140,0
52,996,124,0
53,1011,109,0
54,1019,96,5
55,1006,96,18
56,929,112,79
57,801,149,170
58,669,202,249
59,670,251,199
60,676,296,148
61,679,340,101
62,703,376,41
63,734,384,2
64,752,367,1
65,773,347,0
66,795,325,0
67,811,309,0
68,825,295,0
69,841,279,0
70,853,267,0
71,869,251,0
72,885,235,0
73,910,210,0
74,927,192,1
75,939,180,1
76,953,167,0
77,961,159,0
78,978,142,0
79,990,130,0
80,1001,116,3
81,982,113,25
82,869,136,115
83,723,181,216
84,684,219,217
85,682,260,178
86,677,299,144
87,687,336,97
88,698,380,42
89,728,383,9
90,748,368,4
91,763,355,2
92,783,337,0
93,809,311,0
94,823,297,0
95,835,285,0
96,854,266,0
97,867,252,1
98,874,241,5
99,876,232,12
100,893,225,2
101,909,211,0
102,918,202,0
103,929,191,0
104,942,178,0
105,964,156,0
106,984,135,1
107,996,124,0
108,1006,114,0
109,1028,92,0
110,1035,85,0
111,1047,73,0
112,1067,53,0
113,1050,53,17
114,905,79,136
115,708,133,279
116,662,186,272
117,664,237,219
118,660,293,167
119,671,336,113
120,691,381,48
121,715,399,6
122,734,386,0
123,750,370,0
124,772,348,0
125,785,335,0
126,801,319,0
127,821,298,1
128,842,277,1
129,859,261,0
130,874,246,0
131,885,235,0
132,897,223,0
133,916,204,0
134,927,193,0
135,945,175,0
136,965,155,0
137,974,146,0
138,991,129,0
139,1011,109,0
140,1020,100,0
141,1033,87,0
142,1053,66,1
143,1067,53,0
144,1074,46,0
145,1086,34,0
146,1098,22,0
147,1103,17,0
148,1107,13,0
149,1108,12,0
150,1106,13,1
151,1106,14,0
152,1107,13,0
153,1106,13,1
154,1106,14,0
155,1076,26,18
156,954,51,115
157,717,107,296
158,659,162,299
159,661,217,242
160,666,265,189
161,671,310,139
162,663,364,93
163,693,407,20
164,715,405,0
165,735,385,0
166,756,364,0
167,772,348,0
168,781,338,1
