time,quite,jail,active
0,1120,0,0
1,1007,8,105
2,730,33,357
3,650,56,414
4,652,75,393
5,654,93,373
6,650,124,346
7,652,145,323
8,659,166,295
9,660,183,277
10,657,196,267
11,661,209,250
12,664,219,237
13,659,237,224
14,664,249,207
15,665,257,198
16,660,270,190
17,668,275,177
18,658,289,173
19,665,296,159
20,670,313,137
21,678,321,121
22,692,339,89
23,698,351,71
24,719,350,51
25,735,357,28
26,756,347,17
27,783,332,5
28,807,312,1
29,831,288,1
30,848,271,1
31,865,253,2
32,884,236,0
33,899,221,0
34,915,202,3
35,910,184,26
36,866,184,70
37,796,178,146
38,693,182,245
39,671,182,267
40,666,193,261
41,665,204,251
42,669,207,244
43,664,216,240
44,671,217,232
45,667,222,231
46,665,231,224
47,666,249,205
48,674,262,184
49,670,273,177
50,671,277,172
51,662,292,166
52,666,299,155
53,664,310,146
54,680,315,125
55,674,328,118
56,676,340,104
57,688,347,85
58,709,346,65
59,723,347,50
60,748,334,38
61,767,325,28
62,792,323,5
63,814,306,0
64,839,280,1
65,862,258,0
66,885,235,0
67,895,223,2
68,913,207,0
69,937,183,0
70,952,167,1
71,963,150,7
72,934,143,43
73,804,151,165
74,701,169,250
75,672,169,279
76,671,170,279
77,667,181,272
78,660,198,262
79,661,204,255
80,662,216,242
81,667,226,227
82,668,229,223
83,662,241,217
84,664,257,199
85,661,265,194
86,669,270,181
87,672,283,165
88,680,293,147
89,688,298,134
90,689,316,115
91,696,320,104
92,701,324,95
93,702,333,85
94,711,343,66
95,722,351,47
96,753,345,22
97,778,337,5
98,797,323,0
99,814,303,3
100,833,283,4
101,854,265,1
102,884,234,2
103,898,221,1
104,916,203,1
105,934,186,0
106,950,169,1
107,964,156,0
108,992,128,0
109,1002,118,0
110,1018,101,1
111,1031,89,0
112,1037,83,0
113,1044,75,1
114,1049,71,0
115,1058,60,2
116,987,56,77
117,774,74,272
118,668,81,371
119,653,105,362
120,660,124,336
121,659,134,327
122,658,149,313
123,656,167,297
124,654,187,279
125,656,203,261
126,659,222,239
127,656,243,221
128,661,263,196
129,660,272,188
130,666,275,179
131,662,291,167
132,661,302,157
133,670,314,136
134,696,309,115
135,699,321,100
136,702,324,94
137,701,332,87
138,717,329,74
139,738,328,54
140,758,327,35
141,759,332,29
142,770,318,32
143,756,310,54
144,752,303,65
145,743,301,76
146,762,295,63
147,765,295,60
148,755,285,80
149,756,284,80
150,759,287,74
151,763,288,69
152,744,284,92
153,697,294,129
154,696,303,121
155,706,313,101
156,713,316,91
157,719,312,89
158,710,312,98
159,705,315,100
160,705,311,104
161,710,310,100
162,706,318,96
163,727,316,77
164,741,324,55
165,767,324,29
166,793,310,17
167,803,298,19
168,800,286,34
169,766,278,76
170,748,278,94
171,729,281,110
172,709,283,128
173,695,294,131
174,699,296,125
175,689,296,135
176,690,296,134
177,689,290,141
178,681,292,147
179,670,294,156
180,684,289,147
181,687,296,137
182,695,294,131
183,701,302,117
184,709,297,114
185,703,301,116
186,710,312,98
187,723,314,83
188,732,309,79
189,740,316,64
190,733,320,67
191,733,318,69
192,754,310,56
193,758,307,55
194,770,298,52
195,775,291,54
196,772,284,64
197,749,286,85
198,715,292,113
199,709,300,111
200,723,295,102
201,719,290,111
202,708,293,119
203,698,301,121
204,703,291,126
205,687,294,139
206,679,297,144
207,668,308,144
208,678,317,125
209,691,312,117
210,685,322,113
211,704,313,103
212,711,323,86
213,723,319,78
214,723,324,73
215,747,315,58
216,760,304,56
217,760,293,67
218,754,290,76
219,762,291,67
220,779,286,55
221,770,291,59
222,745,288,87
223,740,286,94
224,724,291,105
225,727,287,106
226,707,293,120
227,711,288,121
228,681,299,140
229,678,295,147
230,675,301,144
231,681,311,128
232,693,310,117
233,684,320,116
234,703,316,101
235,698,322,100
236,704,328,88
237,710,328,82
238,722,324,74
239,726,323,71
240,737,317,66
241,734,325,61
242,738,314,68
243,724,323,73
244,741,311,68
245,747,302,71
246,743,298,79
247,739,297,84
248,734,290,96
249,728,291,101
250,706,304,110
251,691,309,120
252,683,318,119
253,688,313,119
