time,quite,jail,active
0,1120,0,0
1,1052,14,54
2,768,47,305
3,588,81,451
4,588,106,426
5,588,129,403
6,589,150,381
7,587,181,352
8,593,202,325
9,587,237,296
10,593,262,265
11,594,287,239
12,592,312,216
13,593,346,181
14,608,370,142
15,612,382,126
16,615,403,102
17,636,410,74
18,645,418,57
19,652,431,37
20,687,421,12
21,715,405,0
22,743,377,0
23,758,362,0
24,775,344,1
25,795,325,0
26,824,294,2
27,834,271,15
28,795,265,60
29,769,270,81
30,719,279,122
31,632,279,209
32,610,304,206
33,617,319,184
34,621,333,166
35,632,345,143
36,646,353,121
37,650,359,111
38,657,368,95
39,643,373,104
40,642,383,95
41,655,381,84
42,657,387,76
43,668,394,58
44,686,394,40
45,713,396,11
46,735,384,1
47,732,366,22
48,711,349,60
49,689,344,87
50,653,352,115
51,629,372,119
52,613,395,112
53,633,401,86
54,654,402,64
55,668,410,42
56,700,399,21
57,708,392,20
58,716,378,26
59,729,366,25
60,730,351,39
61,750,335,35
62,764,334,22
63,796,324,0
64,823,297,0
65,839,271,10
66,841,251,28
67,830,246,44
68,748,252,120
69,668,258,194
70,605,286,229
71,600,302,218
72,602,325,193
73,610,335,175
74,608,350,162
75,614,366,140
76,619,379,122
77,631,395,94
78,638,399,83
79,644,403,73
80,657,400,63
81,651,399,70
82,672,401,47
83,685,409,26
84,715,397,8
85,718,384,18
86,731,361,28
87,732,356,32
88,743,359,18
89,774,345,1
90,797,322,1
91,812,308,0
92,832,288,0
93,854,266,0
94,847,247,26
95,802,244,74
96,705,259,156
97,624,282,214
98,607,296,217
99,604,304,212
100,614,304,202
101,604,311,205
102,608,330,182
103,603,355,162
104,608,378,134
105,616,397,107
106,632,413,75
107,657,427,36
108,699,411,10
109,720,396,4
110,741,379,0
111,770,350,0
112,777,341,2
113,777,327,16
114,754,319,47
115,752,309,59
116,752,304,64
117,707,305,108
118,646,319,155
119,617,337,166
120,618,355,147
121,620,374,126
122,647,375,98
123,654,380,86
124,658,401,61
125,668,406,46
126,693,405,22
127,735,384,1
128,759,361,0
129,780,340,0
130,801,319,0
131,786,296,38
132,763,279,78
133,732,281,107
134,675,294,151
135,628,312,180
136,607,325,188
137,592,347,181
138,610,353,157
139,595,380,145
140,609,394,117
141,633,398,89
142,655,400,65
143,647,411,62
144,665,414,41
145,690,419,11
146,725,395,0
147,751,369,0
148,770,348,2
149,802,318,0
150,825,295,0
151,854,265,1
152,871,248,1
153,894,226,0
154,906,214,0
155,917,203,0
156,937,183,0
157,946,174,0
158,967,153,0
159,975,145,0
160,993,127,0
161,1009,110,1
162,1017,103,0
163,1033,87,0
164,1053,66,1
165,1055,56,9
166,956,65,99
167,673,91,356
168,588,121,411
169,592,140,388
170,588,168,364
171,589,199,332
172,589,219,312
173,594,248,278
174,596,272,252
175,591,307,222
176,600,333,187
177,607,350,163
178,614,366,140
179,619,388,113
180,648,397,75
181,657,409,54
182,679,404,37
183,697,404,19
184,719,392,9
185,724,381,15
186,751,365,4
187,780,340,0
188,794,325,1
189,814,306,0
190,826,294,0
191,837,281,2
192,856,264,0
193,881,239,0
194,898,222,0
195,914,204,2
196,908,190,22
197,808,185,127
198,662,206,252
199,611,218,291
200,597,234,289
201,595,258,267
202,606,271,243
203,594,290,236
204,603,310,207
205,598,332,190
206,610,342,168
207,603,357,160
208,609,372,139
209,617,393,110
210,621,410,89
211,623,428,69
212,638,439,43
213,657,438,25
214,684,431,5
215,705,415,0
216,722,398,0
217,746,373,1
218,763,356,1
219,783,335,2
220,804,313,3
221,825,295,0
222,845,275,0
223,862,258,0
224,886,234,0
225,917,203,0
226,936,184,0
227,964,156,0
228,978,141,1
229,996,124,0
230,1015,104,1
231,1031,87,2
232,1041,79,0
233,1043,66,11
234,851,77,192
235,621,108,391
236,592,141,387
237,591,167,362
238,600,183,337
239,585,221,314
240,592,248,280
241,601,267,252
242,593,286,241
243,589,311,220
244,599,329,192
245,594,355,171
246,597,372,151
247,604,398,118
248,619,410,91
249,634,424,62
250,663,427,30
251,667,429,24
252,707,412,1
253,729,391,0
254,749,371,0
255,774,346,0
256,805,315,0
257,829,291,0
258,845,275,0
259,869,251,0
260,885,235,0
261,902,217,1
262,934,186,0
263,916,184,20
264,843,183,94
265,707,201,212
266,600,224,296
267,600,238,282
268,598,259,263
269,606,270,244
270,604,289,227
271,614,299,207
272,603,329,188
273,609,339,172
274,600,354,166
275,604,376,140
276,609,394,117
277,611,416,93
278,638,433,49
279,661,429,30
280,682,421,17
281,706,411,3
282,726,392,2
283,752,368,0
284,764,356,0
285,777,339,4
286,792,322,6
287,796,304,20
288,799,297,24
289,783,300,37
290,733,298,89
291,694,303,123
292,627,311,182
293,618,319,183
294,606,327,187
295,608,336,176
296,614,344,162
297,607,361,152
298,611,375,134
299,622,385,113
300,621,391,108
301,629,397,94
302,641,400,79
303,660,401,59
304,678,407,35
305,712,394,14
306,737,379,4
307,751,369,0
308,774,346,0
309,800,320,0
310,816,304,0
311,832,288,0
312,850,270,0
313,875,245,0
314,899,221,0
315,917,203,0
316,939,181,0
317,952,168,0
318,929,158,33
319,821,163,136
320,662,181,277
321,606,193,321
322,597,213,310
323,598,226,296
324,604,237,279
325,597,262,261
326,598,278,244
327,595,303,222
328,598,319,203
329,599,334,187
330,593,364,163
331,608,378,134
332,618,391,111
333,633,407,80
334,654,409,57
335,661,424,35
336,678,422,20
337,696,415,9
338,717,402,1
339,741,379,0
340,757,363,0
341,781,338,1
342,804,316,0
343,829,291,0
344,848,272,0
345,871,249,0
346,884,235,1
347,910,210,0
348,933,186,1
349,929,172,19
350,879,169,72
351,710,190,220
352,605,210,305
353,592,230,298
354,604,234,282
355,600,243,277
356,594,257,269
357,605,260,255
358,603,275,242
359,596,295,229
360,598,319,203
361,609,336,175
362,610,350,160
363,607,359,154
364,607,378,135
365,607,387,126
366,613,394,113
367,622,412,86
368,646,424,50
369,682,417,21
370,700,414,6
371,727,393,0
372,733,373,14
373,711,370,39
374,721,365,34
375,722,365,33
376,741,363,16
377,768,352,0
378,802,317,1
379,823,297,0
380,847,272,1
381,873,247,0
382,894,226,0
383,917,203,0
384,936,184,0
385,947,173,0
386,961,159,0
387,975,145,0
388,992,128,0
389,1007,112,1
390,1027,93,0
391,1034,74,12
392,895,88,137
393,670,103,347
394,594,132,394
395,586,165,369
396,596,188,336
397,588,214,318
398,590,248,282
399,593,275,252
400,590,310,220
401,594,336,190
402,602,353,165
403,614,377,129
404,632,385,103
405,640,401,79
406,668,402,50
407,682,400,38
408,700,391,29
409,722,383,15
410,747,373,0
411,774,345,1
412,791,329,0
413,813,306,1
414,828,292,0
415,848,272,0
416,862,258,0
417,886,234,0
418,901,219,0
419,920,200,0
420,942,178,0
421,954,165,1
422,957,149,14
423,888,146,86
424,720,158,242
425,604,174,342
426,601,185,334
427,591,211,318
428,597,232,291
429,605,251,264
430,597,268,255
431,599,285,236
432,596,307,217
433,598,330,192
434,604,346,170
435,603,363,154
436,600,394,126
437,612,408,100
438,625,427,68
439,648,425,47
440,673,424,23
441,689,418,13
442,711,407,2
443,734,386,0
444,753,367,0
445,782,338,0
446,807,313,0
447,828,292,0
448,850,270,0
449,864,254,2
450,882,238,0
451,897,219,4
452,899,207,14
453,895,205,20
454,786,205,129
455,667,216,237
456,595,246,279
457,603,271,246
458,610,274,236
459,601,289,230
460,606,298,216
461,605,313,202
462,607,326,187
463,601,346,173
464,609,349,162
465,606,360,154
466,605,383,132
467,608,405,107
468,627,411,82
469,645,417,58
470,668,424,28
471,698,418,4
472,719,400,1
473,737,382,1
474,765,355,0
475,783,336,1
476,795,314,11
477,808,299,13
478,835,281,4
479,862,257,1
480,882,238,0
481,904,216,0
482,928,192,0
483,953,167,0
484,974,145,1
485,922,140,58
486,763,150,207
487,593,179,348
488,598,196,326
489,591,226,303
490,598,250,272
491,603,263,254
492,596,292,232
493,601,308,211
494,611,329,180
495,605,351,164
496,621,365,134
497,631,393,96
498,641,395,84
499,647,405,68
500,648,418,54
501,666,418,36
502,681,415,24
503,708,403,9
504,725,394,1
505,740,380,0
506,762,358,0
507,779,341,0
508,797,323,0
509,819,300,1
510,839,281,0
511,865,255,0
512,887,231,2
513,901,219,0
514,927,193,0
515,943,177,0
516,958,162,0
517,954,137,29
518,784,143,193
519,629,165,326
520,605,175,340
521,595,201,324
522,594,221,305
523,600,240,280
524,598,255,267
525,601,274,245
526,596,294,230
527,594,313,213
528,599,334,187
529,596,357,167
530,601,378,141
531,609,394,117
532,616,403,101
533,608,424,88
534,636,442,42
535,662,451,7
536,686,434,0
537,700,420,0
538,723,397,0
539,753,367,0
540,766,354,0
541,794,326,0
542,809,311,0
543,825,294,1
544,846,274,0
545,854,257,9
546,845,239,36
547,792,247,81
548,692,253,175
549,603,277,240
550,606,282,232
551,603,305,212
552,601,321,198
553,608,346,166
554,623,355,142
555,617,368,135
556,630,385,105
557,631,396,93
558,640,407,73
559,667,413,40
560,690,413,17
561,709,400,11
562,743,377,0
563,759,361,0
564,784,335,1
565,801,318,1
566,815,305,0
567,835,284,1
568,851,269,0
569,868,252,0
570,884,236,0
571,898,221,1
572,915,202,3
573,936,184,0
574,954,165,1
575,968,151,1
576,984,135,1
577,1004,116,0
578,1011,104,5
579,967,103,50
580,784,119,217
581,611,145,364
582,597,164,359
583,594,184,342
584,594,206,320
585,597,226,297
586,592,249,279
587,591,271,258
588,598,297,225
589,595,321,204
590,593,353,174
591,607,375,138
592,616,396,108
593,631,407,82
594,637,420,63
595,640,444,36
596,683,435,2
597,703,417,0
598,730,389,1
599,751,369,0
600,771,349,0
601,790,330,0
602,808,311,1
603,828,291,1
604,854,265,1
605,882,238,0
606,895,218,7
607,849,217,54
608,795,221,104
609,697,229,194
610,610,237,273
611,607,246,267
612,601,267,252
613,606,282,232
614,602,294,224
615,607,317,196
616,613,330,177
617,615,342,163
618,604,365,151
619,616,373,131
620,613,389,118
621,625,400,95
622,634,410,76
623,656,416,48
624,681,415,24
625,700,408,12
626,723,396,1
627,745,374,1
628,770,350,0
629,789,331,0
630,809,310,1
631,824,295,1
632,850,270,0
633,874,241,5
634,893,226,1
635,910,210,0
636,930,190,0
637,936,179,5
638,868,172,80
639,700,183,237
640,608,199,313
641,600,221,299
642,605,230,285
643,611,235,274
644,602,251,267
645,601,265,254
646,594,292,234
647,599,304,217
648,604,319,197
649,601,346,173
650,601,358,161
651,603,367,150
652,592,396,132
653,611,411,98
654,616,428,76
655,648,434,38
656,669,438,13
657,685,424,11
658,709,409,2
659,739,381,0
660,755,364,1
661,774,346,0
662,798,322,0
663,820,300,0
664,842,278,0
665,863,257,0
666,885,235,0
667,912,204,4
668,935,185,0
669,955,165,0
670,980,140,0
671,936,137,47
672,832,144,144
673,626,151,343
674,602,162,356
675,598,179,343
676,597,195,328
677,589,226,305
678,596,252,272
679,597,271,252
680,598,289,233
681,605,302,213
682,602,326,192
683,592,357,171
684,605,375,140
685,613,402,105
686,620,425,75
687,641,425,54
688,668,427,25
689,689,428,3
690,710,405,5
691,711,400,9
692,746,374,0
693,770,350,0
694,791,325,4
695,788,307,25
696,784,307,29
697,787,302,31
698,762,302,56
699,732,306,82
700,680,308,132
701,628,321,171
702,631,336,153
703,629,349,142
704,612,369,139
705,630,369,121
706,637,383,100
707,646,393,81
708,667,389,64
709,659,389,72
710,684,380,56
711,699,373,48
712,717,358,45
713,705,365,50
714,674,376,70
715,678,373,69
716,659,392,69
717,677,402,41
718,710,397,13
719,727,393,0
720,746,374,0
721,770,349,1
722,794,322,4
723,809,309,2
724,834,286,0
725,864,256,0
726,884,236,0
727,906,214,0
728,919,201,0
729,939,181,0
730,955,164,1
731,969,147,4
732,922,139,59
733,771,160,189
734,609,173,338
735,599,195,326
736,602,211,307
737,597,237,286
738,596,261,263
739,588,284,248
740,601,311,208
741,607,329,184
742,611,348,161
743,609,371,140
744,618,385,117
745,621,401,98
746,648,404,68
747,656,419,45
748,674,418,28
749,698,420,2
750,713,407,0
751,733,384,3
752,743,369,8
753,753,360,7
754,765,340,15
755,789,331,0
756,814,305,1
757,838,282,0
758,863,257,0
759,870,234,16
760,791,227,102
761,702,238,180
762,625,244,251
763,609,250,261
764,609,258,253
765,603,272,245
766,606,294,220
767,613,298,209
768,604,321,195
769,603,340,177
770,610,357,153
771,614,377,129
772,624,392,104
773,626,404,90
774,649,416,55
775,677,410,33
776,701,399,20
777,704,395,21
778,717,382,21
779,733,377,10
780,761,359,0
781,778,342,0
782,794,326,0
783,814,306,0
784,830,290,0
785,847,273,0
786,873,246,1
787,890,230,0
788,916,204,0
789,938,182,0
790,956,163,1
791,971,149,0
792,989,131,0
793,1003,116,1
794,1006,101,13
795,918,99,103
796,667,122,331
797,599,134,387
798,594,161,365
799,600,183,337
800,587,221,312
801,599,241,280
802,594,258,268
803,595,285,240
804,598,317,205
805,606,344,170
806,611,361,148
807,622,375,123
808,627,392,101
809,632,411,77
810,654,418,48
811,649,424,47
812,669,420,31
813,699,410,11
814,729,388,3
815,739,365,16
816,750,356,14
817,775,343,2
818,798,321,1
819,816,304,0
820,836,284,0
821,848,271,1
822,868,251,1
823,890,229,1
824,914,206,0
825,941,179,0
826,953,167,0
827,964,156,0
828,974,138,8
829,910,144,66
830,736,153,231
831,611,163,346
832,591,197,332
833,608,206,306
834,600,227,293
835,591,251,278
836,596,282,242
837,592,310,218
838,602,329,189
839,598,350,172
840,608,360,152
841,603,384,133
842,601,415,104
843,624,424,72
844,639,440,41
845,665,443,12
846,683,435,2
847,709,411,0
848,738,382,0
849,761,359,0
850,781,339,0
851,803,317,0
852,818,302,0
853,823,290,7
854,823,278,19
855,817,276,27
856,787,276,57
857,722,284,114
858,663,282,175
859,622,288,210
860,606,301,213
861,616,308,196
862,600,331,189
863,617,326,177
864,601,350,169
865,605,363,152
866,616,377,127
867,613,394,113
868,638,400,82
869,650,406,64
870,665,421,34
871,698,417,5
872,710,405,5
873,728,389,3
874,748,371,1
875,761,359,0
876,777,341,2
877,780,326,14
878,802,312,6
879,818,299,3
880,833,286,1
881,840,272,8
882,839,255,26
883,779,249,92
884,706,265,149
885,620,273,227
886,606,282,232
887,615,288,217
888,612,298,210
889,604,316,200
890,597,344,179
891,602,367,151
892,614,374,132
893,627,376,117
894,629,384,107
895,625,394,101
896,632,414,74
897,647,422,51
898,677,422,21
899,710,409,1
900,727,393,0
901,749,370,1
902,771,349,0
903,795,324,1
904,810,310,0
905,838,281,1
906,854,265,1
907,877,243,0
908,899,220,1
909,914,206,0
910,940,180,0
911,959,161,0
912,975,141,4
913,993,126,1
914,1007,113,0
915,1023,96,1
916,972,88,60
917,796,102,222
918,612,126,382
919,587,147,386
920,589,178,353
921,592,200,328
922,590,223,307
923,602,241,277
924,591,260,269
925,597,287,236
926,600,309,211
927,597,333,190
928,602,345,173
929,593,379,148
930,608,395,117
931,613,414,93
932,635,421,64
933,656,429,35
934,675,423,22
935,690,415,15
936,704,409,7
937,728,391,1
938,751,369,0
939,772,348,0
940,790,329,1
941,813,306,1
942,831,288,1
943,861,259,0
944,882,238,0
945,912,208,0
946,929,189,2
947,923,172,25
948,853,176,91
949,678,189,253
950,599,210,311
951,602,221,297
952,606,239,275
953,603,260,257
954,609,274,237
955,605,288,227
956,602,303,215
957,587,330,203
958,608,341,171
959,603,367,150
960,610,380,130
961,627,400,93
962,641,413,66
963,668,412,40
964,684,413,23
965,702,409,9
966,722,398,0
967,733,386,1
968,750,370,0
969,775,345,0
970,798,322,0
971,819,301,0
972,836,284,0
973,859,261,0
974,881,239,0
975,897,217,6
976,887,211,22
977,844,208,68
978,713,225,182
979,625,238,257
980,613,247,260
981,608,251,261
982,604,264,252
983,601,283,236
984,607,294,219
985,604,312,204
986,599,336,185
987,597,357,166
988,609,369,142
989,619,378,123
990,622,393,105
991,644,401,75
992,654,423,43
993,679,416,25
994,708,410,2
995,730,390,0
996,752,368,0
997,774,345,1
998,789,331,0
999,810,310,0
1000,838,282,0
