time,quite,jail,active
0,1120,0,0
1,1062,20,38
2,918,47,155
3,704,91,325
4,669,127,324
5,665,171,284
6,669,218,233
7,667,263,190
8,689,294,137
9,690,336,94
10,705,367,48
11,737,378,5
12,751,368,1
13,768,352,0
14,779,341,0
15,797,323,0
16,810,310,0
17,823,297,0
18,846,274,0
19,861,255,4
20,859,243,18
21,858,246,16
22,857,247,16
23,856,246,18
24,856,248,16
25,880,240,0
26,899,221,0
27,915,204,1
28,935,185,0
29,905,177,38
30,814,187,119
31,748,212,160
32,691,241,188
33,690,266,164
34,689,302,129
35,697,339,84
36,711,354,55
37,728,367,25
38,758,361,1
39,775,345,0
40,789,330,1
41,812,308,0
42,822,297,1
43,840,280,0
44,855,265,0
45,861,255,4
46,844,256,20
47,839,247,34
48,840,246,34
49,853,244,23
50,857,254,9
51,876,243,1
52,892,228,0
53,914,206,0
54,924,196,0
55,943,176,1
56,953,167,0
57,974,146,0
58,988,131,1
59,1006,114,0
60,1023,97,0
61,1030,89,1
62,1038,82,0
63,1044,76,0
64,1054,66,0
65,1059,60,1
66,1023,62,35
67,892,92,136
68,724,141,255
69,672,180,268
70,677,214,229
71,675,260,185
72,693,291,136
73,710,317,93
74,718,344,58
75,753,355,12
76,762,348,10
77,777,342,1
78,787,333,0
79,797,323,0
80,814,306,0
81,827,293,0
82,835,284,1
83,849,271,0
84,863,255,2
85,879,241,0
86,886,233,1
87,904,215,1
88,920,200,0
89,929,190,1
90,947,173,0
91,969,151,0
92,987,133,0
93,999,121,0
94,1013,107,0
95,1013,97,10
96,928,103,89
97,796,130,194
98,680,159,281
99,675,200,245
100,682,239,199
101,678,280,162
102,686,316,118
103,695,350,75
104,727,374,19
105,751,369,0
106,769,351,0
107,784,335,1
108,807,312,1
109,822,298,0
110,827,289,4
111,845,269,6
112,858,261,1
113,881,239,0
114,890,229,1
115,907,213,0
116,920,199,1
117,913,190,17
118,842,197,81
119,795,215,110
120,753,244,123
121,700,272,148
122,685,315,120
123,712,332,76
124,723,348,49
125,746,358,16
126,776,343,1
127,798,322,0
128,826,294,0
129,851,267,2
130,860,260,0
131,873,247,0
132,883,233,4
133,890,229,1
134,905,214,1
135,915,205,0
136,914,200,6
137,926,194,0
138,943,176,1
139,962,158,0
140,952,154,14
141,943,154,23
142,915,167,38
143,855,193,72
144,784,218,118
145,703,241,176
146,701,261,158
147,705,293,122
148,724,314,82
149,725,330,65
150,731,349,40
151,757,360,3
152,768,350,2
153,792,328,0
154,808,311,1
155,819,301,0
156,833,287,0
157,847,273,0
158,865,255,0
159,881,238,1
160,888,229,3
161,898,221,1
162,915,205,0
163,929,191,0
164,939,177,4
165,930,173,17
166,948,172,0
167,966,154,0
168,982,138,0
169,995,124,1
170,1007,112,1
171,1020,100,0
172,1034,86,0
173,1047,73,0
174,1055,65,0
175,1067,53,0
176,1069,51,0
177,1073,47,0
178,1072,47,1
179,1077,43,0
180,1080,40,0
181,1074,38,8
182,931,60,129
183,691,99,330
184,665,142,313
185,671,178,271
186,664,229,227
187,678,266,176
188,681,305,134
189,686,337,97
190,703,370,47
191,728,378,14
192,741,379,0
193,752,367,1
194,760,360,0
195,780,340,0
196,790,329,1
197,808,312,0
198,817,302,1
199,837,283,0
200,859,261,0
201,876,243,1
202,887,233,0
203,910,210,0
204,922,197,1
205,934,186,0
206,948,172,0
207,965,155,0
208,984,136,0
209,994,125,1
210,1011,109,0
211,1021,98,1
212,1034,86,0
213,1028,74,18
214,951,84,85
215,793,117,210
216,673,159,288
217,675,190,255
218,668,231,221
219,679,267,174
220,682,310,128
221,692,338,90
222,703,369,48
223,733,379,8
224,739,379,2
225,757,363,0
226,773,346,1
227,794,326,0
228,812,308,0
229,825,293,2
230,837,282,1
231,821,276,23
232,806,279,35
233,810,286,24
234,824,276,20
235,811,287,22
236,834,285,1
237,843,271,6
238,861,256,3
239,881,239,0
240,905,215,0
241,923,197,0
242,943,175,2
243,952,167,1
244,967,153,0
245,985,135,0
246,1005,115,0
247,1012,108,0
248,1025,95,0
249,1037,82,1
250,1047,73,0
251,1050,70,0
252,1059,61,0
253,1007,69,44
254,858,95,167
255,712,137,271
256,671,178,271
257,672,216,232
258,676,254,190
259,677,293,150
260,678,333,109
261,699,365,56
262,722,384,14
263,747,371,2
264,773,346,1
265,792,327,1
266,808,312,0
267,816,302,2
268,830,290,0
269,849,270,1
270,860,260,0
271,873,247,0
272,895,225,0
273,911,209,0
274,929,191,0
275,945,174,1
276,952,168,0
277,967,153,0
278,983,135,2
279,1001,119,0
280,1015,105,0
281,1025,95,0
282,1040,80,0
283,1052,68,0
284,1069,51,0
285,1077,42,1
286,1083,37,0
287,1068,36,16
288,1002,48,70
289,730,93,297
290,672,132,316
291,668,173,279
292,667,219,234
293,684,259,177
294,689,290,141
295,693,322,105
296,706,349,65
297,721,365,34
298,741,371,8
299,753,366,1
300,771,348,1
301,783,336,1
302,800,320,0
303,823,297,0
304,836,284,0
305,857,262,1
306,879,240,1
307,898,222,0
308,915,205,0
309,934,186,0
310,954,166,0
311,965,154,1
312,973,147,0
313,977,143,0
314,991,129,0
315,1006,114,0
316,1019,100,1
317,998,93,29
318,995,97,28
319,958,112,50
320,763,142,215
321,689,176,255
322,682,208,230
323,682,243,195
324,685,287,148
325,707,310,103
326,715,336,69
327,725,361,34
328,737,370,13
329,753,366,1
330,764,355,1
331,786,333,1
332,801,318,1
333,812,305,3
334,829,291,0
335,849,270,1
336,860,259,1
337,854,253,13
338,865,249,6
339,880,240,0
340,892,228,0
341,902,218,0
342,921,199,0
343,945,175,0
344,957,163,0
345,977,143,0
346,986,128,6
347,1004,115,1
348,995,103,22
349,926,105,89
350,805,134,181
351,686,171,263
352,675,209,236
353,686,238,196
354,688,266,166
355,682,303,135
356,701,331,88
357,710,362,48
358,741,376,3
359,760,360,0
360,774,345,1
361,789,331,0
362,799,321,0
363,820,300,0
364,838,282,0
365,842,278,0
366,857,263,0
