time,quite,jail,active
0,1120,0,0
1,1099,5,16
2,976,15,129
3,681,27,412
4,635,39,446
5,637,50,433
6,635,60,425
7,637,69,414
8,636,82,402
9,638,88,394
10,638,100,382
11,635,112,373
12,637,117,366
13,638,128,354
14,638,142,340
15,645,144,331
16,644,153,323
17,639,154,327
18,643,160,317
19,641,163,316
20,642,170,308
21,642,180,298
22,645,187,288
23,649,184,287
24,642,186,292
25,639,193,288
26,651,186,283
27,644,190,286
28,645,195,280
29,643,201,276
30,652,195,273
31,648,192,280
32,643,196,281
33,649,196,275
34,651,194,275
35,644,195,281
36,650,191,279
37,645,195,280
38,647,193,280
39,647,192,281
40,654,187,279
41,647,189,284
42,650,182,288
43,644,181,295
44,646,179,295
45,642,183,295
46,652,181,287
47,646,182,292
48,644,181,295
49,647,182,291
50,649,175,296
51,654,169,297
52,650,167,303
53,649,158,313
54,653,156,311
55,643,163,314
56,644,159,317
57,642,164,314
58,644,169,307
59,646,162,312
60,643,167,310
61,649,168,303
62,644,178,298
63,649,176,295
64,645,178,297
65,650,172,298
66,640,178,302
67,642,182,296
68,644,186,290
69,647,186,287
70,639,202,279
71,640,211,269
72,649,209,262
73,644,214,262
74,652,209,259
75,642,213,265
76,648,208,264
77,651,204,265
78,651,197,272
79,651,196,273
80,653,191,276
81,651,192,277
82,649,187,284
83,643,192,285
84,650,185,285
85,642,190,288
86,643,192,285
87,643,194,283
88,650,189,281
89,647,192,281
90,654,187,279
91,648,184,288
92,648,183,289
93,646,183,291
94,650,177,293
95,643,180,297
96,645,180,295
97,643,177,300
98,646,175,299
99,643,174,303
100,642,175,303
101,644,178,298
102,645,178,297
103,649,180,291
104,650,173,297
105,644,177,299
106,650,169,301
107,648,167,305
108,647,169,304
109,643,168,309
110,645,172,303
111,646,174,300
112,646,172,302
113,647,171,302
114,645,173,302
115,644,173,303
116,643,181,296
117,646,184,290
118,652,176,292
119,642,178,300
120,650,169,301
121,646,170,304
122,647,170,303
123,646,168,306
124,650,167,303
125,648,169,303
126,643,174,303
127,643,175,302
128,648,173,299
129,646,174,300
130,647,173,300
131,646,171,303
132,647,167,306
133,643,168,309
134,649,163,308
135,642,166,312
136,649,164,307
137,642,170,308
138,641,177,302
139,647,175,298
140,648,171,301
141,645,168,307
142,645,170,305
143,645,169,306
144,645,171,304
145,648,170,302
146,646,174,300
147,648,171,301
148,644,172,304
149,644,177,299
150,650,173,297
151,648,173,299
152,640,176,304
153,644,180,296
154,648,174,298
155,646,171,303
156,647,175,298
157,648,177,295
158,642,176,302
159,647,172,301
160,640,178,302
161,651,172,297
162,646,172,302
163,644,176,300
164,645,175,300
165,649,174,297
166,653,168,299
167,645,172,303
168,651,166,303
169,646,167,307
170,646,169,305
171,648,167,305
172,651,159,310
173,649,156,315
174,648,154,318
175,643,155,322
176,647,155,318
177,645,155,320
178,643,158,319
179,648,157,315
180,640,166,314
181,649,165,306
182,644,166,310
183,647,170,303
184,648,166,306
185,643,170,307
186,647,172,301
187,645,171,304
188,645,171,304
189,643,174,303
190,645,172,303
191,643,174,303
192,644,179,297
193,645,182,293
194,649,177,294
195,642,180,298
196,648,178,294
197,649,171,300
198,649,177,294
199,646,179,295
200,642,178,300
201,647,177,296
202,647,176,297
203,645,179,296
204,646,176,298
205,646,176,298
206,651,171,298
207,645,172,303
208,644,177,299
209,643,179,298
210,650,173,297
211,643,174,303
212,650,171,299
213,643,176,301
214,646,176,298
215,647,175,298
216,639,182,299
217,653,178,289
218,648,180,292
219,647,177,296
220,652,169,299
221,643,171,306
222,645,169,306
223,641,171,308
224,649,172,299
225,643,173,304
226,648,171,301
227,647,167,306
228,644,167,309
229,638,180,302
230,650,173,297
231,646,172,302
232,646,180,294
233,648,183,289
234,650,176,294
235,646,183,291
236,643,182,295
237,641,191,288
238,642,201,277
239,645,203,272
240,646,201,273
241,654,192,274
242,646,193,281
243,653,190,277
244,650,190,280
245,648,188,284
246,643,192,285
247,651,185,284
248,651,183,286
249,640,185,295
250,646,183,291
251,651,174,295
252,645,180,295
253,646,179,295
254,651,175,294
255,653,173,294
256,646,176,298
257,645,179,296
258,642,188,290
259,651,184,285
260,647,186,287
261,642,186,292
262,649,186,285
263,649,184,287
264,652,185,283
265,645,185,290
266,650,178,292
267,641,185,294
268,652,181,287
269,648,181,291
270,646,179,295
271,647,179,294
272,649,182,289
273,648,179,293
274,645,177,298
275,648,184,288
276,640,191,289
277,637,198,285
278,644,199,277
279,647,200,273
280,653,190,277
281,648,190,282
282,651,189,280
283,650,184,286
284,645,185,290
285,653,178,289
286,643,185,292
287,652,182,286
288,647,176,297
289,643,174,303
290,652,173,295
291,646,179,295
292,645,181,294
293,647,183,290
294,650,180,290
295,641,185,294
296,638,194,288
297,648,188,284
298,649,187,284
299,644,185,291
300,640,190,290
301,649,187,284
302,646,187,287
303,647,186,287
304,646,189,285
305,645,183,292
306,646,182,292
307,651,175,294
308,641,180,299
309,651,177,292
310,646,175,299
311,644,179,297
312,647,178,295
313,643,184,293
314,642,189,289
315,653,183,284
316,647,175,298
317,649,173,298
318,648,175,297
319,656,166,298
320,648,163,309
321,648,166,306
322,646,165,309
323,642,171,307
324,641,174,305
325,653,167,300
326,646,168,306
327,645,167,308
328,642,171,307
329,646,173,301
330,647,176,297
331,640,181,299
332,647,179,294
333,646,182,292
334,643,185,292
335,649,183,288
336,643,191,286
337,646,191,283
338,653,181,286
339,644,183,293
340,641,189,290
341,652,181,287
342,643,185,292
343,646,180,294
344,650,176,294
345,643,180,297
346,652,181,287
347,655,177,288
348,648,174,298
349,647,170,303
350,645,169,306
351,643,176,301
352,650,174,296
353,651,169,300
354,646,166,308
355,647,172,301
356,648,174,298
357,641,181,298
358,643,182,295
359,647,187,286
360,650,182,288
361,644,190,286
362,646,192,282
363,645,195,280
364,647,198,275
365,652,191,277
366,645,189,286
367,643,190,287
368,648,190,282
369,650,188,282
370,651,182,287
371,648,177,295
372,652,168,300
373,647,173,300
374,645,170,305
375,649,168,303
376,643,169,308
377,646,168,306
378,644,168,308
379,644,177,299
380,644,180,296
381,650,179,291
382,649,179,292
383,648,178,294
384,644,179,297
385,644,187,289
386,649,184,287
387,648,178,294
388,643,185,292
389,644,183,293
390,643,187,290
391,653,183,284
392,648,184,288
393,641,194,285
394,642,198,280
395,645,201,274
396,650,194,276
397,652,191,277
398,647,190,283
399,643,190,287
400,648,188,284
401,655,179,286
402,646,180,294
403,643,184,293
404,645,184,291
405,654,175,291
406,645,179,296
407,644,185,291
408,651,175,294
409,642,176,302
410,648,173,299
411,649,171,300
412,647,174,299
413,653,165,302
414,644,171,305
415,644,176,300
416,647,177,296
417,649,173,298
418,643,177,300
419,649,175,296
420,646,172,302
421,641,177,302
422,646,177,297
423,641,182,297
424,646,183,291
425,643,185,292
426,649,186,285
427,646,180,294
428,645,181,294
429,652,171,297
430,641,175,304
431,648,174,298
432,643,178,299
433,646,190,284
434,643,192,285
435,650,188,282
436,649,182,289
437,649,180,291
438,647,178,295
439,649,178,293
440,645,183,292
441,650,175,295
442,645,178,297
443,645,181,294
444,643,187,290
445,649,185,286
446,650,183,287
447,645,178,297
448,651,170,299
449,652,167,301
450,646,168,306
451,645,171,304
452,644,171,305
453,639,174,307
454,645,180,295
455,646,180,294
456,644,178,298
457,649,174,297
458,646,177,297
459,648,175,297
460,650,170,300
461,653,167,300
462,643,173,304
463,643,179,298
464,645,184,291
465,647,181,292
466,647,178,295
467,645,183,292
468,647,184,289
469,646,187,287
470,647,189,284
471,647,191,282
472,644,196,280
473,646,191,283
474,644,194,282
475,643,198,279
476,647,197,276
477,640,202,278
478,647,198,275
479,646,197,277
480,644,195,281
481,649,191,280
482,646,195,279
483,651,184,285
484,652,183,285
485,645,182,293
486,650,177,293
487,642,188,290
488,646,189,285
489,653,181,286
490,650,181,289
491,651,176,293
492,647,175,298
493,643,178,299
494,651,171,298
495,647,167,306
496,650,164,306
497,643,169,308
498,644,174,302
499,652,174,294
500,648,169,303
501,646,166,308
502,648,162,310
503,641,163,316
504,644,168,308
505,637,176,307
506,641,183,296
507,646,180,294
508,652,175,293
509,644,177,299
510,649,180,291
511,650,177,293
512,647,174,299
513,643,176,301
514,650,170,300
515,650,166,304
516,647,167,306
517,651,163,306
518,645,169,306
519,652,165,303
520,640,176,304
521,644,176,300
522,643,178,299
523,653,169,298
524,644,174,302
525,641,179,300
526,649,172,299
527,643,175,302
528,647,173,300
529,645,174,301
530,642,180,298
531,645,184,291
532,647,185,288
533,649,182,289
534,654,179,287
535,644,182,294
536,654,177,289
537,645,177,298
538,643,178,299
539,646,185,289
540,647,187,286
541,646,192,282
542,649,193,278
543,652,184,284
544,644,185,291
545,646,181,293
546,646,178,296
547,649,178,293
548,652,170,298
549,647,171,302
550,649,171,300
551,644,171,305
552,644,177,299
553,646,180,294
554,642,180,298
555,647,182,291
556,646,182,292
557,648,182,290
558,647,181,292
559,644,194,282
560,646,195,279
561,651,184,285
562,647,184,289
563,647,186,287
564,646,181,293
565,645,183,292
566,651,180,289
567,647,178,295
568,650,176,294
569,642,178,300
570,644,180,296
571,649,180,291
572,645,181,294
573,645,181,294
574,647,178,295
575,644,179,297
576,646,178,296
577,651,174,295
578,648,174,298
579,644,175,301
580,647,176,297
581,653,173,294
582,643,175,302
583,649,171,300
584,651,165,304
585,643,172,305
586,645,174,301
587,647,175,298
588,642,179,299
589,646,177,297
590,650,168,302
591,642,175,303
592,649,172,299
593,647,171,302
594,644,170,306
595,645,176,299
596,646,176,298
597,653,170,297
598,644,172,304
599,644,178,298
600,648,177,295
601,651,174,295
602,639,180,301
603,649,179,292
604,646,172,302
605,643,173,304
606,646,167,307
607,652,168,300
608,642,172,306
609,652,167,301
610,643,169,308
611,644,174,302
612,646,174,300
613,648,173,299
614,646,174,300
615,646,173,301
616,652,167,301
617,641,166,313
618,648,161,311
619,640,166,314
620,653,161,306
621,645,164,311
622,647,163,310
623,642,171,307
624,647,175,298
625,645,178,297
626,650,173,297
627,645,181,294
628,650,179,291
629,646,180,294
630,641,185,294
631,645,184,291
632,644,187,289
633,648,182,290
634,642,183,295
635,643,188,289
636,647,185,288
637,643,193,284
638,638,199,283
639,648,198,274
640,648,196,276
641,651,194,275
642,644,193,283
643,644,199,277
644,655,196,269
645,642,195,283
646,652,191,277
647,652,187,281
648,650,179,291
649,642,186,292
650,651,181,288
651,650,181,289
652,645,182,293
653,641,191,288
654,650,188,282
655,652,184,284
656,649,184,287
657,647,187,286
658,643,191,286
659,644,191,285
660,655,181,284
661,651,183,286
662,645,185,290
663,647,181,292
664,649,178,293
665,648,175,297
666,645,172,303
667,647,171,302
668,642,177,301
669,648,172,300
670,652,166,302
671,644,167,309
672,639,170,311
673,644,171,305
674,645,173,302
675,650,171,299
676,646,175,299
677,651,173,296
678,644,176,300
679,650,175,295
680,640,185,295
681,646,184,290
682,654,175,291
683,649,173,298
684,641,179,300
685,645,184,291
686,649,178,293
687,637,186,297
688,648,178,294
689,647,177,296
690,644,186,290
691,638,189,293
692,647,183,290
693,646,186,288
694,647,186,287
695,645,188,287
696,648,184,288
697,640,190,290
698,648,189,283
699,652,179,289
700,649,175,296
701,652,168,300
702,644,171,305
703,646,169,305
704,648,168,304
705,653,165,302
706,645,162,313
707,648,155,317
708,644,156,320
709,639,162,319
710,639,169,312
711,641,172,307
712,651,169,300
713,642,177,301
714,646,172,302
715,643,181,296
716,652,186,282
717,641,193,286
718,648,184,288
719,650,177,293
720,652,178,290
721,654,177,289
722,646,177,297
723,644,180,296
724,648,180,292
725,645,181,294
726,650,175,295
727,639,184,297
728,652,180,288
729,645,183,292
730,646,179,295
731,646,179,295
732,652,175,293
733,642,176,302
734,647,175,298
735,642,177,301
736,648,172,300
737,647,175,298
738,646,177,297
739,647,170,303
740,644,173,303
741,655,168,297
742,642,177,301
743,648,176,296
744,651,172,297
745,643,174,303
746,647,175,298
747,647,178,295
748,641,187,292
749,647,189,284
750,644,189,287
751,647,188,285
752,645,193,282
753,644,198,278
754,644,199,277
755,648,196,276
756,649,199,272
757,646,201,273
758,650,199,271
759,651,194,275
760,643,196,281
761,648,190,282
762,656,182,282
763,649,181,290
764,642,188,290
765,651,189,280
766,642,197,281
767,651,193,276
768,653,183,284
769,642,187,291
770,643,190,287
771,655,184,281
