time,quite,jail,active
0,1120,0,0
1,1089,14,17
2,842,47,231
3,635,94,391
4,613,137,370
5,620,177,323
6,617,221,282
7,618,261,241
8,621,300,199
9,634,332,154
10,649,359,112
11,664,385,71
12,689,399,32
13,719,396,5
14,727,393,0
15,743,377,0
16,764,356,0
17,776,342,2
18,797,322,1
19,814,305,1
20,825,295,0
21,840,280,0
22,853,265,2
23,875,245,0
24,894,226,0
25,914,206,0
26,934,186,0
27,946,173,1
28,974,145,1
29,993,127,0
30,1007,111,2
31,1021,99,0
32,1025,88,7
33,911,96,113
34,727,126,267
35,619,167,334
36,628,193,299
37,618,238,264
38,628,270,222
39,621,309,190
40,625,345,150
41,631,383,106
42,650,411,59
43,678,423,19
44,704,414,2
45,725,394,1
46,747,373,0
47,768,352,0
48,787,333,0
49,806,314,0
50,820,297,3
51,831,284,5
52,806,280,34
53,773,285,62
54,728,308,84
55,677,343,100
56,663,366,91
57,686,386,48
58,721,383,16
59,751,368,1
60,789,331,0
61,804,315,1
62,835,285,0
63,854,266,0
64,866,253,1
65,885,235,0
66,908,212,0
67,925,195,0
68,937,177,6
69,902,171,47
70,829,183,108
71,707,217,196
72,628,255,237
73,630,287,203
74,627,322,171
75,637,347,136
76,649,368,103
77,657,389,74
78,681,395,44
79,706,400,14
80,729,391,0
81,747,372,1
82,774,346,0
83,798,322,0
84,813,307,0
85,823,294,3
86,843,276,1
87,866,254,0
88,878,242,0
89,876,232,12
90,844,242,34
91,778,254,88
92,708,272,140
93,662,294,164
94,637,329,154
95,634,354,132
96,646,379,95
97,677,392,51
98,700,397,23
99,729,391,0
100,767,353,0
101,791,328,1
102,797,314,9
103,800,315,5
104,816,304,0
105,835,285,0
106,854,265,1
107,866,251,3
108,880,240,0
109,891,228,1
110,917,203,0
111,933,186,1
112,948,170,2
113,944,166,10
114,857,172,91
115,764,194,162
116,635,220,265
117,621,255,244
118,636,278,206
119,635,301,184
120,625,340,155
121,640,362,118
122,653,382,85
123,667,395,58
124,692,407,21
125,724,395,1
126,745,374,1
127,764,356,0
128,777,343,0
129,792,326,2
130,808,311,1
131,825,295,0
132,833,286,1
133,835,277,8
134,853,266,1
135,869,251,0
136,891,228,1
137,908,212,0
138,923,197,0
139,943,177,0
140,960,160,0
141,987,133,0
142,998,122,0
143,1013,106,1
144,1028,91,1
145,1046,73,1
146,1014,70,36
147,859,84,177
148,638,125,357
149,623,162,335
150,619,197,304
151,620,240,260
152,626,273,221
153,622,304,194
154,624,340,156
155,629,375,116
156,642,398,80
157,668,415,37
158,679,422,19
159,701,418,1
160,730,390,0
161,743,375,2
162,762,358,0
163,780,340,0
164,794,321,5
165,817,302,1
166,830,290,0
167,850,270,0
168,864,254,2
169,875,245,0
170,885,235,0
171,900,219,1
172,920,199,1
173,936,184,0
174,956,164,0
175,974,146,0
176,1004,115,1
177,1026,93,1
178,1039,81,0
179,1050,64,6
180,944,79,97
181,735,109,276
182,616,149,355
183,622,183,315
184,620,223,277
185,622,263,235
186,627,291,202
187,634,313,173
188,635,348,137
189,643,374,103
190,658,402,60
191,676,423,21
192,688,419,13
193,706,405,9
194,726,394,0
195,741,379,0
196,764,354,2
197,781,338,1
198,796,324,0
199,811,309,0
200,833,287,0
201,848,271,1
202,862,258,0
203,875,245,0
204,879,229,12
205,857,222,41
206,787,240,93
207,711,264,145
208,639,296,185
209,639,314,167
210,649,334,137
211,663,346,111
212,669,360,91
213,678,377,65
214,691,393,36
215,726,389,5
216,741,379,0
217,758,362,0
218,787,333,0
219,800,318,2
220,822,298,0
221,838,282,0
222,853,267,0
223,870,250,0
224,887,232,1
225,906,214,0
226,917,203,0
227,933,187,0
228,945,175,0
229,955,165,0
230,970,150,0
231,988,132,0
232,1002,118,0
233,1007,111,2
234,1018,101,1
235,1037,82,1
236,1047,73,0
237,1060,60,0
238,1076,41,3
239,1030,48,42
240,882,78,160
241,660,118,342
242,615,164,341
243,616,203,301
244,621,236,263
245,622,275,223
246,624,312,184
247,625,349,146
248,633,383,104
249,640,415,65
250,671,432,17
251,697,423,0
252,712,408,0
253,738,382,0
254,754,366,0
255,772,348,0
256,783,336,1
257,802,318,0
258,815,305,0
259,836,284,0
260,860,259,1
261,879,240,1
262,904,216,0
263,923,197,0
264,936,183,1
265,946,172,2
266,963,157,0
267,983,137,0
268,1000,119,1
269,1016,104,0
270,1039,81,0
271,1051,68,1
272,1032,59,29
273,840,81,199
274,632,120,368
275,621,157,342
276,621,193,306
277,624,228,268
278,624,257,239
279,619,298,203
280,632,332,156
281,636,356,128
282,645,381,94
283,655,403,62
284,664,417,39
285,686,428,6
286,710,410,0
287,739,381,0
288,750,369,1
289,748,360,12
290,754,347,19
291,781,334,5
292,798,321,1
293,826,294,0
294,854,266,0
295,884,236,0
296,907,213,0
297,874,204,42
298,811,202,107
299,720,222,178
300,638,252,230
301,629,283,208
302,631,310,179
303,630,345,145
304,642,371,107
305,658,396,66
306,674,412,34
307,703,404,13
308,722,396,2
309,739,381,0
310,760,360,0
311,780,339,1
312,798,321,1
313,823,297,0
314,831,286,3
315,842,267,11
316,858,260,2
317,877,243,0
318,895,225,0
319,908,212,0
320,915,205,0
321,925,195,0
322,939,181,0
323,950,170,0
324,968,152,0
325,987,133,0
326,992,115,13
327,936,116,68
328,825,143,152
329,650,179,291
330,636,201,283
331,626,234,260
332,624,270,226
333,633,299,188
334,630,333,157
335,636,371,113
336,642,402,76
337,665,425,30
338,681,431,8
339,697,423,0
340,720,400,0
341,737,383,0
342,752,367,1
343,772,348,0
344,786,334,0
345,797,322,1
346,824,296,0
347,841,278,1
348,857,262,1
349,872,248,0
350,894,226,0
351,918,202,0
352,931,189,0
353,949,170,1
354,966,154,0
355,984,135,1
356,1003,117,0
357,1020,99,1
358,1038,81,1
359,1051,69,0
360,1068,52,0
361,1037,49,34
362,898,73,149
363,657,112,351
364,618,148,354
365,614,191,315
366,621,225,274
367,619,265,236
368,625,299,196
369,620,341,159
370,628,375,117
371,640,410,70
372,675,430,15
373,701,418,1
374,710,409,1
375,722,397,1
376,738,381,1
377,757,363,0
378,773,346,1
379,786,334,0
380,802,317,1
381,819,301,0
382,839,281,0
383,860,260,0
384,888,232,0
385,914,206,0
386,934,186,0
387,914,179,27
388,867,186,67
389,794,205,121
390,696,230,194
391,651,249,220
392,644,279,197
393,648,300,172
394,658,311,151
395,647,337,136
396,643,364,113
397,655,391,74
