time,quite,jail,active
0,1120,0,0
1,1063,23,34
2,855,58,207
3,613,113,394
4,613,158,349
5,615,198,307
6,620,237,263
7,618,276,226
8,619,313,188
9,624,351,145
10,633,386,101
11,640,418,62
12,665,433,22
13,695,424,1
14,711,409,0
15,728,391,1
16,750,370,0
17,770,350,0
18,787,333,0
19,802,318,0
20,818,302,0
21,837,283,0
22,860,260,0
23,883,237,0
24,900,220,0
25,915,204,1
26,935,185,0
27,952,167,1
28,974,145,1
29,988,132,0
30,1009,111,0
31,1016,89,15
32,965,86,69
33,820,112,188
34,627,155,338
35,623,188,309
36,624,228,268
37,627,259,234
38,631,285,204
39,624,317,179
40,620,349,151
41,631,380,109
42,645,415,60
43,675,430,15
44,691,424,5
45,713,406,1
46,727,392,1
47,746,374,0
48,768,351,1
49,787,332,1
50,801,318,1
51,816,304,0
52,836,284,0
53,856,264,0
54,874,246,0
55,887,232,1
56,905,215,0
57,921,199,0
58,942,178,0
59,959,161,0
60,970,135,15
61,925,129,66
62,794,144,182
63,633,179,308
64,626,207,287
65,626,244,250
66,624,280,216
67,638,305,177
68,642,337,141
69,649,367,104
70,655,390,75
71,664,415,41
72,689,423,8
73,708,412,0
74,730,390,0
75,750,370,0
76,765,355,0
77,784,336,0
78,807,310,3
79,801,291,28
80,761,298,61
81,780,304,36
82,776,308,36
83,731,312,77
84,683,327,110
85,673,349,98
86,689,369,62
87,703,379,38
88,733,380,7
89,766,353,1
90,761,327,32
91,751,331,38
92,770,329,21
93,800,319,1
94,819,299,2
95,848,272,0
96,863,257,0
97,877,242,1
98,891,227,2
99,914,205,1
100,928,192,0
101,943,177,0
102,955,165,0
103,962,157,1
104,911,151,58
105,808,183,129
106,657,213,250
107,629,238,253
108,625,272,223
109,625,304,191
110,632,327,161
111,644,346,130
112,649,368,103
113,649,400,71
114,684,409,27
115,702,405,13
116,720,393,7
117,743,377,0
118,764,355,1
119,781,338,1
120,801,318,1
121,816,303,1
122,831,288,1
123,840,279,1
124,859,261,0
125,870,250,0
126,900,220,0
127,912,207,1
128,923,196,1
129,936,184,0
130,945,169,6
131,927,160,33
132,816,177,127
133,673,203,244
134,634,234,252
135,641,248,231
136,642,257,221
137,631,288,201
138,630,316,174
139,632,351,137
140,648,372,100
141,657,395,68
142,678,413,29
143,690,422,8
144,707,413,0
145,720,399,1
146,738,382,0
147,758,362,0
148,774,346,0
149,791,329,0
150,813,306,1
151,829,291,0
152,851,269,0
153,868,252,0
154,885,235,0
155,902,215,3
156,859,213,48
157,819,223,78
158,742,244,134
159,662,272,186
160,640,293,187
161,639,320,161
162,651,342,127
163,658,370,92
164,678,390,52
165,709,396,15
166,724,388,8
167,729,370,21
168,721,366,33
169,734,355,31
170,757,345,18
171,780,337,3
172,799,321,0
173,818,302,0
174,832,288,0
175,848,272,0
176,856,263,1
177,876,244,0
178,894,225,1
179,884,213,23
180,838,215,67
181,743,246,131
182,649,271,200
183,638,290,192
184,634,320,166
185,644,344,132
186,645,368,107
187,661,388,71
188,679,403,38
189,703,406,11
190,737,383,0
191,758,361,1
192,778,341,1
193,802,318,0
194,817,303,0
195,824,282,14
196,792,281,47
197,766,293,61
198,748,307,65
199,719,328,73
200,685,347,88
201,681,364,75
202,689,381,50
203,700,389,31
204,722,386,12
205,744,375,1
206,767,353,0
207,793,327,0
208,827,293,0
209,843,277,0
210,868,252,0
211,883,237,0
212,902,218,0
213,930,189,1
214,948,172,0
215,955,165,0
216,968,152,0
217,977,143,0
218,994,126,0
219,1005,114,1
220,1013,107,0
221,1018,102,0
222,1030,89,1
223,1038,80,2
224,1041,75,4
225,1050,70,0
226,1055,65,0
227,1065,55,0
228,1078,42,0
229,1085,34,1
230,1096,24,0
231,1090,28,2
232,1094,26,0
233,1095,23,2
234,1092,28,0
235,1094,26,0
236,1093,26,1
237,1093,26,1
238,1097,23,0
239,1093,27,0
240,1093,27,0
241,1094,26,0
242,1097,23,0
243,1096,24,0
244,1057,30,33
245,815,69,236
246,626,120,374
247,611,173,336
248,616,213,291
249,616,254,250
250,618,293,209
251,615,332,173
252,616,374,130
253,632,408,80
254,657,429,34
255,687,429,4
256,701,419,0
257,725,394,1
258,743,377,0
259,761,358,1
260,774,346,0
261,782,331,7
262,794,312,14
263,796,307,17
264,804,300,16
265,809,293,18
266,827,291,2
267,843,277,0
268,858,261,1
269,870,245,5
270,849,234,37
271,800,246,74
272,706,268,146
273,661,297,162
274,635,316,169
275,637,339,144
276,650,356,114
277,676,372,72
278,679,389,52
279,708,391,21
280,733,386,1
281,757,363,0
282,781,339,0
283,796,324,0
284,810,309,1
285,833,287,0
286,856,263,1
287,870,250,0
288,878,240,2
289,890,230,0
290,913,207,0
291,929,191,0
292,944,176,0
293,959,161,0
294,979,141,0
295,995,124,1
296,1015,105,0
297,1023,95,2
298,1032,88,0
299,1045,75,0
300,1055,65,0
301,1065,54,1
302,1015,58,47
303,823,87,210
304,623,125,372
305,619,163,338
306,620,207,293
307,630,245,245
308,630,280,210
309,629,319,172
310,640,353,127
311,639,385,96
312,656,416,48
313,680,428,12
314,699,420,1
315,719,399,2
316,733,386,1
317,742,378,0
318,754,366,0
319,776,343,1
320,801,318,1
321,812,304,4
322,826,294,0
323,847,273,0
324,867,253,0
325,886,234,0
326,907,213,0
327,928,192,0
328,943,177,0
329,966,154,0
330,986,134,0
331,1004,116,0
332,1015,103,2
