t,q,j,a
0,1120,0,0
1,1118,0,2
2,1117,0,3
3,1117,0,3
4,1117,0,3
5,1118,0,2
6,1115,0,5
7,1109,0,11
8,1049,0,71
9,813,0,307
10,649,0,471
11,647,0,473
12,644,0,476
13,650,0,470
14,646,0,474
15,648,0,472
16,648,0,472
17,646,0,474
18,655,0,465
19,644,0,476
20,652,0,468
21,650,0,470
22,645,0,475
23,656,0,464
24,644,0,476
25,649,0,471
26,649,0,471
27,643,0,477
28,644,0,476
29,649,0,471
30,644,0,476
31,649,0,471
32,653,0,467
33,646,0,474
34,647,0,473
35,652,0,468
36,647,0,473
37,648,0,472
38,643,0,477
39,649,0,471
40,653,0,467
41,641,0,479
42,643,0,477
43,656,0,464
44,651,0,469
45,648,0,472
46,644,0,476
47,648,0,472
48,653,0,467
49,644,0,476
50,647,0,473
51,649,0,471
52,643,0,477
53,652,0,468
54,646,0,474
55,654,0,466
56,650,0,470
57,646,0,474
58,658,0,462
59,647,0,473
60,642,0,478
61,640,0,480
62,648,0,472
63,647,0,473
64,645,0,475
65,647,0,473
66,652,0,468
67,644,0,476
68,645,0,475
69,651,0,469
70,646,0,474
71,644,0,476
72,648,0,472
73,645,0,475
74,645,0,475
75,644,0,476
76,649,0,471
77,652,0,468
78,642,0,478
79,641,0,479
80,651,0,469
81,651,0,469
82,645,0,475
83,647,0,473
84,649,0,471
85,650,0,470
86,648,0,472
87,647,0,473
88,648,0,472
89,643,0,477
90,649,0,471
91,645,0,475
92,644,0,476
93,636,0,484
94,651,0,469
95,647,0,473
96,642,0,478
97,647,0,473
98,647,0,473
99,644,0,476
100,636,0,484
101,649,0,471
102,647,0,473
103,648,0,472
104,655,0,465
105,651,0,469
106,653,0,467
107,644,0,476
108,650,0,470
109,648,0,472
110,650,0,470
111,650,0,470
112,647,0,473
113,651,0,469
114,653,0,467
115,650,0,470
116,646,0,474
117,650,0,470
118,643,0,477
119,640,0,480
120,646,0,474
121,643,0,477
122,646,0,474
123,649,0,471
124,647,0,473
125,653,0,467
126,651,0,469
127,642,0,478
128,643,0,477
129,649,0,471
130,648,0,472
131,652,0,468
132,649,0,471
133,651,0,469
134,648,0,472
135,644,0,476
136,649,0,471
137,642,0,478
138,650,0,470
139,649,0,471
140,657,0,463
141,648,0,472
142,647,0,473
143,652,0,468
144,646,0,474
145,645,0,475
146,647,0,473
147,643,0,477
148,643,0,477
149,648,0,472
150,652,0,468
151,643,0,477
152,650,0,470
153,647,0,473
154,656,0,464
155,643,0,477
156,649,0,471
157,650,0,470
158,641,0,479
159,647,0,473
160,642,0,478
161,644,0,476
162,648,0,472
163,657,0,463
164,637,0,483
165,646,0,474
166,647,0,473
167,649,0,471
168,649,0,471
169,655,0,465
170,642,0,478
171,649,0,471
172,649,0,471
173,645,0,475
174,647,0,473
175,648,0,472
176,645,0,475
177,651,0,469
178,646,0,474
179,644,0,476
180,646,0,474
181,652,0,468
182,649,0,471
183,649,0,471
184,649,0,471
185,641,0,479
186,642,0,478
187,642,0,478
188,649,0,471
189,646,0,474
190,643,0,477
191,648,0,472
192,646,0,474
193,645,0,475
194,648,0,472
195,644,0,476
196,644,0,476
197,649,0,471
198,649,0,471
199,653,0,467
200,646,0,474
201,647,0,473
202,648,0,472
203,641,0,479
204,647,0,473
205,651,0,469
206,645,0,475
207,637,0,483
208,649,0,471
209,641,0,479
210,649,0,471
211,644,0,476
212,655,0,465
213,646,0,474
214,652,0,468
215,649,0,471
216,651,0,469
217,652,0,468
218,653,0,467
219,650,0,470
220,642,0,478
221,636,0,484
222,647,0,473
223,647,0,473
224,649,0,471
225,650,0,470
226,647,0,473
227,646,0,474
228,647,0,473
229,651,0,469
230,645,0,475
231,651,0,469
232,646,0,474
233,644,0,476
234,654,0,466
235,650,0,470
236,655,0,465
237,648,0,472
238,654,0,466
239,651,0,469
240,643,0,477
241,654,0,466
242,650,0,470
243,651,0,469
244,643,0,477
245,646,0,474
246,647,0,473
247,644,0,476
248,640,0,480
249,637,0,483
250,644,0,476
251,643,0,477
252,650,0,470
253,645,0,475
254,642,0,478
255,637,0,483
256,646,0,474
257,648,0,472
258,646,0,474
259,647,0,473
260,644,0,476
261,652,0,468
262,645,0,475
263,648,0,472
264,651,0,469
265,652,0,468
266,647,0,473
267,646,0,474
268,650,0,470
269,648,0,472
270,646,0,474
271,648,0,472
272,642,0,478
273,640,0,480
274,644,0,476
275,643,0,477
276,643,0,477
277,647,0,473
278,649,0,471
279,646,0,474
280,647,0,473
281,646,0,474
282,646,0,474
283,641,0,479
284,648,0,472
285,643,0,477
286,654,0,466
287,645,0,475
288,660,0,460
289,639,0,481
290,646,0,474
291,647,0,473
292,652,0,468
293,649,0,471
294,644,0,476
295,649,0,471
296,647,0,473
297,653,0,467
298,645,0,475
299,651,0,469
300,645,0,475
301,646,0,474
302,640,0,480
303,643,0,477
304,650,0,470
305,646,0,474
306,654,0,466
307,648,0,472
308,646,0,474
309,651,0,469
310,643,0,477
311,646,0,474
312,654,0,466
313,640,0,480
314,644,0,476
315,643,0,477
316,647,0,473
317,646,0,474
318,642,0,478
319,650,0,470
320,646,0,474
321,652,0,468
322,645,0,475
323,648,0,472
324,643,0,477
325,649,0,471
326,644,0,476
327,651,0,469
328,645,0,475
329,650,0,470
330,654,0,466
331,647,0,473
332,644,0,476
333,640,0,480
334,643,0,477
335,646,0,474
336,650,0,470
337,646,0,474
338,651,0,469
339,650,0,470
340,647,0,473
341,643,0,477
342,650,0,470
343,645,0,475
344,644,0,476
345,640,0,480
346,646,0,474
347,640,0,480
348,642,0,478
349,655,0,465
350,650,0,470
351,645,0,475
352,647,0,473
