t,q,j,a
0,640,0,0
1,628,9,3
2,627,13,0
3,614,18,8
4,564,34,42
5,513,62,65
6,492,104,44
7,488,137,15
8,497,143,0
9,501,139,0
10,506,133,1
11,509,131,0
12,512,128,0
13,522,118,0
14,529,111,0
15,529,108,3
16,531,109,0
17,535,104,1
18,536,104,0
19,544,96,0
20,549,91,0
21,555,85,0
22,559,81,0
23,564,76,0
24,569,71,0
25,573,67,0
26,579,60,1
27,582,58,0
28,586,54,0
29,595,45,0
30,601,38,1
31,600,33,7
32,578,38,24
33,569,48,23
34,532,69,39
35,546,90,4
36,547,92,1
37,550,90,0
38,551,89,0
39,555,84,1
40,557,83,0
41,557,83,0
42,562,78,0
43,564,76,0
44,568,72,0
45,571,69,0
46,573,67,0
47,577,63,0
48,580,60,0
49,583,57,0
50,586,53,1
51,580,54,6
52,578,59,3
53,582,58,0
54,587,53,0
55,590,50,0
56,594,46,0
57,598,42,0
58,601,39,0
59,602,38,0
60,607,33,0
61,613,27,0
62,617,22,1
63,620,20,0
64,620,20,0
65,621,19,0
66,621,19,0
67,621,19,0
68,622,18,0
69,622,18,0
70,623,17,0
71,623,17,0
72,623,17,0
73,627,13,0
74,627,13,0
75,628,11,1
76,628,12,0
77,630,10,0
78,627,11,2
79,627,10,3
80,602,24,14
81,606,33,1
82,605,35,0
83,606,34,0
84,609,31,0
85,609,31,0
86,610,30,0
87,610,30,0
88,610,30,0
89,611,29,0
90,609,31,0
91,610,30,0
92,612,28,0
93,611,28,1
94,611,29,0
95,613,27,0
96,612,28,0
97,614,26,0
98,613,27,0
99,615,25,0
100,614,26,0
101,616,24,0
102,616,24,0
103,618,22,0
104,621,19,0
105,622,18,0
106,623,17,0
107,624,15,1
108,628,12,0
109,631,9,0
110,630,10,0
111,628,12,0
112,628,12,0
113,630,10,0
114,629,11,0
115,630,10,0
116,629,11,0
117,630,10,0
118,628,11,1
119,628,12,0
120,631,9,0
121,628,10,2
122,626,10,4
123,612,23,5
124,611,27,2
125,600,38,2
126,600,40,0
127,600,40,0
128,600,39,1
129,592,44,4
130,593,47,0
131,596,44,0
132,583,44,13
133,553,65,22
134,551,83,6
135,515,97,28
136,499,113,28
137,499,135,6
138,505,134,1
139,515,125,0
140,517,122,1
141,522,117,1
142,522,117,1
143,527,113,0
144,532,108,0
145,538,102,0
146,543,96,1
147,550,90,0
148,558,82,0
149,564,76,0
150,567,73,0
151,570,70,0
152,572,68,0
153,579,59,2
154,582,58,0
155,586,54,0
156,593,46,1
157,595,41,4
158,578,43,19
159,541,64,35
160,554,84,2
161,561,79,0
162,564,75,1
163,573,67,0
164,579,61,0
165,580,60,0
166,583,57,0
167,584,56,0
168,585,55,0
169,577,51,12
170,564,63,13
171,562,76,2
172,565,75,0
173,571,69,0
174,573,67,0
175,579,61,0
176,580,60,0
177,582,57,1
178,583,57,0
179,586,54,0
180,585,54,1
181,590,50,0
182,593,47,0
183,600,40,0
184,607,33,0
185,600,39,1
186,599,41,0
187,607,33,0
188,608,32,0
189,608,31,1
190,609,31,0
191,613,27,0
192,612,28,0
193,613,27,0
194,616,23,1
195,615,23,2
196,598,25,17
197,548,41,51
198,535,71,34
199,551,88,1
200,552,88,0
201,557,82,1
202,558,82,0
203,558,82,0
204,562,78,0
205,563,77,0
206,564,76,0
207,556,77,7
208,560,80,0
209,566,74,0
210,571,69,0
211,574,66,0
212,575,65,0
213,580,60,0
214,589,51,0
215,591,49,0
216,594,45,1
217,594,46,0
218,598,42,0
219,598,42,0
220,601,39,0
221,607,33,0
222,608,32,0
223,610,30,0
224,615,24,1
225,622,18,0
226,621,19,0
227,624,16,0
228,624,16,0
229,625,15,0
230,626,14,0
231,626,14,0
232,624,15,1
233,629,11,0
234,628,11,1
235,627,13,0
236,627,13,0
237,626,13,1
238,626,14,0
239,627,13,0
240,606,20,14
241,588,34,18
242,595,43,2
243,596,44,0
244,597,42,1
245,580,48,12
246,551,62,27
247,545,83,12
248,552,87,1
249,558,82,0
250,560,80,0
251,562,78,0
252,564,76,0
253,565,75,0
254,566,73,1
255,568,72,0
256,571,68,1
257,576,64,0
258,580,60,0
259,587,53,0
260,589,51,0
261,593,47,0
262,598,41,1
263,594,45,1
264,597,43,0
265,604,36,0
266,606,34,0
267,606,34,0
268,606,34,0
269,609,31,0
270,613,27,0
271,614,25,1
272,616,24,0
273,619,21,0
274,623,17,0
275,623,16,1
276,623,17,0
277,625,15,0
278,627,13,0
279,625,15,0
280,626,14,0
281,627,13,0
282,626,14,0
283,626,14,0
284,626,13,1
285,626,14,0
286,626,14,0
287,624,15,1
288,619,21,0
289,621,19,0
290,623,17,0
291,624,16,0
292,624,16,0
293,625,15,0
294,624,16,0
295,626,14,0
296,624,16,0
297,625,15,0
298,626,14,0
299,627,13,0
300,628,12,0
301,628,11,1
302,612,16,12
303,582,32,26
304,561,60,19
305,564,76,0
306,564,75,1
307,568,72,0
308,558,75,7
309,557,76,7
310,562,78,0
311,559,78,3
312,566,74,0
313,566,74,0
314,570,70,0
315,570,70,0
316,574,66,0
317,556,69,15
318,557,76,7
319,550,78,12
320,553,87,0
321,559,81,0
322,564,76,0
323,570,70,0
324,576,64,0
325,581,59,0
326,581,59,0
327,582,58,0
328,587,53,0
329,591,49,0
330,594,46,0
331,588,43,9
332,568,51,21
333,557,65,18
334,567,73,0
335,570,68,2
336,573,67,0
337,579,61,0
338,585,55,0
339,591,49,0
340,592,48,0
341,595,45,0
342,592,48,0
343,596,44,0
344,594,46,0
345,596,44,0
346,601,39,0
347,603,37,0
348,608,32,0
349,610,27,3
350,603,32,5
351,594,41,5
352,597,43,0
353,598,42,0
354,601,39,0
355,600,40,0
356,595,39,6
357,580,46,14
358,564,61,15
359,569,71,0
360,574,66,0
361,578,62,0
362,578,62,0
363,581,59,0
364,581,59,0
365,582,58,0
366,584,56,0
367,586,54,0
368,590,50,0
369,594,46,0
370,597,43,0
371,603,37,0
372,602,38,0
373,602,37,1
374,594,37,9
375,562,53,25
376,549,74,17
377,545,91,4
378,549,88,3
379,552,88,0
380,554,85,1
381,559,81,0
382,563,76,1
383,569,71,0
384,575,65,0
385,577,62,1
386,580,60,0
387,582,58,0
388,586,54,0
389,590,50,0
390,588,51,1
391,592,48,0
392,594,46,0
393,600,40,0
394,598,41,1
395,603,37,0
396,608,31,1
397,614,26,0
398,614,26,0
399,618,22,0
400,621,19,0
401,620,20,0
402,622,18,0
403,626,14,0
404,625,14,1
405,627,13,0
406,627,13,0
407,626,14,0
408,626,14,0
409,627,13,0
410,627,13,0
411,629,11,0
412,625,13,2
413,628,12,0
414,598,18,24
415,534,35,71
416,494,73,73
417,475,118,47
418,465,149,26
419,472,158,10
420,465,170,5
421,472,168,0
422,475,165,0
423,485,155,0
424,492,148,0
425,498,142,0
426,504,136,0
427,511,129,0
428,518,122,0
429,529,111,0
430,538,102,0
431,542,98,0
432,550,90,0
433,558,82,0
434,558,82,0
435,562,78,0
436,565,75,0
437,571,69,0
438,579,61,0
439,589,51,0
440,596,42,2
441,596,43,1
442,603,37,0
443,608,32,0
444,614,26,0
445,614,25,1
446,619,21,0
447,621,19,0
448,622,18,0
449,623,17,0
450,623,17,0
451,623,17,0
452,623,17,0
453,623,17,0
454,623,17,0
455,623,17,0
456,623,17,0
457,625,15,0
458,625,15,0
459,624,16,0
460,626,14,0
461,626,14,0
462,626,14,0
463,628,12,0
464,628,12,0
465,626,12,2
466,625,15,0
467,625,15,0
468,625,15,0
469,625,15,0
470,625,15,0
471,624,16,0
472,625,15,0
473,624,16,0
474,617,17,6
475,601,24,15
476,596,41,3
477,599,41,0
478,602,38,0
479,595,38,7
480,554,53,33
481,539,76,25
482,524,95,21
483,538,102,0
484,539,101,0
485,543,97,0
486,548,92,0
487,554,86,0
488,553,86,1
489,558,82,0
490,565,75,0
491,571,69,0
492,576,64,0
493,580,57,3
494,573,62,5
495,575,65,0
496,579,60,1
497,577,60,3
498,560,68,12
499,564,76,0
500,567,73,0
501,571,69,0
502,576,64,0
503,580,59,1
504,587,53,0
505,588,52,0
506,593,47,0
507,595,44,1
508,596,43,1
509,600,40,0
510,604,36,0
511,605,35,0
512,606,34,0
513,609,31,0
514,612,28,0
515,605,26,9
516,573,46,21
517,561,62,17
518,544,74,22
519,525,97,18
520,519,114,7
521,522,118,0
522,525,112,3
523,527,111,2
524,508,114,18
525,510,117,13
526,513,124,3
527,519,121,0
528,525,115,0
529,529,111,0
530,530,110,0
531,534,106,0
532,536,104,0
533,541,99,0
534,545,95,0
535,550,88,2
536,553,85,2
537,560,80,0
538,567,73,0
539,575,65,0
540,577,63,0
541,584,56,0
542,591,49,0
543,578,48,14
544,581,52,7
545,588,52,0
546,593,45,2
547,593,47,0
548,596,43,1
549,599,40,1
550,601,39,0
551,603,37,0
552,603,37,0
553,606,34,0
554,609,31,0
555,610,30,0
556,604,29,7
557,575,45,20
558,575,63,2
559,578,62,0
560,582,58,0
561,586,54,0
562,591,48,1
563,593,47,0
564,595,45,0
565,602,38,0
566,597,41,2
567,601,39,0
568,606,34,0
569,607,33,0
570,607,32,1
571,600,32,8
572,587,44,9
573,591,49,0
574,595,44,1
575,595,45,0
576,598,42,0
577,601,39,0
578,604,36,0
579,605,35,0
580,605,35,0
581,607,33,0
582,593,34,13
583,550,49,41
584,548,74,18
585,533,92,15
586,531,103,6
587,535,105,0
588,539,101,0
589,543,97,0
590,546,94,0
591,551,89,0
592,561,79,0
593,566,73,1
594,568,72,0
595,571,69,0
596,574,65,1
597,580,60,0
598,584,56,0
599,589,51,0
600,591,46,3
601,565,55,20
602,561,72,7
603,562,76,2
604,530,78,32
605,519,99,22
606,528,106,6
607,532,108,0
608,539,101,0
609,546,94,0
610,550,90,0
611,556,83,1
612,540,80,20
613,530,87,23
614,538,101,1
615,544,96,0
616,548,92,0
617,554,86,0
618,558,82,0
619,564,76,0
620,568,72,0
621,575,65,0
622,583,57,0
623,587,52,1
624,575,53,12
625,539,63,38
626,518,91,31
627,529,111,0
628,538,102,0
629,542,98,0
630,543,97,0
631,546,94,0
632,550,89,1
633,554,86,0
634,561,79,0
635,561,79,0
636,567,73,0
637,575,65,0
638,575,64,1
639,578,62,0
640,580,60,0
641,586,54,0
642,587,53,0
643,592,47,1
644,594,46,0
645,600,40,0
646,603,37,0
647,604,36,0
648,608,32,0
649,609,31,0
650,610,30,0
651,602,26,12
652,573,41,26
653,565,55,20
654,554,70,16
655,546,82,12
656,550,90,0
657,558,82,0
658,551,84,5
659,549,87,4
660,553,87,0
661,555,85,0
662,559,81,0
663,566,74,0
664,568,72,0
665,568,71,1
666,569,71,0
667,572,68,0
668,580,60,0
669,578,62,0
670,583,57,0
671,593,47,0
672,595,45,0
673,598,42,0
674,599,41,0
675,606,34,0
676,607,32,1
677,592,35,13
678,578,43,19
679,583,56,1
680,588,52,0
681,583,50,7
682,567,58,15
683,575,65,0
684,579,61,0
685,581,59,0
686,582,58,0
687,587,53,0
688,590,50,0
689,590,50,0
690,590,50,0
691,594,46,0
692,599,41,0
693,602,38,0
694,605,35,0
695,586,39,15
696,562,52,26
697,562,74,4
698,566,74,0
699,574,66,0
700,577,63,0
701,581,59,0
702,584,55,1
703,572,54,14
704,574,66,0
705,579,61,0
706,584,55,1
707,585,54,1
708,586,54,0
709,590,50,0
710,591,49,0
711,598,42,0
712,598,42,0
713,599,41,0
714,599,41,0
715,604,36,0
716,605,34,1
717,610,30,0
718,611,29,0
719,612,27,1
720,614,26,0
721,599,29,12
722,604,36,0
723,609,30,1
724,612,27,1
725,613,27,0
726,612,27,1
727,613,27,0
728,614,26,0
729,614,26,0
730,614,26,0
731,615,25,0
732,613,23,4
733,598,29,13
734,576,46,18
735,579,60,1
736,582,58,0
737,582,58,0
738,583,57,0
739,587,53,0
740,590,50,0
741,590,49,1
742,591,49,0
743,595,45,0
744,597,42,1
745,600,40,0
746,600,39,1
747,604,36,0
748,610,30,0
749,610,30,0
750,612,28,0
751,615,24,1
752,615,25,0
753,614,26,0
754,618,22,0
755,621,19,0
756,624,16,0
757,622,18,0
758,613,17,10
759,608,27,5
760,613,27,0
761,614,26,0
762,613,26,1
763,616,24,0
