t,q,j,a
0,1120,0,0
1,353,60,707
2,193,118,809
3,196,173,751
4,199,225,696
5,205,269,646
6,201,317,602
7,202,364,554
8,207,405,508
9,207,447,466
10,212,486,422
11,219,517,384
12,210,556,354
13,222,584,314
14,212,623,285
15,218,655,247
16,228,676,216
17,224,702,194
18,227,725,168
19,231,744,145
20,248,755,117
21,262,763,95
22,284,775,61
23,315,782,23
24,346,770,4
25,361,738,21
26,381,710,29
27,367,693,60
28,325,698,97
29,292,710,118
30,294,705,121
31,275,720,125
32,266,722,132
33,236,738,146
34,249,746,125
35,266,749,105
36,263,757,100
37,268,758,94
38,262,779,79
39,280,773,67
40,298,767,55
41,325,768,27
42,371,741,8
43,364,723,33
44,336,715,69
45,336,704,80
46,320,711,89
47,287,714,119
48,267,724,129
49,285,722,113
50,260,738,122
51,232,764,124
52,255,763,102
53,256,777,87
54,271,784,65
55,286,788,46
56,317,779,24
57,355,752,13
58,379,734,7
59,434,686,0
60,450,665,5
61,482,636,2
62,530,585,5
63,555,560,5
64,576,542,2
65,609,506,5
66,582,480,58
67,343,489,288
68,235,505,380
69,244,512,364
70,229,532,359
71,231,551,338
72,224,578,318
73,238,591,291
74,226,616,278
75,239,628,253
76,230,648,242
77,240,656,224
78,245,662,213
79,231,681,208
80,215,717,188
81,237,730,153
82,232,750,138
83,234,770,116
84,257,777,86
85,267,795,58
86,322,774,24
87,335,763,22
88,363,755,2
89,403,715,2
90,437,680,3
91,463,655,2
92,501,616,3
93,528,582,10
94,501,576,43
95,399,586,135
96,256,594,270
97,246,602,272
98,236,617,267
99,239,628,253
100,234,645,241
101,239,657,224
102,240,668,212
103,227,693,200
104,245,699,176
105,236,717,167
106,254,724,142
107,249,735,136
108,254,742,124
109,260,744,116
110,239,763,118
111,250,774,96
112,245,796,79
113,279,809,32
114,304,805,11
115,329,787,4
116,375,743,2
117,406,713,1
118,438,672,10
119,445,656,19
120,445,637,38
121,443,625,52
122,341,635,144
123,257,654,209
124,231,674,215
125,239,690,191
126,246,698,176
127,229,719,172
128,234,735,151
129,265,728,127
130,255,733,132
131,248,738,134
132,232,759,129
133,267,748,105
134,252,760,108
135,269,757,94
136,265,768,87
137,281,775,64
138,290,783,47
139,328,772,20
140,380,739,1
141,408,704,8
142,429,686,5
143,433,669,18
144,428,651,41
145,419,655,46
146,363,677,80
147,308,684,128
148,280,689,151
149,260,701,159
150,262,704,154
151,247,717,156
152,258,719,143
153,273,708,139
154,240,722,158
155,243,731,146
156,255,734,131
157,241,749,130
158,237,767,116
159,254,770,96
160,270,772,78
161,283,776,61
162,302,779,39
163,319,774,27
164,350,751,19
165,382,735,3
166,434,684,2
167,446,655,19
168,403,654,63
169,342,656,122
170,260,675,185
171,240,693,187
172,234,711,175
173,240,719,161
174,258,728,134
175,246,742,132
176,260,745,115
177,247,762,111
178,294,751,75
179,299,749,72
180,312,750,58
181,314,748,58
182,335,746,39
183,360,727,33
184,357,714,49
185,333,714,73
186,279,720,121
187,287,718,115
188,293,721,106
189,262,745,113
