t,q,j,a
0,1440,0,0
1,633,60,747
2,344,115,981
3,342,171,927
4,349,220,871
5,344,274,822
6,348,325,767
7,353,371,716
8,353,418,669
9,355,461,624
10,351,509,580
11,365,544,531
12,364,580,496
13,361,617,462
14,360,656,424
15,373,682,385
16,373,709,358
17,375,734,331
18,366,767,307
19,361,804,275
20,368,835,237
21,389,846,205
22,391,854,195
23,381,872,187
24,407,863,170
25,392,871,177
26,391,880,169
27,389,891,160
28,392,898,150
29,386,910,144
30,388,921,131
31,398,924,118
32,426,901,113
33,408,904,128
34,412,900,128
35,396,904,140
36,394,909,137
37,412,897,131
38,411,886,143
39,401,882,157
40,406,876,158
41,408,867,165
42,402,865,173
43,401,863,176
44,399,862,179
45,399,863,178
46,401,860,179
47,391,868,181
48,393,874,173
49,408,864,168
50,404,859,177
51,393,865,182
52,409,855,176
53,399,856,185
54,400,854,186
55,391,863,186
56,391,872,177
57,397,875,168
58,407,868,165
59,398,869,173
60,414,854,172
61,408,843,189
62,404,836,200
63,389,847,204
64,387,859,194
65,392,865,183
66,394,870,176
67,394,876,170
68,397,879,164
69,411,868,161
70,409,859,172
71,404,855,181
72,389,865,186
73,388,876,176
74,391,884,165
75,406,877,157
76,410,866,164
77,403,863,174
78,403,860,177
79,407,853,180
80,389,864,187
81,408,853,179
82,397,855,188
83,402,853,185
84,391,860,189
85,388,872,180
86,391,881,168
87,401,878,161
88,410,867,163
89,396,870,174
90,402,867,171
91,403,864,173
92,397,865,178
93,399,866,175
94,397,870,173
95,397,872,171
96,402,869,169
97,393,874,173
98,396,877,167
99,392,883,165
100,410,873,157
101,393,881,166
102,409,872,159
103,411,861,168
104,392,868,180
105,398,869,173
106,391,878,171
107,406,871,163
108,405,864,171
109,405,859,176
110,409,849,182
111,387,860,193
112,390,869,181
113,404,864,172
114,396,868,176
115,400,868,172
116,401,866,173
117,413,853,174
118,404,848,188
119,395,853,192
120,389,863,188
121,398,863,179
122,401,862,177
123,391,867,182
124,413,854,173
125,406,845,189
126,410,835,195
127,401,834,205
128,387,847,206
129,394,852,194
130,406,845,189
131,401,844,195
132,385,859,196
133,390,868,182
134,400,868,172
135,396,872,172
136,391,880,169
137,393,886,161
138,403,882,155
139,386,896,158
140,406,887,147
141,400,886,154
142,403,882,155
143,408,873,159
144,403,868,169
145,411,857,172
146,402,854,184
147,401,852,187
148,424,826,190
149,386,839,215
150,394,844,202
151,392,852,196
152,403,847,190
153,401,846,193
154,407,837,196
155,398,837,205
156,398,839,203
157,387,851,202
158,403,847,190
159,397,846,197
160,398,848,194
161,402,846,192
162,393,852,195
163,396,855,189
164,406,849,185
165,401,846,193
166,395,850,195
167,396,852,192
168,392,858,190
169,406,852,182
170,397,854,189
171,409,844,187
172,388,855,197
173,386,867,187
174,400,867,173
175,389,878,173
176,403,875,162
177,389,886,165
178,398,886,156
179,397,889,154
180,409,879,152
181,399,876,165
182,388,886,166
183,395,893,152
184,396,899,145
185,411,891,138
186,408,884,148
187,418,867,155
188,399,867,174
189,404,862,174
190,384,877,179
191,395,878,167
192,397,880,163
193,406,872,162
194,416,856,168
195,391,866,183
196,380,885,175
197,411,873,156
198,404,867,169
199,388,879,173
200,387,892,161
201,400,892,148
202,402,890,148
203,405,886,149
204,396,890,154
205,388,902,150
206,401,901,138
207,404,898,138
208,402,894,144
209,408,885,147
210,405,881,154
211,389,890,161
212,395,892,153
213,409,881,150
214,403,878,159
215,404,873,163
216,396,877,167
217,407,869,164
218,392,874,174
219,398,874,168
220,403,871,166
221,392,878,170
222,400,878,162
223,410,868,162
224,411,861,168
225,397,867,176
226,395,871,174
227,412,860,168
228,398,861,181
229,399,862,179
230,394,868,178
