t,q,j,a
0,1120,0,0
1,342,57,721
2,187,115,818
3,191,169,760
4,190,221,709
5,191,275,654
6,192,327,601
7,198,372,550
8,195,421,504
9,203,461,456
10,205,500,415
11,210,533,377
12,204,574,342
13,202,615,303
14,210,649,261
15,218,675,227
16,212,707,201
17,214,739,167
18,229,761,130
19,241,786,93
20,257,798,65
21,270,811,39
22,300,796,24
23,336,775,9
24,367,739,14
25,386,724,10
26,416,699,5
27,448,664,8
28,417,655,48
29,384,649,87
30,284,647,189
31,243,654,223
32,240,657,223
33,234,668,218
34,235,678,207
35,232,693,195
36,228,710,182
37,234,721,165
38,247,729,144
39,246,738,136
40,259,742,119
41,252,750,118
42,244,764,112
43,251,777,92
44,267,786,67
45,296,787,37
46,338,766,16
47,383,733,4
48,397,716,7
49,404,689,27
50,387,676,57
51,357,676,87
52,301,686,133
53,246,704,170
54,247,721,152
55,242,733,145
56,254,727,139
57,249,723,148
58,253,718,149
59,219,743,158
60,255,738,127
61,246,743,131
62,236,756,128
63,254,765,101
64,252,782,86
65,291,777,52
66,299,780,41
67,319,764,37
68,321,762,37
69,334,748,38
70,357,734,29
71,383,718,19
72,388,708,24
73,360,693,67
74,342,698,80
75,307,703,110
76,246,715,159
77,250,716,154
78,237,729,154
79,236,737,147
80,244,737,139
81,238,746,136
82,245,754,121
83,246,766,108
84,278,770,72
85,317,750,53
86,298,759,63
87,329,753,38
88,354,737,29
89,387,715,18
90,417,685,18
91,395,658,67
92,361,662,97
93,284,671,165
94,232,685,203
95,233,697,190
96,230,718,172
97,235,732,153
98,246,734,140
99,246,740,134
100,225,767,128
101,250,772,98
102,248,784,88
103,281,787,52
104,320,776,24
105,350,747,23
106,367,728,25
107,372,735,13
108,411,706,3
109,444,673,3
110,436,659,25
111,439,640,41
112,388,624,108
113,271,634,215
114,233,647,240
115,234,659,227
116,225,679,216
117,239,684,197
118,238,688,194
119,232,700,188
120,234,710,176
121,229,725,166
122,242,729,149
123,233,752,135
124,261,753,106
125,250,771,99
126,266,776,78
127,280,774,66
128,303,766,51
129,317,749,54
130,308,739,73
131,295,747,78
132,277,752,91
133,261,763,96
134,273,771,76
135,261,783,76
136,305,768,47
137,310,766,44
138,334,753,33
139,366,737,17
140,395,723,2
141,432,685,3
142,473,640,7
143,515,598,7
144,557,556,7
145,527,552,41
146,406,562,152
147,252,566,302
148,230,581,309
149,231,593,296
150,220,617,283
151,231,629,260
152,233,641,246
153,241,645,234
154,213,676,231
155,239,681,200
156,216,708,196
157,228,726,166
158,238,739,143
159,230,758,132
160,253,759,108
161,241,776,103
162,255,794,71
163,269,799,52
164,306,785,29
165,347,767,6
166,379,738,3
167,421,697,2
168,452,665,3
169,479,635,6
170,525,592,3
171,544,573,3
172,574,538,8
173,497,532,91
174,342,538,240
175,227,555,338
176,239,561,320
177,220,585,315
178,229,597,294
179,229,612,279
180,232,625,263
181,231,639,250
182,231,650,239
183,233,660,227
184,217,690,213
185,228,710,182
186,231,721,168
187,237,729,154
188,249,735,136
189,249,753,118
190,252,759,109
191,247,779,94
192,284,782,54
193,280,801,39
194,319,780,21
195,320,765,35
196,351,746,23
197,386,729,5
198,430,688,2
199,454,659,7
200,465,622,33
201,404,614,102
202,295,612,213
203,234,624,262
204,234,634,252
205,230,649,241
206,239,655,226
207,228,673,219
208,231,687,202
209,214,717,189
210,233,729,158
211,239,736,145
212,239,746,135
213,243,753,124
