t,q,j,a
0,1120,0,0
1,1098,15,7
2,994,39,87
3,761,91,268
4,624,144,352
5,629,192,299
6,629,239,252
7,634,279,207
8,642,319,159
9,654,357,109
10,668,391,61
11,688,415,17
12,725,395,0
13,752,368,0
14,783,337,0
15,818,301,1
16,853,266,1
17,880,240,0
18,898,221,1
19,927,193,0
20,945,175,0
21,969,150,1
22,1001,118,1
23,1034,86,0
24,1056,64,0
25,1071,48,1
26,1083,37,0
27,1087,33,0
28,1091,29,0
29,1069,29,22
30,992,52,76
31,747,99,274
32,628,149,343
33,631,194,295
34,637,232,251
35,641,266,213
36,633,309,178
37,642,344,134
38,652,380,88
39,686,398,36
40,716,399,5
41,747,372,1
42,771,349,0
43,800,320,0
44,822,297,1
45,843,274,3
46,883,237,0
47,910,210,0
48,940,180,0
49,972,147,1
50,997,122,1
51,1015,103,2
52,1040,80,0
53,1059,60,1
54,1032,57,31
55,839,86,195
56,637,133,350
57,625,183,312
58,627,233,260
59,637,273,210
60,632,319,169
61,650,346,124
62,667,377,76
63,706,393,21
64,728,382,10
65,760,360,0
66,791,329,0
67,823,297,0
68,851,269,0
69,877,243,0
70,911,209,0
71,939,180,1
72,960,158,2
73,988,131,1
74,1009,108,3
75,1031,89,0
76,1044,76,0
77,1065,52,3
78,1025,50,45
79,844,79,197
80,648,124,348
81,625,176,319
82,634,218,268
83,630,264,226
84,634,305,181
85,649,337,134
86,654,370,96
87,687,394,39
88,720,396,4
89,742,378,0
90,769,348,3
91,781,321,18
92,804,308,8
93,830,290,0
94,860,259,1
95,896,224,0
96,928,190,2
97,956,164,0
98,989,131,0
99,1010,109,1
100,1026,93,1
101,1038,82,0
102,1058,62,0
103,1064,55,1
104,1073,46,1
105,1055,47,18
106,983,68,69
107,753,112,255
108,629,159,332
109,634,200,286
110,629,246,245
111,637,282,201
112,643,318,159
113,642,360,118
114,662,396,62
115,703,407,10
116,741,379,0
117,777,343,0
118,805,315,0
119,828,292,0
120,847,273,0
121,852,248,20
122,834,244,42
123,827,259,34
124,826,261,33
125,811,259,50
126,800,260,60
127,760,255,105
128,711,269,140
129,669,302,149
130,671,328,121
131,680,349,91
132,678,374,68
133,700,389,31
134,729,390,1
135,759,361,0
136,798,322,0
137,835,285,0
138,871,249,0
139,878,231,11
140,908,210,2
141,933,187,0
142,965,155,0
143,993,126,1
144,1022,97,1
145,1037,81,2
146,1057,62,1
147,1043,52,25
148,865,86,169
149,656,128,336
150,627,176,317
151,636,217,267
152,637,252,231
153,640,289,191
154,634,331,155
155,651,365,104
156,687,387,46
157,715,394,11
158,742,378,0
159,776,344,0
160,814,306,0
161,831,288,1
162,858,262,0
163,876,240,4
164,896,224,0
165,935,184,1
166,968,152,0
167,972,133,15
168,963,133,24
169,894,138,88
170,728,160,232
171,637,200,283
172,639,237,244
173,646,267,207
174,643,300,177
175,649,327,144
176,641,372,107
177,692,390,38
178,729,384,7
179,764,356,0
180,788,331,1
181,814,306,0
182,845,275,0
183,869,251,0
184,906,213,1
185,923,197,0
186,953,167,0
187,973,147,0
188,1010,110,0
189,1035,84,1
190,1053,67,0
191,1063,56,1
192,1044,51,25
193,962,70,88
194,742,107,271
195,628,155,337
196,632,199,289
197,631,245,244
198,640,280,200
199,647,309,164
200,640,346,134
201,658,383,79
202,679,407,34
203,716,399,5
204,753,367,0
205,784,336,0
206,799,320,1
207,834,286,0
208,866,254,0
209,887,231,2
210,917,202,1
211,919,176,25
212,866,173,81
213,749,192,179
214,673,217,230
215,661,249,210
216,657,272,191
217,652,303,165
218,649,336,135
219,655,371,94
220,683,393,44
221,710,397,13
222,742,377,1
223,765,355,0
224,795,325,0
225,822,298,0
226,846,271,3
227,877,242,1
228,906,213,1
229,931,189,0
230,956,163,1
231,961,135,24
232,906,145,69
233,740,163,217
234,638,201,281
235,637,236,247
236,647,266,207
237,652,294,174
238,640,331,149
239,648,361,111
240,662,392,66
241,702,416,2
242,728,392,0
243,750,369,1
244,778,340,2
245,811,308,1
246,830,290,0
247,866,254,0
248,898,222,0
249,927,193,0
250,969,150,1
251,990,130,0
252,1013,107,0
253,1025,95,0
254,1052,68,0
255,1072,47,1
256,1086,34,0
257,1091,29,0
258,1097,23,0
259,1097,22,1
260,1094,26,0
261,1096,24,0
262,994,44,82
263,751,88,281
264,633,135,352
265,623,189,308
266,625,240,255
267,628,286,206
268,643,327,150
269,661,360,99
270,674,389,57
271,707,402,11
272,738,382,0
