t,q,j,a
0,1280,0,0
1,1248,21,11
2,1104,52,124
3,801,105,374
4,745,163,372
5,753,213,314
6,759,258,263
7,750,310,220
8,761,351,168
9,753,405,122
10,781,446,53
11,812,467,1
12,839,441,0
13,865,415,0
14,880,399,1
15,895,385,0
16,921,359,0
17,941,339,0
18,952,326,2
19,967,313,0
20,986,294,0
21,1005,273,2
22,1011,259,10
23,1006,250,24
24,982,259,39
25,948,278,54
26,931,291,58
27,916,315,49
28,874,335,71
29,849,336,95
30,831,353,96
31,833,383,64
32,872,398,10
33,890,389,1
34,920,359,1
35,943,337,0
36,961,318,1
37,980,300,0
38,983,284,13
39,983,275,22
40,960,279,41
41,948,293,39
42,909,313,58
43,873,350,57
44,867,381,32
45,862,398,20
46,880,390,10
47,900,380,0
48,920,359,1
49,947,333,0
50,968,312,0
51,986,294,0
52,1011,269,0
53,1028,251,1
54,1049,231,0
55,1071,209,0
56,1097,182,1
57,1116,163,1
58,1134,146,0
59,1149,131,0
60,1159,120,1
61,1161,119,0
62,1170,110,0
63,1175,105,0
64,1189,91,0
65,1193,87,0
66,1204,76,0
67,1215,64,1
68,1168,64,48
69,912,111,257
70,768,150,362
71,752,201,327
72,752,253,275
73,752,301,227
74,756,350,174
75,763,401,116
76,800,432,48
77,823,457,0
78,843,437,0
79,866,413,1
80,879,400,1
81,894,386,0
82,908,371,1
83,926,354,0
84,937,339,4
85,954,324,2
86,977,303,0
87,992,286,2
88,1018,261,1
89,1041,238,1
90,1064,216,0
91,1083,197,0
92,1101,179,0
93,1120,160,0
94,1141,139,0
95,1159,120,1
96,1172,108,0
97,1190,90,0
98,1197,81,2
99,1206,67,7
100,1128,71,81
101,863,120,297
102,758,166,356
103,757,213,310
104,755,261,264
105,755,310,215
106,755,357,168
107,767,396,117
108,793,433,54
109,817,456,7
110,835,445,0
111,854,424,2
112,868,411,1
113,884,396,0
114,904,376,0
115,919,361,0
116,937,343,0
117,956,324,0
118,967,313,0
119,983,297,0
120,1006,274,0
121,1023,257,0
122,1046,234,0
123,1064,216,0
124,1073,200,7
125,1016,197,67
126,930,222,128
127,840,254,186
128,765,295,220
129,775,323,182
130,770,361,149
131,776,392,112
132,807,418,55
133,839,426,15
134,851,425,4
135,883,397,0
136,895,385,0
137,912,367,1
138,931,349,0
139,948,331,1
140,974,306,0
141,990,290,0
142,1006,273,1
143,1029,251,0
144,1038,241,1
145,1051,229,0
146,1075,205,0
147,1084,195,1
148,1096,183,1
149,1110,170,0
150,1124,156,0
151,1146,134,0
152,1164,116,0
153,1138,107,35
154,1012,126,142
155,810,166,304
156,765,202,313
157,754,251,275
158,757,298,225
159,753,350,177
160,769,388,123
161,780,429,71
162,812,446,22
163,835,439,6
164,853,427,0
165,873,407,0
166,888,392,0
167,912,368,0
168,936,344,0
169,948,332,0
170,964,316,0
171,982,295,3
172,976,288,16
173,939,306,35
174,960,309,11
175,996,284,0
176,995,274,11
177,1005,271,4
178,1020,260,0
179,1044,236,0
180,1031,226,23
181,996,218,66
182,935,231,114
183,820,267,193
184,767,308,205
185,771,343,166
186,771,380,129
187,784,421,75
188,823,436,21
189,844,433,3
190,866,414,0
191,877,401,2
192,899,381,0
193,913,367,0
194,936,344,0
195,941,331,8
196,965,315,0
197,981,299,0
198,999,281,0
199,1015,265,0
200,1030,250,0
201,1052,228,0
202,1063,217,0
203,1084,196,0
204,1093,186,1
205,1109,171,0
206,1104,163,13
207,1068,163,49
208,938,198,144
209,775,238,267
210,779,267,234
211,779,297,204
212,774,334,172
213,779,372,129
214,784,419,77
215,813,432,35
216,830,444,6
217,859,420,1
218,873,407,0
219,869,404,7
220,888,392,0
221,901,379,0
222,918,362,0
223,938,341,1
224,958,321,1
225,973,306,1
226,1003,277,0
227,1012,268,0
228,1032,248,0
229,1057,223,0
230,1074,205,1
231,1097,183,0
232,1118,162,0
233,1144,136,0
234,1161,118,1
235,1180,99,1
236,1202,78,0
237,1217,62,1
238,1225,55,0
239,1232,48,0
240,1241,38,1
241,1249,31,0
242,1243,30,7
243,1116,60,104
244,793,116,371
245,750,170,360
246,745,225,310
247,751,277,252
248,762,320,198
249,762,364,154
250,778,405,97
251,790,445,45
252,812,453,15
253,837,443,0
254,861,419,0
255,876,404,0
256,891,388,1
257,913,367,0
258,927,353,0
259,948,332,0
260,956,319,5
261,946,314,20
262,957,314,9
263,972,308,0
264,1001,279,0
265,1021,259,0
266,1043,236,1
267,1071,209,0
268,1092,188,0
269,1109,171,0
270,1123,156,1
271,1138,141,1
272,1170,110,0
273,1178,101,1
274,1187,92,1
275,1201,79,0
276,1186,76,18
277,1031,94,155
278,803,135,342
279,753,185,342
280,751,237,292
281,750,291,239
282,762,333,185
283,759,380,141
284,779,419,82
285,806,453,21
286,825,455,0
287,846,433,1
288,863,417,0
289,885,394,1
290,908,371,1
291,925,355,0
292,943,337,0
293,956,324,0
294,979,301,0
295,993,287,0
296,1011,268,1
297,1017,261,2
298,1033,247,0
299,1050,230,0
300,1069,208,3
301,1086,194,0
302,1106,174,0
303,1125,155,0
304,1137,143,0
305,1160,119,1
306,1173,106,1
307,1190,90,0
308,1211,69,0
309,1221,59,0
310,1232,48,0
311,1236,44,0
312,1240,40,0
313,1245,35,0
314,1249,31,0
315,1250,30,0
316,1248,32,0
317,1251,29,0
318,1229,32,19
319,1036,60,184
320,765,114,401
321,744,173,363
322,752,224,304
323,752,276,252
324,759,321,200
325,756,368,156
326,772,409,99
327,789,449,42
328,822,451,7
329,840,440,0
330,854,426,0
331,876,404,0
332,899,381,0
333,914,366,0
334,930,350,0
335,943,337,0
336,963,317,0
337,981,297,2
338,997,282,1
339,1014,266,0
340,1035,245,0
341,1058,221,1
342,1081,199,0
343,1088,191,1
344,1113,166,1
345,1129,150,1
346,1147,133,0
347,1172,108,0
348,1150,100,30
349,985,121,174
350,778,162,340
351,759,207,314
352,765,246,269
353,758,289,233
354,756,337,187
355,758,382,140
356,775,420,85
357,794,462,24
358,821,458,1
359,837,440,3
360,859,420,1
361,884,396,0
362,900,379,1
363,916,364,0
364,932,348,0
365,957,323,0
366,971,307,2
367,985,291,4
368,997,275,8
369,989,263,28
370,959,271,50
371,957,291,32
372,987,293,0
373,1007,273,0
374,1022,257,1
375,1042,237,1
376,1073,207,0
377,1094,186,0
378,1119,161,0
379,1130,150,0
380,1140,140,0
381,1159,121,0
382,1169,110,1
383,1177,102,1
384,1143,100,37
385,1006,132,142
386,774,179,327
387,748,235,297
388,761,284,235
389,769,330,181
390,758,375,147
391,777,412,91
392,802,446,32
393,826,449,5
394,853,427,0
395,872,408,0
396,890,390,0
397,911,369,0
398,934,346,0
399,950,330,0
400,973,306,1
401,988,292,0
402,1008,268,4
403,974,272,34
404,945,282,53
405,915,303,62
406,894,320,66
407,862,346,72
408,853,363,64
409,866,393,21
410,877,386,17
411,906,373,1
412,927,353,0
413,960,319,1
414,984,296,0
415,1008,272,0
416,1032,247,1
417,1050,230,0
418,1063,217,0
419,1078,201,1
420,1087,193,0
421,1102,178,0
422,1114,166,0
423,1124,154,2
424,1138,141,1
425,1147,132,1
426,1159,121,0
427,1173,107,0
428,1185,95,0
429,1193,87,0
430,1204,76,0
431,1210,70,0
432,1224,56,0
433,1227,51,2
434,1231,49,0
435,1238,41,1
436,1241,39,0
437,1245,35,0
438,1244,34,2
439,1250,30,0
440,1252,27,1
441,1252,28,0
442,1249,31,0
443,1248,32,0
444,1250,30,0
445,1254,26,0
446,1251,29,0
447,1251,28,1
448,1253,27,0
449,1189,37,54
450,936,82,262
451,751,137,392
452,752,188,340
453,752,239,289
454,755,288,237
455,748,343,189
456,754,395,131
457,775,436,69
458,817,453,10
459,840,440,0
460,857,423,0
461,874,406,0
462,879,398,3
463,896,379,5
464,917,361,2
465,942,338,0
466,960,320,0
467,987,293,0
468,993,286,1
469,1014,266,0
470,1028,249,3
471,1044,234,2
472,1041,217,22
473,979,218,83
474,871,247,162
475,778,279,223
476,766,316,198
477,774,346,160
478,781,374,125
479,775,411,94
480,804,434,42
481,843,436,1
482,865,415,0
483,892,388,0
484,920,358,2
485,933,347,0
486,952,328,0
487,964,316,0
488,979,300,1
489,999,281,0
490,1020,259,1
491,1036,244,0
492,1046,227,7
493,982,231,67
494,875,257,148
495,776,299,205
496,776,329,175
497,782,364,134
498,798,397,85
499,835,413,32
500,862,416,2
501,883,397,0
502,905,375,0
503,941,339,0
504,972,308,0
505,988,292,0
506,1014,265,1
507,1033,245,2
508,1046,233,1
509,1060,219,1
510,1076,204,0
511,1087,193,0
512,1098,177,5
513,1105,174,1
514,1125,155,0
515,1139,141,0
516,1151,129,0
517,1162,118,0
518,1171,109,0
519,1177,103,0
520,1198,82,0
521,1211,69,0
522,1221,59,0
523,1231,48,1
524,1234,46,0
525,1243,37,0
526,1246,33,1
527,1249,31,0
528,1254,26,0
529,1249,30,1
530,1252,28,0
531,1248,32,0
532,1250,30,0
533,1247,33,0
534,1247,33,0
535,1251,29,0
536,1250,30,0
537,1202,39,39
538,977,82,221
539,755,139,386
540,753,190,337
541,751,240,289
542,751,293,236
543,753,344,183
544,766,386,128
545,781,421,78
546,799,455,26
547,826,452,2
548,842,438,0
549,862,418,0
550,892,388,0
551,909,371,0
552,928,352,0
553,940,338,2
554,957,322,1
555,981,299,0
556,1000,279,1
557,1013,260,7
558,977,255,48
559,914,272,94
560,842,304,134
561,783,339,158
562,782,373,125
563,802,402,76
564,805,439,36
565,846,430,4
566,882,398,0
567,915,364,1
568,933,347,0
569,961,318,1
570,977,303,0
571,994,286,0
572,1011,269,0
573,1031,248,1
574,1041,239,0
575,1053,227,0
576,1034,217,29
577,997,222,61
578,935,245,100
579,872,279,129
580,779,323,178
581,774,366,140
582,786,399,95
583,799,430,51
584,822,440,18
585,847,428,5
586,875,405,0
587,900,378,2
588,924,356,0
589,937,343,0
590,959,320,1
591,977,303,0
592,999,281,0
593,1019,261,0
594,1036,243,1
595,1049,230,1
596,1072,208,0
597,1085,193,2
598,1100,178,2
599,1087,173,20
600,1074,181,25
601,1072,192,16
602,1056,197,27
603,1033,217,30
604,1014,224,42
605,897,244,139
606,785,290,205
607,760,333,187
608,761,376,143
609,776,413,91
610,809,439,32
611,834,442,4
612,865,415,0
613,885,394,1
614,893,380,7
615,907,372,1
616,929,351,0
617,947,333,0
618,963,317,0
619,982,298,0
620,991,287,2
621,1012,268,0
622,1007,257,16
623,976,258,46
624,907,273,100
625,809,308,163
626,774,338,168
627,780,376,124
628,802,399,79
629,814,426,40
630,841,433,6
631,881,399,0
632,908,372,0
633,937,343,0
634,959,321,0
635,982,298,0
636,995,285,0
637,1020,260,0
638,1035,245,0
639,1049,231,0
640,1062,218,0
641,1071,209,0
642,1087,193,0
643,1097,182,1
644,1111,169,0
645,1129,151,0
646,1145,135,0
647,1153,127,0
648,1162,118,0
649,1180,100,0
650,1175,92,13
651,1080,115,85
652,828,158,294
653,760,206,314
654,756,253,271
655,762,295,223
656,765,334,181
657,765,376,139
658,772,421,87
659,799,449,32
660,820,458,2
661,839,440,1
662,859,421,0
663,865,415,0
664,882,398,0
665,900,376,4
666,913,367,0
667,934,346,0
668,961,319,0
669,984,296,0
670,1002,278,0
671,1013,266,1
672,1034,246,0
673,1056,224,0
674,1081,199,0
675,1100,180,0
676,1116,163,1
677,1135,145,0
678,1158,122,0
679,1180,100,0
680,1195,84,1
681,1208,72,0
682,1223,57,0
683,1229,51,0
684,1240,39,1
685,1244,36,0
686,1243,34,3
687,1248,32,0
688,1250,30,0
689,1209,35,36
690,999,78,203
691,759,128,393
692,747,185,348
693,753,235,292
694,754,282,244
695,755,330,195
696,764,371,145
697,771,415,94
698,802,449,29
699,831,449,0
700,859,421,0
701,885,395,0
702,898,379,3
703,920,360,0
704,933,347,0
705,958,320,2
706,973,307,0
707,985,295,0
708,996,284,0
709,1017,263,0
710,1035,243,2
711,1060,220,0
712,1076,204,0
713,1081,192,7
714,1074,187,19
715,1014,195,71
716,907,223,150
717,776,251,253
718,768,287,225
719,772,319,189
720,762,364,154
721,792,393,95
722,824,422,34
723,865,414,1
724,890,390,0
725,900,380,0
726,920,360,0
727,937,343,0
728,957,323,0
729,976,303,1
730,987,291,2
731,1015,265,0
732,1030,250,0
733,1037,242,1
734,1053,227,0
735,1075,205,0
736,1090,189,1
737,1108,171,1
738,1057,165,58
739,952,183,145
740,809,219,252
741,762,261,257
742,764,301,215
743,765,340,175
744,770,374,136
745,785,407,88
746,815,431,34
747,846,431,3
748,873,407,0
749,885,394,1
750,905,375,0
751,918,362,0
752,940,340,0
753,957,323,0
754,969,311,0
755,986,294,0
756,997,282,1
757,1014,266,0
758,1033,247,0
759,1045,235,0
760,1062,218,0
761,1058,206,16
762,1008,215,57
763,900,233,147
764,774,278,228
765,759,323,198
766,780,348,152
767,778,382,120
768,802,399,79
769,819,423,38
770,857,419,4
771,883,395,2
772,910,370,0
773,916,354,10
774,929,337,14
775,947,331,2
776,970,310,0
777,975,305,0
778,990,290,0
779,1006,272,2
780,1024,256,0
781,1043,236,1
782,1054,226,0
783,1075,203,2
784,1086,194,0
785,1103,177,0
786,1118,162,0
787,1134,145,1
788,1119,141,20
789,1051,147,82
790,894,178,208
791,767,217,296
792,754,266,260
793,765,305,210
794,755,353,172
795,772,386,122
796,772,424,84
797,802,453,25
798,824,453,3
799,840,440,0
800,862,418,0
801,879,401,0
802,894,386,0
803,909,370,1
804,921,359,0
805,943,337,0
806,960,320,0
807,980,299,1
808,1004,275,1
809,988,264,28
810,952,274,54
811,936,286,58
812,899,309,72
813,871,331,78
814,838,361,81
815,824,382,74
816,829,399,52
817,842,404,34
818,870,402,8
819,895,385,0
820,935,344,1
821,956,322,2
822,976,304,0
823,995,285,0
824,1019,260,1
825,1030,248,2
826,1044,236,0
827,1057,223,0
828,1081,199,0
829,1087,190,3
830,1079,189,12
831,1037,202,41
832,970,230,80
833,840,272,168
834,780,314,186
835,788,344,148
836,794,373,113
837,810,399,71
838,829,421,30
839,858,422,0
840,879,401,0
841,897,383,0
842,922,357,1
843,946,333,1
844,956,322,2
845,971,308,1
846,983,297,0
847,1006,273,1
848,1031,248,1
849,1047,232,1
850,1053,226,1
851,1064,216,0
852,1072,208,0
853,1095,185,0
854,1114,165,1
855,1132,148,0
856,1160,120,0
857,1177,103,0
858,1189,90,1
859,1175,84,21
860,1058,106,116
861,801,151,328
862,761,193,326
863,760,236,284
864,761,281,238
865,752,332,196
866,764,373,143
867,764,420,96
868,788,458,34
869,803,472,5
870,827,453,0
871,845,433,2
872,863,414,3
873,879,401,0
874,898,381,1
875,914,366,0
876,939,340,1
877,966,314,0
878,983,297,0
879,1003,277,0
880,1021,257,2
881,1041,239,0
882,1043,226,11
883,1067,212,1
884,1082,198,0
885,1102,178,0
886,1121,159,0
887,1142,137,1
888,1157,123,0
889,1177,103,0
890,1195,85,0
891,1193,77,10
892,1102,87,91
893,849,136,295
894,754,184,342
895,758,230,292
896,760,273,247
897,754,323,203
898,758,371,151
899,770,411,99
900,789,454,37
901,816,459,5
902,847,433,0
903,858,422,0
904,878,401,1
905,885,393,2
906,903,376,1
907,923,356,1
908,931,343,6
909,948,332,0
910,968,312,0
911,990,289,1
912,1007,272,1
913,1020,258,2
914,1008,253,19
915,1035,242,3
916,1046,234,0
917,1071,209,0
918,1092,188,0
919,1106,174,0
920,1127,153,0
921,1146,133,1
922,1167,113,0
923,1189,91,0
924,1199,81,0
925,1212,68,0
926,1193,64,23
927,1084,83,113
928,821,129,330
929,748,185,347
930,750,237,293
931,758,283,239
932,755,330,195
933,758,376,146
934,762,419,99
935,790,456,34
936,810,469,1
937,828,452,0
938,849,431,0
939,874,405,1
940,894,386,0
941,903,376,1
942,922,358,0
943,939,341,0
944,963,317,0
945,986,294,0
946,1000,280,0
947,1024,255,1
948,1040,240,0
949,1042,223,15
950,1019,223,38
951,938,237,105
952,833,269,178
953,769,306,205
954,771,339,170
955,785,363,132
956,786,392,102
957,789,430,61
958,827,445,8
959,858,421,1
960,889,391,0
961,904,376,0
962,926,354,0
963,946,334,0
964,972,308,0
965,989,290,1
966,1005,275,0
967,1027,253,0
968,1037,243,0
