t,q,j,a
0,1120,0,0
1,1101,16,3
2,1100,19,1
3,1102,18,0
4,1100,20,0
5,1099,21,0
6,1101,19,0
7,1099,20,1
8,1099,21,0
9,1100,20,0
10,1100,19,1
11,1099,21,0
12,1099,21,0
13,1100,20,0
14,1100,20,0
15,1102,18,0
16,1101,19,0
17,1100,20,0
18,1101,19,0
19,1100,20,0
20,1101,19,0
21,1100,20,0
22,1100,20,0
23,1102,18,0
24,1100,20,0
25,1101,19,0
26,1101,19,0
27,1103,17,0
28,1101,19,0
29,1100,19,1
30,1102,18,0
31,1100,19,1
32,1102,18,0
33,1100,20,0
34,1100,20,0
35,1100,20,0
36,1101,19,0
37,1101,18,1
38,1105,15,0
39,1100,20,0
40,1099,21,0
41,1100,20,0
42,1101,19,0
43,1101,19,0
44,1099,21,0
45,1100,20,0
46,1101,19,0
47,1099,21,0
48,1100,20,0
49,1100,20,0
50,1099,21,0
51,1100,20,0
52,1100,20,0
53,1099,21,0
54,1099,21,0
55,1102,18,0
56,1107,13,0
57,1100,20,0
58,1100,19,1
59,1099,21,0
60,1100,20,0
61,1100,20,0
62,1099,21,0
63,1100,20,0
64,1100,20,0
65,1100,19,1
66,1100,20,0
67,1100,20,0
68,1101,19,0
69,1100,20,0
70,1101,19,0
71,1100,20,0
72,1099,21,0
73,1099,21,0
74,1100,20,0
75,1100,20,0
76,1101,19,0
77,1101,19,0
78,1100,20,0
79,1100,20,0
80,1104,16,0
81,1099,21,0
82,1099,21,0
83,1100,20,0
84,1100,20,0
85,1101,19,0
86,1099,21,0
87,1099,21,0
88,1102,18,0
89,1100,20,0
90,1099,21,0
91,1101,19,0
92,1100,20,0
93,1102,18,0
94,1101,19,0
95,1104,16,0
96,1100,18,2
97,1102,17,1
98,1101,19,0
99,1102,18,0
100,1100,20,0
101,1103,16,1
102,1100,20,0
103,1099,21,0
104,1100,20,0
105,1100,19,1
106,1100,20,0
107,1101,19,0
108,1101,19,0
109,1099,21,0
110,1099,21,0
111,1103,17,0
112,1100,19,1
113,1101,19,0
114,1103,17,0
115,1100,20,0
