t,q,j,a
0,1280,0,0
1,1214,20,46
2,901,67,312
3,709,128,443
4,716,182,382
5,716,236,328
6,718,288,274
7,718,340,222
8,719,388,173
9,740,421,119
10,762,451,67
11,780,482,18
12,807,472,1
13,835,445,0
14,851,428,1
15,867,412,1
16,880,399,1
17,903,377,0
18,917,363,0
19,942,338,0
20,959,321,0
21,986,294,0
22,1008,272,0
23,1037,242,1
24,1056,224,0
25,1070,210,0
26,1089,191,0
27,1105,175,0
28,1119,160,1
29,1147,133,0
30,1168,112,0
31,1188,92,0
32,1162,80,38
33,1042,100,138
34,741,146,393
35,724,190,366
36,726,233,321
37,721,282,277
38,723,327,230
39,725,374,181
40,731,425,124
41,757,457,66
42,775,488,17
43,800,479,1
44,825,455,0
45,841,438,1
46,838,429,13
47,847,427,6
48,868,412,0
49,895,385,0
50,908,371,1
51,934,345,1
52,950,329,1
53,975,305,0
54,1000,280,0
55,1019,261,0
56,1041,239,0
57,1064,216,0
58,1092,187,1
59,1113,167,0
60,1126,145,9
61,1069,143,68
62,930,161,189
63,736,198,346
64,726,240,314
65,722,284,274
66,727,326,227
67,726,369,185
68,732,407,141
69,743,453,84
70,765,489,26
71,795,485,0
72,813,467,0
73,836,444,0
74,855,425,0
75,881,399,0
76,909,371,0
77,930,350,0
78,950,330,0
79,969,310,1
80,995,284,1
81,1008,271,1
82,1029,251,0
83,1047,233,0
84,1068,212,0
85,1042,199,39
86,941,214,125
87,793,251,236
88,737,284,259
89,731,323,226
90,740,353,187
91,744,382,154
92,735,417,128
93,746,448,86
94,768,472,40
95,807,469,4
96,832,447,1
97,856,424,0
98,881,399,0
99,906,374,0
100,916,364,0
101,930,350,0
102,948,332,0
103,964,316,0
104,988,292,0
105,1003,277,0
106,1023,257,0
107,1042,238,0
108,1055,223,2
109,1072,207,1
110,1027,202,51
111,854,229,197
112,733,269,278
113,742,296,242
114,731,332,217
115,750,352,178
116,754,381,145
117,763,415,102
118,783,442,55
119,810,461,9
120,853,427,0
121,870,410,0
122,892,388,0
123,909,371,0
124,928,352,0
125,949,331,0
126,963,317,0
127,982,298,0
128,995,285,0
129,1013,267,0
130,1023,257,0
131,1043,237,0
132,1063,217,0
133,1087,192,1
134,1105,175,0
135,1120,159,1
136,1136,144,0
137,1152,128,0
138,1172,108,0
139,1184,96,0
140,1206,74,0
141,1228,52,0
142,1217,43,20
143,1024,70,186
144,743,125,412
145,715,178,387
146,715,231,334
147,723,276,281
148,723,323,234
149,720,372,188
150,725,416,139
151,736,458,86
152,763,501,16
153,798,482,0
154,818,462,0
155,834,446,0
156,845,435,0
157,870,410,0
158,895,385,0
159,915,365,0
160,931,348,1
161,948,332,0
