t,q,j,a
0,800,0,0
1,786,10,4
2,786,14,0
3,786,14,0
4,787,13,0
5,787,13,0
6,745,21,34
7,678,49,73
8,592,89,119
9,490,145,165
10,455,200,145
11,465,251,84
12,496,286,18
13,508,292,0
14,515,283,2
15,531,269,0
16,541,259,0
17,550,249,1
18,562,238,0
19,572,228,0
20,584,215,1
21,594,206,0
22,603,196,1
23,614,186,0
24,621,179,0
25,634,165,1
26,645,154,1
27,656,144,0
28,663,136,1
29,674,126,0
30,681,118,1
31,695,105,0
32,707,93,0
33,718,80,2
34,737,63,0
35,751,49,0
36,761,36,3
37,768,32,0
38,776,24,0
39,778,22,0
40,780,20,0
41,781,19,0
42,777,22,1
43,778,22,0
44,778,22,0
45,780,20,0
46,780,17,3
47,771,25,4
48,760,35,5
49,753,38,9
50,678,54,68
51,573,96,131
52,483,141,176
53,444,194,162
54,451,245,104
55,475,288,37
56,492,308,0
57,500,300,0
58,511,289,0
59,521,279,0
60,531,269,0
61,538,261,1
62,550,250,0
63,560,239,1
64,556,235,9
65,575,225,0
66,584,216,0
67,597,203,0
68,611,189,0
69,625,175,0
70,641,158,1
71,661,139,0
72,674,126,0
73,687,112,1
74,703,97,0
75,719,81,0
76,724,76,0
77,733,67,0
78,747,53,0
79,755,44,1
80,715,52,33
81,663,69,68
82,568,108,124
83,466,161,173
84,447,217,136
85,458,269,73
86,483,303,14
87,499,301,0
88,510,290,0
89,522,278,0
90,531,265,4
91,548,252,0
92,556,244,0
93,570,230,0
94,573,226,1
95,581,216,3
96,589,210,1
97,595,204,1
98,611,189,0
99,618,182,0
100,629,171,0
101,643,157,0
102,654,146,0
103,666,134,0
104,677,123,0
105,694,105,1
106,705,95,0
107,724,76,0
108,736,64,0
109,747,53,0
110,758,42,0
111,766,34,0
112,775,25,0
113,778,20,2
114,780,19,1
115,781,19,0
116,785,15,0
117,784,15,1
118,785,15,0
119,784,16,0
120,784,16,0
121,784,16,0
122,785,15,0
123,776,20,4
124,781,19,0
125,765,21,14
126,753,39,8
127,758,42,0
128,760,40,0
129,762,38,0
130,761,39,0
131,765,35,0
132,764,36,0
133,766,34,0
134,756,35,9
135,711,52,37
136,649,81,70
137,585,126,89
138,524,171,105
139,500,207,93
140,504,243,53
141,521,261,18
142,536,264,0
143,546,254,0
