t,q,j,a
0,1120,0,0
1,1072,19,29
2,812,61,247
3,605,117,398
4,588,171,361
5,588,226,306
6,590,277,253
7,590,330,200
8,595,379,146
9,614,418,88
10,629,462,29
11,657,463,0
12,669,451,0
13,689,431,0
14,698,421,1
15,715,405,0
16,724,393,3
17,748,372,0
18,759,361,0
19,789,331,0
20,811,306,3
21,788,303,29
22,772,314,34
23,800,318,2
24,829,291,0
25,844,276,0
26,869,250,1
27,895,224,1
28,917,202,1
29,945,175,0
30,973,146,1
31,987,133,0
32,1001,119,0
33,1014,105,1
34,1027,93,0
35,1043,76,1
36,1044,72,4
37,935,95,90
38,690,145,285
39,596,190,334
40,599,232,289
41,591,283,246
42,592,333,195
43,597,376,147
44,614,411,95
45,633,446,41
46,662,456,2
47,681,439,0
48,697,423,0
49,718,402,0
50,740,380,0
51,755,365,0
52,778,340,2
53,763,336,21
54,778,330,12
55,784,321,15
56,792,319,9
57,811,308,1
58,830,290,0
59,848,272,0
60,868,252,0
61,889,231,0
62,910,210,0
63,931,189,0
64,939,171,10
65,957,163,0
66,978,142,0
67,996,123,1
68,938,126,56
69,811,145,164
70,623,187,310
71,596,233,291
72,597,278,245
73,594,326,200
74,599,372,149
75,608,414,98
76,639,451,30
77,666,454,0
78,686,434,0
79,712,408,0
80,717,403,0
81,736,384,0
82,749,371,0
83,766,354,0
84,782,338,0
85,796,324,0
86,816,304,0
87,839,280,1
88,863,256,1
89,885,235,0
90,897,222,1
91,920,200,0
92,935,180,5
93,901,177,42
94,807,205,108
95,650,241,229
96,606,281,233
97,605,318,197
98,609,355,156
99,627,376,117
100,630,410,80
101,665,427,28
102,694,425,1
103,725,395,0
104,747,373,0
105,765,355,0
106,766,345,9
107,784,336,0
108,796,324,0
109,818,302,0
110,836,284,0
111,856,263,1
112,870,248,2
113,889,230,1
114,904,215,1
115,915,205,0
116,933,186,1
117,951,169,0
118,964,156,0
119,979,141,0
120,993,127,0
121,1014,105,1
122,1027,93,0
123,1014,84,22
124,978,95,47
125,789,137,194
126,606,184,330
127,601,226,293
128,597,272,251
129,599,316,205
130,598,359,163
131,607,401,112
132,622,439,59
133,657,454,9
134,675,444,1
135,695,424,1
136,704,416,0
137,722,398,0
138,734,386,0
139,756,363,1
140,770,348,2
141,786,334,0
142,801,318,1
143,830,290,0
144,845,274,1
145,870,250,0
146,892,228,0
147,910,209,1
148,929,191,0
149,933,179,8
150,860,189,71
151,766,218,136
