t,q,j,a
0,1120,0,0
1,484,49,587
2,269,110,741
3,270,169,681
4,276,223,621
5,278,276,566
6,278,329,513
7,289,369,462
8,287,413,420
9,290,454,376
10,284,499,337
11,292,538,290
12,295,572,253
13,296,610,214
14,301,645,174
15,301,675,144
16,301,711,108
17,325,735,60
18,358,747,15
19,384,733,3
20,411,707,2
21,441,676,3
22,467,646,7
23,485,623,12
24,548,571,1
25,578,539,3
26,627,492,1
27,655,463,2
28,688,430,2
29,697,419,4
30,728,391,1
31,734,367,19
32,636,360,124
33,343,389,388
34,299,419,402
35,316,434,370
36,301,462,357
37,306,487,327
38,309,509,302
39,313,527,280
40,309,549,262
41,298,581,241
42,308,602,210
43,314,619,187
44,315,642,163
45,324,659,137
46,310,687,123
47,323,708,89
48,350,727,43
49,372,736,12
50,404,716,0
51,432,687,1
52,466,652,2
53,489,624,7
54,526,592,2
55,558,560,2
56,587,531,2
57,617,502,1
58,659,460,1
59,696,423,1
60,730,385,5
61,754,365,1
62,784,336,0
63,811,307,2
64,821,292,7
65,569,311,240
66,310,342,468
67,296,377,447
68,311,395,414
69,313,413,394
70,301,442,377
71,302,469,349
72,310,489,321
73,303,516,301
74,305,541,274
75,300,571,249
76,305,594,221
77,300,624,196
78,296,659,165
79,303,690,127
80,326,708,86
81,343,731,46
82,373,728,19
83,410,709,1
84,435,682,3
85,475,643,2
86,505,608,7
87,543,575,2
88,579,539,2
89,602,516,2
90,639,480,1
91,655,463,2
92,693,425,2
93,718,401,1
94,755,364,1
95,769,348,3
96,800,318,2
97,791,301,28
98,525,308,287
99,317,329,474
100,300,359,461
101,301,388,431
102,305,412,403
103,306,434,380
104,299,465,356
105,303,491,326
106,296,526,298
107,295,561,264
108,296,595,229
109,308,617,195
110,327,622,171
111,301,653,166
112,313,680,127
113,324,712,84
114,349,733,38
115,378,736,6
116,407,706,7
117,431,685,4
118,452,659,9
119,464,637,19
120,486,611,23
121,490,597,33
122,501,579,40
123,446,575,99
124,363,603,154
125,326,629,165
126,343,630,147
127,333,638,149
128,339,643,138
129,342,647,131
130,333,656,131
131,334,661,125
132,361,665,94
133,362,678,80
134,398,686,36
135,424,686,10
136,462,650,8
137,490,618,12
138,516,600,4
139,544,575,1
140,575,544,1
141,605,511,4
142,582,499,39
143,489,524,107
144,398,549,173
145,319,574,227
146,300,613,207
147,330,629,161
148,319,649,152
149,324,663,133
150,340,668,112
151,345,679,96
152,364,683,73
153,382,696,42
154,431,684,5
155,459,651,10
156,501,618,1
157,535,584,1
158,563,555,2
159,596,524,0
160,625,494,1
161,652,468,0
162,671,445,4
163,700,418,2
164,726,392,2
165,672,371,77
166,400,396,324
167,303,423,394
168,296,457,367
169,296,491,333
170,319,499,302
171,305,524,291
172,303,550,267
173,314,567,239
174,308,589,223
