t,q,j,a
0,1120,0,0
1,776,23,321
2,628,53,439
3,629,82,409
4,632,109,379
5,634,133,353
6,633,157,330
7,631,185,304
8,634,209,277
9,634,233,253
10,636,255,229
11,639,275,206
12,643,291,186
13,641,309,170
14,647,320,153
15,642,336,142
16,645,350,125
17,649,363,108
18,658,369,93
19,653,382,85
20,654,390,76
21,655,396,69
22,659,400,61
23,659,412,49
24,678,416,26
25,696,396,28
26,700,390,30
27,712,384,24
28,720,364,36
29,708,360,52
30,688,360,72
31,672,354,94
32,673,358,89
33,663,357,100
34,647,368,105
35,657,372,91
36,661,376,83
37,663,382,75
38,672,381,67
39,670,376,74
40,672,375,73
41,673,369,78
42,656,374,90
43,648,388,84
44,658,394,68
45,667,394,59
46,681,395,44
47,678,394,48
48,671,402,47
49,682,401,37
50,684,394,42
51,682,392,46
52,693,393,34
53,687,391,42
54,683,389,48
55,675,394,51
56,673,405,42
57,683,406,31
58,687,404,29
59,708,384,28
60,711,370,39
61,690,364,66
62,664,367,89
63,665,368,87
64,657,375,88
65,680,371,69
66,679,368,73
67,662,369,89
68,652,381,87
69,667,377,76
70,651,384,85
71,661,384,75
72,659,390,71
73,660,397,63
74,675,398,47
75,671,396,53
76,680,390,50
77,677,394,49
78,680,397,43
79,682,392,46
80,684,393,43
81,687,390,43
82,683,395,42
83,689,391,40
84,681,384,55
85,692,371,57
86,690,369,61
87,671,367,82
88,649,379,92
89,650,389,81
90,655,397,68
91,657,407,56
92,661,413,46
93,680,406,34
94,696,394,30
95,707,382,31
96,697,378,45
97,675,379,66
98,680,375,65
99,680,377,63
100,663,387,70
101,667,393,60
102,685,388,47
103,677,391,52
104,685,386,49
105,678,385,57
106,686,380,54
107,671,383,66
108,670,382,68
109,656,391,73
110,669,389,62
111,672,390,58
112,664,393,63
113,664,397,59
114,677,397,46
115,669,407,44
116,696,394,30
117,702,387,31
118,707,375,38
119,679,375,66
120,680,375,65
121,668,383,69
122,673,380,67
123,667,378,75
124,658,384,78
125,668,386,66
126,672,383,65
127,666,388,66
128,669,389,62
129,664,394,62
130,671,392,57
131,671,386,63
132,661,393,66
133,671,392,57
134,685,381,54
135,688,375,57
136,677,375,68
137,660,384,76
138,677,382,61
139,691,380,49
140,684,381,55
141,680,394,46
142,677,400,43
143,687,399,34
144,699,387,34
145,705,378,37
146,677,373,70
147,662,372,86
148,655,375,90
149,668,375,77
150,664,382,74
151,670,380,70
152,667,380,73
153,666,389,65
154,667,390,63
155,678,392,50
156,681,392,47
157,679,397,44
158,687,388,45
159,683,385,52
160,681,382,57
161,677,388,55
162,696,371,53
163,684,367,69
164,668,370,82
165,662,373,85
166,652,384,84
167,657,385,78
168,673,380,67
169,667,380,73
170,681,370,69
171,670,365,85
172,659,372,89
173,664,373,83
174,658,378,84
175,664,382,74
176,668,386,66
177,675,382,63
178,662,389,69
179,663,398,59
180,672,403,45
181,673,407,40
182,690,399,31
183,701,397,22
184,700,385,35
185,700,376,44
186,670,379,71
187,672,375,73
188,662,382,76
189,657,392,71
190,661,399,60
191,668,405,47
192,676,400,44
193,685,401,34
194,688,401,31
195,688,394,38
196,685,395,40
197,687,394,39
198,681,397,42
199,697,382,41
200,680,385,55
201,677,385,58
202,683,387,50
203,692,383,45
204,673,383,64
205,671,386,63
206,665,384,71
207,677,379,64
208,663,386,71
209,664,393,63
210,668,399,53
211,686,394,40
212,681,394,45
213,679,391,50
214,683,389,48
215,694,378,48
216,680,383,57
217,673,384,63
218,668,389,63
219,671,388,61
220,668,395,57
221,678,391,51
222,668,395,57
223,666,394,60
224,675,386,59
225,663,397,60
226,660,404,56
227,672,399,49
228,669,402,49
229,680,397,43
230,677,403,40
231,688,398,34
232,685,399,36
233,691,389,40
234,694,388,38
235,694,380,46
236,684,381,55
237,666,390,64
238,674,386,60
239,673,383,64
240,669,390,61
241,669,386,65
242,679,383,58
243,667,385,68
244,682,377,61
245,666,385,69
246,673,380,67
247,661,384,75
248,658,391,71
249,669,390,61
250,670,396,54
251,679,394,47
252,693,385,42
253,677,389,54
254,677,382,61
255,656,388,76
256,667,391,62
257,681,389,50
258,683,385,52
259,673,388,59
260,679,380,61
261,661,384,75
262,678,375,67
263,663,376,81
264,660,378,82
265,647,390,83
266,658,395,67
267,654,406,60
268,674,399,47
269,678,395,47
270,677,393,50
271,676,398,46
272,677,396,47
273,676,392,52
274,678,392,50
275,688,392,40
276,700,383,37
277,685,377,58
278,668,384,68
279,670,386,64
280,673,387,60
281,673,387,60
282,661,398,61
283,664,411,45
284,690,404,26
285,689,401,30
286,710,385,25
287,704,370,46
288,676,375,69
289,650,386,84
290,666,389,65
291,679,384,57
292,670,386,64
293,671,389,60
294,678,386,56
295,677,388,55
296,686,383,51
297,684,387,49
298,666,391,63
299,662,397,61
300,684,384,52
301,674,386,60
302,684,383,53
303,684,378,58
304,671,380,69
305,671,384,65
306,680,378,62
307,668,383,69
308,665,390,65
309,665,398,57
310,669,398,53
311,680,397,43
312,693,387,40
313,680,385,55
314,666,395,59
315,673,392,55
316,673,397,50
317,677,397,46
318,665,401,54
319,677,400,43
320,690,400,30
321,687,391,42
322,681,387,52
323,673,387,60
324,682,382,56
325,672,386,62
326,676,389,55
327,678,392,50
328,671,395,54
329,676,396,48
330,684,393,43
331,688,390,42
332,701,385,34
333,688,386,46
334,688,377,55
335,683,371,66
336,669,378,73
337,667,381,72
338,661,390,69
339,670,393,57
340,669,398,53
341,668,399,53
342,679,401,40
343,680,408,32
344,705,404,11
345,730,389,1
346,760,360,0
347,786,334,0
348,786,306,28
349,722,305,93
350,667,303,150
351,655,305,160
352,657,306,157
353,652,313,155
354,649,323,148
355,656,325,139
356,649,335,136
357,656,338,126
358,655,342,123
359,657,345,118
360,651,352,117
361,661,349,110
362,660,350,110
363,654,360,106
364,665,360,95
365,662,364,94
366,660,367,93
367,665,370,85
368,680,364,76
369,667,368,85
370,649,379,92
371,646,394,80
372,655,400,65
373,662,410,48
374,675,413,32
375,688,411,21
376,711,400,9
377,711,378,31
378,693,377,50
379,686,375,59
380,679,371,70
381,690,365,65
382,675,369,76
383,654,378,88
384,664,383,73
385,665,380,75
386,664,387,69
387,670,389,61
388,669,394,57
389,675,399,46
390,691,387,42
391,685,385,50
392,668,385,67
393,668,386,66
394,653,399,68
395,667,405,48
396,676,401,43
397,672,411,37
398,675,411,34
399,693,396,31
400,717,382,21
401,699,380,41
402,675,382,63
403,661,389,70
404,671,384,65
405,675,388,57
406,680,382,58
407,666,386,68
408,657,393,70
409,668,393,59
410,670,394,56
411,678,388,54
412,666,392,62
413,658,398,64
414,668,395,57
415,674,394,52
416,684,385,51
417,670,389,61
418,673,394,53
419,679,391,50
420,681,387,52
421,667,398,55
422,678,389,53
423,692,380,48
424,675,385,60
425,662,395,63
426,661,400,59
427,666,408,46
428,692,408,20
429,687,404,29
430,696,397,27
431,681,396,43
432,676,395,49
433,677,398,45
434,683,387,50
435,676,383,61
436,674,380,66
437,667,387,66
438,666,389,65
439,672,396,52
440,681,396,43
441,670,396,54
442,669,399,52
443,674,397,49
444,687,393,40
445,688,386,46
446,683,385,52
447,676,388,56
448,678,385,57
449,675,387,58
450,669,387,64
451,685,380,55
452,694,371,55
453,693,376,51
454,675,374,71
455,656,382,82
456,660,385,75
457,649,395,76
458,657,399,64
459,666,403,51
460,678,402,40
461,692,401,27
462,703,392,25
463,727,374,19
464,730,362,28
465,687,365,68
466,667,372,81
467,666,370,84
468,660,375,85
469,655,382,83
470,666,386,68
471,683,379,58
472,687,378,55
473,674,382,64
474,665,384,71
475,653,391,76
476,666,391,63
477,651,398,71
478,671,397,52
479,685,393,42
480,701,387,32
481,701,389,30
482,703,385,32
483,696,386,38
484,696,381,43
485,687,380,53
486,689,384,47
487,687,378,55
488,670,378,72
489,656,386,78
490,661,389,70
491,665,394,61
492,679,391,50
493,686,380,54
494,671,391,58
495,671,391,58
496,660,399,61
497,672,398,50
498,693,384,43
499,694,380,46
500,669,385,66
501,669,386,65
502,666,387,67
503,661,394,65
504,670,393,57
505,666,401,53
506,667,404,49
507,679,399,42
508,683,391,46
509,663,398,59
510,676,395,49
511,682,390,48
512,680,382,58
513,678,386,56
514,671,394,55
515,678,386,56
516,675,387,58
517,667,398,55
518,679,397,44
519,681,399,40
520,694,395,31
521,716,381,23
522,704,375,41
523,692,378,50
524,676,385,59
525,685,379,56
526,684,380,56
527,677,387,56
528,675,389,56
529,669,393,58
530,663,403,54
531,681,399,40
532,685,395,40
533,689,386,45
534,685,387,48
535,664,394,62
536,682,395,43
537,683,396,41
538,677,400,43
539,678,396,46
540,669,397,54
541,678,391,51
542,689,382,49
543,678,379,63
544,682,381,57
545,683,383,54
546,686,387,47
547,692,386,42
548,685,384,51
549,675,384,61
550,655,393,72
551,671,393,56
552,670,397,53
553,680,395,45
554,696,392,32
555,700,378,42
556,687,378,55
557,680,375,65
558,661,380,79
559,663,381,76
560,667,378,75
561,660,384,76
562,659,389,72
563,676,384,60
564,662,390,68
565,685,386,49
566,682,389,49
567,690,378,52
568,673,376,71
569,659,387,74
570,670,383,67
571,663,389,68
572,675,389,56
573,670,392,58
574,671,390,59
575,676,393,51
576,681,390,49
577,689,391,40
578,684,389,47
579,672,399,49
580,674,401,45
581,682,401,37
582,680,402,38
