t,q,j,a
0,1440,0,0
1,1244,33,163
2,869,90,481
3,809,146,485
4,814,199,427
5,815,249,376
6,808,307,325
7,820,354,266
8,824,396,220
9,821,441,178
10,831,486,123
11,866,517,57
12,889,541,10
13,910,529,1
14,931,506,3
15,957,482,1
16,986,454,0
17,1003,436,1
18,1012,419,9
19,996,412,32
20,988,417,35
21,984,414,42
22,989,414,37
23,992,418,30
24,1007,405,28
25,981,407,52
26,977,411,52
27,966,413,61
28,935,421,84
29,906,439,95
30,914,444,82
31,917,448,75
32,915,460,65
33,916,460,64
34,908,481,51
35,930,484,26
36,948,479,13
37,975,457,8
38,994,441,5
39,1016,422,2
40,1039,395,6
41,1024,389,27
42,1046,380,14
43,1074,365,1
44,1083,346,11
45,1057,343,40
46,975,348,117
47,887,376,177
48,849,410,181
49,852,438,150
50,856,466,118
51,859,493,88
52,887,519,34
53,913,514,13
54,946,489,5
55,983,456,1
56,1013,427,0
57,1042,398,0
58,1067,372,1
59,1079,351,10
60,1024,338,78
61,945,351,144
62,871,389,180
63,842,425,173
64,849,456,135
65,866,479,95
66,881,507,52
67,925,504,11
68,952,487,1
69,986,454,0
70,1006,428,6
71,1026,410,4
72,1038,393,9
73,1064,373,3
74,1080,345,15
75,1011,337,92
76,945,355,140
77,892,387,161
78,856,415,169
79,831,456,153
80,843,489,108
81,868,512,60
82,893,531,16
83,926,511,3
84,941,486,13
85,956,466,18
86,975,457,8
87,988,445,7
88,1025,408,7
89,1050,387,3
90,1079,359,2
91,1102,337,1
92,1118,321,1
93,1111,306,23
94,1074,299,67
95,968,314,158
96,881,335,224
97,828,373,239
98,842,398,200
99,834,433,173
100,839,465,136
101,851,501,88
102,875,521,44
103,911,518,11
104,927,496,17
105,954,481,5
106,982,458,0
107,1012,425,3
108,1014,405,21
109,995,398,47
110,941,410,89
111,926,435,79
112,877,469,94
113,883,487,70
114,910,487,43
115,908,494,38
116,907,500,33
117,914,497,29
118,947,489,4
119,981,458,1
120,1007,433,0
121,1048,391,1
122,1070,369,1
123,1088,351,1
124,1099,320,21
125,1078,322,40
126,1001,337,102
127,932,352,156
128,858,390,192
129,840,415,185
130,833,454,153
131,844,484,112
132,860,510,70
133,875,534,31
134,899,528,13
135,933,506,1
136,969,471,0
137,989,446,5
138,1000,431,9
139,1028,410,2
140,1051,388,1
141,1077,358,5
142,1052,350,38
143,1026,358,56
144,1006,374,60
145,988,390,62
146,967,406,67
147,899,437,104
148,879,466,95
149,886,485,69
150,903,496,41
151,926,500,14
152,940,484,16
153,965,453,22
154,967,444,29
155,946,437,57
156,972,433,35
157,960,431,49
158,964,441,35
159,1002,436,2
160,1022,412,6
161,1011,396,33
162,999,398,43
163,966,403,71
164,904,432,104
165,897,451,92
166,872,474,94
167,892,486,62
168,920,494,26
169,946,488,6
170,967,461,12
171,997,432,11
172,995,420,25
173,993,405,42
174,967,413,60
175,937,424,79
176,941,444,55
177,935,449,56
178,921,462,57
179,905,472,63
180,904,487,49
181,909,491,40
182,928,491,21
183,952,475,13
184,986,452,2
185,1011,427,2
186,1044,393,3
187,1072,368,0
188,1102,338,0
189,1111,317,12
190,1110,311,19
191,1116,304,20
192,1113,298,29
193,1006,300,134
194,890,343,207
195,831,387,222
196,836,421,183
197,836,463,141
198,859,495,86
199,893,513,34
200,922,510,8
201,957,482,1
202,984,453,3
203,986,426,28
204,978,413,49
205,956,421,63
206,941,444,55
207,927,463,50
208,910,469,61
209,894,482,64
210,925,494,21
211,942,484,14
212,966,471,3
213,999,441,0
214,1011,419,10
215,1036,400,4
216,1068,372,0
217,1106,330,4
218,1105,308,27
219,1057,309,74
220,894,345,201
221,837,380,223
222,835,412,193
223,835,446,159
224,856,466,118
225,856,495,89
226,877,515,48
227,909,521,10
228,944,490,6
229,967,472,1
230,993,447,0
231,1028,411,1
232,1045,395,0
233,1078,362,0
234,1101,337,2
235,1119,320,1
236,1142,296,2
237,1167,272,1
238,1172,264,4
239,1120,266,54
240,1005,286,149
241,888,315,237
242,833,348,259
243,842,378,220
244,839,412,189
245,840,449,151
246,862,469,109
247,871,489,80
248,885,509,46
249,914,506,20
250,942,497,1
251,972,465,3
252,994,437,9
253,1010,428,2
254,1029,408,3
255,1055,385,0
256,1085,355,0
257,1097,341,2
258,1112,328,0
259,1109,307,24
260,1039,308,93
261,936,341,163
262,851,374,215
263,828,413,199
264,841,439,160
265,851,460,129
266,880,477,83
267,896,490,54
268,927,498,15
269,949,477,14
270,958,462,20
271,975,445,20
272,991,430,19
273,1004,415,21
274,1023,404,13
275,1054,383,3
276,1043,370,27
277,1019,369,52
278,969,388,83
279,928,419,93
280,893,447,100
281,886,476,78
282,887,484,69
283,891,488,61
284,912,494,34
285,939,483,18
286,970,462,8
287,1007,433,0
288,1038,402,0
289,1067,373,0
290,1070,359,11
291,1060,347,33
292,1013,356,71
293,1008,360,72
294,938,375,127
295,883,406,151
296,867,431,142
297,853,463,124
298,857,493,90
299,866,530,44
300,903,522,15
301,923,507,10
302,958,478,4
303,988,452,0
304,1020,420,0
305,1046,388,6
306,1042,375,23
307,1068,370,2
308,1086,346,8
309,1049,335,56
310,990,342,108
311,880,377,183
312,843,404,193
313,839,444,157
314,854,471,115
315,852,503,85
316,874,515,51
317,902,515,23
318,924,512,4
319,951,489,0
320,988,451,1
321,1021,418,1
322,1053,385,2
323,1085,355,0
324,1094,323,23
325,1001,321,118
326,897,348,195
327,835,381,224
328,837,411,192
329,828,450,162
330,845,484,111
331,871,502,67
332,901,514,25
333,937,498,5
334,960,470,10
335,977,453,10
336,995,435,10
337,1019,420,1
338,1052,388,0
339,1082,358,0
340,1110,328,2
341,1130,310,0
342,1130,297,13
343,1077,296,67
344,972,330,138
345,876,364,200
346,842,396,202
347,852,425,163
348,860,458,122
349,852,498,90
350,867,523,50
351,896,519,25
352,923,508,9
353,949,481,10
354,969,464,7
355,1005,434,1
356,1021,412,7
357,1013,402,25
358,1035,393,12
359,1066,371,3
360,1056,360,24
361,1055,341,44
362,1010,360,70
363,940,384,116
364,886,417,137
365,876,441,123
366,876,461,103
367,893,473,74
368,909,491,40
369,938,487,15
370,952,474,14
371,971,449,20
372,1002,429,9
373,1033,406,1
374,1046,376,18
375,1064,371,5
376,1029,364,47
377,993,369,78
378,923,394,123
379,866,429,145
380,858,450,132
381,865,470,105
382,874,499,67
383,902,516,22
384,927,502,11
385,961,477,2
386,976,463,1
387,988,443,9
388,1022,409,9
389,1003,404,33
390,1014,397,29
391,1014,387,39
392,997,398,45
393,1015,397,28
394,1009,389,42
395,978,397,65
396,951,413,76
397,895,436,109
398,870,462,108
399,885,475,80
400,891,493,56
401,926,492,22
402,936,489,15
403,969,466,5
404,1001,438,1
405,1023,417,0
406,1042,392,6
407,1047,370,23
408,1021,360,59
409,980,376,84
410,941,391,108
411,866,430,144
412,861,460,119
413,850,496,94
414,876,510,54
415,899,510,31
416,920,497,23
417,948,482,10
418,984,456,0
419,1014,426,0
420,1053,386,1
421,1051,366,23
422,1048,361,31
423,1027,371,42
424,992,372,76
425,924,389,127
426,885,405,150
427,849,437,154
428,846,467,127
429,861,491,88
430,886,511,43
431,911,510,19
432,927,502,11
433,956,484,0
434,986,453,1
435,1015,425,0
436,1049,391,0
437,1082,351,7
438,1039,346,55
439,963,369,108
440,916,403,121
441,879,438,123
442,865,459,116
443,861,490,89
444,887,502,51
445,927,506,7
446,963,476,1
447,985,447,8
448,1001,425,14
449,1012,423,5
450,1040,399,1
451,1038,375,27
452,1034,360,46
453,954,374,112
454,885,398,157
455,887,420,133
456,885,443,112
457,881,474,85
458,910,485,45
459,914,499,27
460,916,503,21
461,930,498,12
462,963,474,3
463,995,444,1
464,987,429,24
465,973,416,51
466,971,413,56
467,959,420,61
468,952,432,56
469,958,444,38
470,933,439,68
471,913,450,77
472,897,455,88
473,903,465,72
474,908,483,49
475,935,484,21
476,953,474,13
477,981,458,1
478,1002,424,14
479,971,416,53
480,958,419,63
481,935,432,73
482,916,452,72
483,929,469,42
484,954,463,23
485,974,457,9
486,998,441,1
487,1027,413,0
488,1054,386,0
489,1069,370,1
490,1088,351,1
491,1111,328,1
492,1118,314,8
493,1148,292,0
494,1167,272,1
495,1170,250,20
496,1071,265,104
497,884,298,258
498,840,324,276
499,846,344,250
500,827,384,229
501,830,420,190
502,829,462,149
503,848,490,102
504,863,519,58
505,905,519,16
506,935,503,2
507,955,482,3
508,975,463,2
509,1002,437,1
510,1026,414,0
511,1059,381,0
512,1061,368,11
513,1057,364,19
514,1039,363,38
515,990,382,68
516,910,419,111
517,857,445,138
518,860,474,106
519,876,494,70
520,892,510,38
521,912,512,16
522,952,488,0
523,997,443,0
524,1026,414,0
525,1057,382,1
526,1084,356,0
527,1118,320,2
528,1104,309,27
529,1075,317,48
530,1018,331,91
531,912,366,162
532,843,407,190
533,847,436,157
534,866,461,113
535,865,485,90
536,883,499,58
537,899,508,33
538,932,499,9
539,963,476,1
540,994,443,3
541,1012,414,14
542,1031,397,12
543,1033,385,22
544,1017,380,43
545,972,389,79
546,923,413,104
547,873,443,124
548,868,462,110
549,888,477,75
550,908,495,37
551,938,496,6
552,957,480,3
553,966,468,6
554,1001,437,2
555,1025,415,0
556,1039,386,15
557,1011,392,37
558,1011,381,48
559,957,395,88
560,892,417,131
561,869,443,128
562,851,476,113
563,862,502,76
564,891,518,31
565,942,496,2
566,954,480,6
567,974,464,2
568,996,439,5
569,999,419,22
570,1002,411,27
571,981,399,60
572,958,408,74
573,959,429,52
574,931,445,64
575,918,449,73
576,908,476,56
577,921,480,39
578,949,477,14
579,985,455,0
580,1002,438,0
581,1029,408,3
582,1054,386,0
583,1088,351,1
584,1117,323,0
585,1137,303,0
586,1167,273,0
587,1187,253,0
588,1213,225,2
589,1234,201,5
590,1169,203,68
591,993,229,218
592,826,272,342
593,823,316,301
594,832,350,258
595,826,390,224
596,834,427,179
597,853,458,129
598,858,493,89
599,889,515,36
600,922,512,6
601,955,484,1
602,988,452,0
603,1005,435,0
604,1028,412,0
605,1044,396,0
606,1071,369,0
607,1090,350,0
608,1104,334,2
609,1130,310,0
610,1144,296,0
611,1166,274,0
612,1183,252,5
613,1175,236,29
614,1097,243,100
