t,q,j,a
0,640,0,0
1,633,4,3
2,632,8,0
3,631,9,0
4,631,9,0
5,631,9,0
6,631,9,0
7,632,8,0
8,631,7,2
9,631,9,0
10,630,10,0
11,631,9,0
12,631,8,1
13,605,15,20
14,579,35,26
15,557,59,24
16,537,86,17
17,547,93,0
18,548,92,0
19,549,91,0
20,553,87,0
21,556,84,0
22,561,79,0
23,563,77,0
24,570,70,0
25,574,66,0
26,574,65,1
27,577,63,0
28,583,57,0
29,587,53,0
30,590,49,1
31,592,48,0
32,599,41,0
33,599,41,0
34,604,36,0
35,607,33,0
36,610,30,0
37,615,25,0
38,617,23,0
39,622,18,0
40,622,17,1
41,623,17,0
42,630,10,0
43,631,9,0
44,630,10,0
45,631,9,0
46,609,14,17
47,536,38,66
48,460,83,97
49,444,127,69
50,450,164,26
51,457,176,7
52,460,180,0
53,466,174,0
54,474,166,0
55,481,159,0
56,487,153,0
57,497,143,0
58,506,134,0
59,509,131,0
60,515,125,0
61,520,119,1
62,529,111,0
63,532,108,0
64,538,102,0
65,553,87,0
66,559,80,1
67,563,76,1
68,566,74,0
69,574,66,0
70,576,64,0
71,584,56,0
72,593,47,0
73,603,37,0
74,605,35,0
75,620,20,0
76,623,17,0
77,627,13,0
78,627,13,0
79,626,13,1
80,626,14,0
81,627,13,0
82,629,10,1
83,628,12,0
84,629,11,0
85,629,11,0
86,629,11,0
87,630,10,0
88,630,10,0
89,630,10,0
90,631,9,0
91,631,9,0
92,630,10,0
93,630,10,0
94,631,9,0
95,631,9,0
96,627,10,3
97,592,24,24
98,593,44,3
99,593,47,0
100,596,44,0
101,595,45,0
102,595,45,0
103,595,44,1
104,598,42,0
105,598,42,0
106,593,41,6
107,574,49,17
108,569,64,7
109,566,70,4
110,562,75,3
111,568,72,0
112,573,67,0
113,572,68,0
114,576,64,0
115,578,62,0
116,582,58,0
117,584,52,4
118,582,57,1
119,585,55,0
120,588,52,0
121,596,44,0
122,602,38,0
123,604,36,0
124,609,31,0
125,614,26,0
126,614,26,0
127,615,25,0
128,618,22,0
129,621,19,0
130,625,15,0
131,587,26,27
132,542,55,43
133,532,83,25
134,524,101,15
135,524,113,3
136,507,121,12
137,506,126,8
138,509,131,0
139,513,127,0
140,519,121,0
141,523,117,0
142,526,114,0
143,531,109,0
144,536,104,0
145,540,99,1
146,548,92,0
147,556,84,0
148,565,75,0
149,566,72,2
150,575,65,0
151,579,61,0
152,585,55,0
153,590,50,0
154,595,45,0
155,596,44,0
156,597,43,0
157,598,37,5
158,588,44,8
159,587,49,4
160,592,48,0
161,594,46,0
162,585,44,11
163,567,59,14
164,571,68,1
165,573,67,0
166,575,65,0
167,581,59,0
168,582,58,0
169,583,57,0
170,587,53,0
171,592,48,0
172,594,46,0
173,597,43,0
174,598,42,0
175,601,39,0
176,605,35,0
177,608,32,0
178,610,30,0
179,613,27,0
180,618,22,0
181,620,19,1
182,620,20,0
183,623,17,0
184,625,15,0
185,625,15,0
186,628,12,0
187,628,12,0
188,630,10,0
189,619,13,8
190,616,22,2
191,617,23,0
192,619,21,0
193,622,18,0
194,623,17,0
195,621,19,0
196,622,18,0
197,621,18,1
198,621,19,0
199,621,19,0
200,621,19,0
201,622,18,0
202,623,17,0
203,624,16,0
204,625,15,0
205,625,15,0
206,625,15,0
207,599,20,21
208,579,34,27
209,572,55,13
210,556,67,17
211,537,85,18
212,508,103,29
213,496,126,18
214,487,139,14
215,489,145,6
216,499,141,0
217,504,136,0
218,511,129,0
219,514,126,0
220,522,118,0
221,524,116,0
222,530,110,0
223,532,108,0
224,541,99,0
225,543,97,0
226,548,92,0
227,559,81,0
228,565,75,0
229,571,69,0
230,581,59,0
231,585,55,0
232,591,49,0
233,596,44,0
234,602,38,0
235,608,32,0
236,612,28,0
237,616,24,0
238,617,23,0
239,621,19,0
240,625,15,0
241,631,9,0
242,617,12,11
243,587,24,29
244,546,52,42
245,516,78,46
246,463,118,59
247,449,159,32
248,445,179,16
249,456,183,1
250,462,178,0
251,468,172,0
252,474,166,0
253,480,160,0
254,487,153,0
255,487,146,7
256,480,145,15
257,482,147,11
258,493,147,0
259,500,140,0
260,512,128,0
261,523,117,0
262,531,108,1
263,536,104,0
264,538,101,1
265,550,90,0
266,558,82,0
267,563,77,0
268,570,70,0
269,577,63,0
270,586,54,0
271,593,47,0
272,597,43,0
273,603,37,0
274,607,33,0
275,602,29,9
276,572,40,28
277,566,59,15
278,557,75,8
279,550,76,14
280,529,90,21
281,513,106,21
282,501,125,14
283,499,130,11
284,505,130,5
285,511,129,0
286,519,121,0
287,522,118,0
288,523,115,2
289,528,111,1
290,535,105,0
291,542,98,0
292,545,95,0
293,547,93,0
294,547,93,0
295,553,87,0
296,556,84,0
297,564,76,0
298,569,71,0
299,574,66,0
300,583,57,0
301,591,49,0
302,593,47,0
303,599,41,0
304,605,35,0
305,611,29,0
306,611,29,0
307,619,21,0
308,621,19,0
309,617,18,5
310,579,30,31
311,584,54,2
312,564,62,14
313,552,77,11
314,552,79,9
315,555,85,0
316,558,82,0
317,558,81,1
318,563,77,0
319,553,74,13
320,554,85,1
321,557,82,1
322,564,76,0
323,570,70,0
324,570,70,0
325,573,66,1
326,576,64,0
327,578,62,0
328,580,60,0
329,577,56,7
330,557,67,16
331,555,76,9
332,553,84,3
333,561,79,0
334,567,73,0
335,568,72,0
336,575,65,0
337,580,60,0
338,585,55,0
339,588,52,0
340,592,48,0
341,596,44,0
342,598,42,0
343,601,39,0
344,604,36,0
345,607,33,0
346,612,28,0
347,614,26,0
348,615,25,0
349,616,24,0
350,613,26,1
351,616,23,1
352,621,19,0
353,621,19,0
354,620,20,0
355,603,29,8
356,605,34,1
357,605,35,0
358,608,32,0
359,608,31,1
360,611,28,1
361,590,38,12
362,582,56,2
363,583,57,0
364,583,57,0
365,583,57,0
366,584,56,0
367,585,55,0
368,590,50,0
369,591,49,0
370,594,46,0
371,597,43,0
372,599,41,0
373,599,41,0
374,601,39,0
375,603,37,0
376,605,35,0
377,606,34,0
378,581,37,22
379,571,54,15
380,573,66,1
381,581,59,0
382,564,61,15
383,554,73,13
384,558,80,2
385,562,78,0
386,569,71,0
387,574,66,0
388,583,57,0
389,582,58,0
390,582,58,0
391,585,55,0
392,588,52,0
393,591,48,1
394,595,44,1
395,597,43,0
396,602,38,0
397,608,32,0
398,608,32,0
399,613,27,0
400,616,24,0
401,616,24,0
402,622,18,0
403,623,17,0
404,624,16,0
405,626,14,0
406,624,12,4
407,583,25,32
408,530,53,57
409,519,91,30
410,524,112,4
411,525,114,1
412,530,110,0
413,516,113,11
414,519,121,0
415,524,116,0
416,534,105,1
417,538,102,0
418,541,99,0
419,543,97,0
420,552,88,0
421,555,85,0
422,556,84,0
423,560,80,0
424,564,76,0
425,572,68,0
426,581,59,0
427,588,52,0
428,592,48,0
429,596,44,0
430,587,41,12
431,574,51,15
432,590,50,0
433,594,46,0
434,596,44,0
435,605,35,0
436,608,29,3
437,599,39,2
438,599,41,0
439,600,40,0
440,600,40,0
441,602,38,0
442,602,38,0
443,606,34,0
444,608,32,0
445,610,30,0
446,610,30,0
447,614,26,0
448,615,25,0
449,613,25,2
450,616,24,0
451,611,29,0
452,614,26,0
453,613,26,1
454,607,27,6
455,609,31,0
456,613,27,0
457,616,24,0
458,617,23,0
459,620,20,0
460,622,18,0
461,622,18,0
462,625,15,0
463,624,15,1
464,626,14,0
465,627,12,1
466,628,12,0
467,627,13,0
468,627,13,0
469,629,11,0
470,621,16,3
471,620,19,1
472,620,20,0
473,619,21,0
474,620,20,0
475,621,19,0
476,619,20,1
477,619,20,1
478,616,20,4
479,615,25,0
480,616,24,0
481,617,22,1
482,621,19,0
483,621,19,0
484,622,18,0
485,621,18,1
486,621,17,2
487,615,25,0
488,616,24,0
489,615,25,0
490,616,24,0
491,616,24,0
492,617,23,0
493,617,23,0
494,617,23,0
495,617,23,0
496,596,29,15
497,588,41,11
498,557,51,32
499,529,75,36
500,526,102,12
501,536,104,0
502,540,100,0
503,544,96,0
504,549,91,0
