t,q,j,a
0,1120,0,0
1,1095,21,4
2,1098,22,0
3,1094,26,0
4,1094,26,0
5,1093,27,0
6,1093,27,0
7,1094,26,0
8,1095,25,0
9,1094,26,0
10,1099,21,0
11,1096,24,0
12,1095,25,0
13,1093,27,0
14,1098,22,0
15,1094,24,2
16,1097,23,0
17,1095,25,0
18,1093,26,1
19,1095,25,0
20,1095,25,0
21,1094,26,0
22,1093,27,0
23,1093,27,0
24,1096,24,0
25,1096,24,0
26,1093,27,0
27,1094,26,0
28,1094,25,1
29,1095,25,0
30,1094,26,0
31,1096,24,0
32,1095,24,1
33,1096,24,0
34,1096,24,0
35,1093,26,1
36,1093,27,0
37,1095,25,0
38,1093,26,1
39,1096,24,0
40,1096,23,1
41,1094,25,1
42,1095,25,0
43,1095,25,0
44,1093,27,0
45,1096,24,0
46,1093,27,0
47,1096,24,0
48,1095,23,2
49,1076,38,6
50,1079,41,0
51,1080,40,0
52,1081,39,0
53,1080,39,1
54,1079,41,0
55,1082,38,0
56,1083,37,0
57,1081,39,0
58,1082,38,0
59,1081,39,0
60,1083,37,0
61,1083,37,0
62,1083,37,0
63,1085,35,0
64,1084,34,2
65,1082,38,0
66,1083,37,0
67,1089,31,0
68,1086,34,0
69,1090,30,0
70,1091,29,0
71,1093,27,0
72,1089,29,2
73,1091,29,0
74,1094,26,0
75,1094,26,0
76,1096,24,0
77,1096,23,1
78,1096,24,0
79,1093,27,0
80,1094,26,0
81,1093,27,0
82,1093,27,0
83,1097,23,0
84,1093,27,0
85,1093,27,0
86,1095,25,0
87,1096,24,0
88,1097,23,0
89,1096,23,1
90,1095,25,0
91,1099,21,0
92,1095,25,0
93,1096,24,0
94,1095,25,0
95,1095,25,0
96,1098,22,0
97,1095,25,0
98,1096,23,1
99,1096,24,0
100,1095,25,0
101,1096,23,1
102,1093,25,2
103,1096,24,0
104,1096,23,1
105,1094,26,0
106,1094,26,0
107,1094,26,0
108,1094,26,0
109,1097,23,0
110,1093,27,0
111,1096,24,0
112,1096,24,0
113,1095,25,0
114,1093,26,1
115,1093,27,0
116,1097,23,0
117,1096,23,1
118,1093,27,0
119,1095,25,0
120,1094,26,0
121,1094,26,0
122,1097,23,0
123,1095,25,0
124,1094,26,0
125,1097,23,0
126,1094,25,1
127,1098,22,0
128,1093,27,0
129,1094,26,0
130,1096,24,0
131,1094,26,0
132,1096,24,0
133,1094,26,0
134,1095,25,0
135,1095,25,0
136,1095,24,1
137,1093,27,0
138,1095,25,0
139,1095,25,0
140,1095,25,0
141,1092,28,0
142,1092,28,0
143,1095,25,0
144,1089,29,2
145,1087,31,2
146,1089,31,0
147,1090,29,1
148,1086,34,0
149,1088,32,0
150,1088,32,0
151,1090,30,0
152,1088,32,0
153,1089,30,1
154,1088,32,0
155,1089,31,0
156,1087,33,0
157,1087,33,0
158,1088,32,0
159,1089,31,0
160,1089,31,0
161,1091,29,0
162,1091,29,0
163,1094,26,0
164,1095,24,1
165,1093,27,0
166,1094,26,0
167,1096,24,0
168,1095,24,1
