t,q,j,a
0,1440,0,0
1,1412,27,1
2,1410,30,0
3,1412,28,0
4,1410,30,0
5,1411,29,0
6,1411,29,0
7,1414,26,0
8,1412,28,0
9,1413,27,0
10,1411,29,0
11,1413,27,0
12,1410,30,0
13,1411,29,0
14,1411,29,0
15,1412,28,0
16,1410,30,0
17,1413,27,0
18,1411,28,1
19,1410,30,0
20,1410,30,0
21,1365,34,41
22,1008,76,356
23,757,137,546
24,761,190,489
25,768,240,432
26,764,291,385
27,770,338,332
28,780,376,284
29,771,422,247
30,783,455,202
31,782,491,167
32,785,531,124
33,800,573,67
34,837,593,10
35,864,576,0
36,891,549,0
37,919,521,0
38,949,491,0
39,970,470,0
40,996,444,0
41,1017,423,0
42,1038,402,0
43,1071,369,0
44,1089,351,0
45,1124,316,0
46,1152,288,0
47,1173,267,0
48,1197,243,0
49,1231,208,1
50,1260,179,1
51,1284,156,0
52,1302,137,1
53,1316,124,0
54,1336,104,0
55,1348,92,0
56,1366,74,0
57,1381,58,1
58,1388,52,0
59,1399,41,0
60,1404,34,2
61,1284,54,102
62,830,106,504
63,762,160,518
64,767,210,463
65,769,258,413
66,769,307,364
67,767,356,317
68,768,406,266
69,781,442,217
70,784,480,176
71,787,522,131
72,795,559,86
73,835,584,21
74,855,584,1
75,876,564,0
76,899,541,0
77,923,517,0
78,955,485,0
79,979,460,1
80,1005,435,0
81,1029,411,0
82,1050,390,0
83,1081,358,1
84,1105,334,1
85,1142,298,0
86,1169,271,0
87,1193,247,0
88,1170,234,36
89,1031,253,156
90,790,284,366
91,779,323,338
92,782,357,301
93,779,396,265
94,786,428,226
95,782,464,194
96,781,499,160
97,788,533,119
98,795,569,76
99,831,585,24
100,862,576,2
101,889,551,0
102,918,522,0
103,950,490,0
104,976,464,0
105,1003,437,0
106,1040,400,0
107,1059,381,0
108,1090,350,0
109,1113,327,0
110,1132,308,0
111,1155,285,0
112,1171,269,0
113,1198,242,0
114,1227,213,0
115,1255,185,0
116,1282,158,0
117,1301,139,0
118,1319,121,0
119,1338,101,1
120,1355,84,1
121,1367,73,0
122,1379,61,0
123,1391,48,1
124,1397,43,0
125,1402,38,0
126,1407,33,0
127,1415,24,1
128,1411,29,0
129,1415,25,0
130,1414,26,0
131,1382,26,32
132,974,81,385
133,761,137,542
134,763,192,485
135,764,246,430
136,769,294,377
137,769,343,328
138,773,385,282
139,777,424,239
140,779,461,200
141,777,501,162
142,788,533,119
143,802,572,66
144,846,587,7
145,870,569,1
146,894,546,0
147,922,518,0
148,952,488,0
149,984,455,1
150,1009,430,1
151,1041,399,0
152,1069,369,2
153,1088,352,0
154,1111,329,0
155,1140,298,2
156,1169,270,1
157,1188,252,0
158,1220,220,0
159,1241,199,0
160,1262,178,0
161,1283,156,1
162,1305,134,1
163,1319,121,0
164,1339,101,0
165,1339,91,10
166,1168,98,174
167,803,144,493
168,767,194,479
169,775,237,428
170,775,279,386
171,773,324,343
172,765,376,299
173,768,424,248
174,773,469,198
175,785,502,153
176,793,539,108
177,817,572,51
178,851,582,7
179,874,564,2
180,898,541,1
181,922,518,0
182,950,489,1
183,979,461,0
184,1012,428,0
185,1047,393,0
186,1072,368,0
187,1089,351,0
188,1104,336,0
189,1132,308,0
190,1154,286,0
191,1178,262,0
192,1206,234,0
193,1232,208,0
194,1261,179,0
195,1285,155,0
196,1316,124,0
197,1332,108,0
198,1352,88,0
199,1268,92,80
200,872,135,433
201,766,186,488
202,778,225,437
203,771,272,397
204,769,321,350
205,768,370,302
206,778,408,254
207,782,444,214
208,773,486,181
209,779,531,130
