t,q,j,a
0,1120,0,0
1,1096,21,3
2,1096,24,0
3,1095,24,1
4,1097,23,0
5,1095,25,0
6,1095,25,0
7,1095,25,0
8,1093,27,0
9,1093,27,0
10,1095,25,0
11,1043,41,36
12,913,79,128
13,672,138,310
14,654,191,275
15,650,248,222
16,653,304,163
17,666,358,96
18,697,399,24
19,717,403,0
20,729,390,1
21,739,381,0
22,750,370,0
23,760,359,1
24,775,344,1
25,782,337,1
26,795,325,0
27,803,317,0
28,819,301,0
29,831,289,0
30,843,277,0
31,849,271,0
32,858,262,0
33,862,257,1
34,871,248,1
35,875,245,0
36,885,235,0
37,895,224,1
38,900,220,0
39,913,207,0
40,932,188,0
41,941,176,3
42,946,167,7
43,935,167,18
44,934,176,10
45,919,178,23
46,900,191,29
47,893,201,26
48,870,208,42
49,798,235,87
50,722,274,124
51,708,314,98
52,710,347,63
53,733,374,13
54,754,366,0
55,767,353,0
56,787,333,0
57,796,324,0
58,806,313,1
59,815,305,0
60,828,292,0
61,842,278,0
62,854,266,0
63,873,246,1
64,849,249,22
65,832,259,29
66,823,278,19
67,841,279,0
68,846,272,2
69,856,264,0
70,859,259,2
71,871,249,0
72,881,239,0
73,898,222,0
74,900,207,13
75,873,212,35
76,838,235,47
77,813,259,48
78,762,288,70
79,766,312,42
80,783,336,1
81,789,324,7
82,788,319,13
83,800,320,0
84,818,302,0
85,837,283,0
86,848,272,0
87,864,255,1
88,853,246,21
89,828,251,41
90,846,271,3
91,859,261,0
92,877,243,0
93,889,231,0
94,892,228,0
95,905,215,0
96,908,211,1
97,922,198,0
98,925,195,0
99,936,184,0
100,942,178,0
101,952,167,1
102,962,158,0
103,974,146,0
104,983,135,2
105,985,134,1
106,990,130,0
107,995,124,1
108,1006,114,0
109,1017,103,0
110,1023,97,0
111,1032,88,0
112,1036,84,0
113,1028,77,15
114,937,93,90
115,728,138,254
116,652,192,276
117,656,247,217
118,658,294,168
119,659,348,113
120,683,396,41
121,714,406,0
122,733,387,0
123,745,375,0
124,764,356,0
125,781,339,0
126,789,330,1
127,804,316,0
128,813,307,0
129,823,297,0
130,830,289,1
131,844,275,1
132,846,273,1
133,855,265,0
134,862,258,0
135,875,244,1
136,883,237,0
137,891,228,1
138,898,222,0
139,910,210,0
140,923,197,0
141,925,194,1
142,939,181,0
143,951,169,0
144,958,162,0
145,967,153,0
146,978,142,0
147,985,135,0
148,995,125,0
149,1005,109,6
150,969,115,36
151,897,129,94
152,758,164,198
153,663,210,247
154,664,255,201
155,678,289,153
156,675,335,110
157,687,377,56
158,709,409,2
159,721,398,1
160,729,390,1
161,737,383,0
162,747,373,0
163,761,359,0
164,775,345,0
165,784,335,1
166,794,323,3
167,791,318,11
168,799,321,0
169,811,309,0
170,822,298,0
171,837,283,0
172,843,276,1
173,858,262,0
174,872,248,0
175,889,231,0
176,897,223,0
177,912,207,1
178,922,197,1
179,938,182,0
180,946,174,0
181,956,164,0
182,967,153,0
183,976,142,2
184,985,135,0
185,993,123,4
186,1005,115,0
187,1023,96,1
188,1036,84,0
189,1045,70,5
190,1050,70,0
191,1065,54,1
192,1030,61,29
193,876,95,149
194,674,151,295
195,653,205,262
196,652,261,207
197,656,318,146
198,663,370,87
199,695,413,12
200,711,409,0
201,723,396,1
202,730,389,1
203,739,381,0
204,750,370,0
205,768,351,1
206,786,334,0
207,794,325,1
208,807,313,0
