t,q,j,a
0,1440,0,0
1,654,55,731
2,367,112,961
3,368,169,903
4,366,227,847
5,375,275,790
6,375,323,742
7,384,362,694
8,379,407,654
9,386,444,610
10,390,478,572
11,379,524,537
12,391,558,491
13,380,603,457
14,394,632,414
15,396,660,384
16,392,692,356
17,402,714,324
18,407,729,304
19,406,747,287
20,400,768,272
21,408,785,247
22,413,796,231
23,413,806,221
24,408,822,210
25,418,829,193
26,418,834,188
27,411,848,181
28,416,858,166
29,415,870,155
30,422,873,145
31,427,869,144
32,427,864,149
33,439,850,151
34,421,852,167
35,422,854,164
36,438,841,161
37,424,842,174
38,430,836,174
39,420,840,180
40,416,845,179
41,416,852,172
42,410,866,164
43,426,864,150
44,428,863,149
45,427,861,152
46,411,875,154
47,417,881,142
48,429,878,133
49,436,866,138
50,423,867,150
51,438,855,147
52,415,867,158
53,426,866,148
54,433,857,150
55,424,857,159
56,420,861,159
57,428,856,156
58,430,848,162
59,414,858,168
60,417,866,157
61,429,862,149
62,417,868,155
63,415,877,148
64,415,887,138
65,414,898,128
66,431,892,117
67,439,877,124
68,434,870,136
69,410,885,145
70,426,884,130
71,425,884,131
72,427,883,130
73,427,884,129
74,437,871,132
75,431,865,144
76,424,865,151
77,420,869,151
78,425,872,143
79,424,874,142
80,425,874,141
81,409,890,141
82,422,891,127
83,421,894,125
84,433,885,122
85,437,871,132
86,427,869,144
87,402,890,148
88,442,880,118
89,449,873,118
90,429,874,137
91,432,870,138
92,430,866,144
93,424,867,149
94,431,861,148
95,423,863,154
96,429,859,152
97,424,859,157
98,422,860,158
99,429,856,155
100,421,859,160
101,418,863,159
102,425,865,150
103,417,873,150
104,430,868,142
105,412,880,148
106,421,883,136
107,418,888,134
108,432,881,127
109,435,876,129
110,438,864,138
111,441,847,152
112,425,847,168
113,425,846,169
114,418,855,167
115,430,850,160
116,423,852,165
117,421,855,164
118,425,853,162
119,429,849,162
120,440,833,167
121,409,849,182
122,405,868,167
123,424,868,148
124,418,874,148
125,426,873,141
126,425,875,140
127,440,860,140
128,418,866,156
129,424,868,148
130,426,867,147
131,418,873,149
132,424,874,142
133,433,865,142
134,429,859,152
135,411,873,156
136,425,874,141
137,431,868,141
138,418,875,147
139,426,874,140
140,427,870,143
141,429,866,145
142,428,862,150
143,417,868,155
144,425,866,149
145,439,849,152
146,427,844,169
147,427,839,174
148,423,840,177
149,425,840,175
150,427,837,176
151,424,837,179
152,435,826,179
153,427,823,190
154,431,816,193
155,433,807,200
156,423,809,208
157,424,808,208
158,417,815,208
159,430,810,200
160,439,796,205
161,420,800,220
162,414,810,216
163,418,815,207
164,425,815,200
165,428,811,201
166,419,815,206
167,427,812,201
168,410,825,205
169,408,842,190
170,420,846,174
171,424,845,171
172,422,847,171
173,414,857,169
174,432,847,161
175,412,859,169
176,434,850,156
177,421,854,165
178,425,851,164
179,432,844,164
180,416,851,173
181,429,847,164
182,436,836,168
183,433,827,180
184,410,842,188
185,419,847,174
186,418,854,168
187,422,857,161
188,426,856,158
189,411,870,159
190,432,863,145
191,422,865,153
192,417,873,150
193,443,853,144
194,428,850,162
195,435,839,166
196,414,851,175
197,429,844,167
198,433,836,171
199,417,844,179
200,425,843,172
201,417,850,173
202,425,848,167
203,418,853,169
204,420,858,162
205,412,869,159
206,415,880,145
207,402,903,135
208,431,899,110
209,453,881,106
210,434,885,121
211,428,881,131
212,412,894,134
213,426,896,118
214,431,890,119
215,423,893,124
216,438,884,118
217,429,881,130
218,439,867,134
219,421,870,149
220,437,860,143
221,430,853,157
222,412,864,164
223,424,865,151
224,405,884,151
225,427,880,133
226,431,876,133
227,429,872,139
228,415,880,145
229,436,868,136
230,424,871,145
231,432,864,144
232,426,862,152
233,419,866,155
234,429,862,149
235,426,861,153
236,437,848,155
237,421,852,167
238,419,857,164
239,409,871,160
240,428,866,146
241,412,877,151
242,427,877,136
243,418,883,139
244,423,886,131
245,415,895,130
246,419,899,122
247,435,889,116
248,419,894,127
249,435,892,113
250,452,878,110
251,425,892,123
252,425,891,124
253,423,893,124
254,430,893,117
255,445,890,105
256,442,893,105
257,445,884,111
258,436,878,126
259,434,868,138
260,424,870,146
261,436,862,142
262,438,855,147
263,421,858,161
264,422,861,157
265,452,832,156
266,424,833,183
267,440,816,184
268,427,814,199
269,429,810,201
270,411,823,206
271,417,831,192
272,418,837,185
273,432,830,178
274,415,839,186
275,419,844,177
276,416,852,172
277,417,859,164
278,436,847,157
279,424,848,168
280,416,857,167
281,406,875,159
282,433,869,138
283,420,878,142
284,413,888,139
285,422,891,127
286,428,889,123
287,421,893,126
288,429,890,121
289,423,894,123
290,438,893,109
291,439,897,104
292,440,893,107
293,433,899,108
294,425,900,115
295,437,889,114
296,422,895,123
297,430,892,118
298,435,889,116
299,434,879,127
300,422,881,137
301,418,888,134
302,434,876,130
303,420,880,140
304,435,870,135
305,419,875,146
306,429,871,140
307,422,877,141
308,433,874,133
309,417,881,142
310,430,878,132
311,430,873,137
312,429,869,142
313,439,855,146
314,440,839,161
315,422,842,176
316,417,849,174
317,422,851,167
318,422,854,164
319,421,858,161
320,422,859,159
321,428,856,156
322,426,854,160
323,421,857,162
324,416,865,159
325,428,862,150
326,404,879,157
327,425,879,136
328,431,872,137
329,440,856,144
330,418,862,160
331,426,859,155
332,423,860,157
333,422,861,157
