t,q,j,a
0,1440,0,0
1,411,60,969
2,232,116,1092
3,232,172,1036
4,234,227,979
5,236,279,925
6,237,330,873
7,239,378,823
8,241,424,775
9,238,471,731
10,243,516,681
11,243,561,636
12,255,593,592
13,252,630,558
14,256,661,523
15,253,697,490
16,261,724,455
17,262,751,427
18,282,758,400
19,267,780,393
20,265,803,372
21,265,825,350
22,273,840,327
23,277,852,311
24,271,870,299
25,280,879,281
26,274,894,272
27,288,892,260
28,285,896,259
29,290,894,256
30,271,912,257
31,289,908,243
32,290,904,246
33,284,907,249
34,296,900,244
35,288,900,252
36,300,888,252
37,295,882,263
38,293,876,271
39,316,849,275
40,282,856,302
41,285,860,295
42,291,857,292
43,282,864,294
44,269,882,289
45,288,883,269
46,299,872,269
47,283,877,280
48,290,876,274
49,279,884,277
50,291,882,267
51,281,890,269
52,282,895,263
53,297,887,256
54,297,879,264
55,292,876,272
56,300,864,276
57,279,873,288
58,294,868,278
59,281,876,283
60,282,882,276
61,292,878,270
62,295,872,273
63,286,873,281
64,280,882,278
65,295,876,269
66,284,877,279
67,290,873,277
68,288,874,278
69,300,863,277
70,273,879,288
71,290,878,272
72,285,881,274
73,286,884,270
74,292,881,267
75,285,884,271
76,296,875,269
77,280,883,277
78,278,892,270
79,288,892,260
80,297,883,260
81,293,878,269
82,293,874,273
83,275,885,280
84,284,889,267
85,280,897,263
86,297,888,255
87,287,888,265
88,284,889,267
89,304,874,262
90,291,870,279
91,301,857,282
92,292,852,296
93,291,848,301
94,277,858,305
95,300,846,294
96,290,844,306
97,280,853,307
98,290,851,299
99,291,848,301
100,292,844,304
101,292,841,307
102,296,834,310
103,282,840,318
104,292,837,311
105,289,837,314
106,288,836,316
107,296,829,315
108,272,845,323
109,285,849,306
110,278,859,303
111,294,853,293
112,286,856,298
113,284,860,296
114,299,848,293
115,291,846,303
116,308,826,306
117,286,828,326
118,279,837,324
119,291,832,317
120,291,828,321
121,293,824,323
122,282,829,329
123,278,840,322
124,283,846,311
125,309,822,309
126,290,821,329
127,280,830,330
128,298,820,322
129,294,814,332
130,283,819,338
131,279,827,334
132,285,830,325
133,282,835,323
134,278,845,317
135,287,847,306
136,285,849,306
137,286,851,303
138,292,845,303
139,276,857,307
140,286,859,295
141,295,852,293
142,290,849,301
143,270,867,303
144,292,863,285
145,286,866,288
146,292,863,285
147,291,860,289
148,296,851,293
149,285,855,300
150,286,854,300
151,285,856,299
152,283,860,297
153,280,865,295
154,283,870,287
155,279,880,281
156,294,874,272
157,296,866,278
158,291,862,287
159,291,860,289
160,289,859,292
161,289,859,292
162,291,854,295
163,274,868,298
164,277,879,284
165,274,892,274
166,296,885,259
167,293,881,266
168,285,885,270
169,280,892,268
170,276,901,263
171,286,904,250
172,282,908,250
173,289,905,246
174,288,905,247
175,300,893,247
176,297,885,258
177,294,880,266
178,292,877,271
179,287,879,274
180,295,871,274
181,282,878,280
182,298,865,277
183,284,869,287
184,300,857,283
185,288,858,294
186,293,851,296
187,288,849,303
188,282,855,303
189,280,862,298
190,284,865,291
191,284,869,287
192,304,854,282
193,287,854,299
194,283,860,297
195,292,856,292
196,289,856,295
197,281,862,297
198,284,865,291
199,283,870,287
200,274,885,281
201,291,883,266
202,289,882,269
203,299,869,272
204,283,873,284
205,293,869,278
206,291,867,282
207,291,862,287
208,274,877,289
209,287,879,274
210,283,885,272
211,295,876,269
212,288,877,275
213,291,875,274
214,294,870,276
215,284,875,281
216,285,879,276
217,283,883,274
218,274,898,268
219,284,903,253
220,293,898,249
221,295,891,254
222,282,897,261
223,286,898,256
224,303,882,255
225,301,870,269
226,295,863,282
227,301,851,288
228,290,846,304
229,295,839,306
230,280,845,315
231,280,853,307
232,282,859,299
233,267,881,292
234,296,874,270
235,294,866,280
236,294,860,286
237,292,856,292
238,280,864,296
239,280,871,289
240,284,873,283
241,299,863,278
242,290,862,288
243,273,876,291
244,288,877,275
245,288,873,279
246,274,887,279
247,288,886,266
248,289,885,266
249,297,876,267
250,298,867,275
251,293,863,284
252,290,862,288
253,275,876,289
254,290,872,278
255,287,873,280
256,295,865,280
257,284,867,289
258,287,868,285
259,296,859,285
260,288,858,294
261,285,861,294
262,290,858,292
263,297,848,295
264,288,849,303
265,282,854,304
266,300,843,297
267,286,844,310
268,288,845,307
269,279,854,307
270,283,859,298
271,285,862,293
272,296,855,289
273,289,853,298
274,286,855,299
275,279,865,296
276,302,852,286
277,291,849,300
278,301,835,304
279,284,840,316
280,286,843,311
281,283,849,308
282,279,858,303
283,280,863,297
284,289,862,289
285,276,875,289
286,296,868,276
287,294,863,283
288,294,857,289
289,288,854,298
290,282,861,297
291,277,871,292
292,283,876,281
293,290,874,276
294,280,881,279
295,282,888,270
296,292,885,263
297,284,890,266
298,286,892,262
299,296,885,259
300,301,870,269
301,280,879,281
302,298,870,272
303,295,862,283
304,277,872,291
305,267,893,280
306,283,898,259
307,281,904,255
308,295,898,247
309,288,897,255
310,290,896,254
311,299,884,257
312,293,879,268
313,291,875,274
314,304,858,278
315,285,860,295
316,292,857,291
317,288,856,296
318,302,843,295
319,270,862,308
320,285,864,291
321,285,868,287
322,288,869,283
323,287,871,282
324,287,873,280
325,292,869,279
326,297,861,282
327,296,854,290
328,288,854,298
329,291,852,297
330,295,843,302
331,283,847,310
332,288,847,305
333,289,846,305
334,292,842,306
335,288,843,309
336,303,828,309
337,279,837,324
338,295,830,315
339,284,833,323
340,282,840,318
341,282,846,312
342,278,856,306
343,291,853,296
344,284,858,298
345,287,858,295
346,303,844,293
347,300,829,311
348,289,827,324
349,280,836,324
350,295,830,315
351,281,838,321
352,286,841,313
353,282,848,310
354,291,846,303
355,265,867,308
356,285,870,285
357,288,870,282
358,294,864,282
359,286,865,289
360,278,876,286
361,296,867,277
362,294,859,287
363,285,863,292
364,289,863,288
365,281,871,288
366,296,864,280
367,297,854,289
368,299,844,297
369,284,848,308
370,296,836,308
371,281,841,318
372,289,841,310
373,298,832,310
374,290,831,319
375,298,821,321
376,281,826,333
377,280,834,326
378,293,828,319
379,275,840,325
380,293,835,312
381,269,854,317
382,286,856,298
383,304,841,295
384,275,854,311
385,285,857,298
386,278,865,297
387,283,871,286
388,287,872,281
389,293,866,281
390,291,864,285
391,292,860,288
392,291,855,294
393,297,847,296
394,288,847,305
395,300,836,304
396,287,837,316
397,294,830,316
398,281,838,321
399,272,852,316
400,294,846,300
401,293,841,306
402,277,852,311
403,300,840,300
404,295,833,312
405,278,842,320
406,285,845,310
407,282,849,309
408,300,838,302
409,278,848,314
410,280,855,305
411,269,875,296
412,286,877,277
413,299,866,275
414,285,870,285
415,275,883,282
416,299,872,269
417,279,881,280
418,288,881,271
419,297,873,270
420,277,882,281
421,289,882,269
422,295,876,269
423,296,869,275
424,288,864,288
425,292,861,287
426,293,856,291
427,282,862,296
428,295,854,291
429,278,865,297
430,287,865,288
431,297,854,289
432,285,858,297
433,285,862,293
434,281,870,289
435,289,870,281
436,306,851,283
437,293,846,301
438,273,860,307
439,299,850,291
440,287,850,303
441,280,859,301
442,289,858,293
443,285,861,294
444,285,863,292
445,287,861,292
446,282,865,293
447,290,864,286
448,291,861,288
449,285,864,291
450,290,862,288
451,283,867,290
452,294,862,284
453,297,853,290
454,289,852,299
455,288,853,299
456,292,849,299
457,279,859,302
458,292,853,295
459,284,857,299
460,278,866,296
461,290,864,286
462,286,865,289
463,290,862,288
464,291,859,290
465,284,864,292
466,285,868,287
467,287,869,284
468,274,884,282
469,284,888,268
470,292,884,264
471,280,891,269
472,285,895,260
473,279,904,257
474,290,901,249
475,291,898,251
476,289,896,255
477,307,878,255
478,282,883,275
479,285,886,269
480,307,867,266
481,281,874,285
482,291,870,279
483,298,861,281
484,299,848,293
485,294,843,303
486,300,829,311
487,287,831,322
488,285,835,320
489,284,839,317
490,277,848,315
491,295,840,305
492,291,838,311
493,297,830,313
494,300,819,321
495,284,823,333
496,279,832,329
497,290,829,321
498,276,841,323
499,296,832,312
500,281,838,321
501,290,834,316
502,281,841,318
503,276,853,311
504,284,857,299
505,294,850,296
506,282,856,302
507,286,858,296
508,286,861,293
509,300,850,290
510,283,855,302
511,292,851,297
512,297,843,300
513,292,840,308
514,277,851,312
515,287,853,300
516,285,857,298
517,264,882,294
518,292,878,270
519,272,894,274
520,288,895,257
521,272,911,257
522,305,895,240
523,279,903,258
524,297,894,249
525,287,894,259
526,285,897,258
527,305,880,255
528,286,883,271
529,285,887,268
530,296,879,265
531,294,873,273
532,285,877,278
533,287,879,274
534,303,862,275
535,285,866,289
536,286,868,286
537,294,863,283
538,287,865,288
539,294,858,288
540,300,844,296
541,309,824,307
542,287,826,327
543,272,838,330
544,281,845,314
545,282,852,306
546,284,856,300
547,294,850,296
548,288,849,303
549,284,853,303
550,287,853,300
551,288,852,300
552,297,844,299
553,284,847,309
554,293,842,305
555,303,826,311
556,285,830,325
557,285,833,322
558,284,838,318
559,293,834,313
560,282,841,317
561,282,846,312
562,283,852,305
563,283,856,301
564,285,859,296
565,276,870,294
566,278,879,283
567,273,895,272
568,294,889,257
569,282,895,263
570,292,891,257
571,288,890,262
572,292,887,261
573,289,886,265
574,291,884,265
575,279,894,267
576,291,891,258
577,298,880,262
578,291,878,271
579,279,888,273
580,306,871,263
581,279,881,280
582,301,869,270
583,272,885,283
584,285,889,266
585,298,880,262
586,283,886,271
587,299,875,266
588,289,874,277
589,302,861,277
590,271,877,292
591,293,873,274
592,280,882,278
593,291,878,271
594,283,883,274
595,286,884,270
596,285,887,268
597,300,876,264
598,282,881,277
599,289,881,270
600,293,877,270
601,291,873,276
602,284,878,278
603,291,876,273
604,297,866,277
605,289,865,286
606,292,861,287
607,284,866,290
608,284,871,285
609,294,866,280
610,289,865,286
611,279,874,287
612,282,877,281
613,283,883,274
614,287,884,269
615,297,876,267
616,292,872,276
617,289,871,280
618,279,879,282
619,286,882,272
620,276,895,269
621,289,893,258
622,305,875,260
623,284,878,278
624,275,891,274
625,291,887,262
626,290,885,265
627,279,893,268
628,289,893,258
629,292,888,260
630,298,876,266
631,283,881,276
632,295,873,272
633,282,880,278
634,293,876,271
635,281,883,276
636,294,876,270
637,310,855,275
638,294,849,297
639,294,843,303
640,282,850,308
641,279,858,303
642,299,847,294
643,282,854,304
644,279,863,298
645,293,858,289
646,277,870,293
647,280,878,282
648,288,879,273
649,277,891,272
650,291,889,260
651,279,899,262
652,285,901,254
653,289,900,251
654,287,902,251
655,284,907,249
656,291,904,245
657,304,886,250
658,291,884,265
659,301,871,268
660,291,868,281
661,287,870,283
662,285,873,282
663,285,876,279
664,280,884,276
665,303,868,269
666,295,861,284
667,296,854,290
668,299,843,298
669,280,852,308
670,278,863,299
671,286,866,288
672,281,873,286
673,291,870,279
674,287,870,283
675,299,860,281
676,287,862,291
677,302,849,289
678,293,844,303
679,293,840,307
680,284,845,311
681,294,840,306
682,276,851,313
683,289,851,300
684,299,841,300
685,301,828,311
686,282,834,324
687,293,829,318
688,265,853,322
689,285,857,298
690,283,861,296
