t,q,j,a
0,1440,0,0
1,1235,36,169
2,839,93,508
3,809,146,485
4,812,197,431
5,811,250,379
6,815,299,326
7,818,346,276
8,808,402,230
9,829,439,172
10,832,479,129
11,840,516,84
12,873,540,27
13,906,530,4
14,920,507,13
15,934,481,25
16,943,467,30
17,945,470,25
18,960,463,17
19,964,451,25
20,948,453,39
21,951,461,28
22,952,464,24
23,949,470,21
24,973,464,3
25,1008,432,0
26,1033,402,5
27,1028,391,21
28,1033,389,18
29,1067,366,7
30,1094,346,0
31,1126,314,0
32,1150,290,0
33,1152,263,25
34,1093,256,91
35,957,275,208
36,831,323,286
37,834,354,252
38,823,395,222
39,828,431,181
40,845,457,138
41,849,495,96
42,882,511,47
43,928,508,4
44,958,482,0
45,979,455,6
46,980,439,21
47,992,426,22
48,960,430,50
49,959,440,41
50,965,441,34
51,960,440,40
52,979,434,27
53,972,445,23
54,969,433,38
55,960,425,55
56,958,426,56
57,942,439,59
58,928,454,58
59,925,471,44
60,924,472,44
61,944,464,32
62,957,449,34
63,942,438,60
64,932,461,47
65,910,461,69
66,911,467,62
67,923,472,45
68,943,462,35
69,963,455,22
70,957,461,22
71,979,449,12
72,982,445,13
73,977,435,28
74,969,435,36
75,958,440,42
76,940,449,51
77,929,444,67
78,929,447,64
79,914,469,57
80,911,486,43
81,938,493,9
82,960,466,14
83,973,444,23
84,990,434,16
85,1011,418,11
86,1025,407,8
87,1049,389,2
88,1058,372,10
89,1041,365,34
90,1044,365,31
91,1042,365,33
92,1009,359,72
93,932,373,135
94,900,393,147
95,890,420,130
96,845,453,142
97,850,488,102
98,866,501,73
99,883,518,39
100,904,519,17
101,922,504,14
102,952,486,2
103,975,465,0
104,1000,439,1
105,1021,419,0
106,1028,390,22
107,1037,380,23
108,1013,387,40
109,1016,399,25
110,969,405,66
111,905,434,101
112,859,464,117
113,878,485,77
114,895,493,52
115,921,498,21
116,940,496,4
117,959,480,1
118,976,458,6
119,1003,431,6
120,1028,405,7
121,1055,383,2
122,1069,362,9
123,1084,347,9
124,1124,315,1
125,1145,293,2
126,1146,279,15
127,1084,281,75
128,949,312,179
129,848,344,248
130,831,384,225
131,830,425,185
132,854,443,143
133,850,476,114
134,871,497,72
135,892,503,45
136,926,502,12
137,967,473,0
138,991,448,1
139,1000,422,18
140,1010,406,24
141,990,405,45
142,966,414,60
