t,q,j,a
0,1120,0,0
1,688,14,418
2,627,29,464
3,626,45,449
4,627,60,433
5,632,70,418
6,630,82,408
7,629,95,396
8,628,109,383
9,628,123,369
10,635,129,356
11,637,133,350
12,628,147,345
13,631,158,331
14,632,168,320
15,634,176,310
16,635,182,303
17,642,182,296
18,642,181,297
19,632,191,297
20,640,193,287
21,635,200,285
22,636,206,278
23,635,213,272
24,647,208,265
25,643,207,270
26,640,209,271
27,643,208,269
28,646,204,270
29,642,204,274
30,637,209,274
31,641,210,269
32,640,212,268
33,641,213,266
34,641,214,265
35,638,217,265
36,642,217,261
37,641,218,261
38,638,222,260
39,641,223,256
40,639,225,256
41,634,233,253
42,640,233,247
43,649,226,245
44,639,228,253
45,650,220,250
46,647,215,258
47,641,216,263
48,645,213,262
49,644,211,265
50,642,211,267
51,644,209,267
52,644,207,269
53,645,204,271
54,638,207,275
55,645,204,271
56,645,201,274
57,639,204,277
58,634,212,274
59,650,204,266
60,643,203,274
61,639,206,275
62,638,209,273
63,639,212,269
64,636,218,266
65,635,225,260
66,644,223,253
67,641,224,255
68,648,218,254
69,636,222,262
70,646,218,256
71,639,221,260
72,645,218,257
73,652,208,260
74,643,207,270
75,642,207,271
76,635,213,272
77,635,220,265
78,643,219,258
79,641,220,259
80,640,222,258
81,633,231,256
82,651,222,247
83,652,212,256
84,639,215,266
85,640,217,263
86,644,214,262
87,653,203,264
88,639,205,276
89,641,205,274
90,639,207,274
91,639,210,271
92,638,213,269
93,639,216,265
94,648,209,263
95,640,211,269
96,635,218,267
97,636,223,261
98,637,227,256
99,646,222,252
100,638,226,256
101,636,232,252
102,644,229,247
103,645,225,250
104,643,224,253
105,647,219,254
106,641,220,259
107,637,225,258
108,647,220,253
109,643,219,258
110,640,221,259
111,641,222,257
112,646,217,257
113,641,218,261
114,639,221,260
115,644,219,257
116,635,226,259
117,639,229,252
118,642,229,249
119,638,233,249
120,645,229,246
121,649,222,249
122,640,224,256
123,643,223,254
124,638,226,256
125,648,220,252
126,643,219,258
127,642,219,259
128,642,219,259
129,642,217,261
130,637,221,262
131,653,210,257
132,640,212,268
133,650,204,266
134,649,196,275
135,643,195,282
136,642,195,283
137,644,193,283
138,644,191,285
139,640,193,287
140,648,186,286
141,644,183,293
142,641,184,295
143,645,181,294
144,634,189,297
145,641,190,289
146,636,196,288
147,636,201,283
148,636,207,277
149,636,213,271
150,648,207,265
151,642,207,271
152,640,209,271
153,640,211,269
154,638,215,267
155,641,216,263
156,637,221,262
157,635,228,257
158,640,230,250
159,643,228,249
160,641,229,250
161,639,231,250
162,640,233,247
163,646,229,245
164,638,233,249
165,640,235,245
166,647,230,243
167,644,227,249
168,646,223,251
169,647,218,255
170,640,220,260
171,642,219,259
172,635,226,259
173,643,225,252
174,641,225,254
175,640,227,253
176,644,223,253
177,640,225,255
178,645,222,253
179,638,225,257
180,645,222,253
181,645,219,256
182,640,220,260
183,640,222,258
184,642,222,256
185,638,226,256
186,642,226,252
187,639,228,253
188,649,221,250
189,645,218,257
190,643,215,262
191,645,212,263
192,638,215,267
193,640,217,263
194,637,222,261
195,646,218,256
196,639,221,260
197,640,223,257
198,643,222,255
199,641,223,256
200,642,223,255
201,649,215,256
202,641,215,264
203,638,219,263
204,640,221,259
205,643,220,257
206,640,222,258
207,643,221,256
208,644,219,257
209,642,216,262
210,634,224,262
211,639,226,255
212,645,221,254
213,647,216,257
214,644,214,262
215,644,212,264
216,640,214,266
217,643,213,264
218,649,206,265
219,644,204,272
220,638,208,274
221,646,204,270
222,640,206,274
223,642,206,272
224,641,207,272
225,645,204,271
226,636,209,275
227,643,208,269
228,645,205,270
229,641,206,273
230,648,200,272
231,641,201,278
232,639,204,277
233,641,205,274
234,638,209,273
235,644,207,269
236,638,210,272
237,641,211,268
238,644,209,267
239,640,211,269
240,642,211,267
241,643,210,267
242,648,204,268
243,641,205,274
244,643,203,274
245,646,199,275
246,642,198,280
247,635,205,280
