t,q,j,a
0,1120,0,0
1,237,61,822
2,138,119,863
3,143,175,802
4,146,228,746
5,146,280,694
6,147,331,642
7,156,372,592
8,153,417,550
9,156,458,506
10,149,506,465
11,156,548,416
12,163,583,374
13,159,623,338
14,164,658,298
15,164,693,263
16,169,721,230
17,174,745,201
18,172,775,173
19,184,794,142
20,194,808,118
21,186,826,108
22,191,850,79
23,217,860,43
24,241,867,12
25,290,828,2
26,317,796,7
27,341,768,11
28,367,748,5
29,400,718,2
30,419,696,5
31,454,662,4
32,475,634,11
33,472,628,20
34,421,605,94
35,246,622,252
36,194,626,300
37,189,634,297
38,183,650,287
39,184,665,271
40,194,669,257
41,187,680,253
42,186,692,242
43,182,707,231
44,185,721,214
45,198,719,203
46,171,746,203
47,192,752,176
48,202,748,170
49,191,755,174
50,181,772,167
51,199,775,146
52,176,804,140
53,198,813,109
54,208,817,95
55,226,813,81
56,228,820,72
57,252,812,56
58,273,814,33
59,294,808,18
60,312,803,5
61,353,765,2
62,381,732,7
63,413,702,5
64,442,673,5
65,471,647,2
66,489,627,4
67,523,596,1
68,497,574,49
69,329,578,213
70,193,588,339
71,181,605,334
72,183,618,319
73,183,633,304
74,188,640,292
75,189,648,283
76,185,662,273
77,180,680,260
78,188,691,241
79,185,705,230
80,187,714,219
81,181,731,208
82,190,740,190
83,184,754,182
84,192,761,167
85,186,774,160
86,192,786,142
87,196,799,125
88,211,801,108
89,214,808,98
90,215,809,96
91,208,831,81
92,227,834,59
93,245,833,42
94,273,814,33
95,298,794,28
96,296,790,34
97,278,776,66
98,275,763,82
99,241,781,98
100,241,779,100
101,227,786,107
102,209,787,124
103,193,800,127
104,215,800,105
105,208,815,97
106,217,820,83
107,234,824,62
108,249,813,58
109,247,802,71
110,250,796,74
111,248,802,70
112,261,799,60
113,259,800,61
114,289,792,39
115,271,789,60
116,263,783,74
117,243,784,93
118,214,792,114
119,226,787,107
120,214,791,115
121,217,791,112
122,197,804,119
123,197,813,110
124,197,830,93
125,241,807,72
126,212,819,89
127,233,819,68
128,248,813,59
129,252,819,49
130,284,800,36
131,297,801,22
132,314,775,31
133,302,773,45
134,250,785,85
135,216,799,105
136,209,807,104
137,214,813,93
138,221,811,88
139,233,803,84
140,221,798,101
141,222,795,103
142,205,807,108
143,202,814,104
144,205,822,93
145,211,828,81
146,240,824,56
147,259,811,50
148,266,809,45
149,290,792,38
150,305,778,37
151,292,776,52
152,280,777,63
153,291,762,67
154,250,766,104
155,202,776,142
156,199,786,135
157,209,785,126
158,203,790,127
159,206,798,116
160,206,810,104
161,233,802,85
162,211,806,103
163,217,810,93
164,227,817,76
165,236,822,62
166,264,816,40
167,285,805,30
168,289,797,34
169,279,784,57
170,291,767,62
171,263,758,99
172,232,768,120
173,212,770,138
174,193,786,141
175,211,792,117
176,202,807,111
177,216,813,91
178,224,815,81
179,229,811,80
180,239,803,78
181,216,811,93
182,225,814,81
183,267,806,47
184,310,791,19
185,308,780,32
186,301,776,43
187,268,786,66
188,241,800,79
189,247,798,75
190,250,782,88
191,238,781,101
192,243,769,108
193,212,780,128
194,217,780,123
195,208,786,126
196,224,788,108
197,219,796,105
198,211,803,106
199,210,815,95
200,212,824,84
201,230,817,73
202,239,817,64
203,236,814,70
204,247,818,55
205,252,816,52
206,252,819,49
207,244,818,58
208,248,810,62
209,268,798,54
210,263,788,69
211,252,788,80
212,207,798,115
213,220,789,111
214,191,812,117
215,193,824,103
216,207,832,81
217,227,825,68
218,224,819,77
219,209,836,75
220,226,841,53
221,273,828,19
222,306,807,7
223,321,792,7
224,364,747,9
225,401,712,7
226,430,685,5
227,418,671,31
228,391,658,71
229,338,661,121
230,207,670,243
231,189,681,250
232,191,688,241
233,193,691,236
234,196,692,232
235,171,717,232
236,205,711,204
237,180,729,211
238,186,741,193
239,186,752,182
240,196,755,169
241,196,756,168
242,180,774,166
243,192,779,149
244,200,782,138
245,194,791,135
246,193,800,127
247,200,799,121
248,200,807,113
249,207,811,102
250,202,826,92
251,211,832,77
252,222,836,62
253,247,845,28
254,283,829,8
255,312,803,5
256,355,761,4
257,376,738,6
258,401,708,11
259,422,676,22
260,406,674,40
261,370,662,88
262,221,678,221
263,193,685,242
264,190,693,237
265,184,707,229
266,185,722,213
267,194,726,200
268,188,736,196
269,193,746,181
270,190,760,170
271,196,764,160
272,206,756,158
273,199,757,164
274,202,759,159
275,191,771,158
276,184,789,147
277,199,789,132
278,187,800,133
279,195,818,107
280,217,822,81
281,230,827,63
282,239,832,49
283,261,832,27
284,280,815,25
285,278,810,32
286,295,795,30
287,282,785,53
288,287,761,72
289,270,759,91
290,221,759,140
291,209,761,150
292,217,762,141
293,204,767,149
294,196,776,148
295,207,781,132
296,207,782,131
297,188,800,132
298,214,798,108
299,204,804,112
300,202,811,107
301,215,811,94
302,221,819,80
303,234,810,76
304,245,812,63
305,241,811,68
306,240,809,71
307,256,790,74
308,231,788,101
309,203,807,110
310,204,821,95
311,202,832,86
312,214,844,62
313,232,838,50
314,265,835,20
315,288,822,10
316,314,788,18
317,355,754,11
318,365,730,25
319,330,718,72
320,272,719,129
321,219,719,182
322,194,725,201
323,191,734,195
324,196,739,185
325,202,736,182
326,197,740,183
327,206,739,175
328,211,738,171
329,199,746,175
330,199,760,161
