t,q,j,a
0,1440,0,0
1,1253,27,160
2,835,86,519
3,814,139,487
4,814,193,433
5,815,245,380
6,821,293,326
7,818,343,279
8,820,391,229
9,817,444,179
10,827,492,121
11,855,528,57
12,895,537,8
13,920,520,0
14,938,501,1
15,955,485,0
16,973,466,1
17,994,445,1
18,1016,424,0
19,1038,401,1
20,1061,379,0
21,1090,348,2
22,1114,326,0
23,1139,301,0
24,1164,274,2
25,1192,246,2
26,1221,219,0
27,1240,200,0
28,1256,184,0
29,1270,170,0
30,1290,150,0
31,1309,129,2
32,1329,111,0
33,1348,91,1
34,1361,78,1
35,1354,63,23
36,953,105,382
37,823,151,466
38,822,196,422
39,824,240,376
40,817,292,331
41,813,347,280
42,817,399,224
43,821,445,174
44,818,492,130
45,841,528,71
46,889,545,6
47,908,531,1
48,935,504,1
49,958,481,1
50,978,462,0
51,1000,440,0
52,1014,425,1
53,1030,398,12
54,1018,392,30
55,1001,402,37
56,969,413,58
57,927,428,85
58,921,445,74
59,927,457,56
60,928,477,35
61,937,474,29
62,955,464,21
63,998,442,0
64,1024,410,6
65,1054,385,1
66,1080,360,0
67,1116,324,0
68,1148,292,0
69,1173,266,1
70,1197,243,0
71,1221,219,0
72,1233,207,0
73,1247,193,0
74,1259,181,0
75,1269,170,1
76,1283,157,0
77,1301,139,0
78,1283,135,22
79,1180,163,97
80,896,204,340
81,823,249,368
82,830,288,322
83,823,333,284
84,827,373,240
85,840,401,199
86,829,438,173
87,829,476,135
88,851,506,83
89,866,537,37
90,897,538,5
91,929,511,0
92,947,492,1
93,968,472,0
94,983,453,4
95,998,435,7
96,1010,419,11
97,1038,401,1
98,1062,378,0
99,1085,355,0
100,1118,322,0
101,1137,303,0
102,1150,290,0
103,1173,267,0
104,1198,242,0
105,1220,220,0
106,1245,195,0
107,1263,177,0
108,1298,142,0
109,1321,117,2
110,1339,101,0
111,1345,83,12
112,1135,98,207
113,849,150,441
114,815,202,423
115,826,245,369
116,821,291,328
117,828,332,280
118,824,377,239
119,828,417,195
120,834,450,156
121,834,490,116
122,853,523,64
123,887,536,17
124,904,536,0
125,930,510,0
126,948,492,0
127,968,472,0
128,992,443,5
129,1012,428,0
130,1032,408,0
131,1050,390,0
132,1079,361,0
133,1088,340,12
134,1077,337,26
135,1109,330,1
136,1129,311,0
137,1163,277,0
138,1192,248,0
139,1221,217,2
140,1242,197,1
141,1264,176,0
142,1295,145,0
143,1258,138,44
144,1021,168,251
145,832,205,403
146,823,249,368
147,826,290,324
148,826,333,281
149,819,381,240
150,842,408,190
151,828,449,163
152,840,488,112
153,841,536,63
154,862,564,14
155,893,547,0
156,924,516,0
157,954,486,0
158,984,455,1
159,1009,430,1
160,1039,401,0
161,1052,387,1
162,1085,354,1
163,1102,338,0
164,1126,314,0
165,1153,287,0
166,1172,267,1
167,1191,248,1
168,1214,225,1
169,1228,210,2
170,1249,189,2
171,1224,177,39
172,1029,204,207
