t,q,j,a
0,1280,0,0
1,1150,32,98
2,854,91,335
3,746,150,384
4,749,205,326
5,750,260,270
6,758,306,216
7,754,357,169
8,765,405,110
9,781,447,52
10,811,461,8
11,821,458,1
12,839,441,0
13,856,424,0
14,875,405,0
15,899,381,0
16,901,370,9
17,925,355,0
18,948,332,0
19,966,313,1
20,983,297,0
21,1004,276,0
22,1024,256,0
23,1044,236,0
24,1059,221,0
25,1070,205,5
26,1051,197,32
27,1039,207,34
28,947,227,106
29,829,256,195
30,785,290,205
31,798,312,170
32,784,345,151
33,783,376,121
34,787,417,76
35,812,433,35
36,835,441,4
37,861,419,0
38,886,393,1
39,903,377,0
40,922,358,0
41,940,340,0
42,959,321,0
43,974,304,2
44,981,299,0
45,986,287,7
46,964,284,32
47,982,284,14
48,995,281,4
49,1013,267,0
50,1041,239,0
51,1048,218,14
52,1011,219,50
53,930,245,105
54,818,278,184
55,771,315,194
56,769,356,155
57,790,389,101
58,800,421,59
59,840,431,9
60,865,415,0
61,897,383,0
62,922,357,1
63,940,330,10
64,919,330,31
65,876,350,54
66,876,367,37
67,893,378,9
68,922,356,2
69,944,335,1
70,958,316,6
71,930,315,35
72,920,323,37
73,937,331,12
74,964,316,0
75,981,299,0
76,996,284,0
77,1016,264,0
78,1041,239,0
79,1057,222,1
80,1076,204,0
81,1090,187,3
82,1073,173,34
83,1015,181,84
84,836,218,226
85,753,269,258
86,762,311,207
87,773,342,165
88,779,374,127
89,778,422,80
90,799,452,29
91,843,437,0
92,860,418,2
93,876,404,0
94,899,381,0
95,925,355,0
96,937,338,5
97,964,316,0
98,971,307,2
99,988,292,0
100,1009,267,4
101,998,266,16
102,1001,261,18
103,1004,264,12
104,1020,260,0
105,966,260,54
106,939,267,74
107,870,304,106
108,809,337,134
109,800,366,114
110,823,380,77
111,853,400,27
112,892,388,0
113,907,369,4
114,931,349,0
115,949,330,1
116,973,307,0
117,988,291,1
118,1000,280,0
119,1017,263,0
120,1033,247,0
121,1043,237,0
122,1058,222,0
123,1072,208,0
124,1081,199,0
125,1100,180,0
126,1104,175,1
127,1119,161,0
128,1129,151,0
129,1145,135,0
130,1157,119,4
131,1116,128,36
132,951,163,166
133,780,203,297
134,768,240,272
135,760,284,236
136,775,316,189
137,775,361,144
138,786,401,93
139,818,425,37
140,849,431,0
141,873,406,1
142,895,385,0
143,911,369,0
144,931,349,0
145,938,341,1
146,950,330,0
147,969,311,0
148,990,290,0
149,981,283,16
150,967,281,32
151,945,291,44
152,949,309,22
153,940,316,24
154,939,315,26
155,913,320,47
156,880,336,64
157,868,358,54
158,865,376,39
159,867,386,27
160,914,363,3
161,940,339,1
162,944,320,16
163,924,309,47
164,889,317,74
165,846,348,86
166,839,377,64
167,846,402,32
168,843,411,26
169,857,413,10
170,885,395,0
171,899,381,0
172,921,359,0
173,949,331,0
174,967,313,0
175,972,299,9
176,977,292,11
177,994,284,2
178,1011,269,0
179,1033,247,0
180,1057,223,0
181,1077,203,0
182,1095,184,1
183,1094,181,5
184,1106,174,0
185,1120,159,1
186,1142,137,1
187,1164,116,0
188,1182,97,1
189,1190,90,0
190,1194,83,3
191,1186,79,15
192,1013,110,157
193,812,151,317
194,752,204,324
195,760,247,273
196,756,296,228
197,752,348,180
198,767,390,123
199,777,429,74
200,809,448,23
201,828,448,4
202,849,431,0
203,860,420,0
204,886,394,0
205,906,374,0
206,930,350,0
207,946,334,0
208,967,312,1
209,980,300,0
210,999,281,0
211,1022,258,0
212,1030,249,1
213,1041,239,0
214,1059,221,0
215,1073,204,3
216,1097,182,1
217,1047,179,54
218,923,207,150
219,772,246,262
220,767,286,227
221,773,316,191
222,770,351,159
223,783,381,116
224,796,406,78
225,812,431,37
226,840,431,9
227,859,421,0
228,880,400,0
229,892,388,0
230,912,368,0
231,932,348,0
232,949,331,0
233,964,316,0
234,981,299,0
235,999,281,0
236,1015,265,0
237,1034,246,0
238,1047,233,0
239,1065,215,0
240,1081,199,0
241,1103,177,0
242,1115,158,7
243,1102,153,25
244,1066,162,52
245,923,192,165
246,787,230,263
247,766,266,248
248,764,305,211
249,764,345,171
250,777,386,117
251,787,423,70
252,803,455,22
253,833,447,0
254,855,425,0
255,872,408,0
256,889,387,4
257,894,374,12
258,924,356,0
259,946,334,0
260,962,317,1
261,983,297,0
262,1001,279,0
263,1020,258,2
264,1038,242,0
265,1051,229,0
266,1068,211,1
267,1080,198,2
268,1100,180,0
269,1112,168,0
270,1122,157,1
271,1133,147,0
272,1151,129,0
273,1169,110,1
274,1188,92,0
275,1198,81,1
276,1207,72,1
277,1222,58,0
278,1237,43,0
279,1238,41,1
280,1240,40,0
281,1241,39,0
282,1243,36,1
283,1237,41,2
284,1236,44,0
285,1161,53,66
286,924,97,259
287,757,151,372
288,753,202,325
289,753,253,274
290,752,301,227
291,756,350,174
292,762,396,122
293,775,437,68
294,797,470,13
295,825,455,0
296,836,444,0
297,858,422,0
298,877,397,6
