t,q,j,a
0,1440,0,0
1,1402,26,12
2,1396,42,2
3,1398,42,0
4,1397,43,0
5,1398,42,0
6,1399,41,0
7,1397,43,0
8,1398,42,0
9,1401,39,0
10,1402,36,2
11,1399,40,1
12,1399,41,0
13,1400,40,0
14,1402,38,0
15,1401,39,0
16,1402,37,1
17,1401,39,0
18,1404,36,0
19,1404,34,2
20,1407,33,0
21,1405,34,1
22,1404,36,0
23,1404,36,0
24,1404,35,1
25,1406,33,1
26,1406,34,0
27,1406,34,0
28,1406,33,1
29,1406,34,0
30,1405,35,0
31,1405,34,1
32,1406,34,0
33,1404,36,0
34,1406,34,0
35,1397,38,5
36,1398,42,0
37,1400,40,0
38,1400,40,0
39,1401,39,0
40,1400,39,1
41,1402,38,0
42,1400,39,1
43,1402,38,0
44,1403,37,0
45,1403,37,0
46,1403,36,1
47,1379,43,18
48,1195,79,166
49,830,136,474
50,809,185,446
51,807,236,397
52,810,284,346
53,819,324,297
54,815,367,258
55,810,416,214
56,819,454,167
57,821,490,129
58,837,521,82
59,866,552,22
60,890,550,0
61,910,530,0
62,943,497,0
63,976,463,1
64,994,445,1
65,1020,420,0
66,1045,395,0
67,1069,371,0
68,1096,343,1
69,1111,329,0
70,1142,298,0
71,1164,276,0
72,1192,248,0
73,1214,226,0
74,1234,206,0
75,1259,181,0
76,1275,165,0
77,1304,136,0
78,1323,117,0
79,1330,110,0
80,1351,89,0
81,1363,76,1
82,1373,67,0
83,1384,55,1
84,1395,44,1
85,1397,43,0
86,1400,40,0
87,1404,36,0
88,1407,32,1
89,1406,34,0
90,1407,33,0
91,1405,35,0
92,1402,38,0
93,1405,35,0
94,1405,35,0
95,1404,35,1
96,1405,35,0
97,1404,36,0
98,1403,37,0
99,1407,32,1
100,1405,35,0
101,1404,36,0
102,1402,38,0
103,1408,32,0
104,1401,38,1
105,1404,36,0
106,1404,36,0
107,1402,38,0
108,1405,35,0
109,1402,37,1
110,1406,34,0
111,1402,38,0
112,1402,38,0
113,1403,37,0
114,1408,30,2
115,1401,38,1
116,1402,38,0
117,1406,34,0
118,1406,33,1
119,1403,37,0
120,1401,39,0
121,1403,37,0
122,1402,38,0
123,1403,37,0
124,1405,35,0
125,1407,32,1
126,1406,33,1
127,1402,37,1
128,1405,35,0
129,1403,36,1
130,1403,36,1
131,1407,33,0
132,1405,32,3
133,1318,52,70
134,964,106,370
135,807,157,476
136,805,210,425
137,806,261,373
138,811,309,320
139,810,358,272
140,806,410,224
141,814,454,172
142,825,489,126
143,831,521,88
144,874,544,22
145,902,537,1
146,932,508,0
147,950,490,0
148,966,473,1
149,1005,434,1
150,1024,416,0
151,1044,396,0
152,1068,371,1
153,1089,350,1
154,1120,320,0
155,1140,300,0
156,1160,280,0
157,1181,258,1
158,1207,233,0
159,1231,208,1
160,1260,180,0
161,1282,158,0
162,1302,138,0
163,1325,115,0
164,1336,103,1
165,1352,87,1
166,1365,75,0
167,1379,61,0
168,1389,51,0
169,1391,49,0
170,1394,46,0
171,1397,43,0
172,1403,36,1
173,1401,38,1
174,1404,36,0
175,1403,37,0
176,1403,37,0
177,1396,42,2
178,1398,42,0
179,1397,42,1
180,1182,71,187
181,815,128,497
182,804,181,455
183,805,234,401
184,811,281,348
185,813,326,301
186,814,368,258
187,813,412,215
188,817,453,170
189,812,499,129
190,826,545,69
191,862,568,10
192,889,550,1
193,915,525,0
194,939,501,0
195,976,464,0
196,993,445,2
197,1019,421,0
198,1044,396,0
199,1063,377,0
200,1088,352,0
201,1114,326,0
202,1140,299,1
203,1163,277,0
204,1189,251,0
205,1210,230,0
206,1242,198,0
207,1264,176,0
