t,q,j,a
0,1440,0,0
1,280,57,1103
2,183,114,1143
3,188,166,1086
4,184,223,1033
5,186,277,977
6,197,318,925
7,195,364,881
8,195,408,837
9,196,450,794
10,205,485,750
11,201,524,715
12,198,566,676
13,206,600,634
14,204,636,600
15,208,668,564
16,209,698,533
17,212,726,502
18,221,746,473
19,219,768,453
20,209,800,431
21,226,813,401
22,235,817,388
23,231,827,382
24,226,841,373
25,233,849,358
26,238,852,350
27,237,854,349
28,240,853,347
29,240,852,348
30,235,854,351
31,238,856,346
32,240,856,344
33,243,853,344
34,228,866,346
35,237,869,334
36,247,862,331
37,247,855,338
38,232,863,345
39,239,864,337
40,241,864,335
41,252,851,337
42,242,847,351
43,239,848,353
44,238,850,352
45,234,855,351
46,248,846,346
47,236,851,353
48,241,850,349
49,217,873,350
50,243,869,328
51,246,862,332
52,217,886,337
53,238,889,313
54,240,889,311
55,237,892,311
56,241,891,308
57,251,879,310
58,248,870,322
59,238,873,329
60,246,868,326
61,237,871,332
62,229,882,329
63,246,877,317
64,253,864,323
65,233,872,335
66,251,860,329
67,238,861,341
68,237,864,339
69,235,870,335
70,238,872,330
71,246,864,330
72,240,864,336
73,247,857,336
74,237,860,343
75,244,857,339
76,242,855,343
77,236,860,344
78,242,858,340
79,241,857,342
80,232,865,343
81,246,858,336
82,241,858,341
83,240,857,343
84,228,870,342
85,247,863,330
86,239,864,337
87,237,866,337
88,241,864,335
89,243,862,335
90,246,857,337
91,245,850,345
92,247,844,349
93,269,816,355
94,239,818,383
95,231,828,381
96,235,834,371
97,245,830,365
98,230,839,371
99,230,848,362
100,252,837,351
101,222,855,363
102,227,868,345
103,241,868,331
104,245,863,332
105,239,862,339
106,241,862,337
107,253,850,337
108,241,849,350
109,238,851,351
110,242,848,350
111,227,862,351
112,246,857,337
113,231,864,345
114,245,860,335
115,241,860,339
116,231,869,340
117,235,872,333
118,242,871,327
119,253,857,330
120,223,874,343
121,237,878,325
122,240,877,323
123,249,869,322
124,231,879,330
125,245,874,321
126,248,866,326
127,246,858,336
128,229,868,343
129,233,876,331
130,237,879,324
131,244,875,321
132,235,880,325
133,230,888,322
134,244,884,312
135,257,864,319
136,233,871,336
137,238,873,329
138,238,874,328
139,248,865,327
140,231,873,336
141,237,873,330
142,230,883,327
143,247,875,318
144,228,887,325
145,248,880,312
146,252,867,321
147,240,864,336
148,238,865,337
149,239,866,335
150,250,856,334
151,248,848,344
152,230,859,351
153,241,855,344
154,232,864,344
155,251,852,337
156,237,853,350
