t,q,j,a
0,640,0,0
1,620,17,3
2,621,19,0
3,620,20,0
4,621,19,0
5,621,19,0
6,620,19,1
7,619,21,0
8,622,18,0
9,618,22,0
10,619,21,0
11,619,21,0
12,619,21,0
13,619,21,0
14,619,21,0
15,618,22,0
16,623,17,0
17,618,21,1
18,617,23,0
19,617,23,0
20,619,20,1
21,619,21,0
22,601,26,13
23,550,47,43
24,502,80,58
25,457,119,64
26,446,164,30
27,448,185,7
28,454,185,1
29,460,180,0
30,464,175,1
31,471,169,0
32,476,164,0
33,482,158,0
34,487,153,0
35,493,147,0
36,498,140,2
37,500,139,1
38,503,136,1
39,510,129,1
40,519,121,0
41,527,113,0
42,533,107,0
43,541,99,0
44,546,94,0
45,553,86,1
46,530,87,23
47,499,102,39
48,495,131,14
49,503,132,5
50,512,128,0
51,521,119,0
52,531,109,0
53,547,93,0
54,552,88,0
55,544,83,13
56,513,93,34
57,489,116,35
58,493,142,5
59,500,140,0
60,502,137,1
61,512,128,0
62,516,121,3
63,523,117,0
64,526,113,1
65,527,113,0
66,531,109,0
67,540,100,0
68,544,96,0
69,550,90,0
70,543,92,5
71,550,90,0
72,555,83,2
73,560,80,0
74,565,75,0
75,577,63,0
76,584,56,0
77,586,54,0
78,586,53,1
79,590,50,0
80,593,47,0
81,591,45,4
82,556,53,31
83,511,74,55
84,473,113,54
85,464,147,29
86,465,166,9
87,473,166,1
88,484,156,0
89,484,156,0
90,492,148,0
91,498,142,0
92,500,140,0
93,513,127,0
94,516,124,0
95,519,120,1
96,525,115,0
97,531,109,0
98,538,102,0
99,541,99,0
100,541,99,0
101,548,92,0
102,557,83,0
103,563,77,0
104,572,68,0
105,578,62,0
106,586,53,1
107,591,48,1
108,597,43,0
109,602,38,0
110,604,36,0
111,606,33,1
112,612,27,1
113,613,27,0
114,616,24,0
115,618,22,0
116,617,23,0
117,616,24,0
118,616,24,0
119,613,22,5
120,577,36,27
121,580,52,8
122,583,54,3
123,583,56,1
124,582,57,1
125,583,57,0
126,583,56,1
127,583,56,1
128,578,61,1
129,548,70,22
130,542,89,9
131,536,99,5
132,542,98,0
133,546,94,0
134,546,94,0
135,551,89,0
136,553,87,0
137,559,81,0
138,559,78,3
139,566,74,0
140,569,71,0
141,572,68,0
142,576,64,0
143,578,61,1
144,582,58,0
145,575,54,11
146,554,70,16
147,544,85,11
148,559,81,0
149,565,75,0
150,571,69,0
151,578,62,0
152,579,61,0
153,591,49,0
154,588,52,0
155,591,49,0
156,593,47,0
157,596,44,0
158,599,41,0
159,586,44,10
160,567,56,17
161,573,67,0
162,573,67,0
163,577,63,0
164,580,59,1
165,579,60,1
166,582,58,0
167,583,57,0
168,582,55,3
169,587,53,0
170,589,51,0
171,590,50,0
172,595,45,0
173,594,46,0
174,597,43,0
175,600,40,0
176,602,38,0
177,605,34,1
178,608,32,0
179,608,32,0
180,611,29,0
181,612,28,0
182,615,25,0
183,617,23,0
184,616,24,0
185,618,22,0
186,622,18,0
187,623,16,1
188,623,15,2
189,613,24,3
190,616,24,0
191,614,25,1
192,614,26,0
193,613,27,0
194,613,27,0
195,614,26,0
196,615,24,1
197,616,23,1
198,579,39,22
199,538,64,38
200,527,88,25
201,507,109,24
202,511,126,3
203,519,121,0
204,527,113,0
205,531,109,0
206,536,104,0
207,542,98,0
208,544,96,0
209,548,92,0
210,547,93,0
211,547,91,2
212,544,96,0
213,547,92,1
214,547,93,0
215,563,77,0
216,564,76,0
217,565,75,0
218,570,69,1
219,573,67,0
220,579,61,0
221,583,56,1
222,587,53,0
223,592,48,0
224,560,50,30
225,524,73,43
226,530,97,13
227,511,110,19
228,519,119,2
229,525,114,1
230,528,112,0
231,531,108,1
232,536,104,0
233,541,99,0
234,546,94,0
235,551,89,0
236,551,89,0
237,555,85,0
238,558,82,0
239,554,82,4
240,555,83,2
241,555,84,1
242,562,78,0
243,566,73,1
244,571,69,0
245,574,66,0
246,581,59,0
247,564,60,16
248,533,75,32
249,547,91,2
250,551,88,1
251,561,79,0
252,546,77,17
253,536,92,12
254,531,104,5
255,537,103,0
256,542,97,1
257,545,95,0
258,547,93,0
259,549,90,1
260,556,84,0
261,558,81,1
262,563,77,0
263,550,81,9
264,559,81,0
265,563,77,0
266,569,71,0
267,572,68,0
268,578,62,0
269,580,59,1
270,582,58,0
271,586,54,0
272,588,52,0
273,591,49,0
274,598,42,0
275,604,36,0
276,608,31,1
277,607,33,0
278,608,32,0
279,608,32,0
280,613,27,0
281,612,28,0
282,614,26,0
283,618,22,0
284,616,24,0
285,618,21,1
286,619,20,1
287,620,20,0
288,620,19,1
289,621,19,0
290,620,20,0
291,619,21,0
