t,q,j,a
0,1440,0,0
1,275,60,1105
2,157,118,1165
3,159,175,1106
4,164,227,1049
5,172,271,997
6,164,322,954
7,172,364,904
8,162,417,861
9,167,465,808
10,176,503,761
11,169,550,721
12,178,588,674
13,185,618,637
14,178,655,607
15,194,677,569
16,185,707,548
17,182,740,518
18,181,772,487
19,199,789,452
20,190,814,436
21,189,840,411
22,196,860,384
23,212,864,364
24,225,855,360
25,199,872,369
26,202,886,352
27,212,890,338
28,220,886,334
29,245,857,338
30,216,857,367
31,214,858,368
32,220,854,366
33,227,842,371
34,225,832,383
35,208,839,393
36,217,838,385
37,221,833,386
38,208,839,393
39,211,843,386
40,208,850,382
41,203,863,374
42,226,853,361
43,222,846,372
44,211,850,379
45,209,857,374
46,216,855,369
47,212,857,371
48,210,860,370
49,205,869,366
50,195,888,357
51,218,883,339
52,206,891,343
53,218,888,334
54,208,895,337
55,213,898,329
56,223,891,326
57,212,893,335
58,219,889,332
59,218,885,337
60,208,893,339
61,216,892,332
62,223,885,332
63,219,882,339
64,221,876,343
65,208,883,349
66,215,883,342
67,209,889,342
68,231,871,338
69,219,868,353
70,208,874,358
71,209,878,353
72,211,883,346
73,216,882,342
74,211,885,344
75,206,891,343
76,221,885,334
77,216,885,339
78,196,902,342
79,213,905,322
80,224,897,319
81,222,890,328
82,212,893,335
83,225,883,332
84,210,888,342
85,222,882,336
86,206,892,342
87,217,889,334
88,211,894,335
89,216,894,330
90,208,901,331
91,216,901,323
92,225,891,324
93,239,867,334
94,218,865,357
95,215,864,361
96,211,868,361
97,214,869,357
98,204,880,356
99,207,889,344
100,213,890,337
101,215,891,334
102,224,878,338
103,218,874,348
104,228,860,352
105,228,847,365
106,208,855,377
107,214,856,370
108,215,857,368
109,212,861,367
110,220,856,364
111,217,854,369
112,206,864,370
113,209,869,362
114,206,879,355
115,219,876,345
116,213,879,348
117,209,884,347
118,212,888,340
119,226,877,337
120,228,864,348
121,212,866,362
122,218,863,359
123,220,856,364
124,209,863,368
125,219,859,362
126,224,850,366
127,222,844,374
128,211,849,380
129,228,835,377
130,209,842,389
131,210,847,383
132,209,854,377
133,218,852,370
134,206,861,373
135,216,859,365
136,207,868,365
137,216,866,358
138,222,860,358
139,221,854,365
140,212,858,370
141,207,864,369
142,209,871,360
143,221,866,353
144,222,860,358
145,209,865,366
146,218,863,359
147,226,852,362
148,213,855,372
149,226,843,371
150,223,836,381
151,205,844,391
152,212,845,383
153,215,846,379
154,223,838,379
155,224,827,389
156,209,834,397
157,222,826,392
158,210,831,399
159,201,843,396
160,213,846,381
161,210,852,378
162,218,849,373
163,213,850,377
164,221,845,374
165,211,849,380
166,209,856,375
167,213,858,369
168,209,864,367
169,208,872,360
170,226,862,352
171,192,886,362
172,215,885,340
173,208,891,341
174,217,890,333
175,215,888,337
176,225,879,336
177,215,879,346
178,226,867,347
179,207,875,358
180,216,874,350
181,212,877,351
182,220,871,349
183,215,871,354
184,209,878,353
185,206,887,347
186,222,880,338
187,210,886,344
188,218,884,338
189,206,893,341
190,219,890,331
191,219,884,337
192,221,879,340
193,216,879,345
194,215,878,347
195,208,885,347
196,218,883,339
197,223,873,344
198,218,871,351
199,224,863,353
200,222,857,361
201,221,852,367
202,216,852,372
203,223,845,372
204,211,850,379
205,208,858,374
206,225,849,366
207,219,846,375
208,212,848,380
209,207,857,376
210,218,854,368
211,212,858,370
212,205,869,366
213,219,863,358
214,208,869,363
215,229,854,357
216,205,865,370
217,205,874,361
218,218,871,351
219,207,878,355
220,217,876,347
221,208,883,349
222,218,879,343
223,219,875,346
224,212,879,349
225,217,877,346
226,221,871,348
227,224,862,354
228,223,853,364
229,207,861,372
230,219,858,363
231,218,854,368
232,217,851,372
233,202,865,373
234,210,871,359
235,215,872,353
236,220,866,354
237,209,873,358
238,228,861,351
239,208,868,364
240,200,883,357
241,217,882,341
242,207,891,342
243,214,893,333
244,214,895,331
245,218,893,329
246,217,891,332
247,214,892,334
248,211,897,332
249,226,887,327
250,209,893,338
251,218,891,331
252,210,896,334
253,219,893,328
254,219,890,331
255,215,891,334
256,233,874,333
257,211,878,351
258,219,874,347
259,216,873,351
260,212,876,352
261,218,873,349
262,223,864,353
263,200,878,362
264,216,877,347
265,218,875,347
266,231,860,349
267,203,873,364
268,220,868,352
269,215,867,358
270,218,864,358
271,204,875,361
272,214,877,349
273,220,873,347
274,214,875,351
275,214,876,350
276,221,871,348
277,221,865,354
278,214,865,361
279,210,871,359
280,226,861,353
281,206,869,365
282,222,862,356
283,215,862,363
284,211,867,362
285,215,868,357
286,214,869,357
287,199,886,355
288,220,879,341
289,210,884,346
290,202,898,340
291,220,893,327
292,218,889,333
293,211,893,336
294,214,894,332
295,203,907,330
296,215,906,319
297,201,921,318
298,224,913,303
299,212,916,312
300,226,906,308
301,229,893,318
302,233,876,331
303,226,863,351
304,211,865,364
305,218,861,361
306,206,871,363
307,217,869,354
308,215,870,355
309,213,872,355
310,203,885,352
311,224,875,341
312,220,869,351
313,199,883,358
314,207,892,341
315,205,900,335
316,205,910,325
317,227,898,315
318,228,884,328
319,212,887,341
320,223,878,339
321,216,876,348
322,213,879,348
323,223,872,345
324,221,866,353
325,211,871,358
326,243,844,353
327,218,841,381
328,224,832,384
329,210,838,392
330,230,824,386
331,209,829,402
332,213,832,395
333,222,824,394
334,220,818,402
335,199,833,408
336,220,828,392
337,215,829,396
338,224,820,396
339,230,803,407
340,212,807,421
341,200,820,420
342,215,819,406
343,208,826,406
344,205,837,398
345,213,840,387
346,203,852,385
347,221,846,373
348,212,850,378
349,221,844,375
350,204,855,381
351,209,861,370
352,218,857,365
353,208,863,369
354,217,862,361
355,213,864,363
356,216,863,361
357,228,850,362
358,221,843,376
359,209,850,381
360,214,851,375
361,208,858,374
362,220,854,366
363,203,865,372
364,215,866,359
365,233,847,360
366,210,853,377
367,210,858,372
368,212,861,367
369,215,860,365
370,226,849,365
371,213,852,375
372,216,852,372
373,208,860,372
374,210,865,365
375,211,869,360
376,216,868,356
377,214,866,360
378,213,868,359
379,216,868,356
380,217,866,357
381,227,855,358
382,210,860,370
383,201,874,365
384,210,880,350
385,222,873,345
386,204,885,351
387,216,885,339
388,217,884,339
389,214,885,341
390,217,883,340
391,216,882,342
392,210,887,343
393,215,887,338
394,223,880,337
395,207,888,345
396,224,880,336
397,216,879,345
398,220,874,346
399,215,875,350
400,233,858,349
401,219,853,368
402,224,840,376
403,196,859,385
404,211,864,365
405,229,851,360
406,214,851,375
407,224,842,374
408,199,857,384
409,211,862,367
410,217,859,364
411,223,850,367
412,217,848,375
413,203,858,379
414,219,855,366
415,209,860,371
416,216,858,366
417,217,856,367
418,199,873,368
419,225,863,352
420,215,864,361
421,214,866,360
422,207,872,361
423,224,863,353
424,212,867,361
425,219,863,358
426,207,871,362
427,215,871,354
428,207,880,353
429,213,881,346
430,218,879,343
431,218,877,345
432,222,870,348
433,209,877,354
434,210,881,349
435,224,870,346
436,215,871,354
437,216,871,353
438,208,877,355
439,221,871,348
440,220,866,354
441,226,851,363
442,218,847,375
443,216,845,379
444,212,848,380
445,204,860,376
446,198,877,365
447,209,884,347
448,208,892,340
449,216,892,332
450,227,880,333
451,221,875,344
452,219,871,350
453,203,882,355
454,215,882,343
455,214,884,342
456,203,896,341
457,222,890,328
458,226,877,337
459,217,876,347
460,223,867,350
461,221,860,359
462,212,863,365
463,217,860,363
464,213,862,365
465,218,860,362
466,219,857,364
467,211,862,367
468,211,866,363
469,218,863,359
470,211,868,361
471,208,876,356
472,218,874,348
473,210,879,351
474,202,892,346
475,223,883,334
476,211,886,343
477,208,892,340
478,213,894,333
479,221,888,331
480,217,887,336
481,215,887,338
482,207,892,341
483,212,896,332
484,208,903,329
485,211,908,321
486,232,891,317
487,218,888,334
488,228,876,336
489,211,880,349
490,207,888,345
491,224,880,336
492,219,877,344
493,231,861,348
494,216,861,363
495,216,861,363
496,210,865,365
497,217,862,361
498,212,866,362
499,208,874,358
500,213,877,350
501,228,863,349
502,229,849,362
503,213,852,375
504,226,841,373
505,203,851,386
506,204,862,374
507,222,853,365
508,206,863,371
509,215,863,362
510,215,864,361
511,215,865,360
512,199,881,360
513,216,880,344
514,214,881,345
515,220,876,344
516,216,875,349
517,219,870,351
518,212,874,354
519,222,866,352
520,207,874,359
521,216,874,350
522,224,866,350
523,215,864,361
524,223,856,361
525,211,861,368
526,212,864,364
527,223,857,360
528,221,850,369
529,215,850,375
530,220,846,374
531,227,833,380
532,208,841,391
533,204,852,384
534,210,858,372
535,214,859,367
536,227,848,365
537,212,851,377
538,207,859,374
539,223,851,366
540,215,852,373
541,210,857,373
542,219,853,368
543,216,851,373
544,206,860,374
545,207,868,365
546,214,868,358
547,213,870,357
548,222,864,354
549,214,866,360
550,214,868,358
551,220,862,358
552,210,868,362
553,206,877,357
554,215,875,350
555,228,863,349
556,213,863,364
557,219,859,362
558,210,865,365
559,206,875,359
560,212,879,349
561,221,872,347
562,219,867,354
563,204,879,357
564,223,871,346
565,231,855,354
566,223,846,371
567,216,844,380
568,213,847,380
569,197,864,379
570,223,856,361
571,215,856,369
572,216,856,368
573,198,873,369
574,230,857,353
575,209,863,368
576,212,865,363
577,218,860,362
578,214,862,364
579,224,853,363
580,206,861,373
581,205,872,363
582,211,876,353
583,221,871,348
584,224,858,358
585,222,851,367
586,208,857,375
587,209,864,367
588,207,872,361
589,212,876,352
590,224,866,350
591,218,861,361
592,214,861,365
593,225,851,364
594,209,857,374
595,215,857,368
596,218,855,367
597,213,854,373
598,207,862,371
599,217,861,362
600,206,871,363
601,210,876,354
602,214,876,350
603,209,883,348
604,208,889,343
605,229,876,335
606,225,867,348
607,224,858,358
608,203,871,366
609,218,868,354
610,209,873,358
611,229,860,351
612,216,860,364
613,217,858,365
614,222,852,366
615,213,855,372
616,216,854,370
617,205,865,370
618,216,864,360
619,214,864,362
620,218,861,361
621,210,866,364
622,223,858,359
623,215,858,367
624,208,864,368
625,218,861,361
626,210,866,364
627,211,869,360
628,215,869,356
629,210,875,355
630,225,865,350
631,213,867,360
632,213,870,357
633,216,870,354
634,206,879,355
635,227,868,345
636,219,864,357
637,223,857,360
638,203,866,371
639,221,860,359
640,217,858,365
641,206,867,367
642,208,874,358
643,207,879,354
644,217,877,346
645,216,875,349
646,214,875,351
647,212,878,350
648,214,878,348
649,219,873,348
650,216,873,351
651,211,878,351
652,215,878,347
653,226,866,348
654,219,863,358
655,217,862,361
656,206,870,364
657,215,871,354
658,209,877,354
659,216,876,348
660,222,869,349
661,221,864,355
662,215,865,360
663,202,875,363
664,215,871,354
665,209,878,353
666,212,881,347
667,223,872,345
668,212,875,353
669,217,873,350
670,206,883,351
671,211,886,343
672,237,864,339
673,202,878,360
674,219,874,347
675,207,882,351
676,207,891,342
677,232,873,335
678,202,886,352
679,209,893,338
680,216,893,331
681,212,897,331
682,210,902,328
683,220,897,323
684,221,890,329
685,235,870,335
686,215,871,354
687,209,873,358
688,216,873,351
689,199,887,354
690,213,889,338
691,220,884,336
692,220,878,342
693,203,891,346
694,208,898,334
695,214,900,326
696,222,893,325
697,224,883,333
698,220,878,342
699,227,865,348
700,229,852,359
701,215,853,372
702,214,855,371
703,213,856,371
704,228,842,370
705,210,848,382
706,197,867,376
707,216,866,358
708,224,856,360
709,207,865,368
710,209,868,363
711,219,863,358
712,209,867,364
713,207,876,357
714,224,867,349
715,208,873,359
716,219,870,351
717,212,873,355
718,218,871,351
719,208,878,354
720,214,878,348
721,205,889,346
722,209,895,336
723,228,883,329
724,214,885,341
725,223,878,339
726,213,881,346
727,206,891,343
728,233,873,334
729,215,874,351
730,207,880,353
731,234,862,344
732,213,865,362
733,208,870,362
734,222,864,354
735,217,862,361
736,218,859,363
737,210,864,366
738,214,864,362
739,221,858,361
740,214,859,367
741,224,848,368
742,215,847,378
743,218,845,377
744,213,845,382
745,226,834,380
746,220,830,390
747,212,834,394
748,204,844,392
749,224,836,380
750,212,838,390
751,218,836,386
752,208,841,391
753,223,832,385
754,217,828,395
755,208,836,396
756,233,818,389
757,216,818,406
758,194,840,406
759,215,841,384
760,212,844,384
