t,q,j,a
0,1120,0,0
1,1093,15,12
2,959,38,123
3,675,79,366
4,637,116,367
5,643,147,330
6,645,174,301
7,650,197,273
8,656,211,253
9,673,212,235
10,662,224,234
11,671,227,222
12,687,213,220
13,679,207,234
14,669,213,238
15,671,217,232
16,667,223,230
17,672,226,222
18,672,228,220
19,669,234,217
20,679,228,213
21,686,219,215
22,683,210,227
23,660,226,234
24,672,226,222
25,667,232,221
26,687,220,213
27,670,225,225
28,680,221,219
29,657,238,225
30,673,240,207
31,672,246,202
32,686,238,196
33,678,239,203
34,683,230,207
35,668,238,214
36,680,231,209
37,679,225,216
38,677,225,218
39,669,232,219
40,676,232,212
41,687,222,211
42,686,211,223
43,680,205,235
44,658,221,241
45,680,214,226
46,657,230,233
47,680,225,215
48,678,220,222
49,675,220,225
50,674,221,225
51,662,236,222
52,673,236,211
53,681,229,210
54,670,233,217
55,669,236,215
56,673,237,210
57,676,241,203
58,703,225,192
59,678,221,221
60,666,228,226
61,673,228,219
62,672,227,221
63,678,227,215
64,672,229,219
65,686,216,218
66,674,218,228
67,677,211,232
68,664,216,240
69,668,227,225
70,670,233,217
71,674,236,210
72,673,236,211
73,674,237,209
74,685,227,208
75,676,226,218
76,683,218,219
77,666,228,226
78,662,240,218
79,686,233,201
80,690,218,212
81,667,225,228
82,675,223,222
83,675,224,221
84,677,220,223
85,670,223,227
86,666,231,223
87,674,234,212
88,673,238,209
89,675,237,208
90,671,240,209
91,676,237,207
92,685,226,209
93,675,227,218
94,679,222,219
95,674,224,222
96,672,228,220
97,681,223,216
98,669,226,225
99,673,226,221
100,683,217,220
101,669,223,228
102,673,223,224
103,678,222,220
104,685,210,225
105,672,212,236
106,665,220,235
107,676,222,222
108,659,239,222
109,674,240,206
110,700,215,205
111,680,212,228
112,670,217,233
113,669,218,233
114,670,222,228
115,670,228,222
116,676,224,220
117,662,237,221
118,672,238,210
119,674,239,207
120,679,249,192
121,681,250,189
122,674,248,198
123,683,238,199
124,670,243,207
125,665,250,205
126,678,246,196
127,680,243,197
128,675,242,203
129,684,234,202
130,683,222,215
131,680,218,222
132,675,219,226
133,673,221,226
134,677,217,226
135,670,223,227
136,660,239,221
137,676,238,206
138,684,230,206
139,677,227,216
140,671,229,220
141,681,219,220
142,676,220,224
143,675,219,226
144,680,214,226
145,658,231,231
146,679,227,214
147,680,223,217
148,668,229,223
149,672,231,217
150,678,227,215
151,663,235,222
152,662,245,213
153,689,231,200
154,678,232,210
155,676,231,213
156,688,216,216
157,679,210,231
158,656,226,238
159,683,218,219
160,668,229,223
161,666,236,218
162,671,239,210
163,673,241,206
164,659,255,206
165,674,257,189
166,679,253,188
167,687,241,192
168,679,239,202
169,665,250,205
170,675,252,193
171,683,243,194
172,674,248,198
173,687,238,195
174,677,235,208
175,674,233,213
176,676,231,213
177,672,232,216
178,672,236,212
179,685,225,210
180,677,224,219
181,681,216,223
