t,q,j,a
0,1120,0,0
1,501,54,565
2,268,117,735
3,277,172,671
4,275,229,616
5,281,278,561
6,285,325,510
7,284,372,464
8,282,420,418
9,279,470,371
10,290,511,319
11,296,547,277
12,295,584,241
13,298,615,207
14,296,650,174
15,315,676,129
16,326,698,96
17,342,719,59
18,377,728,15
19,412,707,1
20,457,663,0
21,493,626,1
22,529,590,1
23,552,564,4
24,578,541,1
25,606,513,1
26,648,471,1
27,659,457,4
28,683,433,4
29,714,403,3
30,706,390,24
31,575,397,148
32,349,409,362
33,319,422,379
34,309,444,367
35,300,476,344
36,301,506,313
37,301,534,285
38,314,549,257
39,313,567,240
40,303,596,221
41,306,622,192
42,307,648,165
43,316,664,140
44,310,688,122
45,319,715,86
46,349,721,50
47,384,717,19
48,424,695,1
49,445,673,2
50,474,645,1
51,510,609,1
52,542,572,6
53,547,545,28
54,572,540,8
55,579,525,16
56,504,505,111
57,357,526,237
58,324,539,257
59,330,541,249
60,312,560,248
61,305,587,228
62,309,610,201
63,321,620,179
64,325,627,168
65,318,645,157
66,329,654,137
67,340,658,122
68,347,661,112
69,343,678,99
70,346,682,92
71,327,717,76
72,366,727,27
73,380,731,9
74,416,702,2
75,449,670,1
76,473,644,3
77,505,611,4
78,527,589,4
79,551,568,1
80,587,531,2
81,621,498,1
82,651,467,2
83,668,441,11
84,626,423,71
85,393,446,281
86,322,454,344
87,310,475,335
88,321,483,316
89,320,495,305
90,310,516,294
91,311,536,273
92,305,561,254
93,293,599,228
94,309,625,186
95,313,644,163
96,312,666,142
97,319,686,115
98,345,702,73
99,365,719,36
100,399,718,3
101,436,684,0
102,469,646,5
103,483,630,7
104,502,595,23
105,523,577,20
106,536,565,19
107,563,555,2
108,591,523,6
109,564,512,44
110,465,519,136
111,350,538,232
112,321,557,242
113,331,569,220
114,320,579,221
115,323,591,206
116,326,594,200
117,310,617,193
118,301,647,172
119,325,655,140
120,326,667,127
121,309,697,114
122,331,713,76
123,358,727,35
124,393,721,6
125,432,687,1
126,467,651,2
127,500,620,0
128,529,589,2
129,544,573,3
130,566,553,1
131,598,522,0
132,619,487,14
133,555,482,83
134,374,501,245
135,314,518,288
136,298,552,270
137,318,565,237
138,330,567,223
139,316,579,225
140,321,589,210
141,327,592,201
142,320,602,198
143,311,623,186
144,312,645,163
145,312,663,145
146,315,683,122
147,324,707,89
148,354,713,53
149,378,712,30
150,411,695,14
151,434,671,15
152,461,658,1
153,489,630,1
154,520,599,1
155,556,561,3
156,596,522,2
157,644,474,2
158,668,447,5
159,614,446,60
160,481,461,178
161,343,483,294
162,300,515,305
163,321,526,273
164,307,549,264
165,310,570,240
166,301,600,219
167,310,624,186
168,314,641,165
169,321,652,147
170,326,664,130
171,319,686,115
172,333,701,86
173,349,715,56
174,377,722,21
175,435,684,1
176,447,667,6
177,491,627,2
178,518,602,0
179,549,570,1
180,572,547,1
181,602,517,1
182,639,478,3
183,664,451,5
184,697,420,3
185,679,391,50
186,442,414,264
187,308,436,376
188,310,457,353
189,316,473,331
190,311,494,315
191,303,523,294
192,309,546,265
193,310,566,244
194,307,590,223
195,312,610,198
196,314,631,175
197,319,646,155
198,316,673,131
199,337,685,98
200,346,703,71
201,358,718,44
202,388,714,18
203,417,699,4
204,436,682,2
205,475,645,0
206,498,621,1
207,531,588,1
208,564,553,3
209,598,519,3
210,626,492,2
211,655,464,1
212,690,428,2
213,722,396,2
214,736,365,19
215,620,369,131
216,350,393,377
217,302,423,395
218,303,451,366
219,314,467,339
220,310,489,321
221,313,507,300
222,323,516,281
223,311,536,273
224,301,565,254
225,307,590,223
226,304,618,198
227,308,638,174
228,311,659,150
229,319,676,125
230,315,698,107
231,321,725,74
232,348,746,26
233,385,733,2
234,418,701,1
235,452,665,3
236,486,633,1
237,511,609,0
238,542,577,1
239,575,543,2
240,614,505,1
241,649,468,3
242,676,443,1
243,711,401,8
244,674,381,65
245,404,394,322
246,309,417,394
247,301,447,372
248,312,467,341
249,311,486,323
250,309,508,303
251,319,520,281
252,298,552,270
253,311,571,238
254,309,593,218
255,312,612,196
