t,q,j,a
0,1120,0,0
1,544,47,529
2,279,103,738
3,280,156,684
4,276,215,629
5,283,267,570
6,282,319,519
7,288,363,469
8,286,412,422
9,290,455,375
10,297,490,333
11,296,527,297
12,302,559,259
13,303,590,227
14,301,627,192
15,307,661,152
16,326,686,108
17,359,699,62
18,375,716,29
19,414,702,4
20,439,677,4
21,469,647,4
22,463,628,29
23,439,618,63
24,402,630,88
25,361,643,116
26,335,662,123
27,354,677,89
28,371,679,70
29,379,689,52
30,420,691,9
31,468,648,4
32,481,611,28
33,465,602,53
34,473,591,56
35,466,595,59
36,461,586,73
37,405,593,122
38,374,595,151
39,337,615,168
40,326,636,158
41,313,659,148
42,326,682,112
43,348,703,69
44,371,715,34
45,415,702,3
46,476,644,0
47,504,610,6
48,535,583,2
49,565,553,2
50,602,518,0
51,619,499,2
52,645,473,2
53,682,435,3
54,711,409,0
55,731,384,5
56,743,375,2
57,780,340,0
58,807,311,2
59,827,289,4
60,702,297,121
61,399,323,398
62,311,347,462
63,309,372,439
64,287,418,415
65,307,446,367
66,308,471,341
67,300,506,314
68,310,531,279
69,301,563,256
70,304,594,222
71,310,618,192
72,312,651,157
73,310,679,131
74,324,700,96
75,330,721,69
76,363,738,19
77,409,710,1
78,423,693,4
79,461,659,0
80,498,622,0
81,531,588,1
82,554,564,2
83,578,540,2
84,611,509,0
85,651,468,1
86,692,423,5
87,684,417,19
88,599,415,106
89,338,442,340
90,320,457,343
91,305,487,328
92,313,507,300
93,317,525,278
94,312,548,260
95,319,564,237
96,310,589,221
97,309,614,197
98,319,629,172
99,299,665,156
100,332,689,99
101,356,694,70
102,388,701,31
103,419,699,2
104,443,675,2
105,478,640,2
106,504,614,2
107,533,586,1
108,568,551,1
109,595,525,0
110,618,500,2
111,639,476,5
112,677,442,1
113,685,415,20
114,558,402,160
115,338,423,359
116,317,440,363
117,313,460,347
118,324,470,326
119,318,487,315
120,323,499,298
121,312,522,286
122,310,545,265
123,316,562,242
124,308,586,226
125,324,595,201
126,309,621,190
127,316,643,161
128,318,663,139
129,334,683,103
130,342,702,76
131,364,704,52
132,405,706,9
133,451,668,1
134,485,632,3
135,491,616,13
136,519,592,9
137,527,568,25
138,500,561,59
139,449,569,102
140,395,572,153
141,324,590,206
142,316,610,194
143,317,632,171
144,352,636,132
145,351,649,120
146,340,663,117
147,353,668,99
148,348,687,85
149,370,700,50
150,425,685,10
151,465,650,5
152,508,611,1
153,549,570,1
154,577,540,3
155,606,514,0
156,625,491,4
157,621,471,28
158,537,477,106
159,348,501,271
160,312,527,281
161,309,553,258
162,295,593,232
163,307,623,190
164,316,645,159
165,336,655,129
166,355,656,109
167,338,672,110
168,358,676,86
169,372,687,61
170,405,685,30
171,430,664,26
172,448,642,30
173,449,628,43
174,443,621,56
175,397,626,97
176,349,644,127
177,322,664,134
178,326,682,112
179,348,695,77
180,390,691,39
181,423,688,9
182,445,674,1
183,481,638,1
184,513,603,4
185,566,552,2
186,549,527,44
187,474,525,121
188,337,552,231
189,310,577,233
190,320,591,209
191,320,606,194
192,315,625,180
193,332,627,161
194,324,637,159
195,316,663,141
196,337,677,106
197,353,690,77
198,374,695,51
199,377,698,45
200,413,689,18
201,452,665,3
202,481,627,12
203,480,607,33
204,482,599,39
205,442,602,76
206,398,623,99
207,366,645,109
208,348,667,105
209,372,668,80
210,377,677,66
211,378,680,62
212,405,676,39
213,430,683,7
214,468,650,2
215,497,613,10
216,549,567,4
217,555,551,14
218,568,530,22
219,539,524,57
220,432,537,151
221,358,544,218
222,340,557,223
223,312,577,231
224,323,588,209
225,315,605,200
226,308,631,181
227,316,649,155
228,318,667,135
229,328,684,108
230,344,697,79
231,371,706,43
232,396,705,19
233,438,680,2
234,480,640,0
235,523,597,0
236,565,553,2
237,586,532,2
238,619,500,1
239,642,476,2
240,664,455,1
241,689,428,3
242,713,407,0
243,733,381,6
244,743,361,16
245,682,358,80
246,416,383,321
247,310,406,404
248,312,429,379
249,318,446,356
250,298,482,340
251,303,511,306
252,322,522,276
253,314,543,263
254,312,565,243
255,308,591,221
256,314,612,194
257,309,638,173
258,311,669,140
259,331,688,101
260,368,700,52
261,379,707,34
262,406,696,18
263,440,676,4
264,479,641,0
265,502,615,3
266,526,590,4
267,569,550,1
268,600,520,0
269,618,487,15
270,570,486,64
271,431,494,195
272,316,516,288
273,316,532,272
274,331,536,253
275,315,555,250
276,314,575,231
277,321,588,211
278,329,594,197
279,306,621,193
280,311,647,162
281,324,669,127
282,341,683,96
283,351,701,68
284,397,697,26
285,427,689,4
286,470,648,2
287,499,618,3
288,533,585,2
289,501,568,51
290,437,568,115
291,376,575,169
292,325,586,209
293,315,605,200
294,315,625,180
295,325,634,161
296,326,646,148
297,329,664,127
298,324,680,116
