t,q,j,a
0,1440,0,0
1,714,61,665
2,389,118,933
3,397,167,876
4,393,218,829
5,392,272,776
6,394,324,722
7,388,380,672
8,404,421,615
9,407,460,573
10,404,501,535
11,401,545,494
12,407,584,449
13,410,620,410
14,417,648,375
15,409,685,346
16,417,713,310
17,418,738,284
18,430,753,257
19,430,768,242
20,431,783,226
21,421,807,212
22,429,824,187
23,432,836,172
24,441,840,159
25,442,843,155
26,439,849,152
27,445,850,145
28,443,854,143
29,435,865,140
30,435,875,130
31,445,878,117
32,442,881,117
33,449,884,107
34,466,879,95
35,494,872,74
36,544,867,29
37,598,841,1
38,657,782,1
39,708,732,0
40,755,684,1
41,798,642,0
42,829,611,0
43,867,572,1
44,907,532,1
45,944,496,0
46,987,452,1
47,1034,405,1
48,1057,383,0
49,1098,342,0
50,1124,314,2
51,1148,291,1
52,1171,269,0
53,1199,241,0
54,1211,228,1
55,1233,207,0
56,1246,193,1
57,1262,178,0
58,1268,170,2
59,1279,161,0
60,1293,146,1
61,1302,136,2
62,1308,132,0
63,1310,130,0
64,1306,131,3
65,1308,131,1
66,1305,134,1
67,1307,132,1
68,1301,138,1
69,1306,134,0
70,1306,134,0
71,1308,132,0
72,1308,132,0
73,1305,134,1
74,1310,130,0
75,1306,134,0
76,1319,121,0
77,1305,134,1
78,1306,134,0
79,1308,132,0
80,1312,127,1
81,1310,128,2
82,1308,131,1
83,1305,133,2
84,1308,132,0
85,1307,133,0
86,1307,133,0
87,1311,128,1
88,1308,129,3
89,1307,133,0
90,1309,131,0
91,1305,133,2
92,1305,135,0
93,1301,139,0
94,1309,131,0
95,1308,131,1
96,1306,132,2
97,1308,132,0
98,1314,125,1
99,1308,131,1
100,1313,126,1
101,1310,130,0
102,1309,130,1
103,1307,130,3
104,1303,137,0
105,1308,132,0
106,1312,127,1
107,1303,137,0
108,1306,134,0
109,1308,132,0
110,1308,132,0
111,1307,131,2
112,1313,125,2
113,1309,130,1
114,1309,130,1
115,1305,134,1
116,1310,129,1
117,1306,132,2
118,1311,129,0
119,1303,135,2
120,1307,133,0
121,1310,128,2
122,1307,133,0
123,1311,129,0
124,1307,132,1
125,1304,136,0
126,1315,123,2
127,1308,131,1
128,1311,129,0
129,1308,132,0
130,1301,138,1
131,1306,134,0
132,1311,129,0
133,1310,129,1
134,1304,135,1
135,1308,131,1
136,1310,130,0
137,1308,130,2
138,1311,129,0
139,1304,135,1
140,1302,138,0
141,1309,131,0
142,1308,129,3
143,1312,126,2
144,1307,133,0
145,1309,130,1
146,1306,133,1
147,1306,133,1
148,1308,131,1
149,1313,126,1
150,1310,129,1
151,1308,132,0
152,1303,135,2
153,1304,135,1
154,1312,128,0
155,1311,129,0
156,1303,135,2
157,1305,133,2
158,1308,131,1
159,1307,133,0
160,1303,137,0
161,1306,133,1
162,1305,134,1
163,1305,134,1
164,1306,134,0
165,1307,133,0
166,1304,136,0
167,1306,134,0
168,1310,130,0
169,1309,131,0
170,1309,131,0
171,1311,126,3
172,1307,133,0
173,1310,128,2
174,1305,134,1
175,1311,129,0
176,1310,130,0
177,1308,129,3
178,1306,134,0
179,1308,132,0
180,1309,129,2
181,1307,132,1
182,1306,132,2
183,1305,134,1
184,1303,136,1
185,1304,136,0
186,1303,137,0
187,1305,135,0
188,1307,133,0
189,1310,129,1
190,1312,128,0
191,1311,128,1
192,1309,130,1
193,1307,130,3
194,1312,128,0
195,1311,126,3
196,1305,134,1
197,1307,132,1
198,1306,132,2
199,1308,132,0
200,1307,132,1
201,1311,129,0
202,1306,133,1
203,1311,128,1
204,1303,136,1
205,1313,127,0
206,1311,129,0
207,1306,133,1
208,1309,131,0
209,1308,132,0
210,1308,132,0
211,1310,129,1
212,1307,132,1
213,1307,132,1
214,1314,125,1
215,1305,134,1
216,1312,128,0
217,1305,133,2
218,1305,134,1
219,1307,131,2
220,1304,136,0
221,1309,128,3
222,1312,128,0
223,1309,128,3
224,1315,122,3
225,1305,134,1
226,1309,130,1
227,1304,136,0
228,1306,133,1
229,1306,131,3
230,1309,129,2
231,1312,128,0
232,1303,133,4
233,1305,135,0
234,1305,134,1
235,1308,131,1
236,1307,132,1
237,1306,131,3
238,1304,135,1
239,1309,129,2
240,1307,133,0
241,1305,135,0
242,1306,134,0
243,1303,137,0
244,1308,131,1
245,1309,130,1
246,1304,135,1
247,1305,133,2
248,1310,130,0
249,1307,132,1
250,1308,129,3
251,1307,132,1
252,1306,132,2
253,1310,130,0
254,1311,127,2
255,1311,129,0
256,1307,132,1
257,1309,130,1
258,1309,131,0
259,1305,132,3
260,1306,132,2
261,1305,133,2
262,1308,130,2
263,1308,132,0
264,1303,136,1
265,1313,127,0
266,1308,129,3
267,1304,136,0
268,1307,132,1
269,1309,128,3
270,1305,132,3
271,1309,130,1
272,1303,137,0
273,1307,133,0
274,1310,130,0
275,1310,129,1
276,1304,135,1
277,1307,132,1
278,1307,133,0
279,1308,132,0
280,1311,129,0
281,1307,132,1
282,1308,131,1
283,1311,128,1
284,1313,124,3
285,1308,131,1
286,1312,128,0
287,1301,138,1
288,1307,133,0
289,1302,137,1
290,1307,133,0
291,1307,132,1
292,1303,137,0
293,1309,130,1
294,1310,130,0
295,1308,131,1
296,1302,136,2
297,1307,132,1
298,1307,133,0
299,1304,136,0
300,1308,132,0
301,1310,130,0
302,1306,133,1
303,1308,131,1
304,1307,133,0
305,1309,131,0
306,1313,127,0
307,1305,133,2
308,1312,127,1
309,1312,127,1
310,1305,134,1
311,1308,131,1
312,1307,132,1
313,1303,136,1
314,1306,133,1
315,1303,137,0
316,1304,135,1
317,1304,135,1
318,1310,130,0
319,1309,129,2
320,1312,128,0
321,1306,132,2
322,1309,131,0
323,1309,129,2
324,1307,132,1
325,1306,134,0
326,1309,130,1
327,1311,128,1
328,1305,135,0
329,1308,131,1
330,1305,134,1
331,1302,137,1
332,1308,131,1
333,1306,134,0
334,1305,135,0
335,1308,132,0
336,1305,134,1
337,1302,137,1
338,1309,131,0
339,1307,133,0
340,1307,132,1
341,1304,134,2
342,1310,129,1
343,1311,128,1
344,1304,136,0
345,1312,127,1
346,1309,130,1
347,1305,134,1
348,1310,130,0
349,1302,136,2
350,1306,133,1
351,1308,132,0
352,1311,127,2
353,1308,131,1
354,1307,133,0
355,1305,133,2
356,1304,136,0
357,1307,133,0
358,1311,129,0
359,1305,135,0
360,1310,130,0
361,1309,129,2
362,1304,135,1
363,1309,131,0
364,1311,128,1
365,1309,130,1
366,1308,132,0
367,1308,131,1
368,1310,129,1
369,1308,132,0
370,1311,129,0
371,1308,128,4
372,1306,134,0
373,1308,129,3
374,1301,139,0
375,1306,134,0
376,1304,135,1
377,1308,131,1
378,1309,130,1
379,1312,128,0
380,1309,130,1
381,1305,132,3
382,1308,131,1
383,1306,134,0
384,1310,130,0
385,1310,130,0
386,1305,131,4
387,1312,127,1
388,1308,130,2
389,1304,134,2
390,1305,135,0
391,1309,131,0
392,1304,136,0
393,1307,133,0
394,1308,132,0
395,1306,133,1
396,1307,133,0
397,1309,131,0
398,1313,126,1
399,1308,132,0
400,1308,132,0
401,1302,138,0
402,1313,127,0
403,1308,132,0
404,1304,136,0
405,1306,133,1
406,1307,133,0
407,1306,134,0
408,1311,129,0
409,1313,123,4
410,1307,131,2
411,1311,128,1
412,1307,129,4
413,1310,129,1
414,1307,133,0
415,1310,130,0
416,1307,133,0
417,1305,135,0
418,1308,130,2
419,1305,134,1
420,1310,129,1
421,1305,135,0
422,1306,132,2
423,1310,128,2
424,1305,134,1
425,1310,129,1
426,1306,132,2
427,1310,130,0
428,1312,128,0
429,1309,130,1
430,1307,131,2
431,1309,131,0
432,1302,136,2
433,1305,135,0
434,1307,133,0
435,1307,132,1
436,1307,133,0
437,1306,133,1
438,1306,133,1
439,1307,132,1
440,1306,133,1
441,1306,134,0
442,1309,130,1
443,1308,132,0
444,1313,127,0
445,1302,137,1
446,1305,135,0
447,1306,132,2
448,1304,136,0
449,1306,134,0
450,1305,134,1
451,1308,129,3
452,1304,135,1
453,1306,133,1
454,1309,130,1
455,1308,132,0
456,1311,128,1
457,1305,135,0
458,1299,140,1
459,1309,131,0
460,1308,132,0
461,1306,133,1
462,1310,130,0
463,1309,127,4
464,1304,135,1
465,1305,133,2
466,1310,130,0
467,1310,127,3
468,1307,133,0
469,1305,135,0
470,1307,133,0
471,1305,134,1
